,POP_2015,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,168.47,1560,0,1816,8329.0,78.75276780387672,14.071455814890758
1,182.47,1560,0,1816,8329.0,78.75378452618,14.071455814890758
2,170.171,1560,0,1816,8329.0,78.7525936201052,14.070637564515641
3,159.536,1560,0,1816,8329.0,78.75361034015972,14.07063756451564
4,161.934,1422,137,1679,8329.0,78.7524194475398,14.069819315259627
5,148.784,1422,137,1679,8329.0,78.75343616534566,14.069819315259629
6,153.966,1422,137,1679,8329.0,78.75326200173764,14.069001067122658
7,85.163,1147,390,1404,8329.0,78.75291370813872,14.067364574205534
8,66.019,1147,390,1404,8329.0,78.7539304191996,14.067364574205532
9,0.425,1147,390,1404,8329.0,78.75273957814747,14.066546329425252
10,8.818,1030,273,1287,8329.0,78.75375628696027,14.066546329425252
11,84.312,1030,273,1287,8329.0,78.75256545936134,14.065728085763723
12,99.782,1023,267,1280,8329.0,78.75358216592626,14.06572808576372
13,56.775,1161,717,1231,8329.0,78.74425771724279,14.064909843220876
14,105.081,1037,281,1428,8329.0,78.75442476041451,14.064909843220878
15,72.98,1037,281,1428,8329.0,78.75544146473169,14.064909843220878
16,8.044,1161,717,1231,8329.0,78.74408363884721,14.064091601796646
17,0.0,1041,612,1110,8329.0,78.74916714919503,14.06409160179665
18,10.172,963,535,1033,8329.0,78.75018385126461,14.064091601796646
19,108.987,858,429,928,8329.0,78.75120055333417,14.064091601796653
20,168.586,756,0,1146,8329.0,78.75323395747328,14.064091601796646
21,185.177,1037,281,1428,8329.0,78.75425065954286,14.064091601796644
22,138.574,1075,318,1465,8329.0,78.75526736161241,14.064091601796646
23,60.14,1347,591,1738,8329.0,78.756284063682,14.06409160179665
24,123.722,1350,593,1740,8329.0,78.75730076575155,14.064091601796646
25,133.817,1352,595,1742,8329.0,78.75831746782113,14.064091601796648
26,197.631,1417,620,1807,8329.0,78.75933416989068,14.064091601796644
27,0.039,1041,612,1110,8329.0,78.74899307076552,14.063273361490966
28,89.572,858,429,928,8329.0,78.75000977058762,14.063273361490959
29,190.089,805,391,920,8329.0,78.75102647040973,14.06327336149096
30,148.823,805,391,920,8329.0,78.75204317023183,14.063273361490964
31,131.109,723,0,1113,8329.0,78.75305987005393,14.063273361490962
32,127.512,913,156,1303,8329.0,78.75407656987603,14.063273361490966
33,161.663,985,247,1375,8329.0,78.75509326969814,14.06327336149096
34,151.762,1260,504,1650,8329.0,78.75610996952024,14.06327336149096
35,182.818,1292,535,1682,8329.0,78.75712666934233,14.063273361490959
36,141.049,1273,517,1663,8329.0,78.75814336916443,14.063273361490962
37,167.89,1394,597,1784,8329.0,78.75916006898652,14.06327336149096
38,120.899,1429,486,1819,8329.0,78.76017676880862,14.063273361490962
39,101.639,1462,453,1852,8329.0,78.76119346863074,14.063273361490966
40,2.901,864,473,934,8329.0,78.74373551566597,14.062455122303755
41,54.687,861,417,931,8329.0,78.74475221324076,14.062455122303753
42,115.33,842,398,911,8329.0,78.74576891081553,14.062455122303751
43,217.587,739,310,809,8329.0,78.74983570111468,14.062455122303753
44,194.924,723,282,796,8329.0,78.75085239868946,14.062455122303755
45,157.679,708,295,824,8329.0,78.75186909626422,14.06245512230375
46,161.856,580,110,970,8329.0,78.75288579383901,14.062455122303755
47,196.935,816,174,1206,8329.0,78.7539024914138,14.062455122303748
48,195.156,909,282,1299,8329.0,78.75491918898857,14.062455122303751
49,178.177,1035,396,1426,8329.0,78.75593588656336,14.06245512230375
50,189.896,1046,440,1436,8329.0,78.75695258413813,14.062455122303751
51,122.755,1152,568,1542,8329.0,78.7579692817129,14.06245512230375
52,152.767,1305,508,1696,8329.0,78.75898597928769,14.062455122303751
53,143.331,1330,533,1721,8329.0,78.76000267686248,14.06245512230375
54,117.728,1446,364,1836,8329.0,78.76101937443727,14.06245512230375
55,57.858,864,473,934,8329.0,78.74356147087987,14.061636884234945
56,110.302,853,435,923,8329.0,78.74457816620748,14.061636884234943
57,206.99,756,290,826,8329.0,78.74559486153508,14.061636884234943
58,163.326,752,264,821,8329.0,78.74661155686267,14.061636884234941
59,145.806,572,84,642,8329.0,78.74762825219028,14.061636884234945
60,112.236,472,14,542,8329.0,78.74864494751787,14.061636884234943
61,207.184,613,145,682,8329.0,78.7496616428455,14.061636884234943
62,196.741,612,158,687,8329.0,78.75067833817309,14.061636884234941
63,187.923,578,164,693,8329.0,78.75169503350071,14.061636884234943
64,147.662,630,146,1020,8329.0,78.75271172882833,14.061636884234943
65,188.194,630,146,1020,8329.0,78.75372842415594,14.061636884234943
66,202.04,858,340,1248,8329.0,78.75474511948354,14.061636884234943
67,222.035,960,442,1350,8329.0,78.75576181481115,14.061636884234945
68,204.476,1016,496,1406,8329.0,78.75677851013876,14.061636884234941
69,209.504,1170,544,1560,8329.0,78.75779520546637,14.061636884234945
70,205.018,1231,434,1621,8329.0,78.75881190079396,14.061636884234941
71,128.982,1239,441,1629,8329.0,78.75982859612158,14.061636884234945
72,138.11,1297,499,1687,8329.0,78.76084529144917,14.061636884234943
73,1.122,777,386,846,8329.0,78.74338743729648,14.060818647284465
74,55.808,764,373,833,8329.0,78.74440413037705,14.06081864728447
75,182.199,678,287,748,8329.0,78.74542082345762,14.060818647284464
76,170.597,752,264,821,8329.0,78.74643751653821,14.06081864728447
77,148.01,759,320,829,8329.0,78.74745420961878,14.060818647284465
78,152.071,487,0,557,8329.0,78.74847090269935,14.06081864728447
79,195.658,517,50,587,8329.0,78.74948759577994,14.060818647284465
80,210.935,612,152,685,8329.0,78.75050428886051,14.060818647284469
81,194.459,588,154,683,8329.0,78.75152098194108,14.060818647284469
82,206.952,478,60,868,8329.0,78.75253767502167,14.060818647284469
83,213.952,582,89,972,8329.0,78.75355436810224,14.060818647284467
84,231.162,675,157,1066,8329.0,78.75457106118284,14.060818647284465
85,215.228,809,290,1199,8329.0,78.7555877542634,14.060818647284469
86,215.344,883,365,1273,8329.0,78.75660444734399,14.060818647284467
87,186.454,1027,443,1418,8329.0,78.75762114042456,14.060818647284469
88,140.701,1064,293,1454,8329.0,78.75863783350513,14.060818647284465
89,129.988,1086,293,1477,8329.0,78.7596545265857,14.060818647284467
90,189.045,1165,368,1555,8329.0,78.76067121966629,14.06081864728447
91,4.873,918,527,987,8329.0,78.74321341491559,14.060000411452254
92,9.243,689,299,759,8329.0,78.7442301057493,14.060000411452252
93,199.41,674,283,744,8329.0,78.74524679658299,14.060000411452252
94,211.206,498,108,568,8329.0,78.74626348741667,14.06000041145225
95,86.671,439,48,509,8329.0,78.74728017825036,14.060000411452254
96,206.41,313,36,382,8329.0,78.74829686908406,14.060000411452252
97,178.641,467,0,537,8329.0,78.74931355991775,14.06000041145225
98,185.603,471,12,541,8329.0,78.75033025075145,14.060000411452252
99,203.742,484,24,553,8329.0,78.75134694158514,14.060000411452254
100,217.046,478,0,868,8329.0,78.75236363241882,14.060000411452252
101,226.328,578,186,968,8329.0,78.75338032325253,14.060000411452254
102,220.565,755,238,1145,8329.0,78.75439701408622,14.060000411452254
103,218.902,737,292,1127,8329.0,78.75541370491992,14.060000411452252
104,211.979,774,382,1164,8329.0,78.75643039575361,14.060000411452252
105,213.952,902,406,1292,8329.0,78.7574470865873,14.060000411452252
106,158.53,990,392,1381,8329.0,78.75846377742099,14.06000041145225
107,146.463,1077,280,1467,8329.0,78.75948046825468,14.060000411452252
108,46.294,918,527,987,8329.0,78.74303940373704,14.059182176738235
109,15.47,740,349,809,8329.0,78.744056092324,14.059182176738235
110,100.246,711,320,781,8329.0,78.74507278091093,14.059182176738231
111,77.931,498,108,568,8329.0,78.74608946949789,14.05918217673823
112,134.861,247,0,317,8329.0,78.74710615808485,14.059182176738231
113,178.989,128,0,198,8329.0,78.74812284667179,14.05918217673823
114,157.873,158,0,228,8329.0,78.74913953525875,14.059182176738235
115,172.647,340,119,410,8329.0,78.75015622384569,14.059182176738231
116,169.398,319,154,445,8329.0,78.75117291243265,14.059182176738233
117,183.476,187,154,577,8329.0,78.75218960101961,14.05918217673823
118,139.347,373,0,763,8329.0,78.75320628960657,14.059182176738233
119,208.885,436,43,826,8329.0,78.75422297819352,14.059182176738233
120,209.93,626,234,1016,8329.0,78.75523966678047,14.05918217673823
121,190.863,692,299,1082,8329.0,78.75625635536741,14.059182176738233
122,189.161,813,316,1203,8329.0,78.75727304395438,14.059182176738231
123,156.983,899,182,1289,8329.0,78.75828973254133,14.059182176738235
124,149.364,953,127,1343,8329.0,78.75930642112826,14.059182176738233
125,145.729,1081,0,1471,8329.0,78.7603231097152,14.05918217673823
126,100.904,460,266,527,8329.0,78.74489877644127,14.058363943142332
127,164.718,460,266,527,8329.0,78.74591546278162,14.058363943142332
128,102.722,255,61,325,8329.0,78.74693214912197,14.05836394314233
129,134.01,20,0,89,8329.0,78.74794883546235,14.058363943142334
