,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,97.174,656,715,681,1632,1171,1616,5487.0,46.520046253900716,34.11911965968912
1,104.724,1031,357,215,1381,1090,1361,5487.0,46.52228977863535,34.119119659689126
2,102.461,1037,271,147,1294,1003,1275,5487.0,46.52341154100267,34.11911965968913
3,81.229,1037,271,147,1294,1003,1275,5487.0,46.52453330336999,34.119119659689126
4,70.719,1051,285,161,1186,895,1167,5487.0,46.52565506573732,34.119119659689126
5,95.419,1571,805,681,1065,774,1046,5487.0,46.52677682810463,34.11911965968912
6,49.486,1627,867,743,1042,751,1023,5487.0,46.52789859047195,34.119119659689126
7,46.166,1627,867,743,1042,751,1023,5487.0,46.52902035283927,34.11911965968913
8,15.797,1645,886,762,1060,769,1041,5487.0,46.53014211520659,34.119119659689126
9,61.35,286,966,1313,2263,1563,2247,5487.0,46.51413958472702,34.118250715175265
10,116.081,589,934,1124,2074,1501,2058,5487.0,46.516383095095144,34.11825071517528
11,64.12,534,879,1068,2019,1446,2003,5487.0,46.5175048502792,34.11825071517527
12,7.973,487,797,766,1717,1144,1701,5487.0,46.51862660546326,34.118250715175265
13,82.836,666,638,604,1555,1094,1539,5487.0,46.51974836064733,34.11825071517527
14,93.135,816,543,456,1498,1037,1482,5487.0,46.52087011583139,34.11825071517527
15,102.8,953,389,293,1412,1060,1393,5487.0,46.521991871015466,34.11825071517528
16,88.102,887,294,260,1317,965,1298,5487.0,46.52311362619952,34.118250715175265
17,65.03,895,152,23,1175,884,1155,5487.0,46.52423538138359,34.11825071517527
18,114.029,931,165,41,1188,898,1169,5487.0,46.52535713656765,34.11825071517527
19,98.359,1195,429,305,1065,774,1046,5487.0,46.52647889175171,34.11825071517527
20,85.649,1605,839,715,1025,734,1006,5487.0,46.52760064693577,34.11825071517527
21,87.404,1539,781,657,955,664,935,5487.0,46.52872240211984,34.11825071517528
22,85.459,1590,853,743,1005,714,986,5487.0,46.52984415730389,34.11825071517528
23,20.725,1571,835,841,986,695,966,5487.0,46.53096591248796,34.11825071517527
24,6.26,1579,1266,1186,753,661,734,5487.0,46.53433117804013,34.11825071517527
25,64.311,1637,1324,1230,797,719,778,5487.0,46.53545293322421,34.11825071517527
26,83.45,1506,1497,1095,723,645,704,5487.0,46.536574688408265,34.11825071517528
27,62.28,1487,1559,1076,785,626,765,5487.0,46.53769644359233,34.11825071517527
28,70.232,1507,1602,1096,828,645,808,5487.0,46.5388181987764,34.11825071517528
29,82.456,1393,1776,982,1001,531,982,5487.0,46.53993995396044,34.11825071517527
30,42.719,1447,1830,1036,1055,586,1036,5487.0,46.541061709144515,34.11825071517527
31,26.329,202,885,1440,2278,1482,2273,5487.0,46.512719992336585,34.117381774025695
32,58.664,189,871,1390,2264,1467,2258,5487.0,46.51384174033771,34.117381774025695
33,120.458,100,780,1173,2123,1376,2107,5487.0,46.51496348833883,34.117381774025695
34,91.909,150,830,1122,2073,1426,2057,5487.0,46.51608523633995,34.11738177402569
35,84.063,453,798,988,1938,1365,1922,5487.0,46.51720698434107,34.117381774025695
36,29.121,487,797,766,1717,1144,1701,5487.0,46.51832873234218,34.117381774025695
37,77.465,612,682,649,1600,1071,1584,5487.0,46.51945048034329,34.11738177402569
38,113.649,710,582,550,1501,983,1484,5487.0,46.52057222834442,34.117381774025695
39,80.954,815,429,395,1393,932,1377,5487.0,46.52169397634554,34.11738177402569
40,103.032,811,324,290,1301,918,1281,5487.0,46.52281572434666,34.117381774025695
41,88.652,867,138,32,1161,859,1142,5487.0,46.52393747234777,34.117381774025695
