,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,0.0,3158,0,1713,2909,2334,12004.0,117.22537556678756,30.727133039847324
1,0.0,3158,0,1713,2909,2334,12004.0,117.22647136146932,30.727133039847317
2,0.159,3158,0,1713,2909,2334,12004.0,117.22472758846143,30.726276345309735
3,35.825,3158,0,1713,2909,2334,12004.0,117.22582337708603,30.726276345309735
4,39.408,3455,848,1201,217,217,12004.0,117.23658103430856,30.724562964869023
5,38.373,3472,865,1218,0,0,12004.0,117.23767681081966,30.724562964869023
6,119.656,3455,848,1201,217,217,12004.0,117.23593306767005,30.72370627896567
7,19.266,3415,808,1161,137,137,12004.0,117.2370288381248,30.72370627896567
8,3.583,3409,802,1155,122,122,12004.0,117.23812460857954,30.723706278965672
9,54.773,3308,701,1053,164,164,12004.0,117.23638089355231,30.72284959594017
10,4.697,3394,788,1140,137,137,12004.0,117.23747665795094,30.722849595940165
11,86.379,3261,654,1007,211,211,12004.0,117.23573297710108,30.721992915792388
12,91.553,3062,455,807,410,410,12004.0,117.23508508876988,30.721136238522245
13,42.353,1532,2203,1652,1887,1913,12004.0,117.20594782652715,30.720279564129587
14,409.84,1532,2203,1652,1887,1913,12004.0,117.20704357275908,30.720279564129587
15,215.668,2894,288,640,577,577,12004.0,117.23334148232566,30.720279564129587
16,148.396,2894,288,640,577,577,12004.0,117.23443722855761,30.72027956412959
17,19.903,1532,2203,1652,1887,1913,12004.0,117.20530015186378,30.71942289261432
18,244.885,1532,2203,1652,1887,1913,12004.0,117.20639589204063,30.719422892614315
19,185.174,2606,0,352,865,352,12004.0,117.23095012424093,30.718566223976314
20,186.167,2606,0,352,865,352,12004.0,117.23204585836307,30.718566223976325
21,5.699,2606,0,352,865,352,12004.0,117.2313980885551,30.717709558215486
22,90.518,2203,246,492,1710,492,12004.0,117.22417601478107,30.716852895331694
23,113.287,2203,246,492,1710,492,12004.0,117.22527173679438,30.716852895331694
24,7.191,2254,297,0,1218,0,12004.0,117.22855890283442,30.71685289533169
25,4.15,2254,297,0,1218,0,12004.0,117.22965462484778,30.716852895331694
26,88.847,1612,1181,630,1363,1231,12004.0,117.2158583258084,30.71599623532482
27,283.975,2203,246,492,1710,492,12004.0,117.22352833752387,30.715996235324813
28,9.734,2203,246,492,1710,492,12004.0,117.22462405348324,30.715996235324816
29,11.731,2111,154,451,1669,451,12004.0,117.22571976944259,30.715996235324816
30,6.851,2083,126,296,1514,296,12004.0,117.22681548540194,30.71599623532482
31,3.634,2254,297,0,1218,0,12004.0,117.2279112013613,30.715996235324813
32,5.992,2254,297,0,1218,0,12004.0,117.22900691732066,30.715996235324816
33,213.439,1612,1181,630,1363,1231,12004.0,117.21521071903744,30.715139578194762
34,337.951,1642,991,440,1393,1101,12004.0,117.21740213884868,30.715139578194766
35,5.588,2305,348,645,1863,645,12004.0,117.2228806883768,30.71513957819476
36,5.46,2209,252,549,1767,549,12004.0,117.22397639828245,30.715139578194762
37,7.463,2050,93,390,1608,390,12004.0,117.22507210818807,30.715139578194762
38,4.066,2017,60,297,1515,297,12004.0,117.22616781809369,30.71513957819476
39,4.891,2022,65,231,1449,231,12004.0,117.22726352799931,30.71513957819476
40,203.726,1438,1302,784,1188,1057,12004.0,117.2145631403736,30.714282923941404
41,282.701,1438,1302,784,1188,1057,12004.0,117.21565884422574,30.714282923941404
42,312.077,1642,991,440,1393,1101,12004.0,117.21675454807787,30.714282923941397
43,8.76,1542,891,340,1292,1001,12004.0,117.21785025193003,30.714282923941404
44,4.324,1521,805,255,1271,916,12004.0,117.2189459557822,30.7142829239414
45,0.557,2324,367,664,1882,664,12004.0,117.2222330673387,30.714282923941404
46,7.301,1833,123,388,1584,420,12004.0,117.22442447504301,30.7142829239414
47,4.389,1833,123,388,1584,420,12004.0,117.22552017889515,30.714282923941404
48,6.97,1957,0,297,1515,297,12004.0,117.22661588274731,30.714282923941397
49,9.507,1521,805,255,1271,916,12004.0,117.21829838101148,30.713426272564615
50,7.727,1521,805,255,1271,916,12004.0,117.21939407881044,30.713426272564618
51,6.849,1553,619,107,1303,729,12004.0,117.2204897766094,30.713426272564618
52,1.85,1553,619,107,1303,729,12004.0,117.22158547440834,30.713426272564618
53,4.846,1833,123,388,1584,420,12004.0,117.22487256780522,30.713426272564615
54,5.171,1241,1105,587,991,860,12004.0,117.21545945085461,30.712569624064308
55,4.33,1241,1105,587,991,860,12004.0,117.2165551426006,30.712569624064304
56,10.096,1553,619,107,1303,729,12004.0,117.21984221783863,30.712569624064308
57,6.743,1445,511,0,1196,621,12004.0,117.22093790958465,30.712569624064304
58,4.496,1445,511,0,1196,621,12004.0,117.22203360133065,30.712569624064304
59,8.312,1266,690,0,1016,801,12004.0,117.21919468717309,30.711712978440346
60,9.546,1266,690,0,1016,801,12004.0,117.2202903728664,30.711712978440346
61,7.416,959,824,306,710,578,12004.0,117.21745150497067,30.710856335692633
62,7.08,1117,789,148,868,711,12004.0,117.21854718461157,30.710856335692625
63,7.936,959,824,306,710,578,12004.0,117.2168040365642,30.709999695821033
64,9.427,1099,570,299,1018,493,12004.0,117.2194435988698,30.70914305882543
65,10.465,1012,484,213,932,406,12004.0,117.22053926640666,30.709143058825425
66,8.04,870,609,235,642,590,12004.0,117.21660484553968,30.708286424705733
67,7.201,870,609,235,642,590,12004.0,117.21770050702496,30.708286424705737
68,9.558,1012,484,213,932,406,12004.0,117.2187961685102,30.708286424705733
69,10.303,1012,484,213,932,406,12004.0,117.21989182999545,30.708286424705733
70,9.834,843,315,44,763,238,12004.0,117.2192444216844,30.70742979346181
71,2.185,843,315,44,763,238,12004.0,117.2203400771183,30.70742979346181
72,6.348,1026,63,227,945,14,12004.0,117.22143573255217,30.707429793461813
73,3.97,1026,62,227,946,14,12004.0,117.22253138798607,30.707429793461813
74,2.175,1188,1231,1689,1434,1547,12004.0,117.22362704341994,30.70742979346181
75,2.959,0,783,688,355,381,12004.0,117.20873619702739,30.70657316509354
76,2.269,0,783,688,355,381,12004.0,117.20983184641015,30.70657316509354
77,6.309,230,552,457,124,150,12004.0,117.21202314517572,30.70657316509354
78,8.343,381,559,354,131,0,12004.0,117.2131187945585,30.70657316509355
79,5.161,380,527,307,99,47,12004.0,117.21421444394129,30.70657316509354
80,8.314,635,373,0,407,354,12004.0,117.21640574270684,30.70657316509354
81,9.886,617,428,107,514,408,12004.0,117.21750139208963,30.706573165093538
82,7.242,1637,1680,2138,1883,1996,12004.0,117.2185970414724,30.70657316509354
83,5.058,820,290,21,740,212,12004.0,117.21969269085518,30.70657316509354
84,4.224,1100,0,301,1020,88,12004.0,117.22078834023796,30.70657316509354
85,2.036,1011,77,212,931,0,12004.0,117.22188398962074,30.70657316509354
86,0.096,1193,1236,1694,1439,1552,12004.0,117.22297963900353,30.70657316509355
87,3.393,151,934,839,506,532,12004.0,117.20808889937082,30.70571653960083
88,7.794,0,783,688,355,381,12004.0,117.20918454270276,30.705716539600832
89,8.944,230,552,457,124,150,12004.0,117.21137582936667,30.705716539600836
90,4.095,335,494,407,66,100,12004.0,117.21247147269858,30.70571653960083
91,9.802,380,527,307,99,47,12004.0,117.21356711603052,30.705716539600832
92,5.767,635,373,0,407,354,12004.0,117.2157584026944,30.705716539600832
93,9.212,498,309,185,498,513,12004.0,117.21685404602634,30.705716539600836
94,7.526,524,335,200,523,487,12004.0,117.21794968935828,30.70571653960083
95,0.739,1635,1679,2137,1881,1994,12004.0,117.2190453326902,30.705716539600832
96,8.019,151,934,839,506,532,12004.0,117.2074416298086,30.704859916983544
97,10.86,151,934,839,506,532,12004.0,117.20853726708998,30.704859916983548
98,6.888,355,428,407,0,131,12004.0,117.21182417893405,30.704859916983544
99,8.034,355,428,407,0,131,12004.0,117.2129198162154,30.704859916983548
100,5.419,446,184,188,373,431,12004.0,117.2162067280595,30.704859916983544
101,9.888,373,200,288,473,531,12004.0,117.21730236534086,30.704859916983548
102,5.32,309,152,325,510,568,12004.0,117.21839800262224,30.704859916983548
103,4.608,394,237,462,640,704,12004.0,117.21949363990359,30.70485991698355
104,7.874,536,246,307,0,0,12004.0,117.21227254449481,30.704003297241577
105,10.364,536,246,307,0,0,12004.0,117.21336817572586,30.704003297241577
106,3.652,528,57,431,188,188,12004.0,117.21446380695691,30.704003297241577
107,3.471,473,60,312,267,307,12004.0,117.21555943818797,30.70400329724158
108,5.464,475,121,252,309,367,12004.0,117.216655069419,30.704003297241577
109,8.885,157,0,478,402,720,12004.0,117.21775070065003,30.704003297241577
110,7.25,307,150,549,553,791,12004.0,117.21884633188108,30.704003297241574
111,5.932,372,215,613,618,856,12004.0,117.21994196311215,30.704003297241577
112,9.513,536,246,307,0,0,12004.0,117.21162530086754,30.703146680374804
113,9.1,536,246,307,0,0,12004.0,117.21272092604853,30.703146680374804
114,5.925,528,57,431,188,188,12004.0,117.2138165512295,30.703146680374804
115,4.536,470,0,373,224,246,12004.0,117.21491217641054,30.7031466803748
116,3.513,157,0,478,402,720,12004.0,117.2171034267725,30.7031466803748
117,8.504,141,15,494,387,724,12004.0,117.21819905195349,30.703146680374804
118,9.963,365,208,607,611,849,12004.0,117.21929467713451,30.703146680374804
119,7.727,257,300,758,503,859,12004.0,117.22039030231551,30.7031466803748
120,5.297,245,39,356,0,356,12004.0,117.21536056185731,30.70229006638312
121,2.562,205,0,396,39,396,12004.0,117.2164561809885,30.702290066383124
122,4.594,0,157,602,245,602,12004.0,117.21755180011971,30.702290066383117
123,8.527,302,2578,2801,2622,2801,12004.0,117.21864741925093,30.702290066383128
124,5.161,172,216,694,418,775,12004.0,117.21974303838213,30.702290066383124
125,6.538,602,0,0,307,0,12004.0,117.21142651097007,30.70143345526642
126,5.901,602,0,0,307,0,12004.0,117.21252212405177,30.70143345526642
127,3.484,352,146,249,106,249,12004.0,117.21361773713346,30.701433455266415
128,2.682,245,39,356,0,356,12004.0,117.21471335021512,30.701433455266415
129,0.745,205,0,396,39,396,12004.0,117.2158089632968,30.701433455266415
130,0.078,0,157,602,245,602,12004.0,117.2169045763785,30.70143345526642
131,1.909,5000,5000,5000,5000,5000,12004.0,117.21800018946018,30.701433455266415
132,0.045,5000,5000,5000,5000,5000,12004.0,117.21909580254184,30.701433455266415
133,4.775,602,0,0,307,0,12004.0,117.21077934556664,30.700576847024564
134,1.316,0,5000,5000,5000,5000,12004.0,117.21187495259906,30.700576847024568
135,0.0,5000,5000,5000,5000,5000,12004.0,117.2162573807287,30.700576847024568
136,1.191,5000,5000,5000,5000,5000,12004.0,117.21735298776115,30.70057684702457
137,1.606,5000,5000,5000,5000,5000,12004.0,117.21844859479356,30.70057684702457
138,0.0,5000,5000,5000,5000,5000,12004.0,117.21561021316924,30.699720241657467
139,0.262,5000,5000,5000,5000,5000,12004.0,117.21670581415266,30.699720241657463
140,0.119,5000,5000,5000,5000,5000,12004.0,117.21780141513604,30.699720241657463
141,0.016,1009,406,0,714,281,12004.0,117.20948509902547,30.698863639164976
142,0.145,5000,5000,5000,5000,5000,12004.0,117.21496307369887,30.698863639164976
143,0.0,5000,5000,5000,5000,5000,12004.0,117.21605866863355,30.698863639164976
144,0.415,5000,5000,5000,5000,5000,12004.0,117.21715426356822,30.698863639164976
145,4.332,1009,406,0,714,281,12004.0,117.20883801788544,30.698007039547
146,1.391,1700,1097,690,1405,409,12004.0,117.21431596231645,30.698007039547
147,2.732,1700,1097,690,1405,409,12004.0,117.21541155120268,30.698007039547004
148,2.128,5000,5000,5000,5000,5000,12004.0,117.21650714008888,30.698007039547
149,5.357,1290,688,281,995,0,12004.0,117.21083067023085,30.696293848934136
