,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,45.804,3575,5000,3143,3401,2920,2029,11190.0,120.70095549167338,40.63228498154306
1,38.809,3575,5000,3143,3401,2920,2029,11190.0,120.69993961821422,40.63138719451343
2,32.933,3221,5000,2789,3048,2566,1676,11190.0,120.70467715258026,40.63138719451344
3,38.531,3221,5000,2789,3048,2566,1676,11190.0,120.70366128580152,40.63048941199856
4,48.21,3101,5000,2669,2927,2446,1555,11190.0,120.70484565942506,40.63048941199856
5,14.713,3101,5000,2669,2927,2446,1555,11190.0,120.70603003304863,40.63048941199855
6,30.231,3856,5000,3424,3683,3201,2311,11190.0,120.69909237460573,40.62959163399829
7,32.211,3856,5000,3424,3683,3201,2311,11190.0,120.70027673826185,40.62959163399828
8,17.045,3101,5000,2669,2927,2446,1555,11190.0,120.70382982923012,40.629591633998274
9,15.194,3065,5000,2633,2891,2409,1519,11190.0,120.70501419288622,40.62959163399828
10,44.583,1438,4040,1006,1966,1697,764,11190.0,120.72277964772766,40.62959163399828
11,31.29,3856,5000,3424,3683,3201,2311,11190.0,120.69807663082787,40.62869386051241
12,33.618,2962,5000,2531,2789,2307,1417,11190.0,120.70399839927329,40.62869386051241
13,46.202,2962,5000,2531,2789,2307,1417,11190.0,120.70518275296233,40.6286938605124
14,27.89,1434,4037,1003,1963,1694,761,11190.0,120.72176370460947,40.62869386051241
15,38.068,1431,4033,1000,1960,1690,758,11190.0,120.72294805829853,40.6286938605124
16,32.553,1672,4274,1240,1942,1460,571,11190.0,120.72074780804496,40.62779609154073
17,51.532,1668,4270,1237,1935,1454,561,11190.0,120.72193215176749,40.62779609154073
18,18.33,1584,1207,1082,1378,1828,3,11190.0,120.7977301500086,40.62779609154074
19,45.703,1704,4306,1272,1909,1427,539,11190.0,120.71973195803149,40.6268983270831
20,43.88,1699,4302,1268,1904,1422,530,11190.0,120.72091629178793,40.6268983270831
21,1.183,1587,1210,1086,1381,1831,0,11190.0,120.79671365219835,40.62689832708309
22,31.202,2611,5000,2179,2437,1955,1065,11190.0,120.70568859286803,40.626000567139315
23,37.717,2611,5000,2179,2437,1955,1065,11190.0,120.70687291665878,40.626000567139315
24,19.293,2171,4696,1739,2050,1568,980,11190.0,120.71042588803107,40.626000567139315
25,24.947,2171,4683,1739,2038,1556,980,11190.0,120.71161021182184,40.626000567139315
26,26.428,2114,4680,1683,2034,1552,923,11190.0,120.7127945356126,40.626000567139315
27,18.127,1979,4581,1548,2100,1619,788,11190.0,120.71397885940335,40.62600056713931
28,37.435,3278,5000,2846,3104,2623,398,11190.0,120.69756706261232,40.625102811709205
29,62.285,3278,5000,2846,3104,2623,398,11190.0,120.69875137643787,40.62510281170919
30,57.477,3173,5000,2741,2999,2517,503,11190.0,120.69993569026343,40.62510281170919
31,13.51,2611,5000,2179,2437,1955,1065,11190.0,120.70467294556573,40.62510281170919
32,16.527,2563,5000,2131,2389,1907,1113,11190.0,120.70585725939132,40.6251028117092
33,20.2,2477,4949,2046,2304,1822,1111,11190.0,120.7070415732169,40.6251028117092
34,35.144,2190,4662,1758,2016,1534,999,11190.0,120.71059451469361,40.6251028117092
35,30.906,2190,4662,1758,2016,1534,999,11190.0,120.71177882851919,40.6251028117092
36,24.105,2063,4536,1632,1890,1408,872,11190.0,120.71296314234475,40.6251028117092
37,18.081,1901,4503,1469,2022,1540,710,11190.0,120.71414745617032,40.62510281170919
38,15.12,1821,4423,1389,1942,1460,630,11190.0,120.71533176999587,40.62510281170919
39,9.087,1441,428,553,1102,855,952,11190.0,120.78875922718147,40.6251028117092
40,63.071,3173,5000,2741,2999,2517,503,11190.0,120.69892012935813,40.624205060792555
41,20.296,2691,5000,2260,2518,2036,897,11190.0,120.70365734480148,40.62420506079256
42,26.076,2691,5000,2260,2518,2036,897,11190.0,120.70484164866232,40.62420506079257
43,38.624,2477,4949,2046,2304,1822,1111,11190.0,120.70602595252315,40.62420506079257
44,36.144,2515,4969,2084,2318,1841,1026,11190.0,120.707210256384,40.624205060792555
45,46.646,2264,4736,1832,2090,1608,1073,11190.0,120.7095788641057,40.62420506079257
46,46.545,2190,4662,1758,2016,1534,999,11190.0,120.7107631679665,40.62420506079256
47,21.782,2038,4510,1606,1864,1383,847,11190.0,120.71194747182734,40.62420506079256
48,16.221,1843,4445,1411,1964,1482,652,11190.0,120.71313177568818,40.624205060792555
49,18.914,1784,4386,1352,1905,1423,593,11190.0,120.71431607954902,40.62420506079257
50,15.823,1730,4332,1298,1851,1369,539,11190.0,120.71550038340987,40.62420506079256
51,65.281,3496,5000,3063,3063,2588,131,11190.0,120.69790461498636,40.62330731438922
52,36.29,2893,5000,2461,2606,2130,681,11190.0,120.7026417905726,40.623307314389216
53,25.715,2769,5000,2337,2489,2012,794,11190.0,120.70382608446916,40.623307314389216
54,34.117,2712,5000,2280,2438,1962,840,11190.0,120.70501037836573,40.62330731438921
55,15.786,2515,4969,2084,2318,1841,1026,11190.0,120.70619467226231,40.62330731438922
56,38.522,2428,4882,1997,2231,1754,939,11190.0,120.70737896615883,40.623307314389216
