,POP_2015,active_living,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
56,208.232,223,2502,220,656,7938.0,78.83901616938194,20.550010117242138
57,194.597,692,2472,454,454,7938.0,78.84005532286685,20.55001011724214
58,171.963,868,2389,281,281,7938.0,78.84109447635174,20.550010117242138
59,185.404,917,2433,263,263,7938.0,78.84213362983665,20.55001011724214
60,202.477,1012,2490,195,195,7938.0,78.84317278332156,20.550010117242138
61,113.676,1093,2439,289,289,7938.0,78.84421193680646,20.550010117242138
62,177.795,1500,2432,436,620,7938.0,78.84629024377627,20.550010117242138
63,89.303,1505,2400,300,899,7938.0,78.84732939726115,20.55001011724214
64,140.985,1582,2477,363,962,7938.0,78.84836855074606,20.550010117242138
65,165.286,552,2431,93,1433,7938.0,78.83147727142719,20.549180778942485
66,168.988,552,2431,93,1433,7938.0,78.83251642142119,20.54918077894248
67,168.95,459,2338,0,1339,7938.0,78.83355557141522,20.549180778942485
68,131.251,322,2243,135,1203,7938.0,78.83459472140925,20.549180778942482
69,173.971,223,2502,220,656,7938.0,78.83771217139132,20.549180778942482
70,136.156,223,2502,220,656,7938.0,78.83875132138533,20.549180778942482
71,152.109,705,2313,612,612,7938.0,78.83979047137933,20.54918077894248
72,153.577,789,2238,528,528,7938.0,78.84082962137336,20.549180778942485
73,196.335,1049,2436,249,249,7938.0,78.8429079213614,20.549180778942482
74,129.397,1122,2402,321,321,7938.0,78.84394707135544,20.549180778942485
75,137.74,1229,2315,429,429,7938.0,78.84498622134946,20.549180778942482
76,150.602,1386,2290,426,657,7938.0,78.84602537134347,20.549180778942482
77,138.86,1505,2400,380,967,7938.0,78.84706452133749,20.549180778942482
78,119.547,1582,2477,409,1008,7938.0,78.84810367133151,20.549180778942485
79,205.683,552,2431,93,1433,7938.0,78.83121246104476,20.548351442356847
80,132.873,459,2338,0,1339,7938.0,78.83225160754805,20.548351442356847
81,202.245,459,2338,0,1339,7938.0,78.83329075405138,20.548351442356847
82,169.915,331,2221,135,1211,7938.0,78.83432990055468,20.548351442356847
83,144.036,187,2290,0,1067,7938.0,78.835369047058,20.54835144235685
84,185.327,68,2222,21,949,7938.0,78.83640819356133,20.548351442356843
85,116.727,0,2279,47,880,7938.0,78.83744734006463,20.548351442356847
86,102.05,644,2252,572,672,7938.0,78.83952563307125,20.548351442356843
87,192.473,728,2175,589,590,7938.0,78.84056477957455,20.548351442356843
88,165.048,784,2175,490,490,7938.0,78.84160392607787,20.548351442356847
89,137.47,898,2285,400,400,7938.0,78.84264307258118,20.548351442356843
90,182.894,961,2234,463,463,7938.0,78.84368221908451,20.54835144235685
91,176.443,1229,2315,429,429,7938.0,78.8447213655878,20.548351442356847
92,76.479,1310,2209,492,839,7938.0,78.84576051209113,20.548351442356847
93,173.392,1457,2352,466,999,7938.0,78.84679965859443,20.548351442356847
94,178.877,1504,2399,511,1046,7938.0,78.84783880509775,20.548351442356843
95,200.971,1637,2532,637,1179,7938.0,78.84887795160108,20.548351442356847
96,200.932,721,2254,226,1602,7938.0,78.83198680685275,20.54752210748516
97,168.757,629,2162,134,1509,7938.0,78.83302594986553,20.547522107485154
98,160.838,443,2079,51,1323,7938.0,78.8340650928783,20.547522107485158
99,160.143,327,2144,53,1207,7938.0,78.8351042358911,20.547522107485154
100,162.19,149,2141,20,1030,7938.0,78.83614337890386,20.547522107485158
101,196.799,86,2192,84,966,7938.0,78.83718252191665,20.547522107485158
102,163.928,708,2155,608,611,7938.0,78.84029995095499,20.547522107485158
103,153.924,652,2043,497,622,7938.0,78.84133909396776,20.547522107485158
104,150.255,898,2285,400,400,7938.0,78.84237823698054,20.547522107485158
105,186.563,961,2234,463,463,7938.0,78.8434173799933,20.547522107485158
106,181.078,1057,2138,559,559,7938.0,78.8444565230061,20.547522107485158
107,99.346,1136,2031,628,678,7938.0,78.84549566601886,20.547522107485158
108,172.04,1360,2255,580,902,7938.0,78.84653480903165,20.54752210748516
109,139.826,1436,2331,623,977,7938.0,78.84757395204441,20.54752210748516
110,167.289,1637,2532,637,1179,7938.0,78.8486130950572,20.547522107485158
111,174.473,1801,2696,808,1343,7938.0,78.84965223806996,20.547522107485158
112,152.65,1801,2696,808,1343,7938.0,78.85069138108275,20.547522107485158
113,112.208,2193,1721,833,686,7938.0,78.82756546124524,20.546692774327333
114,165.126,2157,1684,797,650,7938.0,78.82860460076769,20.546692774327337
115,159.911,721,2254,226,1602,7938.0,78.8317220193349,20.546692774327337
116,143.495,629,2162,134,1509,7938.0,78.83276115885734,20.546692774327337
117,170.379,494,2027,0,1375,7938.0,78.83380029837976,20.546692774327337
118,152.147,348,2118,26,1229,7938.0,78.83483943790218,20.546692774327337
119,145.233,231,2052,0,1112,7938.0,78.83587857742461,20.546692774327337
120,112.865,149,2129,77,1030,7938.0,78.83691771694699,20.546692774327337
121,112.71,400,2128,328,874,7938.0,78.83899599599184,20.546692774327337
122,163.079,485,2047,412,792,7938.0,78.84003513551426,20.546692774327337
123,120.049,569,1960,414,705,7938.0,78.84107427503668,20.54669277432734
124,184.864,781,2168,517,517,7938.0,78.84211341455908,20.546692774327337
125,137.083,1022,1926,721,759,7938.0,78.84419169360393,20.546692774327337
126,135.925,1159,2054,646,701,7938.0,78.84523083312634,20.546692774327337
127,190.271,1302,2197,691,844,7938.0,78.84626997264876,20.54669277432734
128,196.22,1399,2294,701,941,7938.0,78.84730911217117,20.546692774327337
129,165.396,1563,2426,758,1105,7938.0,78.84834825169358,20.546692774327337
130,186.64,2186,1713,826,679,7938.0,78.82730070086525,20.54586344288329
131,156.358,2121,1649,761,615,7938.0,78.82833983689748,20.545863442883295
132,64.93,2000,1528,640,493,7938.0,78.82937897292973,20.545863442883295
133,176.443,794,2151,299,1604,7938.0,78.83145724499418,20.54586344288329
134,130.324,851,1671,356,1125,7938.0,78.83249638102642,20.5458634428833
135,163.426,651,1871,156,1324,7938.0,78.83353551705864,20.54586344288329
136,146.701,640,1895,180,1349,7938.0,78.83457465309088,20.5458634428833
137,111.474,276,2003,49,1156,7938.0,78.8356137891231,20.54586344288329
138,135.925,569,1960,414,705,7938.0,78.84080946928424,20.54586344288329
139,117.036,1022,1926,721,759,7938.0,78.84392687738095,20.545863442883295
140,175.593,1022,1926,721,759,7938.0,78.84496601341317,20.545863442883295
141,63.231,1356,2251,745,898,7938.0,78.8460051494454,20.545863442883295
142,135.075,1459,2316,847,1000,7938.0,78.84704428547762,20.545863442883295
143,82.814,1464,2310,853,1006,7938.0,78.84808342150987,20.545863442883295
144,103.015,1570,2416,959,1112,7938.0,78.84912255754207,20.54586344288329
145,130.324,2102,1630,743,596,7938.0,78.82807508620354,20.545034113152955
146,98.264,2025,1553,666,519,7938.0,78.82911421874574,20.545034113152955
147,57.553,1842,1369,482,335,7938.0,78.83015335128796,20.545034113152955
148,76.209,851,1671,356,1125,7938.0,78.8311924838302,20.545034113152955
149,114.642,849,1869,354,1322,7938.0,78.83223161637238,20.545034113152955
150,98.535,651,1871,156,1324,7938.0,78.83327074891461,20.545034113152955
151,114.912,640,1895,180,1349,7938.0,78.83430988145683,20.545034113152955
152,105.256,488,1882,189,1368,7938.0,78.83534901399905,20.545034113152955
153,178.954,444,1834,217,1324,7938.0,78.83638814654127,20.545034113152955
154,80.96,1402,1811,690,944,7938.0,78.84366207433678,20.54503411315295
155,155.547,1455,1864,743,997,7938.0,78.844701206879,20.54503411315295
156,143.263,1464,2310,853,1006,7938.0,78.84677947196342,20.545034113152955
157,144.268,1570,2416,959,1112,7938.0,78.84781860450565,20.545034113152955
158,166.053,1570,2416,959,1112,7938.0,78.84885773704785,20.545034113152955
159,99.462,2243,1771,884,737,7938.0,78.82677121963307,20.54420478513623
160,199.232,2198,1726,838,691,7938.0,78.82781034868543,20.54420478513623
161,163.117,2084,1612,724,577,7938.0,78.82884947773783,20.544204785136234
162,58.595,1095,1426,263,880,7938.0,78.82988860679019,20.54420478513623
163,66.359,1749,1277,390,243,7938.0,78.83092773584258,20.54420478513623
164,121.71,1741,1269,381,234,7938.0,78.83196686489494,20.54420478513623
165,130.208,832,2023,373,1541,7938.0,78.83300599394731,20.54420478513623
166,82.196,832,2023,373,1541,7938.0,78.8340451229997,20.54420478513623
167,48.051,565,1713,338,1445,7938.0,78.83508425205207,20.54420478513623
168,193.863,605,1673,351,1465,7938.0,78.83612338110446,20.54420478513623
169,72.81,645,1633,364,1484,7938.0,78.83716251015684,20.54420478513623
170,86.406,800,1509,210,1330,7938.0,78.83820163920922,20.544204785136234
171,154.774,983,1652,0,1119,7938.0,78.83924076826159,20.544204785136234
172,199.348,983,1652,0,1119,7938.0,78.84027989731395,20.54420478513623
173,168.448,877,1664,148,1013,7938.0,78.84131902636632,20.54420478513623
174,45.424,1275,1674,541,1015,7938.0,78.84339728447108,20.54420478513623
175,38.394,1455,1864,743,997,7938.0,78.84443641352347,20.54420478513623
176,119.547,1678,2096,974,1220,7938.0,78.84651467162821,20.54420478513623
177,71.497,2352,1880,992,845,7938.0,78.82650649878013,20.54337545883305
178,170.611,2206,1734,847,700,7938.0,78.82754562434285,20.543375458833047
179,129.938,2123,1650,763,616,7938.0,78.82858474990556,20.54337545883305
180,67.827,1095,1426,263,880,7938.0,78.82962387546827,20.543375458833047
181,86.329,1095,1426,263,880,7938.0,78.83066300103097,20.543375458833047
182,121.594,832,2023,373,1541,7938.0,78.8327412521564,20.54337545883305
183,139.169,832,2023,373,1541,7938.0,78.83378037771911,20.543375458833047
184,141.757,737,1885,510,1617,7938.0,78.83481950328184,20.54337545883305
185,154.542,645,1633,364,1484,7938.0,78.83585862884453,20.54337545883305
186,200.739,645,1633,364,1484,7938.0,78.83689775440725,20.543375458833047
187,142.452,800,1509,210,1330,7938.0,78.83793687996994,20.543375458833047
188,138.281,983,1652,0,1119,7938.0,78.83897600553267,20.54337545883305
189,68.522,983,1652,0,1119,7938.0,78.84001513109536,20.54337545883305
190,140.56,890,1639,155,1026,7938.0,78.84105425665807,20.543375458833047
191,117.925,1063,1466,329,1199,7938.0,78.8420933822208,20.54337545883305
192,66.977,1224,1611,490,1133,7938.0,78.84313250778351,20.54337545883305
193,40.364,1678,2096,974,1220,7938.0,78.84624988447162,20.54337545883305
194,1.004,2352,1880,992,845,7938.0,78.82624179110216,20.542546134243324
195,41.948,2352,1880,992,845,7938.0,78.82728091317537,20.542546134243324
196,206.61,1976,1034,616,0,7938.0,78.83247652354146,20.542546134243324
197,159.448,1976,1034,616,0,7938.0,78.83351564561468,20.542546134243324
198,109.775,737,1885,510,1617,7938.0,78.8345547676879,20.542546134243324
199,221.597,926,1383,331,1451,7938.0,78.83767213390756,20.54254613424332
200,222.253,1009,1405,281,1401,7938.0,78.83871125598077,20.542546134243324
201,145.62,1098,1490,161,1281,7938.0,78.83975037805398,20.542546134243324
202,187.258,1063,1515,260,1199,7938.0,78.8407895001272,20.542546134243324
203,130.826,1063,1466,329,1199,7938.0,78.8418286222004,20.542546134243324
204,85.75,1079,1469,344,1215,7938.0,78.84286774427365,20.542546134243324
205,86.561,1901,1461,451,1158,7938.0,78.82389885943098,20.541716811366967
206,171.383,1901,1461,451,1158,7938.0,78.8249379780149,20.541716811366967
207,47.857,1368,1153,9,625,7938.0,78.82909445235049,20.541716811366967
208,226.0,1108,1312,515,1464,7938.0,78.83740740102165,20.54171681136697
209,170.92,1065,1279,399,1431,7938.0,78.83844651960557,20.541716811366967
210,193.748,1169,1408,243,1363,7938.0,78.83948563818947,20.541716811366967
211,166.362,1090,1488,260,1226,7938.0,78.84052475677335,20.541716811366967
212,128.74,1197,1332,463,1333,7938.0,78.84156387535725,20.541716811366967
213,112.285,1197,1332,463,1333,7938.0,78.84260299394114,20.541716811366967
214,144.152,1901,1461,451,1158,7938.0,78.82363418508014,20.540887490203904
215,129.822,1901,1461,451,1158,7938.0,78.8246733001749,20.540887490203904
216,66.205,1512,1010,0,769,7938.0,78.82779064545915,20.5408874902039
217,44.652,1418,1104,59,675,7938.0,78.82882976055392,20.540887490203904
218,156.01,980,1298,643,1450,7938.0,78.83610356621718,20.540887490203904
219,139.478,1057,1280,565,1432,7938.0,78.83714268131193,20.540887490203907
220,188.301,1107,1221,498,1373,7938.0,78.83818179640667,20.540887490203904
221,179.379,1228,1329,322,1442,7938.0,78.83922091150144,20.540887490203907
222,195.756,1223,1355,393,1359,7938.0,78.84026002659617,20.540887490203904
223,97.415,1260,1269,479,1396,7938.0,78.84129914169095,20.540887490203904
224,177.525,1378,1765,643,1514,7938.0,78.84441648697519,20.540887490203907
225,31.635,1397,1784,662,1533,7938.0,78.84545560206993,20.5408874902039
226,133.646,1512,1010,0,769,7938.0,78.82752597032595,20.54005817075405
227,46.699,1512,1010,0,769,7938.0,78.82856508193173,20.54005817075405
228,8.536,998,1280,660,1432,7938.0,78.8358388631722,20.540058170754055
229,91.698,1085,1194,631,1346,7938.0,78.83687797477799,20.54005817075405
230,185.752,1182,1124,544,1276,7938.0,78.83791708638374,20.54005817075405
231,170.031,1306,1238,413,1390,7938.0,78.83895619798953,20.54005817075405
232,243.305,1372,1206,480,1359,7938.0,78.83999530959532,20.54005817075405
233,121.44,1380,1468,602,1418,7938.0,78.8410344212011,20.54005817075405
234,87.063,1383,1770,649,1519,7938.0,78.84207353280688,20.54005817075405
235,79.994,1397,1784,662,1533,7938.0,78.84415175601845,20.54005817075405
236,62.226,1397,1784,662,1533,7938.0,78.84519086762421,20.54005817075405
237,148.787,2556,775,1223,606,7938.0,78.83037863271755,20.53922885301733
238,216.189,2494,713,1161,544,7938.0,78.83141774083452,20.539228853017327
239,219.241,2363,620,1030,413,7938.0,78.83245684895151,20.539228853017324
240,110.122,1170,1108,685,1260,7938.0,78.83661328141943,20.539228853017327
241,71.728,1218,1074,648,1226,7938.0,78.83765238953642,20.539228853017327
242,162.345,1297,994,665,1146,7938.0,78.83869149765339,20.539228853017324
243,213.369,1424,1107,544,1259,7938.0,78.8397306057704,20.539228853017327
244,73.853,1508,1030,636,1182,7938.0,78.84076971388737,20.539228853017327
245,109.543,1523,1910,789,1659,7938.0,78.84180882200435,20.539228853017324
246,226.0,1566,1953,832,1702,7938.0,78.8449261463553,20.539228853017327
247,169.799,1566,1953,832,1702,7938.0,78.84596525447229,20.53922885301733
248,183.01,2622,818,1289,672,7938.0,78.83011397346581,20.538399536993648
249,184.323,2461,679,1128,511,7938.0,78.83115307809416,20.538399536993648
250,229.399,2363,620,1030,413,7938.0,78.83219218272254,20.53839953699365
251,201.318,1829,765,1201,602,7938.0,78.83634860123595,20.538399536993648
252,175.439,1306,972,687,1124,7938.0,78.83738770586432,20.53839953699365
253,156.86,1306,972,687,1124,7938.0,78.83842681049268,20.538399536993648
254,111.281,1468,1063,588,1215,7938.0,78.83946591512102,20.53839953699365
255,104.174,1563,1950,829,1699,7938.0,78.8405050197494,20.53839953699365
256,186.563,1595,1982,861,1731,7938.0,78.84154412437773,20.538399536993648
257,79.338,1630,2017,895,1766,7938.0,78.8425832290061,20.53839953699365
258,0.039,2153,809,640,1410,7938.0,78.8246538216882,20.53757022268294
259,71.767,1920,602,407,1177,7938.0,78.82673202396802,20.537570222682938
260,137.161,2482,667,1345,824,7938.0,78.82984932738772,20.537570222682938
261,72.501,2482,667,1345,824,7938.0,78.83088842852766,20.53757022268294
262,159.332,2184,441,1209,592,7938.0,78.83296663080746,20.537570222682938
263,195.331,1803,652,1176,715,7938.0,78.83608393422718,20.537570222682938
264,187.683,1787,613,1159,753,7938.0,78.83712303536709,20.537570222682938
265,176.752,1634,790,1007,796,7938.0,78.838162136507,20.53757022268294
266,70.029,1712,800,954,1410,7938.0,78.83920123764689,20.537570222682938
267,99.693,1690,2077,956,1826,7938.0,78.84024033878683,20.537570222682938
268,139.864,1654,2041,920,1790,7938.0,78.84127943992672,20.53757022268294
269,0.0,2174,804,661,1431,7938.0,78.8243892062248,20.536740910085108
270,14.021,2003,615,491,1260,7938.0,78.82542830387642,20.53674091008511
271,45.772,1966,607,453,1222,7938.0,78.82646740152808,20.53674091008511
272,73.466,2136,438,624,1393,7938.0,78.82750649917969,20.536740910085108
273,22.519,2117,405,604,1284,7938.0,78.82854559683132,20.536740910085108
274,80.999,2482,667,1345,824,7938.0,78.82958469448296,20.53674091008511
275,137.045,2482,667,1345,824,7938.0,78.83062379213459,20.536740910085108
276,146.276,2266,12,997,1021,7938.0,78.83166288978622,20.536740910085108
277,153.692,2254,439,1117,752,7938.0,78.83270198743784,20.536740910085108
278,169.297,2099,283,1148,750,7938.0,78.83374108508947,20.536740910085108
279,67.557,2047,231,1200,802,7938.0,78.8347801827411,20.536740910085108
280,74.818,1809,591,1182,776,7938.0,78.83581928039274,20.53674091008511
281,184.052,1809,591,1182,776,7938.0,78.83685837804437,20.53674091008511
282,89.612,1935,621,1201,1245,7938.0,78.837897475696,20.536740910085108
283,19.467,1687,720,982,1104,7938.0,78.83893657334762,20.536740910085108
284,123.371,1726,2113,992,1862,7938.0,78.83997567099925,20.53674091008511
285,162.963,2003,615,491,1260,7938.0,78.82620279226052,20.53591159920008
286,65.857,2136,438,624,1393,7938.0,78.82724188642406,20.53591159920008
287,26.575,2136,438,624,1393,7938.0,78.82828098058759,20.535911599200087
288,26.652,2266,12,997,1021,7938.0,78.83139826307814,20.535911599200077
289,76.209,2266,12,1010,1021,7938.0,78.83243735724169,20.535911599200084
290,69.256,2074,225,1188,809,7938.0,78.83347645140522,20.53591159920008
291,15.798,2076,207,1217,831,7938.0,78.83451554556873,20.535911599200077
292,13.326,1791,487,1164,879,7938.0,78.8365937338958,20.53591159920008
293,29.24,1935,621,1201,1245,7938.0,78.83763282805933,20.53591159920008
