,POP_2015,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,61.018,2424,328,1573,6569.0,74.50417243153451,30.485658792544275
1,39.419,2424,328,1573,6569.0,74.50526652847681,30.485658792544275
2,49.863,2942,687,2337,6569.0,74.53480714591899,30.485658792544275
3,15.71,2424,328,1573,6569.0,74.50376498017921,30.484802905111664
4,111.637,2424,328,1573,6569.0,74.50485907113807,30.48480290511166
5,19.154,2942,687,2337,6569.0,74.53439952702736,30.48480290511166
6,134.835,2229,0,1378,6569.0,74.51101614134863,30.48394702052495
7,84.95,3284,563,2679,6569.0,74.53508601081363,30.483947020524955
8,108.281,3175,454,2570,6569.0,74.53618009578929,30.48394702052495
9,14.421,3116,315,2885,6569.0,74.53836826574067,30.48394702052496
10,87.061,2457,0,1606,6569.0,74.50185605155994,30.48309113878401
11,49.152,2457,0,1606,6569.0,74.50295013055269,30.48309113878401
12,143.657,2205,198,1353,6569.0,74.50842052551651,30.48309113878402
13,146.656,2085,183,1234,6569.0,74.50951460450926,30.48309113878401
14,155.656,2207,22,1355,6569.0,74.51060868350201,30.48309113878401
15,152.945,2184,44,1333,6569.0,74.51170276249478,30.48309113878401
16,64.329,1727,372,652,6569.0,74.51826723645135,30.483091138784015
17,65.329,3336,614,2731,6569.0,74.53467842134276,30.483091138784008
18,101.593,3284,563,2679,6569.0,74.53577250033553,30.48309113878401
19,96.038,3116,315,2885,6569.0,74.53796065832105,30.483091138784008
20,38.108,2376,81,1524,6569.0,74.50144865926991,30.48223525988874
21,75.795,2054,220,1203,6569.0,74.50582495131032,30.48223525988874
22,62.529,2054,220,1203,6569.0,74.50691902432041,30.482235259888743
23,109.392,2143,247,1291,6569.0,74.50801309733052,30.48223525988874
24,155.989,2093,236,1242,6569.0,74.5091071703406,30.482235259888743
25,153.212,2043,225,1192,6569.0,74.5102012433507,30.48223525988874
26,45.486,2282,1236,1677,6569.0,74.52880048452242,30.482235259888743
27,4.733,2337,1236,1732,6569.0,74.52989455753251,30.482235259888743
28,44.486,2923,317,2692,6569.0,74.53536492258301,30.482235259888743
29,81.261,2859,253,2628,6569.0,74.53645899559314,30.482235259888736
30,128.769,2991,214,2760,6569.0,74.53755306860322,30.48223525988874
31,79.639,2991,190,2760,6569.0,74.53864714161331,30.48223525988874
32,16.977,2542,362,1690,6569.0,74.49994721764469,30.481379383839016
33,109.926,2028,0,1176,6569.0,74.50432348575548,30.48137938383902
34,137.724,2028,0,1176,6569.0,74.50541755278319,30.481379383839023
35,99.415,1927,92,1076,6569.0,74.50651161981088,30.48137938383902
36,146.145,1925,90,1073,6569.0,74.50760568683859,30.48137938383902
37,154.256,1938,294,1087,6569.0,74.50979382089398,30.48137938383902
38,87.127,2282,1236,1677,6569.0,74.52839296036484,30.481379383839016
39,61.618,2282,1236,1677,6569.0,74.52948702739255,30.481379383839027
40,47.463,2899,293,2667,6569.0,74.53495736253105,30.481379383839023
41,129.347,2828,222,2597,6569.0,74.53605142955875,30.48137938383902
42,120.703,2778,127,2546,6569.0,74.53714549658646,30.48137938383902
43,82.572,2854,53,2623,6569.0,74.53823956361416,30.48137938383902
44,86.061,2878,77,2647,6569.0,74.53933363064183,30.48137938383902
45,49.73,2542,362,1690,6569.0,74.49953986672107,30.480523510634747
46,124.458,2028,0,1176,6569.0,74.5039161109033,30.480523510634743
47,102.748,2028,0,1176,6569.0,74.50501017194884,30.48052351063474
48,105.259,1993,7,1142,6569.0,74.50610423299442,30.480523510634736
49,142.301,1875,40,1024,6569.0,74.50719829403995,30.480523510634743
50,155.122,1767,67,916,6569.0,74.50829235508552,30.48052351063474
51,154.989,1811,265,959,6569.0,74.51048047717664,30.48052351063474
52,145.523,1896,315,1045,6569.0,74.51157453822219,30.48052351063474
53,146.745,2070,0,1219,6569.0,74.51485672135887,30.480523510634743
54,97.46,1355,0,280,6569.0,74.51704484345,30.480523510634743
55,96.771,2494,1448,1889,6569.0,74.53017357599667,30.48052351063474
56,9.799,2494,1448,1889,6569.0,74.53126763704223,30.48052351063474
57,55.041,2813,207,2582,6569.0,74.53564388122447,30.480523510634736
58,99.504,2601,93,2370,6569.0,74.53673794227004,30.48052351063474
59,69.262,2722,13,2491,6569.0,74.53783200331557,30.48052351063474
60,145.145,2860,59,2629,6569.0,74.53892606436114,30.48052351063474
61,134.346,2309,594,1458,6569.0,74.5013206436156,30.47966764027579
62,61.485,2309,594,1458,6569.0,74.50241469867925,30.479667640275785
63,98.638,2182,154,1331,6569.0,74.50350875374293,30.47966764027579
64,90.705,2182,154,1331,6569.0,74.50460280880661,30.47966764027579
65,83.594,1839,161,988,6569.0,74.50569686387028,30.479667640275785
66,113.903,1839,161,988,6569.0,74.50679091893397,30.47966764027579
67,142.035,1676,0,825,6569.0,74.50788497399763,30.47966764027579
68,152.812,1676,0,825,6569.0,74.50897902906132,30.479667640275785
69,153.123,1782,237,931,6569.0,74.51007308412501,30.479667640275792
70,158.989,1794,249,943,6569.0,74.51116713918867,30.479667640275785
71,153.856,1823,247,972,6569.0,74.51226119425235,30.47966764027579
72,143.79,1826,244,975,6569.0,74.51335524931602,30.47966764027579
73,147.656,2070,0,1219,6569.0,74.5144493043797,30.47966764027579
74,55.707,1355,0,280,6569.0,74.51663741450706,30.479667640275792
75,25.843,2494,1448,1889,6569.0,74.52976607527117,30.479667640275785
76,96.127,2561,1515,1956,6569.0,74.53086013033484,30.47966764027579
77,52.33,2306,162,2075,6569.0,74.5330482404622,30.47966764027579
78,41.775,2355,113,2124,6569.0,74.53414229552587,30.47966764027579
79,91.949,2469,44,2238,6569.0,74.53523635058954,30.479667640275785
80,137.946,2610,141,2379,6569.0,74.53633040565323,30.47966764027579
81,90.816,2309,594,1458,6569.0,74.50091331610957,30.47881177276204
82,62.307,2309,594,1458,6569.0,74.50200736519162,30.47881177276204
83,98.815,2182,154,1331,6569.0,74.50310141427369,30.47881177276204
84,113.814,2182,154,1331,6569.0,74.50419546335574,30.478811772762043
85,87.261,1676,0,825,6569.0,74.5074776106019,30.478811772762047
86,134.479,1545,0,694,6569.0,74.50857165968397,30.47881177276204
87,150.034,1585,40,734,6569.0,74.50966570876601,30.478811772762036
88,151.789,1688,299,837,6569.0,74.51075975784805,30.478811772762047
89,148.679,1719,330,868,6569.0,74.51185380693013,30.478811772762036
90,59.063,1826,244,975,6569.0,74.51294785601218,30.47881177276204
91,137.013,1438,393,833,6569.0,74.52170024866861,30.47881177276204
92,109.037,2112,88,1881,6569.0,74.5315466904071,30.47881177276204
93,54.196,2225,201,1994,6569.0,74.53264073948914,30.478811772762036
94,87.283,2306,162,2075,6569.0,74.53373478857121,30.47881177276204
95,125.569,2515,134,2284,6569.0,74.53482883765325,30.47881177276204
96,121.569,2613,192,2382,6569.0,74.53592288673532,30.47881177276204
97,103.704,2658,198,2427,6569.0,74.53701693581736,30.478811772762047
98,126.591,1545,0,694,6569.0,74.50816430799826,30.477955908093392
99,118.503,1473,71,622,6569.0,74.50925835109896,30.477955908093396
100,132.369,1396,109,545,6569.0,74.51035239419964,30.47795590809339
101,70.551,1151,0,0,6569.0,74.51472856660241,30.47795590809339
102,72.795,1132,0,18,6569.0,74.51582260970312,30.47795590809339
103,150.989,1256,230,651,6569.0,74.51910473900517,30.477955908093392
104,152.812,1239,212,634,6569.0,74.52019878210587,30.47795590809339
105,126.547,1438,393,833,6569.0,74.52129282520657,30.477955908093385
106,28.198,1605,273,1374,6569.0,74.52457495450867,30.477955908093396
107,72.884,1840,95,1609,6569.0,74.52895112691142,30.47795590809339
108,85.061,1936,6,1705,6569.0,74.53004517001212,30.477955908093392
109,117.77,2046,38,1815,6569.0,74.53113921311281,30.47795590809339
110,126.08,2228,204,1997,6569.0,74.53223325621349,30.47795590809339
111,95.704,2285,261,2054,6569.0,74.5333272993142,30.47795590809339
112,125.836,2390,327,2159,6569.0,74.53442134241487,30.477955908093396
113,114.948,2597,263,2366,6569.0,74.53551538551555,30.477955908093396
114,120.258,2620,287,2389,6569.0,74.53660942861626,30.47795590809339
115,31.131,2021,0,1523,6569.0,74.5000987141664,30.477100046269715
116,9.644,1886,135,1388,6569.0,74.50119275128598,30.47710004626972
117,72.306,1886,135,1388,6569.0,74.50228678840557,30.477100046269715
118,143.168,1676,389,825,6569.0,74.50775697400353,30.477100046269715
119,88.305,1380,93,529,6569.0,74.5099450482427,30.477100046269715
120,123.591,1361,0,435,6569.0,74.5110390853623,30.477100046269715
121,119.614,1061,74,112,6569.0,74.51541523384067,30.477100046269715
122,132.613,960,0,191,6569.0,74.51650927096024,30.477100046269715
