,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,4.742,3821,2246,1789,1677,802,2237,3128,8360.0,79.62411698063345,17.163208221597543
1,9.319,3715,2141,1684,1572,696,2131,3023,8360.0,79.62514322992594,17.163208221597536
2,10.378,3677,2103,1646,1534,658,2093,2985,8360.0,79.62616947921843,17.16320822159754
3,46.5,3735,2160,1703,1591,0,2151,3042,8360.0,79.62822197780338,17.163208221597536
4,31.064,3972,2398,1941,1829,182,2388,3280,8360.0,79.62924822709587,17.163208221597543
5,54.692,4027,2452,1995,1883,127,2443,3334,8360.0,79.63027447638835,17.16320822159754
6,52.809,4129,2554,2097,1985,47,2545,3437,8360.0,79.63130072568082,17.16320822159754
7,56.891,4269,2705,2248,2136,125,2696,3588,8360.0,79.63232697497332,17.16320822159754
8,35.682,4040,2872,2415,2303,291,2863,3531,8360.0,79.6333532242658,17.16320822159754
9,0.0,4040,2872,2415,2303,291,2863,3531,8360.0,79.63437947355828,17.16320822159754
10,0.0,3796,2222,1765,1653,777,2212,3104,8360.0,79.6228722975419,17.16238524370285
11,20.563,3754,2180,1723,1611,735,2170,3062,8360.0,79.62389854401903,17.16238524370285
12,45.538,3622,2048,1591,1479,603,2039,2930,8360.0,79.62492479049617,17.162385243702854
13,11.367,3677,2103,1646,1534,658,2093,2985,8360.0,79.62595103697329,17.16238524370285
14,42.816,3715,2141,1684,1572,19,2131,3023,8360.0,79.62800352992753,17.16238524370285
15,30.171,3798,2224,1767,1655,102,2214,3106,8360.0,79.62902977640466,17.16238524370285
16,47.778,3916,2342,1885,1773,220,2332,3224,8360.0,79.63005602288179,17.16238524370285
17,37.662,4019,2445,1988,1876,170,2436,3327,8360.0,79.6310822693589,17.16238524370285
18,32.411,4227,2665,2208,2096,84,2656,3547,8360.0,79.63210851583602,17.16238524370285
19,6.543,4163,2749,2292,2180,168,2739,3624,8360.0,79.63313476231316,17.16238524370285
20,0.0,3939,2972,2515,2403,392,2963,3431,8360.0,79.63416100879029,17.16238524370285
21,0.0,3939,2972,2515,2403,392,2963,3431,8360.0,79.63518725526743,17.16238524370285
