,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,68.991,590,721,1148,156,1149,712,8198.0,77.51107131080734,10.459837000212184
1,52.473,729,582,1253,17,1010,729,8198.0,77.51207946032139,10.459837000212186
2,100.529,819,483,1155,82,910,629,8198.0,77.5130876098354,10.459837000212184
3,77.824,858,424,1195,140,852,571,8198.0,77.51409575934943,10.459837000212184
4,28.226,679,214,1332,646,660,68,8198.0,77.51611205837744,10.459837000212184
5,112.694,661,197,1315,629,643,50,8198.0,77.5171202078915,10.459837000212184
6,79.553,551,86,1204,518,532,60,8198.0,77.51812835740552,10.459837000212184
7,49.64,265,937,1069,521,1514,634,8198.0,77.50792135507173,10.459023027248925
8,47.786,398,823,955,348,1341,520,8198.0,77.50892950295328,10.459023027248927
9,35.287,369,794,926,378,1371,491,8198.0,77.50993765083481,10.459023027248925
10,101.592,590,721,1148,156,1149,712,8198.0,77.51094579871636,10.459023027248925
11,124.089,747,565,1237,0,992,711,8198.0,77.5119539465979,10.459023027248927
12,105.904,819,483,1155,82,910,629,8198.0,77.51296209447943,10.459023027248927
13,84.177,858,424,1195,140,852,571,8198.0,77.51397024236097,10.459023027248927
14,76.782,697,264,1035,300,691,410,8198.0,77.51497839024255,10.459023027248927
15,22.851,679,214,1332,646,660,68,8198.0,77.51598653812408,10.459023027248925
16,53.889,611,146,1264,578,592,0,8198.0,77.51699468600565,10.459023027248927
17,36.725,551,86,1204,518,532,60,8198.0,77.5180028338872,10.459023027248927
18,29.79,782,446,1432,209,0,517,8198.0,77.52001912965028,10.459023027248925
19,100.008,1482,1359,2122,1183,1647,1130,8198.0,77.52606801693956,10.459023027248927
20,22.101,2058,1572,2698,1282,2223,1706,8198.0,77.53110875634727,10.459023027248923
21,0.521,2058,1572,2698,1282,2223,1706,8198.0,77.5321169042288,10.459023027248927
22,38.266,196,919,1052,550,1509,616,8198.0,77.50779585821323,10.458209055102321
23,80.407,196,919,1052,550,1509,616,8198.0,77.50880400446243,10.45820905510232
24,83.49,345,770,903,401,1360,467,8198.0,77.50981215071165,10.458209055102321
25,83.969,338,645,777,526,1235,342,8198.0,77.51082029696086,10.458209055102321
26,70.991,708,539,1044,193,868,697,8198.0,77.51283658945925,10.45820905510232
27,69.783,642,449,977,294,767,596,8198.0,77.51384473570846,10.45820905510232
28,82.344,601,354,938,367,672,500,8198.0,77.51485288195767,10.458209055102321
29,76.615,400,64,1054,367,382,210,8198.0,77.51686917445608,10.458209055102321
30,31.079,464,0,1118,432,446,146,8198.0,77.51787732070528,10.458209055102321
31,47.75,742,406,1392,169,39,477,8198.0,77.51989361320369,10.458209055102321
32,79.99,1482,1359,2122,1183,1647,1130,8198.0,77.52594249069891,10.45820905510232
33,55.201,2058,1572,2698,1282,2223,1706,8198.0,77.53098322194495,10.458209055102321
34,6.77,4968,4311,5000,451,5000,5000,8198.0,77.55820317067345,10.458209055102321
35,58.389,5000,4348,5000,414,5000,5000,8198.0,77.55921131692266,10.45820905510232
36,100.133,5000,4479,5000,173,5000,5000,8198.0,77.56223575567027,10.458209055102321
37,57.576,5000,4479,5000,173,5000,5000,8198.0,77.56324390191948,10.458209055102321
38,49.286,57,935,1059,690,1516,632,8198.0,77.50666222707271,10.457395083772305
39,38.224,57,935,1059,690,1516,632,8198.0,77.5076703716897,10.457395083772305
40,92.697,117,761,893,654,1350,458,8198.0,77.50867851630669,10.457395083772305
41,88.114,324,632,764,519,1221,329,8198.0,77.50968666092369,10.457395083772305
42,49.744,311,618,751,511,1208,315,8198.0,77.5106948055407,10.457395083772305
43,47.265,644,476,927,367,965,549,8198.0,77.51271109477469,10.457395083772306
44,106.195,522,354,858,362,842,558,8198.0,77.51371923939166,10.457395083772305
45,99.967,468,299,805,361,769,587,8198.0,77.51472738400867,10.457395083772305
46,75.095,303,160,957,286,478,307,8198.0,77.51674367324267,10.457395083772306
47,93.405,365,99,1019,339,417,245,8198.0,77.51775181785968,10.457395083772306
48,82.698,579,298,1223,0,209,308,8198.0,77.51875996247666,10.457395083772305
49,66.45,670,334,1320,97,111,405,8198.0,77.51976810709367,10.457395083772305
50,45.599,4968,4311,5000,451,5000,5000,8198.0,77.55807760253957,10.457395083772305
51,68.346,4968,4311,5000,451,5000,5000,8198.0,77.55908574715654,10.457395083772305
52,118.381,5000,4386,5000,80,5000,5000,8198.0,77.56110203639058,10.457395083772305
53,72.345,4981,4346,5000,40,5000,5000,8198.0,77.56211018100755,10.457395083772305
54,13.79,5000,4414,5000,108,5000,5000,8198.0,77.56311832562456,10.457395083772305
55,88.427,39,878,962,747,1419,575,8198.0,77.50754489550096,10.456581113258814
56,101.029,104,773,906,666,1363,471,8198.0,77.50855303848589,10.456581113258814
57,114.819,202,676,808,568,1265,373,8198.0,77.5095611814708,10.456581113258812
58,65.908,418,506,639,399,1096,203,8198.0,77.51056932445574,10.456581113258814
59,73.22,460,444,577,337,1034,141,8198.0,77.51157746744066,10.456581113258814
60,73.845,513,313,703,206,987,402,8198.0,77.51258561042557,10.456581113258812
61,106.695,483,314,818,322,876,518,8198.0,77.5135937534105,10.456581113258814
62,84.739,382,214,720,276,810,516,8198.0,77.51460189639542,10.456581113258814
63,89.531,325,271,777,333,753,573,8198.0,77.51561003938035,10.456581113258814
64,62.992,249,215,902,330,533,361,8198.0,77.51661818236528,10.456581113258814
65,80.553,404,142,1058,174,384,387,8198.0,77.51762632535021,10.456581113258812
66,109.111,404,142,1058,174,384,387,8198.0,77.51863446833515,10.456581113258814
67,80.24,555,275,1199,23,232,284,8198.0,77.51964261132005,10.456581113258814
68,108.903,4824,4167,5000,501,5000,5000,8198.0,77.5579520447472,10.456581113258814
69,88.302,4782,4124,5000,459,5000,5000,8198.0,77.55896018773211,10.456581113258812
70,88.614,4739,4082,5000,417,5000,5000,8198.0,77.55996833071704,10.456581113258814
71,113.715,4799,4141,5000,225,5000,5000,8198.0,77.56097647370197,10.456581113258812
72,63.825,4826,4169,5000,136,5000,5000,8198.0,77.56198461668691,10.456581113258814
73,5.583,4963,4306,5000,0,5000,5000,8198.0,77.56299275967183,10.456581113258814
74,80.657,100,899,901,792,1358,596,8198.0,77.50741942964686,10.455767143561774
75,104.404,100,899,901,792,1358,596,8198.0,77.50842757099984,10.455767143561772
76,107.987,349,564,679,457,1136,261,8198.0,77.50943571235283,10.45576714356177
77,89.156,438,452,584,345,1042,149,8198.0,77.51044385370584,10.455767143561774
78,86.156,519,358,490,251,948,55,8198.0,77.51145199505883,10.455767143561772
79,87.802,486,286,676,179,1065,334,8198.0,77.5124601364118,10.455767143561774
80,105.904,446,246,635,139,1054,335,8198.0,77.51346827776477,10.45576714356177
81,83.302,250,201,707,263,821,504,8198.0,77.51447641911777,10.455767143561774
82,76.699,195,238,755,311,766,521,8198.0,77.51548456047077,10.45576714356177
83,49.952,120,188,773,358,676,456,8198.0,77.51649270182375,10.455767143561772
84,100.383,352,58,1006,291,500,326,8198.0,77.51750084317673,10.455767143561774
85,94.405,352,58,1006,259,468,326,8198.0,77.51850898452973,10.45576714356177
86,76.595,514,229,1154,117,326,190,8198.0,77.5195171258827,10.45576714356177
87,94.322,4824,4167,5000,501,5000,5000,8198.0,77.55782649729619,10.455767143561774
88,111.299,4676,4019,5000,480,5000,5000,8198.0,77.55883463864917,10.455767143561772
89,121.047,4676,4019,5000,480,5000,5000,8198.0,77.55984278000216,10.45576714356177
90,93.905,4724,4067,5000,299,5000,5000,8198.0,77.56085092135515,10.45576714356177
91,51.91,4826,4169,5000,136,5000,5000,8198.0,77.56185906270815,10.455767143561774
92,98.446,289,935,800,828,1257,632,8198.0,77.50628583440609,10.454953174681124
93,104.654,255,756,746,649,1204,453,8198.0,77.5072939741273,10.454953174681124
94,96.259,284,725,727,618,1184,422,8198.0,77.50830211384849,10.454953174681126
95,107.632,374,634,647,527,1105,331,8198.0,77.50931025356965,10.454953174681124
96,112.278,505,434,566,327,1024,131,8198.0,77.51031839329085,10.454953174681126
97,41.182,511,330,463,223,920,27,8198.0,77.51132653301202,10.454953174681124
98,70.47,331,131,472,24,929,171,8198.0,77.51233467273319,10.454953174681124
99,64.638,319,119,484,12,941,183,8198.0,77.51334281245437,10.454953174681124
100,83.656,219,42,548,104,935,345,8198.0,77.51435095217555,10.454953174681124
101,74.366,220,201,707,263,791,504,8198.0,77.51535909189674,10.454953174681126
102,58.639,0,200,653,252,767,390,8198.0,77.51636723161793,10.454953174681124
103,75.553,294,0,948,298,507,268,8198.0,77.5173753713391,10.454953174681126
104,63.013,383,98,1022,200,409,169,8198.0,77.5183835110603,10.454953174681124
105,69.596,481,196,1121,236,445,71,8198.0,77.51939165078147,10.454953174681124
106,115.944,719,536,1358,565,786,268,8198.0,77.52140793022384,10.454953174681124
107,71.491,819,637,1459,666,886,369,8198.0,77.52241606994502,10.454953174681126
108,10.832,819,637,1459,666,886,369,8198.0,77.5234242096662,10.454953174681124
109,64.575,4611,3953,5000,715,5000,4992,8198.0,77.55770096018642,10.454953174681124
110,81.323,4575,3918,5000,581,5000,4956,8198.0,77.5587090999076,10.454953174681124
111,81.448,4583,3925,5000,393,5000,4964,8198.0,77.5597172396288,10.454953174681126
112,61.159,4669,4012,5000,316,5000,5000,8198.0,77.56072537934998,10.454953174681124
113,83.885,289,935,800,828,1257,632,8198.0,77.50616039085254,10.4541392066168
114,116.715,327,819,684,712,1141,517,8198.0,77.50716852894206,10.454139206616802
115,85.385,322,814,679,707,1136,511,8198.0,77.50817666703156,10.4541392066168
116,94.842,473,624,548,517,1005,321,8198.0,77.50918480512108,10.4541392066168
117,94.572,513,503,507,396,965,200,8198.0,77.51019294321061,10.454139206616798
118,94.259,541,341,371,234,829,63,8198.0,77.5112010813001,10.454139206616802
119,98.529,461,261,344,154,802,189,8198.0,77.51220921938962,10.4541392066168
120,91.135,406,206,397,99,854,242,8198.0,77.51321735747915,10.4541392066168
121,102.925,252,62,443,0,885,365,8198.0,77.51422549556865,10.454139206616798
122,88.593,67,246,586,184,700,323,8198.0,77.51523363365816,10.4541392066168
123,73.949,67,246,586,184,700,323,8198.0,77.51624177174769,10.4541392066168
124,87.781,236,216,876,92,556,213,8198.0,77.51724990983719,10.4541392066168
125,59.826,236,216,876,92,556,213,8198.0,77.51825804792671,10.454139206616802
126,69.616,381,336,1021,237,585,68,8198.0,77.51926618601622,10.454139206616798
127,80.386,430,385,1070,286,634,117,8198.0,77.52027432410573,10.4541392066168
128,85.427,646,541,1286,479,850,333,8198.0,77.52128246219526,10.4541392066168
129,89.885,716,575,1356,556,855,338,8198.0,77.52229060028475,10.454139206616798
130,40.307,753,648,1393,577,918,401,8198.0,77.5232987383743,10.4541392066168
131,98.384,4611,3953,5000,715,5000,4992,8198.0,77.55757543341774,10.4541392066168
132,70.054,4475,3817,5000,681,5000,4856,8198.0,77.55858357150724,10.4541392066168
133,87.593,4530,3872,5000,433,5000,4911,8198.0,77.55959170959676,10.4541392066168
134,100.696,4581,3923,5000,393,5000,4961,8198.0,77.56059984768628,10.4541392066168
135,94.967,411,904,768,797,1225,601,8198.0,77.50704309409105,10.453325239368729
136,77.907,395,888,752,781,1209,585,8198.0,77.50805123054903,10.453325239368729
137,103.05,521,615,480,508,937,312,8198.0,77.509059367007,10.453325239368727
138,75.991,521,615,480,508,937,312,8198.0,77.51006750346498,10.453325239368729
139,87.802,688,551,333,444,790,278,8198.0,77.51107563992294,10.453325239368729
140,67.138,629,429,262,322,719,202,8198.0,77.51208377638093,10.453325239368729
141,98.342,494,304,245,242,702,391,8198.0,77.5130919128389,10.453325239368729
142,96.155,417,227,278,165,736,462,8198.0,77.5141000492969,10.453325239368729
143,72.241,161,341,492,136,606,229,8198.0,77.51510818575487,10.453325239368727
144,114.923,161,341,492,136,606,229,8198.0,77.51611632221285,10.453325239368729
145,88.968,333,313,779,4,558,117,8198.0,77.51712445867084,10.453325239368732
146,75.699,329,309,784,0,562,121,8198.0,77.51813259512882,10.453325239368729
147,104.695,437,343,984,200,670,191,8198.0,77.51914073158677,10.45332523936873
148,73.741,540,355,1070,286,744,226,8198.0,77.52014886804476,10.453325239368729
149,88.031,646,541,1286,479,850,333,8198.0,77.52115700450273,10.453325239368727
150,81.407,746,504,1308,441,950,433,8198.0,77.52216514096072,10.453325239368729
151,60.305,833,675,1469,498,997,480,8198.0,77.52317327741869,10.453325239368727
152,41.745,968,706,1602,448,1133,615,8198.0,77.52418141387668,10.453325239368729
153,91.551,1140,879,1774,620,1305,788,8198.0,77.52518955033466,10.453325239368727
154,44.432,1140,879,1774,620,1305,788,8198.0,77.52619768679263,10.453325239368732
155,69.387,4475,3817,5000,681,5000,4856,8198.0,77.55845805344794,10.453325239368729
156,44.224,645,1049,878,942,1231,746,8198.0,77.50590953474752,10.452511272936853
157,86.552,544,948,777,841,1234,645,8198.0,77.5069176695741,10.452511272936851
158,98.446,509,866,694,759,1152,563,8198.0,77.50792580440066,10.452511272936851
159,102.925,603,774,591,667,1048,471,8198.0,77.50893393922723,10.452511272936853
160,103.966,783,666,386,557,843,393,8198.0,77.50994207405382,10.452511272936853
161,95.842,734,586,281,439,739,317,8198.0,77.51095020888039,10.452511272936853
