,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,34.522,1805,5000,3253,980,5000,3037,53.0,-109.72176267578496,23.117920433148438
1,26.612,1805,5000,3253,980,5000,3037,53.0,-109.72071189731275,23.117920433148434
2,63.436,1549,5000,3441,723,4934,2911,53.0,-109.7196611188406,23.117920433148438
3,83.581,1381,5000,3440,556,4868,2743,53.0,-109.7186103403684,23.117920433148434
4,90.674,1381,5000,3440,556,4868,2743,53.0,-109.71755956189621,23.117920433148434
5,83.315,1282,5000,3519,456,4776,2651,53.0,-109.71650878342405,23.117920433148438
6,58.908,1186,5000,3642,361,4733,2599,53.0,-109.71545800495187,23.117920433148434
7,63.857,1133,5000,3715,314,4680,2545,53.0,-109.7144072264797,23.117920433148434
8,99.189,1011,4959,3814,310,4558,2423,53.0,-109.71335644800749,23.11792043314843
9,58.145,1011,4959,3814,310,4558,2423,53.0,-109.71230566953531,23.117920433148438
10,19.893,1778,5000,3226,953,4984,3010,53.0,-109.72133963351706,23.117085406557422
11,29.772,1614,5000,3300,788,4831,2845,53.0,-109.72028885909626,23.117085406557422
12,47.383,1556,5000,3320,730,4813,2799,53.0,-109.71923808467547,23.117085406557422
13,98.924,1336,5000,3395,510,4822,2698,53.0,-109.71818731025465,23.117085406557422
14,100.969,1305,5000,3448,480,4795,2670,53.0,-109.71713653583384,23.117085406557422
15,75.177,1249,5000,3551,423,4769,2640,53.0,-109.71608576141303,23.117085406557422
16,78.223,1141,5000,3680,318,4688,2553,53.0,-109.71503498699224,23.117085406557425
17,98.345,1008,4956,3803,307,4555,2420,53.0,-109.71398421257142,23.117085406557422
18,72.531,1011,4959,3814,310,4558,2423,53.0,-109.71293343815063,23.117085406557422
19,43.439,0,4918,3832,640,4576,2373,53.0,-109.7118826637298,23.117085406557422
20,97.15,31,4923,3863,672,4607,2378,53.0,-109.71083188930899,23.117085406557422
21,65.407,172,5000,4002,810,4739,2483,53.0,-109.70978111488817,23.117085406557422
22,18.372,248,5000,4056,865,4793,2538,53.0,-109.7087303404674,23.117085406557422
23,21.289,1729,5000,3148,977,5000,3034,53.0,-109.72091661109856,23.11625038194202
24,91.833,1665,5000,3243,839,4882,2896,53.0,-109.71986584072894,23.116250381942024
25,37.679,1556,5000,3320,730,4813,2799,53.0,-109.71881507035931,23.11625038194202
26,73.487,1365,5000,3360,540,4733,2609,53.0,-109.7177642999897,23.11625038194202
27,76.222,1250,5000,3416,425,4673,2549,53.0,-109.71671352962007,23.11625038194202
28,83.782,1115,5000,3552,289,4662,2527,53.0,-109.71566275925043,23.11625038194202
29,78.712,982,4930,3682,156,4529,2394,53.0,-109.7146119888808,23.11625038194202
30,50.029,946,4894,3749,245,4493,2359,53.0,-109.71356121851117,23.116250381942017
31,16.632,879,4827,3682,178,4426,2291,53.0,-109.71251044814157,23.116250381942024
32,50.898,53,4864,3778,587,4522,2319,53.0,-109.71145967777193,23.116250381942017
33,100.194,136,4876,3848,657,4585,2330,53.0,-109.71040890740232,23.11625038194202
34,61.598,265,4984,3957,766,4694,2439,53.0,-109.7093581370327,23.11625038194202
35,15.916,248,5000,4056,865,4793,2538,53.0,-109.70830736666306,23.11625038194202
36,14.629,1742,5000,3161,921,4964,2978,53.0,-109.72049360852878,23.115415359302155
37,69.069,1720,5000,3188,894,4937,2951,53.0,-109.71944284221013,23.115415359302148
38,23.273,1459,5000,3185,714,4679,2693,53.0,-109.7183920758915,23.115415359302155
39,29.161,1492,5000,3233,666,4727,2735,53.0,-109.71734130957287,23.115415359302155
40,64.259,1190,4976,3404,452,4642,2512,53.0,-109.71629054325425,23.115415359302155
41,87.539,1089,5000,3606,263,4636,2501,53.0,-109.7152397769356,23.11541535930215
42,44.292,937,4885,3740,0,4484,2350,53.0,-109.71418901061698,23.115415359302155
43,64.237,881,4829,3684,56,4428,2294,53.0,-109.71313824429835,23.115415359302155
44,44.952,740,4687,3542,197,4287,2152,53.0,-109.71208747797972,23.11541535930215
