,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,70.82,2906,2946,81,2663,2082,623.0,-74.89314100819863,-10.911719902780746
1,73.913,2747,2787,110,2504,1923,623.0,-74.89213193186413,-10.911719902780744
2,9.59,2656,2696,201,2413,1832,623.0,-74.89112285552964,-10.911719902780746
3,10.924,2542,2582,434,2299,1568,623.0,-74.88910470286064,-10.911719902780744
4,33.991,2542,2582,434,2299,1568,623.0,-74.88809562652614,-10.911719902780746
5,17.393,2694,2734,586,2450,1720,623.0,-74.88708655019165,-10.911719902780748
6,2.412,2694,2734,586,2450,1720,623.0,-74.88607747385714,-10.911719902780746
7,43.326,2894,2934,86,2651,2070,623.0,-74.89326773938338,-10.91253434011372
8,100.328,2779,2819,45,2536,1954,623.0,-74.89225866134136,-10.912534340113721
9,106.287,2710,2750,143,2466,1885,623.0,-74.89124958329931,-10.91253434011372
10,36.261,2526,2566,298,2283,1702,623.0,-74.89024050525731,-10.91253434011372
11,37.708,2514,2554,406,2271,1540,623.0,-74.88923142721531,-10.91253434011372
12,74.026,2487,2527,379,2243,1513,623.0,-74.88822234917329,-10.91253434011372
13,26.557,2920,2960,111,2676,2095,623.0,-74.89339448062621,-10.913348778300472
14,73.572,2779,2819,137,2536,1955,623.0,-74.89238540087653,-10.91334877830047
15,83.191,2631,2671,193,2388,1807,623.0,-74.89137632112687,-10.91334877830047
16,82.056,2582,2621,280,2338,1760,623.0,-74.8903672413772,-10.913348778300472
17,63.5,2347,2387,389,2104,1523,623.0,-74.88935816162754,-10.913348778300472
18,72.437,2415,2455,307,2171,1441,623.0,-74.88834908187788,-10.91334877830047
19,51.469,2314,2354,107,2071,1241,623.0,-74.8873400021282,-10.913348778300472
20,1.192,2262,2302,235,2019,845,623.0,-74.88532184262887,-10.913348778300472
21,7.746,2246,2286,251,2003,829,623.0,-74.88431276287918,-10.91334877830047
22,25.394,2173,2213,340,1930,650,623.0,-74.88330368312953,-10.91334877830047
23,0.965,2134,2174,300,1890,610,623.0,-74.88229460337986,-10.913348778300472
24,37.566,3015,3055,59,2772,2206,623.0,-74.89352123192734,-10.914163217341072
25,30.331,2895,2935,61,2652,2087,623.0,-74.89251215046988,-10.914163217341073
26,27.409,2658,2698,301,2415,1837,623.0,-74.8915030690124,-10.914163217341073
27,85.631,2493,2533,369,2250,1675,623.0,-74.89049398755496,-10.914163217341072
28,122.488,2372,2412,384,2128,1550,623.0,-74.88948490609751,-10.914163217341075
29,78.027,2301,2341,346,2058,1480,623.0,-74.88847582464005,-10.914163217341073
30,87.617,2274,2314,166,2030,1300,623.0,-74.88746674318259,-10.914163217341072
31,90.851,2206,2246,0,1963,1134,623.0,-74.88645766172513,-10.914163217341075
32,34.956,2224,2264,183,1980,897,623.0,-74.88544858026766,-10.914163217341073
33,69.174,2254,2294,243,2011,837,623.0,-74.88443949881021,-10.914163217341073
34,86.255,2181,2220,212,1937,1463,623.0,-74.88343041735274,-10.914163217341072
35,25.536,2107,2146,266,1863,577,623.0,-74.88242133589529,-10.914163217341075
36,50.561,2153,2193,180,1910,490,623.0,-74.88141225443782,-10.914163217341073
37,37.339,2137,2177,167,1894,474,623.0,-74.88040317298037,-10.914163217341072
38,29.707,2952,2992,162,2708,2143,623.0,-74.89364799328688,-10.914977657235585
39,42.929,2946,2986,110,2702,2137,623.0,-74.8926389101215,-10.914977657235584
40,23.351,2772,2812,183,2529,1963,623.0,-74.89162982695612,-10.914977657235585
41,106.797,2617,2657,332,2373,1803,623.0,-74.8906207437907,-10.914977657235585
42,109.323,2443,2483,306,2199,1629,623.0,-74.88961166062533,-10.914977657235584
43,86.851,2202,2242,246,1958,1380,623.0,-74.88860257745995,-10.914977657235585
44,90.341,2080,2120,138,1837,1272,623.0,-74.88759349429456,-10.914977657235585
45,110.798,2150,2190,56,1906,1189,623.0,-74.88658441112919,-10.914977657235584
46,114.515,2133,2173,92,1890,988,623.0,-74.8855753279638,-10.914977657235584
47,87.986,2095,2135,231,1851,1010,623.0,-74.8845662447984,-10.914977657235584
48,62.819,2116,2156,148,1873,1399,623.0,-74.88355716163302,-10.914977657235585
