,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,48.103,527,1589,6440.0,70.02575289270588,23.122095595740856
1,55.617,527,1589,6440.0,70.02548284388627,23.121260559270432
2,65.518,1219,2339,6440.0,70.02100964522673,23.12042552477606
3,75.377,569,584,6440.0,70.03151755150107,23.12042552477606
4,55.094,700,453,6440.0,70.03256834212851,23.12042552477606
5,4.521,987,2591,6440.0,70.01548570507661,23.119590492257668
6,5.966,987,2591,6440.0,70.01653649165212,23.119590492257664
7,37.636,874,2461,6440.0,70.01758727822761,23.119590492257664
8,86.702,1044,2314,6440.0,70.0186380648031,23.119590492257664
9,91.098,1158,2281,6440.0,70.0196888513786,23.119590492257668
10,99.743,1150,2271,6440.0,70.0207396379541,23.119590492257664
11,107.09,1090,2211,6440.0,70.02179042452958,23.119590492257668
12,73.473,556,1617,6440.0,70.02284121110507,23.119590492257668
13,100.768,492,1554,6440.0,70.02389199768058,23.119590492257668
14,98.215,428,1489,6440.0,70.0249427842561,23.119590492257664
15,47.391,403,1464,6440.0,70.02599357083156,23.119590492257664
16,24.554,205,1266,6440.0,70.02704435740706,23.119590492257668
17,49.296,205,1266,6440.0,70.02809514398255,23.119590492257664
18,52.791,569,584,6440.0,70.03124750370903,23.119590492257664
19,45.444,681,415,6440.0,70.03229829028454,23.119590492257668
20,81.343,663,377,6440.0,70.03334907686002,23.119590492257664
21,3.224,984,2694,6440.0,70.01311416568356,23.118755461715157
22,0.858,984,2694,6440.0,70.01416494820728,23.118755461715153
23,29.201,987,2591,6440.0,70.01521573073104,23.118755461715157
24,22.523,987,2591,6440.0,70.01626651325478,23.118755461715157
25,1.047,850,2446,6440.0,70.01731729577853,23.118755461715153
26,1.884,1054,2250,6440.0,70.01836807830226,23.118755461715153
27,48.249,1056,2242,6440.0,70.01941886082601,23.118755461715153
28,82.997,1043,2164,6440.0,70.02046964334974,23.118755461715153
29,80.213,1090,2211,6440.0,70.02152042587348,23.11875546171515
30,107.153,639,1701,6440.0,70.02257120839724,23.118755461715153
31,76.612,506,1568,6440.0,70.02362199092096,23.11875546171515
32,107.32,389,1450,6440.0,70.02467277344472,23.118755461715153
33,98.026,327,1388,6440.0,70.02572355596847,23.118755461715157
34,52.833,135,1197,6440.0,70.02677433849219,23.11875546171515
35,61.981,173,1235,6440.0,70.02782512101595,23.118755461715157
36,43.602,252,1313,6440.0,70.02887590353967,23.118755461715153
37,66.209,375,778,6440.0,70.0299266860634,23.118755461715157
38,66.272,550,490,6440.0,70.03097746858717,23.11875546171515
39,42.514,550,490,6440.0,70.03202825111092,23.118755461715153
40,65.162,663,377,6440.0,70.03307903363465,23.118755461715153
41,79.941,393,590,6440.0,70.0341298161584,23.118755461715153
42,43.937,309,0,6440.0,70.03623138120588,23.118755461715153
43,0.0,1371,3357,6440.0,70.00653954127493,23.117920433148434
44,5.107,1352,3338,6440.0,70.00759031974711,23.11792043314843
45,39.73,984,2694,6440.0,70.012844212108,23.11792043314843
46,30.373,984,2694,6440.0,70.0138949905802,23.117920433148438
47,1.444,1065,2186,6440.0,70.01914888294111,23.117920433148434
48,77.659,990,2111,6440.0,70.02019966141329,23.117920433148434
49,93.672,970,2091,6440.0,70.02125043988545,23.117920433148434
50,37.846,580,1642,6440.0,70.02230121835763,23.11792043314843
51,35.271,467,1528,6440.0,70.02335199682982,23.117920433148434
52,78.643,417,1478,6440.0,70.02440277530201,23.117920433148438
53,77.575,371,1433,6440.0,70.02545355377418,23.11792043314843
54,40.63,127,1189,6440.0,70.02650433224636,23.117920433148434
55,79.689,251,1031,6440.0,70.02755511071855,23.117920433148434
56,65.162,205,974,6440.0,70.0286058891907,23.117920433148434
57,85.697,317,836,6440.0,70.02965666766286,23.11792043314843
58,87.016,334,819,6440.0,70.03070744613507,23.117920433148438
59,56.748,460,620,6440.0,70.03175822460724,23.117920433148438
60,97.21,399,596,6440.0,70.03280900307944,23.117920433148434
61,96.77,343,539,6440.0,70.03385978155161,23.117920433148434
62,107.236,393,590,6440.0,70.03491056002379,23.117920433148434
63,37.176,233,253,6440.0,70.03596133849597,23.117920433148438
64,32.068,203,223,6440.0,70.03701211696817,23.117920433148434
65,10.55,1383,3370,6440.0,70.00626962467378,23.117085406557422
66,2.323,1352,3338,6440.0,70.0073203990946,23.117085406557422
67,0.042,1084,3071,6440.0,70.00942194793623,23.117085406557422
68,42.409,926,2913,6440.0,70.01152349677784,23.117085406557422
69,14.422,893,2685,6440.0,70.01257427119863,23.117085406557422
70,34.203,893,2629,6440.0,70.01362504561945,23.11708540655742
71,4.459,786,2483,6440.0,70.01467582004025,23.117085406557425
72,0.502,767,2464,6440.0,70.01572659446104,23.117085406557422
73,21.058,600,2297,6440.0,70.01677736888186,23.117085406557422
74,57.522,908,2029,6440.0,70.01992969214429,23.11708540655742
75,17.416,901,2022,6440.0,70.02098046656509,23.117085406557422
76,7.975,901,2022,6440.0,70.0220312409859,23.117085406557422
77,15.113,284,1346,6440.0,70.02413278982753,23.117085406557422
78,50.07,247,1308,6440.0,70.02518356424832,23.117085406557425
79,76.445,127,1189,6440.0,70.02623433866914,23.117085406557422
80,60.432,23,1037,6440.0,70.02728511308996,23.117085406557422
81,67.925,115,947,6440.0,70.02833588751076,23.117085406557422
82,62.985,204,884,6440.0,70.02938666193155,23.117085406557425
83,44.293,258,782,6440.0,70.03043743635237,23.117085406557422
84,42.304,135,847,6440.0,70.03148821077318,23.117085406557422
