,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
122,128.564,414,1486,405,332,1639,7031.0,76.57383866066965,27.041429160836202
123,158.428,413,1463,382,355,1615,7031.0,76.57491054541892,27.041429160836202
124,123.716,807,479,1678,1122,1071,7031.0,76.55740251404086,27.040583905093648
125,126.875,808,570,1679,1123,1072,7031.0,76.55847439377953,27.040583905093655
126,10.212,694,604,1565,1009,958,7031.0,76.55954627351818,27.040583905093648
127,17.889,571,595,1473,886,835,7031.0,76.56061815325685,27.04058390509366
128,68.323,443,467,1389,758,697,7031.0,76.56169003299551,27.040583905093655
129,54.438,459,404,1337,668,587,7031.0,76.56276191273417,27.040583905093655
130,75.045,324,379,1202,253,171,7031.0,76.56490567221148,27.040583905093648
131,83.126,152,375,1030,81,0,7031.0,76.56597755195013,27.040583905093655
132,133.046,90,313,968,19,61,7031.0,76.56704943168879,27.040583905093648
133,145.388,866,727,1766,1181,1101,7031.0,76.55704465452881,27.039738651764676
134,51.095,866,727,1766,1181,1101,7031.0,76.55811652925705,27.039738651764676
135,17.007,686,710,1588,1001,921,7031.0,76.55918840398535,27.039738651764672
136,32.619,686,710,1588,1001,921,7031.0,76.56026027871359,27.039738651764672
137,20.974,551,508,1441,749,667,7031.0,76.5613321534419,27.039738651764676
138,67.184,459,404,1337,668,587,7031.0,76.56240402817014,27.039738651764676
139,82.061,230,453,1108,158,77,7031.0,76.56561965235494,27.039738651764676
140,175.619,218,441,1096,147,32,7031.0,76.56669152708322,27.039738651764672
141,0.882,866,727,1766,1181,1101,7031.0,76.55775868061191,27.038893400849165
142,43.859,686,710,1588,1001,921,7031.0,76.55883055033003,27.038893400849165
143,63.584,723,680,1613,921,840,7031.0,76.5599024200481,27.038893400849165
144,79.196,585,542,1475,784,702,7031.0,76.56097428976624,27.038893400849165
145,95.505,484,632,1362,413,331,7031.0,76.56311802920241,27.038893400849165
146,61.49,484,632,1362,413,331,7031.0,76.56418989892053,27.03889340084917
147,97.599,310,533,1188,239,157,7031.0,76.56526176863862,27.03889340084917
148,135.874,274,497,1152,203,61,7031.0,76.56633363835674,27.03889340084917
149,145.535,274,497,1152,203,61,7031.0,76.56740550807484,27.03889340084917
150,143.184,788,1917,836,393,2070,7031.0,76.57276485666534,27.03889340084917
151,23.656,787,1837,756,812,1990,7031.0,76.57705233553776,27.038893400849165
152,0.0,787,1837,756,812,1990,7031.0,76.57812420525585,27.038893400849172
153,54.805,663,723,1541,592,511,7031.0,76.56168830667615,27.038048152347024
154,139.4,599,659,1477,528,446,7031.0,76.5627601713843,27.038048152347027
155,88.122,484,632,1362,413,331,7031.0,76.56383203609245,27.038048152347024
156,32.361,788,1917,836,393,2070,7031.0,76.5724069537577,27.038048152347024
157,0.0,787,1837,756,812,1990,7031.0,76.57776627729851,27.038048152347024
158,15.06,809,869,1687,738,656,7031.0,76.56025861004655,27.03720290625814
159,12.232,809,869,1687,738,656,7031.0,76.56133046974499,27.03720290625814
160,25.456,663,723,1541,592,511,7031.0,76.56240232944342,27.03720290625814
161,146.38,1106,2235,1154,92,2387,7031.0,76.56668976823715,27.037202906258138
162,37.21,809,869,1687,738,656,7031.0,76.56097264869032,27.03635766258242
163,102.594,1213,2342,1261,14,2494,7031.0,76.566331922135,27.03635766258242
164,176.611,1227,2356,1275,29,2509,7031.0,76.56597409190985,27.035512421319762
