,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,9.681,1816,4206,6713.0,76.17668751607944,30.38810592824478
1,15.881,1816,4206,6713.0,76.17778093258069,30.388105928244787
2,99.197,443,3141,6713.0,76.14742941806708,30.386394803609782
3,63.644,443,3141,6713.0,76.14701481059494,30.38553924554156
4,64.025,261,2816,6713.0,76.15274597008933,30.383828137903084
5,102.488,261,2816,6713.0,76.15383935682371,30.38382813790308
6,87.513,0,2791,6713.0,76.15014461936894,30.382972588332613
7,93.832,261,2816,6713.0,76.15233138093252,30.382972588332603
8,144.242,261,2816,6713.0,76.15342476171432,30.382972588332613
9,115.365,324,2783,6713.0,76.15410355944503,30.382117041594487
10,118.059,255,2754,6713.0,76.15519693427449,30.382117041594487
11,104.324,357,2926,6713.0,76.16503730773965,30.38211704159449
12,101.296,357,2926,6713.0,76.1661306825691,30.382117041594487
13,119.919,17,2537,6713.0,76.15150225664932,30.381261497688616
14,129.767,242,2606,6713.0,76.1525956255267,30.381261497688616
15,139.496,267,2631,6713.0,76.15368899440409,30.38126149768862
16,114.22,190,2689,6713.0,76.15478236328147,30.381261497688612
17,62.475,143,2642,6713.0,76.15587573215888,30.381261497688612
18,79.906,239,2802,6713.0,76.16352931430058,30.381261497688612
19,111.692,285,2850,6713.0,76.16462268317797,30.381261497688616
20,112.05,341,2912,6713.0,76.16571605205536,30.381261497688612
21,66.982,972,2260,6713.0,76.13687400348905,30.380405956614872
22,26.421,972,2260,6713.0,76.13796736641463,30.38040595661487
23,112.074,95,2459,6713.0,76.15108772152145,30.38040595661487
24,122.351,95,2459,6713.0,76.15218108444702,30.380405956614865
25,145.029,307,2592,6713.0,76.1532744473726,30.380405956614872
26,156.57,283,2578,6713.0,76.15436781029815,30.38040595661487
27,94.762,96,2595,6713.0,76.15546117322374,30.380405956614865
28,104.181,0,2498,6713.0,76.1565545361493,30.380405956614872
29,72.943,184,2646,6713.0,76.16202135077717,30.38040595661487
30,116.39,176,2710,6713.0,76.16311471370273,30.38040595661487
31,127.788,208,2770,6713.0,76.1642080766283,30.38040595661487
32,116.628,151,2835,6713.0,76.16530143955387,30.380405956614865
33,144.361,173,2890,6713.0,76.16639480247943,30.380405956614872
34,24.203,769,2057,6713.0,76.13864627768764,30.379550418373135
35,44.615,769,2057,6713.0,76.13973963466165,30.37955041837314
36,65.742,309,2562,6713.0,76.15285991834978,30.379550418373135
37,152.325,253,2509,6713.0,76.15395327532379,30.37955041837314
38,156.951,170,2509,6713.0,76.15504663229781,30.379550418373135
39,108.306,0,2498,6713.0,76.15613998927184,30.37955041837314
40,123.591,0,2558,6713.0,76.16051341716786,30.379550418373135
41,111.526,109,2627,6713.0,76.16160677414189,30.379550418373135
42,139.186,228,2580,6713.0,76.16270013111587,30.37955041837314
43,117.558,108,2662,6713.0,76.16379348808991,30.37955041837314
44,127.764,47,2764,6713.0,76.16488684506392,30.379550418373135
45,128.575,133,2850,6713.0,76.16598020203791,30.379550418373135
46,0.668,769,2057,6713.0,76.1382318440397,30.378694882963313
47,2.241,769,2057,6713.0,76.13932519506241,30.378694882963316
48,138.733,115,2234,6713.0,76.15135205631222,30.378694882963316
49,141.976,115,2234,6713.0,76.15244540733494,30.378694882963316
50,107.281,237,2418,6713.0,76.15353875835766,30.378694882963313
51,147.389,208,2377,6713.0,76.15463210938037,30.378694882963316
52,127.216,179,2336,6713.0,76.15572546040308,30.378694882963316
53,107.925,104,2380,6713.0,76.1590055134712,30.378694882963316
54,144.623,0,2558,6713.0,76.16009886449392,30.378694882963316
55,138.256,66,2491,6713.0,76.16119221551664,30.378694882963316
56,125.356,198,2495,6713.0,76.16228556653934,30.378694882963316
57,110.81,166,2550,6713.0,76.16337891756206,30.378694882963313
58,131.293,0,2717,6713.0,76.16447226858476,30.378694882963316
