,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
92,76.648,1044,574,749,276,7701.0,76.9477428865021,17.86902037477401
93,93.215,1081,663,833,361,7701.0,76.94877160651875,17.869020374774014
94,74.811,1212,784,964,491,7701.0,76.94980032653544,17.869020374774014
95,50.26,1118,790,935,479,7701.0,76.95082904655209,17.869020374774014
96,52.496,862,925,976,732,7701.0,76.95185776656875,17.869020374774014
97,99.442,1016,952,1131,760,7701.0,76.95288648658541,17.86902037477401
98,58.803,1274,176,960,487,7701.0,76.94546472479131,17.86819617527004
99,85.869,1100,608,769,297,7701.0,76.9475221589228,17.868196175270036
100,111.458,997,597,758,285,7701.0,76.94855087598853,17.86819617527004
101,152.177,1091,690,852,379,7701.0,76.94957959305428,17.86819617527004
102,55.609,1043,709,853,397,7701.0,76.95060831012002,17.86819617527004
103,110.221,876,970,991,768,7701.0,76.95163702718575,17.86819617527004
104,108.265,944,1007,1058,814,7701.0,76.95266574425149,17.86819617527004
105,50.38,1192,0,784,311,7701.0,76.94421530095109,17.86737197722402
106,110.58,1192,0,784,311,7701.0,76.94524401506607,17.86737197722402
107,68.105,880,311,472,0,7701.0,76.94730144329601,17.867371977224025
108,94.931,913,513,675,202,7701.0,76.94833015741098,17.867371977224018
109,74.811,906,538,692,227,7701.0,76.94935887152599,17.86737197722402
110,61.198,948,614,759,302,7701.0,76.95038758564097,17.867371977224025
111,69.582,805,981,920,698,7701.0,76.95141629975593,17.86737197722402
112,168.345,805,981,920,698,7701.0,76.95244501387091,17.867371977224025
113,59.522,1179,74,771,385,7701.0,76.94399460612837,17.86654778063588
114,52.975,1192,0,784,311,7701.0,76.94502331729274,17.86654778063588
115,62.795,880,311,472,0,7701.0,76.9470807396215,17.86654778063588
116,55.889,862,411,573,100,7701.0,76.94810945078586,17.86654778063588
117,77.286,804,470,614,158,7701.0,76.94913816195024,17.866547780635884
118,30.38,649,639,560,328,7701.0,76.95016687311463,17.86654778063588
119,116.329,588,811,749,527,7701.0,76.95119558427896,17.86654778063588
120,191.18,537,806,744,522,7701.0,76.95222429544336,17.86654778063588
121,86.308,670,611,531,299,7701.0,76.9489174643268,17.865723585505542
122,82.197,578,710,493,399,7701.0,76.94994617254072,17.865723585505545
123,104.672,572,748,686,464,7701.0,76.95097488075464,17.865723585505542
124,143.475,521,800,741,517,7701.0,76.95200358896858,17.865723585505542
125,57.565,516,685,326,248,7701.0,76.94869677865535,17.864899391832935
126,78.683,534,710,448,370,7701.0,76.94972548391898,17.86489939183293
127,134.013,455,654,562,371,7701.0,76.95075418918262,17.864899391832935
128,162.557,410,690,630,406,7701.0,76.95178289444628,17.86489939183293
129,0.758,910,343,502,143,7701.0,76.9443612956815,17.864075199617975
130,56.408,766,487,358,0,7701.0,76.945389997995,17.86407519961797
131,58.364,766,487,358,0,7701.0,76.94641870030854,17.864075199617975
132,5.988,544,562,136,57,7701.0,76.94744740262206,17.864075199617968
133,28.823,499,603,242,163,7701.0,76.94847610493557,17.86407519961797
134,115.011,474,650,388,309,7701.0,76.9495048072491,17.86407519961797
135,137.846,359,535,459,252,7701.0,76.95053350956262,17.86407519961797
136,138.045,230,509,450,226,7701.0,76.95156221187614,17.86407519961797
137,143.115,0,740,680,456,7701.0,76.95259091418966,17.864075199617975
138,94.093,45,785,725,501,7701.0,76.95361961650319,17.864075199617968
139,68.384,822,543,314,56,7701.0,76.94516934507658,17.86325100886059
140,124.393,822,543,314,56,7701.0,76.94619804444015,17.863251008860594
141,100.36,856,618,192,270,7701.0,76.9472267438037,17.86325100886059
142,110.78,601,504,78,0,7701.0,76.94825544316726,17.86325100886059
143,175.172,435,603,245,166,7701.0,76.94928414253081,17.86325100886059
144,136.049,260,480,450,196,7701.0,76.95031284189437,17.863251008860587
145,118.005,260,480,480,196,7701.0,76.95134154125795,17.86325100886059
146,144.632,45,785,725,501,7701.0,76.95237024062149,17.86325100886059
147,45.669,45,785,725,501,7701.0,76.95339893998505,17.863251008860587
148,127.347,856,618,192,270,7701.0,76.94597740052255,17.862426819560696
149,138.964,840,601,175,253,7701.0,76.94700609693629,17.862426819560696
150,112.975,664,425,0,78,7701.0,76.94803479335008,17.8624268195607
151,182.677,373,367,464,83,7701.0,76.95009218617756,17.8624268195607
152,86.548,348,391,489,108,7701.0,76.95112088259131,17.8624268195607
153,153.535,384,298,518,47,7701.0,76.94987154241191,17.86160263171823
154,101.279,422,367,612,149,7701.0,76.95090023587602,17.861602631718235
155,105.79,393,154,208,0,7701.0,76.94862222008253,17.86077844533311
156,127.387,293,238,483,138,7701.0,76.94965091059716,17.860778445333114
157,155.571,330,275,520,171,7701.0,76.95067960111179,17.86077844533311
158,117.925,0,357,601,393,7701.0,76.95170829162642,17.86077844533311
159,144.912,0,357,601,393,7701.0,76.95273698214105,17.860778445333114
160,66.029,420,126,180,27,7701.0,76.94840160316771,17.85995426040526
161,125.151,276,80,324,116,7701.0,76.949430290733,17.85995426040526
162,96.169,206,151,395,186,7701.0,76.9504589782983,17.859954260405257
163,157.646,0,357,601,393,7701.0,76.95148766586361,17.85995426040526
164,66.468,0,357,601,393,7701.0,76.9525163534289,17.85995426040526
165,81.957,979,629,378,349,7701.0,76.94406625973848,17.8591300769346
166,114.173,979,629,378,349,7701.0,76.94509494435461,17.8591300769346
167,154.892,770,420,169,297,7701.0,76.94715231358687,17.8591300769346
168,88.145,448,98,153,55,7701.0,76.94818099820301,17.8591300769346
169,166.589,357,0,251,154,7701.0,76.94920968281914,17.8591300769346
170,123.075,622,265,360,419,7701.0,76.95023836743526,17.8591300769346
171,145.032,622,265,360,419,7701.0,76.9512670520514,17.8591300769346
172,38.843,979,629,378,349,7701.0,76.94487436018679,17.858305894921052
173,68.663,770,420,169,297,7701.0,76.94590304185392,17.858305894921052
174,194.294,770,420,169,297,7701.0,76.94693172352105,17.858305894921056
175,106.109,631,281,29,198,7701.0,76.94796040518817,17.858305894921052
176,106.388,505,148,168,302,7701.0,76.9489890868553,17.858305894921056
177,173.455,519,162,154,316,7701.0,76.95001776852243,17.858305894921056
178,123.634,622,265,360,419,7701.0,76.95104645018957,17.858305894921056
179,107.107,661,311,59,187,7701.0,76.94671114540463,17.857481714364546
180,88.504,661,311,59,187,7701.0,76.94773982412292,17.85748171436455
181,159.962,519,162,154,316,7701.0,76.94876850284119,17.85748171436455
182,107.506,519,162,154,316,7701.0,76.94979718155946,17.85748171436455
183,115.77,736,378,473,533,7701.0,76.95082586027777,17.85748171436455
184,138.005,849,499,247,0,7701.0,76.94649057923735,17.856657535265008
185,87.027,849,499,247,0,7701.0,76.94751925500694,17.85665753526501
186,73.853,648,291,283,326,7701.0,76.94854793077653,17.856657535265008
187,107.746,648,291,283,326,7701.0,76.94957660654613,17.856657535265004
188,37.446,849,499,247,0,7701.0,76.9462700250189,17.855833357622352
189,143.435,849,499,247,0,7701.0,76.94729869783998,17.855833357622355
190,153.335,726,369,361,248,7701.0,76.94832737066103,17.855833357622352
191,94.732,748,391,383,270,7701.0,76.9493560434821,17.855833357622355
192,131.498,1079,722,714,288,7701.0,76.94707815262171,17.855009181436508
193,192.178,1079,722,714,288,7701.0,76.94810682249442,17.855009181436508
194,103.155,792,434,426,313,7701.0,76.94913549236713,17.855009181436508
195,173.455,1079,722,714,288,7701.0,76.94685761935189,17.854185006707404
196,118.285,992,634,626,201,7701.0,76.94788628627637,17.8541850067074
197,106.628,952,595,587,161,7701.0,76.94891495320087,17.854185006707397
198,140.96,1114,757,749,0,7701.0,76.94766576200664,17.853360833434945
199,105.51,1114,757,749,0,7701.0,76.94869442598306,17.853360833434945
200,176.13,1114,757,749,0,7701.0,76.9474452496849,17.85253666161907
201,68.743,1114,757,749,0,7701.0,76.94847391071345,17.85253666161907
202,4.232,1201,844,836,243,7701.0,76.95053123277057,17.85253666161907
203,65.39,1201,844,836,243,7701.0,76.95031072355341,17.851712491259708
