,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,203.491,432,1388,1141,811,200,9969.0,91.4125286501535,24.392849251055527
1,169.762,277,1527,1280,950,0,9969.0,91.41464300459819,24.392849251055527
2,127.538,420,1376,1129,799,212,9969.0,91.41215267337174,24.39201111001752
3,37.945,358,1315,1067,737,273,9969.0,91.41320984624596,24.39201111001752
4,92.693,243,1493,1245,915,57,9969.0,91.41426701912016,24.392011110017517
5,61.816,185,1435,1188,858,91,9969.0,91.41532419199434,24.392011110017517
6,177.326,358,1315,1067,737,273,9969.0,91.4117767138417,24.391172971091905
7,253.278,337,1294,1046,716,294,9969.0,91.41283388236799,24.3911729710919
8,285.705,95,1346,1098,768,181,9969.0,91.41389105089426,24.391172971091905
9,207.831,95,1346,1098,768,181,9969.0,91.41494821942054,24.39117297109191
10,0.124,629,1675,1606,1164,906,9969.0,91.41917689352562,24.39117297109191
11,0.806,629,1675,1606,1164,906,9969.0,91.42023406205188,24.3911729710919
12,241.25,221,1178,781,600,498,9969.0,91.41140077156285,24.390334834278594
13,222.711,255,1212,964,634,343,9969.0,91.4124579357414,24.390334834278594
14,318.938,95,1346,1098,768,181,9969.0,91.41351509991992,24.39033483427859
15,272.561,0,1250,1002,672,277,9969.0,91.41457226409847,24.390334834278597
16,149.239,629,1675,1606,1164,906,9969.0,91.41880092081259,24.39033483427859
17,34.411,629,1675,1606,1164,906,9969.0,91.41985808499112,24.39033483427859
18,205.227,600,1421,970,979,877,9969.0,91.40785336704161,24.389496699577503
19,165.793,600,1421,970,979,877,9969.0,91.4089105268726,24.38949669957751
20,317.636,221,1178,781,600,498,9969.0,91.41102484653459,24.389496699577506
21,331.773,184,1140,818,563,461,9969.0,91.4120820063656,24.389496699577506
22,259.603,146,1103,855,525,424,9969.0,91.41313916619659,24.389496699577506
23,204.359,76,1189,1054,612,353,9969.0,91.41419632602758,24.389496699577503
24,181.356,76,1189,1054,612,353,9969.0,91.4152534858586,24.389496699577506
25,230.462,307,1354,1285,843,585,9969.0,91.41631064568959,24.389496699577506
26,291.472,407,1453,1385,943,684,9969.0,91.41736780552057,24.389496699577503
27,234.74,407,1453,1385,943,684,9969.0,91.41842496535158,24.389496699577506
28,344.049,318,1083,684,505,595,9969.0,91.41170609424005,24.38865856698854
29,231.082,298,951,816,374,575,9969.0,91.4127632497237,24.38865856698854
30,255.262,250,1015,879,437,528,9969.0,91.41382040520737,24.388658566988543
31,179.434,249,1259,1213,753,527,9969.0,91.41593471617468,24.38865856698854
32,141.737,337,1310,1286,809,614,9969.0,91.41699187165834,24.388658566988532
33,220.107,641,1465,1441,975,919,9969.0,91.41910618262567,24.388658566988536
34,268.965,552,1068,616,496,830,9969.0,91.41027304822765,24.38782043651161
35,309.762,469,984,533,413,746,9969.0,91.41133019936417,24.387820436511607
36,281.923,421,917,862,339,698,9969.0,91.4123873505007,24.38782043651161
37,347.025,349,918,864,341,627,9969.0,91.41344450163722,24.387820436511603
38,206.529,322,964,910,386,600,9969.0,91.41450165277374,24.3878204365116
39,144.093,468,1040,1016,539,746,9969.0,91.41555880391023,24.387820436511607
40,85.997,641,1465,1441,975,919,9969.0,91.41873025731981,24.387820436511603
41,59.708,641,1465,1441,975,919,9969.0,91.41978740845633,24.387820436511603
42,194.438,855,1128,676,799,1133,9969.0,91.40778288136869,24.386982308146617
43,229.594,757,1029,578,701,1034,9969.0,91.40884002815827,24.386982308146614
44,290.356,469,984,533,413,746,9969.0,91.41095432173742,24.38698230814662
45,304.058,567,886,434,314,845,9969.0,91.41201146852703,24.38698230814662
46,270.825,423,845,791,267,700,9969.0,91.4130686153166,24.38698230814662
47,275.103,419,867,812,289,697,9969.0,91.41412576210621,24.386982308146614
48,341.321,471,1037,1013,542,749,9969.0,91.41518290889576,24.386982308146617
49,296.308,560,948,924,498,837,9969.0,91.41624005568535,24.386982308146624
50,195.554,855,1128,676,799,1133,9969.0,91.40740703403073,24.386144181893478
51,239.39,567,886,434,314,845,9969.0,91.41057846135925,24.38614418189349
52,209.939,567,886,434,314,845,9969.0,91.41163560380208,24.386144181893478
53,257.246,570,679,625,101,848,9969.0,91.41269274624493,24.386144181893478
54,242.056,570,679,625,101,848,9969.0,91.41374988868778,24.386144181893474
55,275.475,604,957,933,447,881,9969.0,91.41480703113062,24.386144181893474
56,305.918,597,911,887,536,875,9969.0,91.41586417357344,24.386144181893474
57,139.877,683,825,801,532,961,9969.0,91.4169213160163,24.38614418189348
58,0.0,1246,1292,1422,1154,1524,9969.0,91.4222070282305,24.386144181893474
59,234.678,694,759,308,218,971,9969.0,91.41125975632535,24.385306057752103
60,234.802,672,577,523,0,950,9969.0,91.41337403251796,24.385306057752103
61,227.485,590,963,939,453,867,9969.0,91.41443117061425,24.385306057752096
62,200.701,724,828,804,318,1002,9969.0,91.41548830871056,24.385306057752096
63,209.319,683,825,801,532,961,9969.0,91.41654544680686,24.3853060577521
64,279.691,777,918,894,626,1055,9969.0,91.41760258490315,24.385306057752096
65,31.869,1086,1073,1203,935,1363,9969.0,91.4197168610958,24.385306057752103
66,0.062,1086,1073,1203,935,1363,9969.0,91.42077399919208,24.385306057752103
67,10.54,1246,1292,1422,1154,1524,9969.0,91.42183113728836,24.3853060577521
68,84.075,938,642,190,462,1215,9969.0,91.41088392609626,24.384467935722395
69,280.745,875,579,127,398,1152,9969.0,91.41194105984621,24.384467935722387
