,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,25.745,1539,1857,2589,2089,1992,1334,5882.0,53.62825311655195,28.963175744355777
1,18.862,1402,1807,2531,2048,1929,1198,5882.0,53.62933694256658,28.963175744355777
2,14.017,1402,1807,2531,2048,1929,1198,5882.0,53.630420768581196,28.963175744355777
3,7.039,1264,1669,2393,1989,1791,1060,5882.0,53.63150459459582,28.963175744355777
4,16.739,705,1433,2157,1767,1380,500,5882.0,53.63258842061044,28.96317574435577
5,24.282,613,1341,2065,1675,1288,408,5882.0,53.63367224662506,28.96317574435577
6,7.758,352,1512,1963,1611,1028,108,5882.0,53.63475607263968,28.963175744355773
7,14.761,352,1512,1963,1611,1028,108,5882.0,53.63583989865431,28.963175744355777
8,60.722,1455,1757,2489,1989,1892,1434,5882.0,53.62797918727013,28.962324756290975
9,44.93,1455,1757,2489,1989,1892,1434,5882.0,53.62906300774865,28.962324756290975
10,39.366,1428,1730,2462,1962,1865,1284,5882.0,53.630146828227154,28.962324756290975
11,32.891,1221,1626,2350,1940,1747,1016,5882.0,53.631230648705674,28.962324756290975
12,44.414,705,1433,2157,1767,1380,500,5882.0,53.632314469184195,28.96232475629098
13,25.457,536,1287,1999,1609,1211,331,5882.0,53.63339828966271,28.962324756290975
14,13.07,446,1605,2056,1705,1121,7,5882.0,53.63448211014123,28.96232475629098
15,6.787,342,1501,1952,1601,1018,111,5882.0,53.63556593061974,28.96232475629098
16,52.196,1427,1729,2461,1961,1864,1415,5882.0,53.62770526996292,28.96147377087469
17,48.275,1350,1652,2384,1884,1787,1338,5882.0,53.62878908490557,28.961473770874687
18,56.873,1324,1626,2358,1858,1761,1312,5882.0,53.62987289984823,28.96147377087469
19,22.075,997,1428,2156,1711,1553,889,5882.0,53.63095671479089,28.961473770874687
20,47.724,719,1310,2034,1645,1378,515,5882.0,53.63204052973353,28.961473770874687
21,47.46,568,1254,1978,1588,1244,364,5882.0,53.63312434467619,28.961473770874687
22,26.404,1891,2191,2924,2022,1996,1919,5882.0,53.61984469878067,28.960622788106797
