,POP_2015,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,152.772,0,555,962,2406,6273.0,68.52792512684596,25.14216337709021
1,136.066,75,480,887,2331,6273.0,68.52898626738015,25.14216337709021
2,12.084,446,109,626,2702,6273.0,68.53216968898269,25.142163377090206
3,3.01,537,53,717,2793,6273.0,68.53323082951685,25.142163377090206
4,25.865,0,555,962,2406,6273.0,68.52763264948234,25.141323312832608
5,103.502,75,480,887,2331,6273.0,68.52869378548756,25.141323312832608
6,37.313,406,149,590,2662,6273.0,68.53187719350325,25.141323312832608
7,136.66,546,26,726,2802,6273.0,68.53293832950847,25.141323312832604
8,121.353,218,623,1030,2188,6273.0,68.52840131686618,25.14048325077017
9,21.667,383,172,579,2638,6273.0,68.53158471129562,25.14048325077017
10,26.374,555,0,735,2811,6273.0,68.5326458427721,25.14048325077017
11,0.678,397,802,1084,2009,6273.0,68.52810886151555,25.1396431909028
12,0.0,397,802,1084,2009,6273.0,68.52781641943521,25.138803133230407
13,0.933,0,379,173,2443,6273.0,68.53282958008216,25.137963077752907
14,90.866,0,379,173,2443,6273.0,68.53389069797365,25.13796307775291
15,28.706,908,1100,911,1627,6273.0,68.52723157508373,25.137123024470192
16,0.551,0,379,173,2443,6273.0,68.53253714190151,25.137123024470196
17,80.054,0,379,173,2443,6273.0,68.53359825526505,25.13712302447019
18,27.688,835,1027,837,1571,6273.0,68.52693917281167,25.13628297338217
19,13.78,748,940,751,1657,6273.0,68.52800028164751,25.13628297338217
20,17.597,742,758,569,1840,6273.0,68.52906139048334,25.136282973382166
21,0.424,742,758,569,1840,6273.0,68.53012249931918,25.136282973382166
22,38.84,182,197,8,2267,6273.0,68.5333058258267,25.13628297338217
23,82.174,173,205,0,2270,6273.0,68.53436693466253,25.136282973382166
24,0.89,799,871,682,1727,6273.0,68.52770788811645,25.135442924488753
25,77.213,799,871,682,1727,6273.0,68.5287689924248,25.135442924488757
26,78.273,582,598,408,2000,6273.0,68.52983009673311,25.135442924488753
27,0.0,489,505,315,2093,6273.0,68.53089120104143,25.135442924488753
28,17.512,333,46,159,2116,6273.0,68.53407451396643,25.135442924488757
29,132.207,333,46,159,2116,6273.0,68.53513561827474,25.135442924488753
30,19.674,1088,1280,1091,1318,6273.0,68.5274155078537,25.134602877789842
31,9.964,582,598,408,2000,6273.0,68.52953770741574,25.134602877789845
32,0.0,582,598,408,2000,6273.0,68.53059880719675,25.134602877789842
33,59.15,333,46,159,2116,6273.0,68.53378210653982,25.134602877789842
34,81.241,379,0,205,2069,6273.0,68.53484320632083,25.13460287778985
35,6.445,1089,1281,1092,1316,6273.0,68.52712314085879,25.133762833285356
36,23.575,806,821,632,1953,6273.0,68.52818423611271,25.13376283328536
