,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,5.073,1835,2620,1993,1540,1892,4797,2063,5967.0,73.0821911051602,49.83278711246819
1,2.163,1853,2602,2011,1559,1873,4815,2081,5967.0,73.08350292593197,49.83278711246819
2,19.925,2050,2176,1374,138,1281,5000,1834,5967.0,73.10842752059541,49.83278711246819
3,33.925,2083,2209,1407,170,1314,5000,1867,5967.0,73.10973934136717,49.832787112468196
4,0.0,2281,2442,1582,1106,1540,5000,2064,5967.0,73.12023390754126,49.83278711246819
5,2.407,1685,2677,1843,928,1844,4651,1921,5967.0,73.06816385715251,49.831833420833924
6,14.517,2003,2752,2161,1708,2023,4965,2230,5967.0,73.08259370612026,49.831833420833924
7,0.015,2003,2752,2161,1708,2023,4965,2230,5967.0,73.08390551057187,49.83183342083391
8,0.0,2107,2349,1955,1448,1620,5000,2334,5967.0,73.0852173150235,49.831833420833924
9,0.0,2107,2349,1955,1448,1620,5000,2334,5967.0,73.0865291194751,49.831833420833924
10,0.0,2154,2169,1776,1269,1441,4869,2160,5967.0,73.08784092392672,49.83183342083391
11,0.0,2154,2169,1776,1269,1441,4869,2160,5967.0,73.08915272837834,49.83183342083392
12,8.058,1849,1947,1341,88,1248,5000,1632,5967.0,73.10620618624932,49.83183342083391
13,17.351,1937,2045,1267,0,1174,5000,1721,5967.0,73.10751799070093,49.83183342083391
14,56.988,1912,2045,1236,0,1143,5000,1696,5967.0,73.10882979515256,49.831833420833924
15,5.408,2281,2442,1582,1106,1540,5000,2064,5967.0,73.11932423076549,49.831833420833924
16,31.944,1627,2627,1785,879,1794,4598,1872,5967.0,73.06725486631186,49.83087973614084
17,4.981,1580,2580,1737,831,1747,4550,1824,5967.0,73.06856665444421,49.830879736140844
18,2.97,1590,2573,1748,824,1740,4552,1817,5967.0,73.07119023070892,49.83087973614084
19,6.459,2121,2870,2279,1826,2141,5000,2348,5967.0,73.08168453576779,49.83087973614084
20,0.0,2080,2828,2237,1785,2100,5000,2307,5967.0,73.08299632390013,49.830879736140844
21,0.0,2154,2169,1776,1269,1441,4869,2160,5967.0,73.08693168829721,49.83087973614084
22,0.0,2154,2169,1776,1269,1441,4869,2160,5967.0,73.08824347642958,49.83087973614084
23,22.1,1727,1825,1368,210,1271,5000,1511,5967.0,73.1052967221502,49.830879736140844
24,63.477,1849,1947,1341,88,1248,5000,1632,5967.0,73.10660851028254,49.83087973614084
25,53.225,1767,1900,1091,145,997,4929,1551,5967.0,73.10792029841491,49.83087973614084
26,25.232,1767,1900,1091,145,997,4929,1551,5967.0,73.10923208654727,49.830879736140844
27,0.366,2149,2310,1451,612,1408,5000,1933,5967.0,73.11447923907667,49.83087973614084
28,6.225,1968,2129,1270,793,1227,5000,1752,5967.0,73.11579102720904,49.830879736140844
29,2.666,1968,2129,1270,793,1227,5000,1752,5967.0,73.1171028153414,49.83087973614083
30,25.287,1584,2585,1742,836,1696,4555,1829,5967.0,73.06765769673079,49.829926058388615
31,1.462,1448,2440,1606,691,1607,4414,1684,5967.0,73.06896946854478,49.82992605838863
32,22.271,1570,2553,1728,805,1720,4532,1798,5967.0,73.07028124035877,49.82992605838863
