,POP_2015,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
114,12.065,1799,0,127,6570.0,72.03290761913594,24.501825607419505
115,6.032,2625,104,953,6570.0,72.03713859586118,24.5018256074195
116,6.47,2625,104,953,6570.0,72.0381963400425,24.50182560741951
117,12.35,831,1048,1515,6570.0,72.01991686112902,24.5009871909889
118,66.946,987,1115,1359,6570.0,72.02097460093619,24.5009871909889
119,82.094,1089,1013,1257,6570.0,72.02203234074337,24.5009871909889
120,75.605,1173,929,1173,6570.0,72.02309008055055,24.5009871909889
121,50.01,1338,822,986,6570.0,72.02414782035773,24.5009871909889
122,93.721,1409,831,958,6570.0,72.02520556016492,24.5009871909889
123,116.785,1480,651,756,6570.0,72.02626329997207,24.5009871909889
124,90.144,1455,556,661,6570.0,72.02732103977927,24.500987190988905
125,79.506,1543,539,644,6570.0,72.02837877958643,24.5009871909889
126,86.242,1655,454,559,6570.0,72.02943651939361,24.500987190988905
127,62.741,1884,85,212,6570.0,72.03049425920081,24.5009871909889
128,85.634,1855,56,183,6570.0,72.03155199900799,24.5009871909889
129,73.778,1799,0,127,6570.0,72.03260973881515,24.5009871909889
130,49.42,2271,226,599,6570.0,72.03472521842953,24.5009871909889
131,35.414,2625,104,953,6570.0,72.03684069804387,24.5009871909889
132,39.616,2591,70,918,6570.0,72.03789843785107,24.5009871909889
133,19.643,2614,0,942,6570.0,72.03895617765824,24.5009871909889
134,41.447,984,1153,1396,6570.0,72.02067678237346,24.500148776682618
135,68.183,1038,1064,1308,6570.0,72.0217345178067,24.50014877668261
136,85.653,1209,943,1144,6570.0,72.02279225323997,24.50014877668261
137,67.023,1209,943,1144,6570.0,72.02384998867322,24.50014877668262
138,82.246,1506,805,910,6570.0,72.02490772410646,24.50014877668261
139,87.936,1526,718,822,6570.0,72.02596545953972,24.50014877668262
140,77.984,1504,601,706,6570.0,72.02702319497297,24.50014877668262
141,71.78,1526,580,684,6570.0,72.0280809304062,24.50014877668261
142,50.714,1756,363,650,6570.0,72.02913866583947,24.50014877668261
143,74.311,1756,363,650,6570.0,72.03019640127273,24.500148776682614
144,63.54,1958,0,286,6570.0,72.03231187213922,24.50014877668262
145,33.625,2061,17,389,6570.0,72.03336960757248,24.50014877668262
146,41.58,2231,187,559,6570.0,72.03442734300572,24.50014877668262
147,29.991,2235,191,563,6570.0,72.03548507843898,24.50014877668261
148,48.05,2453,160,781,6570.0,72.03654281387223,24.500148776682618
149,42.437,2529,85,856,6570.0,72.0376005493055,24.500148776682618
150,17.62,2614,0,942,6570.0,72.03865828473874,24.50014877668262
151,70.657,1241,1131,1312,6570.0,72.02249443957199,24.499310364500566
152,72.598,1379,961,1087,6570.0,72.0235521706315,24.499310364500573
153,92.008,1484,854,970,6570.0,72.02460990169104,24.499310364500566
154,66.356,1603,762,1025,6570.0,72.02566763275055,24.49931036450057
155,70.962,1669,657,918,6570.0,72.02672536381007,24.499310364500566
156,76.785,1670,499,785,6570.0,72.02778309486962,24.499310364500573
157,84.549,1720,385,671,6570.0,72.02884082592912,24.499310364500566
158,47.822,1866,238,525,6570.0,72.02989855698866,24.49931036450057
159,51.875,1895,209,496,6570.0,72.03095628804819,24.49931036450057
160,82.113,1958,0,286,6570.0,72.03201401910769,24.499310364500566
161,76.005,2275,230,602,6570.0,72.03412948122674,24.49931036450057
162,63.623,2331,287,659,6570.0,72.03518721228627,24.499310364500566
163,21.433,2453,160,781,6570.0,72.0362449433458,24.499310364500573
164,32.731,2453,160,781,6570.0,72.03730267440532,24.499310364500577
165,39.277,1192,1278,1459,6570.0,72.0200811861742,24.498471954442667
166,63.064,1210,1216,1397,6570.0,72.02113891286018,24.498471954442667
167,77.888,1285,1103,1284,6570.0,72.0221966395462,24.498471954442667
168,64.929,1367,1004,1238,6570.0,72.0232543662322,24.498471954442667
169,64.758,1483,858,1144,6570.0,72.02431209291818,24.49847195444267
170,53.797,1538,809,1095,6570.0,72.02536981960418,24.498471954442667
171,57.413,1745,608,894,6570.0,72.02642754629018,24.498471954442667
172,81.085,1774,490,777,6570.0,72.02748527297616,24.498471954442667
173,66.775,1720,392,678,6570.0,72.02854299966215,24.498471954442667
174,57.374,1837,267,554,6570.0,72.02960072634818,24.498471954442667
175,86.071,1350,1139,1425,6570.0,72.02189885316211,24.49763354650881
176,74.406,1391,1154,1370,6570.0,72.02295657547478,24.497633546508805
177,72.96,1416,955,1242,6570.0,72.02401429778745,24.4976335465088
178,81.999,1595,746,1032,6570.0,72.0250720201001,24.49763354650881
179,79.43,1700,729,1015,6570.0,72.02612974241279,24.49763354650881
180,77.984,1825,646,933,6570.0,72.02718746472543,24.4976335465088
181,80.686,1855,559,845,6570.0,72.02824518703811,24.497633546508805
182,84.492,1417,1208,1494,6570.0,72.02054336247976,24.496795140698904
183,51.361,1417,1208,1494,6570.0,72.02160108041929,24.496795140698904
184,61.485,1426,1055,1342,6570.0,72.02265879835885,24.496795140698904
185,66.356,1634,839,1125,6570.0,72.02477423423794,24.496795140698907
186,56.594,1700,771,1058,6570.0,72.02583195217746,24.496795140698907
187,53.93,1417,1208,1494,6570.0,72.02024560775071,24.495956737012865
188,45.462,1417,1208,1494,6570.0,72.02130332131733,24.49595673701287
