,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,62.727,1919,1370,2399,1406,2597,5175.0,44.928554543155634,38.571846819704646
1,32.552,1919,1370,2399,1406,2597,5175.0,44.9297170948626,38.571846819704646
2,66.103,1919,1370,2399,1406,2597,5175.0,44.928207523946895,38.57095898183105
3,38.735,1919,1370,2399,1406,2597,5175.0,44.92937006667455,38.57095898183105
4,6.441,1412,2050,2412,1239,1967,5175.0,44.96041146523961,38.57007114807122
5,53.909,1412,2050,2412,1239,1967,5175.0,44.96157399898834,38.570071148071214
6,77.676,1008,1616,1978,835,1563,5175.0,44.96053230009121,38.567407671472694
7,65.482,1008,1616,1978,835,1563,5175.0,44.9616948069056,38.56740767147269
8,80.432,1239,690,1719,726,1917,5175.0,44.93344764796431,38.5665198541663
9,88.234,1008,1616,1978,835,1563,5175.0,44.960185098217266,38.566519854166295
10,56.836,994,1602,1964,821,1550,5175.0,44.96134759605437,38.566519854166295
11,19.738,1355,806,1834,842,2033,5175.0,44.931938179243545,38.56563204097286
12,47.433,1272,723,1751,759,1949,5175.0,44.93310066810372,38.565632040972844
13,31.983,1146,597,1626,633,1824,5175.0,44.93426315696391,38.56563204097286
14,4.84,1080,531,1559,566,1757,5175.0,44.93542564582408,38.56563204097285
15,64.742,1277,709,1738,954,1936,5175.0,44.94123809012498,38.56563204097285
16,10.575,1289,721,1750,966,1948,5175.0,44.94240057898517,38.56563204097286
17,52.221,1301,733,1762,978,1960,5175.0,44.94356306784534,38.56563204097286
18,3.858,1151,1401,1366,1319,1570,5175.0,44.9517004898666,38.56563204097285
19,58.421,1191,1442,1407,1286,1611,5175.0,44.952862978726785,38.56563204097286
20,72.578,1300,1573,1538,1181,1742,5175.0,44.95402546758696,38.565632040972844
21,74.955,1240,1677,1642,1072,1795,5175.0,44.95518795644715,38.56563204097285
22,84.221,1174,1732,1697,1006,1729,5175.0,44.95635044530732,38.56563204097285
23,69.84,1091,1695,1842,930,1646,5175.0,44.957512934167504,38.56563204097286
24,85.702,979,1584,1905,818,1534,5175.0,44.95867542302768,38.56563204097285
25,78.865,974,1582,1944,801,1529,5175.0,44.95983791188786,38.56563204097285
