,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,38.425,5000,2737,1083,3268,3126,3814,12864.0,119.9007714977611,-8.480074297387018
1,65.895,5000,2737,1083,3268,3126,3814,12864.0,119.90177606622673,-8.48007429738702
2,70.293,5000,2737,1083,3268,3126,3814,12864.0,119.90092791515669,-8.48088647760912
3,0.111,5000,1832,1286,988,1437,1434,12864.0,119.88416306584075,-8.482510840024661
4,1.217,5000,1832,1286,988,1437,1434,12864.0,119.88516763823831,-8.482510840024663
5,0.692,5000,2267,1140,2798,2657,3344,12864.0,119.89320421741878,-8.482510840024663
6,0.028,5000,2480,958,722,924,11,12864.0,119.87829206535186,-8.48332302221824
7,1.273,5000,2469,946,711,913,0,12864.0,119.87929663906034,-8.483323022218238
8,5.173,5000,1832,1286,988,1437,1434,12864.0,119.88431950760267,-8.483323022218238
9,30.375,5000,1832,1286,988,1437,1434,12864.0,119.88532408131113,-8.483323022218238
10,53.612,5000,2346,1230,2877,2735,3423,12864.0,119.89235609727038,-8.483323022218235
11,50.79,5000,2267,1140,2798,2657,3344,12864.0,119.89336067097884,-8.483323022218237
12,32.809,5000,2216,934,2747,2606,3294,12864.0,119.89536981839575,-8.483323022218237
13,4.177,5000,2219,830,2750,2609,3296,12864.0,119.89637439210424,-8.483323022218238
14,63.82,5000,2245,827,2776,2635,3322,12864.0,119.89737896581269,-8.483323022218237
15,59.864,5000,2245,827,2776,2635,3322,12864.0,119.89838353952116,-8.483323022218238
16,13.196,5000,2475,952,716,919,5,12864.0,119.87844851479625,-8.484135205069094
17,18.452,5000,2469,946,711,913,0,12864.0,119.87945308981577,-8.4841352050691
18,30.098,5000,1578,1578,1573,1623,1419,12864.0,119.88548053993277,-8.484135205069096
19,28.272,5000,1633,1633,1687,1678,1533,12864.0,119.8864851149523,-8.484135205069096
20,0.415,5000,1663,1663,1727,1709,1573,12864.0,119.88748968997179,-8.484135205069098
21,57.098,5000,2402,1323,2933,2792,3479,12864.0,119.89050341503027,-8.484135205069098
22,37.982,5000,2364,1248,2895,2753,3441,12864.0,119.8915079900498,-8.484135205069096
23,45.894,5000,2238,1122,2769,2628,3316,12864.0,119.89251256506932,-8.484135205069098
24,50.458,5000,2159,1038,2690,2548,3236,12864.0,119.89351714008879,-8.484135205069096
25,57.291,5000,2095,969,2627,2485,3173,12864.0,119.89452171510833,-8.484135205069096
26,30.015,5000,2216,934,2747,2606,3294,12864.0,119.89552629012782,-8.4841352050691
27,63.626,5000,2219,830,2750,2609,3296,12864.0,119.89653086514734,-8.484135205069098
28,134.03,5000,2138,721,2670,2528,3216,12864.0,119.89753544016682,-8.484135205069098
29,29.904,5000,2245,827,2776,2635,3322,12864.0,119.89854001518631,-8.484135205069094
30,0.0,5000,2330,807,572,774,201,12864.0,119.87760040345812,-8.484947388577307
31,20.277,5000,2340,817,582,784,128,12864.0,119.87860497978878,-8.484947388577309
32,6.114,5000,1571,1571,1564,1613,1410,12864.0,119.8856370141035,-8.484947388577307
33,21.633,5000,1623,1623,1687,1669,1533,12864.0,119.88664159043417,-8.48494738857731
34,0.0,5000,1623,1623,1687,1669,1533,12864.0,119.88764616676484,-8.484947388577307
35,20.72,5000,2402,1323,2933,2792,3479,12864.0,119.89065989575684,-8.484947388577309
36,14.164,5000,2342,1226,2874,2732,3420,12864.0,119.89166447208751,-8.484947388577307
37,44.621,5000,2234,1118,2766,2624,3312,12864.0,119.89266904841821,-8.484947388577307
38,14.496,5000,2047,951,2578,2437,3124,12864.0,119.89367362474887,-8.484947388577307
39,49.02,5000,1972,851,2503,2362,3050,12864.0,119.89467820107954,-8.484947388577309
40,10.429,5000,2086,801,2617,2475,3163,12864.0,119.8956827774102,-8.484947388577309
41,27.802,5000,2104,715,2635,2494,3182,12864.0,119.8966873537409,-8.484947388577307
42,128.414,5000,2053,649,2584,2443,3131,12864.0,119.89769193007153,-8.484947388577307
43,14.053,5000,2258,735,500,702,210,12864.0,119.87775688268766,-8.485759572742936
44,7.967,5000,2258,735,500,702,210,12864.0,119.87876146032963,-8.485759572742934
45,0.0,5000,1666,1479,1201,1237,1033,12864.0,119.8827797708975,-8.485759572742936
46,23.514,5000,1632,1632,1398,1476,1272,12864.0,119.88378434853949,-8.485759572742934
47,51.482,5000,1527,1527,1293,1566,1363,12864.0,119.88478892618147,-8.485759572742936
48,33.916,5000,1416,1416,1430,1461,1262,12864.0,119.88579350382342,-8.485759572742936
49,43.404,5000,1492,1492,1586,1539,1418,12864.0,119.8867980814654,-8.485759572742934
50,0.028,5000,1483,1483,1587,1530,1419,12864.0,119.88780265910736,-8.485759572742936
51,34.496,5000,2275,1195,2806,2664,3352,12864.0,119.89081639203327,-8.485759572742936
52,56.212,5000,2253,1165,2784,2642,3330,12864.0,119.89182096967527,-8.485759572742936
53,42.187,5000,2149,1056,2680,2538,3226,12864.0,119.89282554731722,-8.485759572742934
54,34.469,5000,2047,951,2578,2437,3124,12864.0,119.89383012495918,-8.485759572742936
55,83.461,5000,1917,791,2448,2307,2994,12864.0,119.89483470260119,-8.485759572742934
56,33.694,5000,2028,743,2559,2417,3105,12864.0,119.89583928024311,-8.485759572742936
57,33.362,5000,1966,576,2497,2355,3043,12864.0,119.89684385788509,-8.485759572742936
58,87.334,5000,2038,649,2569,2428,3115,12864.0,119.89784843552704,-8.485759572742936
59,87.306,5000,2069,464,2600,2458,3146,12864.0,119.89885301316902,-8.485759572742934
60,21.661,5000,1618,1379,1102,1137,934,12864.0,119.88193169327916,-8.486571757566043
61,19.724,5000,1673,1460,1182,1218,1014,12864.0,119.88293627223258,-8.486571757566045
62,26.723,5000,1546,1546,1321,1357,1153,12864.0,119.883940851186,-8.486571757566045
63,52.81,5000,1430,1430,1397,1469,1265,12864.0,119.88494543013937,-8.486571757566043
64,21.799,5000,1316,1316,1319,1355,1151,12864.0,119.88595000909277,-8.486571757566043
65,59.311,5000,1357,1357,1461,1404,1293,12864.0,119.88695458804615,-8.486571757566042
66,0.138,5000,1357,1357,1461,1404,1293,12864.0,119.88795916699956,-8.486571757566043
67,0.0,5000,2148,1069,2679,2538,3225,12864.0,119.88996832490636,-8.486571757566043
68,34.082,5000,2148,1069,2679,2538,3225,12864.0,119.89097290385976,-8.486571757566045
69,45.534,5000,2127,1039,2658,2516,3204,12864.0,119.89197748281316,-8.486571757566045
70,8.52,5000,2020,927,2552,2410,3098,12864.0,119.89298206176657,-8.486571757566045
71,52.45,5000,1919,823,2450,2308,2996,12864.0,119.89398664071997,-8.486571757566043
72,47.498,5000,1845,724,2376,2235,2922,12864.0,119.89499121967336,-8.486571757566045
73,68.274,5000,1957,671,2488,2346,3034,12864.0,119.89599579862676,-8.486571757566043
74,65.646,5000,1970,581,2502,2360,3048,12864.0,119.89700037758017,-8.486571757566045
75,60.113,5000,2069,464,2600,2458,3146,12864.0,119.89800495653354,-8.486571757566043
76,69.768,5000,2074,353,2605,2463,3151,12864.0,119.89900953548693,-8.486571757566045
77,111.014,5000,2074,353,2605,2463,3151,12864.0,119.90001411444035,-8.486571757566043
78,59.283,5000,1905,461,186,439,656,12864.0,119.87706530752705,-8.487383943046698
