,POP_2015,active_living,health_wellbeing,mobility,ID_HDC_G0,lng,lat
143,66.176,857,408,2007,6711.0,76.28532595671338,30.66460189534025
144,57.312,861,565,2011,6711.0,76.28642130991366,30.664601895340258
145,72.021,677,531,1430,6711.0,76.28751666311393,30.664601895340255
146,29.817,616,470,1369,6711.0,76.2886120163142,30.664601895340258
147,29.805,0,0,1060,6711.0,76.28970736951447,30.664601895340255
148,27.689,2653,2033,3002,6711.0,76.29080272271476,30.664601895340255
149,44.5,168,168,920,6711.0,76.29189807591504,30.664601895340255
150,42.307,528,10,593,6711.0,76.2940887823156,30.66460189534025
151,76.872,581,14,645,6711.0,76.29518413551588,30.664601895340258
152,81.311,813,42,656,6711.0,76.29627948871615,30.66460189534025
153,85.362,994,140,571,6711.0,76.29737484191642,30.664601895340258
154,78.395,1052,228,702,6711.0,76.29847019511669,30.66460189534025
155,75.943,1166,215,560,6711.0,76.29956554831699,30.664601895340258
156,36.746,1229,73,706,6711.0,76.30066090151726,30.664601895340258
157,22.164,1960,1122,945,6711.0,76.30613766751863,30.664601895340258
158,4.786,1960,1122,945,6711.0,76.30723302071893,30.664601895340258
159,0.0,4016,2453,5000,6711.0,76.25204502946785,30.663745410608527
160,0.0,4016,2453,5000,6711.0,76.25314037663014,30.663745410608527
161,185.995,1593,239,2743,6711.0,76.27504731987601,30.66374541060852
162,164.428,1440,35,2590,6711.0,76.27614266703831,30.663745410608527
163,198.491,1433,17,2582,6711.0,76.2772380142006,30.663745410608524
164,199.753,1259,191,2409,6711.0,76.27833336136287,30.663745410608527
165,188.789,1218,209,2368,6711.0,76.27942870852517,30.663745410608527
166,202.276,1158,172,2308,6711.0,76.28052405568748,30.663745410608524
167,84.756,1002,110,2152,6711.0,76.28161940284977,30.663745410608527
168,72.808,1026,103,2147,6711.0,76.28271475001206,30.66374541060852
169,81.737,977,290,1931,6711.0,76.28381009717437,30.663745410608527
170,67.105,1016,325,1769,6711.0,76.28490544433664,30.66374541060852
171,69.26,988,353,1740,6711.0,76.28600079149895,30.663745410608527
172,90.51,760,462,1513,6711.0,76.28709613866124,30.663745410608527
173,75.724,649,436,1402,6711.0,76.28819148582352,30.663745410608527
174,45.004,309,309,1062,6711.0,76.29038218014811,30.66374541060852
175,37.507,2477,1858,2826,6711.0,76.2914775273104,30.663745410608527
176,31.185,336,175,752,6711.0,76.2925728744727,30.663745410608527
177,54.719,336,175,752,6711.0,76.29366822163499,30.663745410608527
178,52.306,643,5,707,6711.0,76.2947635687973,30.663745410608527
179,80.163,701,22,766,6711.0,76.2958589159596,30.663745410608527
180,75.156,892,177,762,6711.0,76.29695426312188,30.663745410608527
181,61.867,1041,191,739,6711.0,76.29804961028417,30.66374541060852
182,58.603,1083,72,847,6711.0,76.29914495744646,30.663745410608524
183,64.189,1192,36,741,6711.0,76.30024030460876,30.663745410608524
184,0.24,3154,1591,4162,6711.0,76.26148278659716,30.662888928746604
185,2.974,1914,536,3063,6711.0,76.27243619784288,30.662888928746604
186,34.424,1914,536,3063,6711.0,76.27353153896745,30.662888928746604
187,142.68,1881,497,3030,6711.0,76.27462688009201,30.662888928746604
188,183.562,1559,133,2709,6711.0,76.27572222121658,30.6628889287466
189,189.359,1486,59,2635,6711.0,76.27681756234115,30.6628889287466
190,189.96,1565,139,2714,6711.0,76.27791290346572,30.6628889287466
191,200.113,1391,406,2541,6711.0,76.2790082445903,30.662888928746607
192,205.46,1193,299,2342,6711.0,76.28010358571487,30.6628889287466
193,79.285,1059,76,2202,6711.0,76.28119892683944,30.6628889287466
194,71.079,1094,41,2167,6711.0,76.282294267964,30.662888928746604
195,61.093,1187,18,2075,6711.0,76.2833896090886,30.662888928746604
196,90.717,1089,251,1842,6711.0,76.28448495021314,30.6628889287466
197,89.904,971,370,1724,6711.0,76.28558029133774,30.662888928746604
198,91.491,874,365,1627,6711.0,76.2866756324623,30.6628889287466
199,86.046,725,361,1478,6711.0,76.28777097358687,30.662888928746604
200,46.732,419,315,1172,6711.0,76.28996165583601,30.6628889287466
201,68.576,438,382,1191,6711.0,76.29105699696058,30.6628889287466
202,83.04,421,421,1174,6711.0,76.29215233808516,30.662888928746607
203,51.893,421,421,1174,6711.0,76.29324767920973,30.6628889287466
204,27.792,571,571,1324,6711.0,76.29434302033431,30.6628889287466
205,70.847,768,88,832,6711.0,76.29543836145886,30.662888928746604
206,49.442,802,78,893,6711.0,76.29653370258342,30.6628889287466
207,68.318,908,121,860,6711.0,76.29762904370801,30.662888928746604
208,60.396,1027,126,904,6711.0,76.2987243848326,30.662888928746604
209,47.623,1174,90,866,6711.0,76.29981972595716,30.662888928746604
210,49.481,1209,55,831,6711.0,76.30091506708172,30.6628889287466
211,0.0,2689,1127,3698,6711.0,76.26544377786124,30.66203244975437
212,0.0,2689,1127,3698,6711.0,76.26653911294835,30.662032449754367
213,32.171,1914,536,3063,6711.0,76.27201578838391,30.66203244975437
214,124.598,1914,536,3063,6711.0,76.27311112347103,30.662032449754367
215,142.47,1881,497,3030,6711.0,76.27420645855813,30.662032449754367
216,180.408,1825,441,2975,6711.0,76.27530179364526,30.662032449754367
217,193.234,1613,260,2763,6711.0,76.27639712873236,30.662032449754367
218,199.963,1512,301,2661,6711.0,76.27749246381947,30.662032449754367
219,190.621,1391,406,2541,6711.0,76.27858779890659,30.66203244975437
220,196.689,1269,394,2419,6711.0,76.2796831339937,30.662032449754367
221,80.717,1326,20,2358,6711.0,76.2807784690808,30.66203244975437
222,89.181,1269,106,2228,6711.0,76.28187380416792,30.662032449754367
223,77.75,1243,74,2019,6711.0,76.28296913925503,30.662032449754367
224,81.427,1209,131,1962,6711.0,76.28406447434213,30.662032449754363
225,84.253,1017,331,1770,6711.0,76.28515980942926,30.66203244975437
226,87.801,898,355,1651,6711.0,76.28625514451637,30.662032449754367
227,83.659,787,244,1540,6711.0,76.28735047960349,30.662032449754367
228,54.667,499,320,1252,6711.0,76.28954114977769,30.662032449754367
229,83.543,499,320,1252,6711.0,76.29063648486482,30.662032449754367
230,69.002,587,550,1340,6711.0,76.29173181995192,30.66203244975437
231,45.094,577,573,1330,6711.0,76.29282715503903,30.662032449754367
232,54.267,571,571,1324,6711.0,76.29392249012615,30.662032449754367
233,31.65,660,660,1412,6711.0,76.29501782521326,30.66203244975437
234,56.435,765,119,1040,6711.0,76.29611316030038,30.662032449754367
235,79.982,833,43,1013,6711.0,76.29720849538747,30.662032449754367
236,73.608,1025,235,1015,6711.0,76.2983038304746,30.66203244975437
237,45.726,1025,235,1015,6711.0,76.29939916556171,30.662032449754367
238,15.71,2169,607,3178,6711.0,76.2715953971738,30.6611759736317
239,124.147,1932,370,2943,6711.0,76.27378605527363,30.6611759736317
240,167.792,1901,338,2912,6711.0,76.27488138432355,30.661175973631703
241,195.637,1706,322,2856,6711.0,76.27597671337345,30.661175973631703
242,194.075,1543,269,2693,6711.0,76.27707204242337,30.661175973631707
243,195.337,1533,235,2683,6711.0,76.27816737147329,30.6611759736317
244,196.538,1447,337,2597,6711.0,76.27926270052319,30.661175973631703
245,81.698,1346,0,2337,6711.0,76.28035802957311,30.661175973631703
246,80.163,1417,70,2267,6711.0,76.28145335862304,30.661175973631703
247,83.866,1389,189,2151,6711.0,76.28254868767294,30.661175973631707
248,88.639,1320,206,2072,6711.0,76.28364401672285,30.661175973631703
249,81.827,1115,235,1868,6711.0,76.28473934577278,30.6611759736317
250,71.595,969,407,1721,6711.0,76.28583467482268,30.661175973631703
251,59.519,638,96,1391,6711.0,76.28802533292252,30.661175973631703
252,49.932,638,96,1391,6711.0,76.28912066197243,30.6611759736317
253,79.13,825,637,1577,6711.0,76.29021599102235,30.6611759736317
254,82.124,684,531,1437,6711.0,76.29131132007225,30.6611759736317
255,76.24,694,649,1447,6711.0,76.29240664912217,30.661175973631703
256,65.338,700,700,1453,6711.0,76.29350197817207,30.661175973631703
257,71.905,781,781,1534,6711.0,76.29459730722199,30.6611759736317
258,59.274,2015,1396,2364,6711.0,76.29569263627191,30.661175973631703
259,47.932,837,636,1590,6711.0,76.29678796532183,30.661175973631703
260,67.015,974,189,1157,6711.0,76.29788329437173,30.6611759736317
261,57.596,974,189,1157,6711.0,76.29897862342165,30.661175973631703
262,140.007,1810,247,2821,6711.0,76.27446099325071,30.66031950037849
263,170.946,1745,182,2754,6711.0,76.2755563162637,30.66031950037849
264,151.031,1707,61,2635,6711.0,76.27665163927668,30.66031950037849
265,161.634,1692,0,2573,6711.0,76.27774696228964,30.66031950037849
266,187.948,1622,120,2504,6711.0,76.27884228530264,30.66031950037849
267,80.614,1541,194,2411,6711.0,76.27993760831562,30.66031950037849
268,78.524,1567,220,2386,6711.0,76.2810329313286,30.660319500378485
269,56.99,1422,247,2175,6711.0,76.28212825434156,30.66031950037849
270,83.762,1319,362,2072,6711.0,76.28322357735455,30.66031950037849
271,71.466,1216,265,1968,6711.0,76.28431890036752,30.66031950037849
272,76.472,1004,29,1757,6711.0,76.28541422338051,30.66031950037849
273,30.05,918,65,1671,6711.0,76.28650954639348,30.66031950037849
274,33.185,735,0,1487,6711.0,76.28760486940647,30.66031950037849
275,76.834,928,497,1681,6711.0,76.28979551543242,30.66031950037849
276,75.053,776,586,1529,6711.0,76.29089083844538,30.66031950037849
277,68.008,818,664,1571,6711.0,76.29198616145837,30.66031950037849
278,66.46,841,750,1594,6711.0,76.29308148447134,30.66031950037849
279,79.866,830,830,1582,6711.0,76.29417680748432,30.66031950037849
280,77.427,987,786,1740,6711.0,76.2952721304973,30.66031950037849
281,57.622,837,636,1590,6711.0,76.29636745351029,30.66031950037849
282,46.152,891,271,1240,6711.0,76.29746277652325,30.66031950037849
283,41.055,1006,386,1355,6711.0,76.29855809953624,30.66031950037849
284,57.364,1126,507,1476,6711.0,76.29965342254923,30.66031950037849
285,65.957,1126,507,1476,6711.0,76.30074874556219,30.66031950037849
286,65.843,1622,69,2504,6711.0,76.27732657135493,30.65946302999462
287,50.404,1630,120,2453,6711.0,76.27842188833125,30.659463029994622
288,55.983,1600,220,2352,6711.0,76.27951720530756,30.659463029994622
289,66.086,1508,637,2261,6711.0,76.28061252228385,30.65946302999462
290,52.99,1429,435,2182,6711.0,76.28170783926015,30.659463029994615
291,63.222,1428,510,2180,6711.0,76.28280315623645,30.65946302999462
292,48.41,1241,316,1994,6711.0,76.28389847321277,30.65946302999462
293,67.841,1059,84,1812,6711.0,76.28499379018906,30.65946302999462
294,46.836,913,61,1666,6711.0,76.28608910716538,30.65946302999462
295,57.209,859,115,1612,6711.0,76.28718442414167,30.659463029994622
296,75.208,996,421,1749,6711.0,76.2893750580943,30.65946302999462
297,77.389,924,596,1677,6711.0,76.29047037507058,30.65946302999462
298,68.512,905,704,1658,6711.0,76.29156569204692,30.659463029994626
299,79.853,945,766,1697,6711.0,76.2926610090232,30.65946302999462
300,76.408,963,880,1716,6711.0,76.29375632599951,30.65946302999462
301,84.924,1038,861,1791,6711.0,76.29485164297581,30.65946302999462
302,60.796,1091,890,1844,6711.0,76.29594695995213,30.659463029994626
303,53.519,1046,426,1395,6711.0,76.29813759390473,30.659463029994615
304,33.069,1190,570,1539,6711.0,76.29923291088102,30.65946302999462
305,70.808,1489,618,2242,6711.0,76.28019213148808,30.658606562479992
306,63.893,1456,585,2209,6711.0,76.28128744242795,30.658606562479992
307,46.191,1384,513,2137,6711.0,76.28238275336786,30.658606562479992
308,58.203,1186,260,1939,6711.0,76.28347806430776,30.658606562479996
309,58.061,1186,260,1939,6711.0,76.28457337524766,30.658606562479992
310,39.236,1045,175,1798,6711.0,76.28566868618755,30.658606562479992
311,63.467,1217,521,1970,6711.0,76.28895461900721,30.658606562479992
312,59.944,1103,407,1856,6711.0,76.2900499299471,30.658606562479992
313,61.028,1049,676,1801,6711.0,76.29114524088699,30.658606562479992
314,70.46,1029,752,1781,6711.0,76.2922405518269,30.658606562479992
315,85.556,1037,882,1790,6711.0,76.29333586276677,30.65860656247999
316,74.421,1055,959,1808,6711.0,76.29443117370668,30.658606562479992
317,80.188,1213,920,1889,6711.0,76.29552648464656,30.658606562479992
318,58.319,1248,792,1761,6711.0,76.29662179558646,30.65860656247999
319,47.132,1364,744,1713,6711.0,76.29771710652636,30.658606562479992
320,57.777,1200,581,1549,6711.0,76.29881241746627,30.658606562479992
321,117.591,2181,1131,2934,6711.0,76.27539053932547,30.657750097834466
322,186.596,1778,822,2531,6711.0,76.27867645403673,30.65775009783447
323,69.054,1613,743,2366,6711.0,76.28086706384421,30.65775009783447
324,37.391,1613,743,2366,6711.0,76.28196236874794,30.657750097834466
325,39.159,1153,282,1906,6711.0,76.28415297855544,30.65775009783447
326,61.377,1153,282,1906,6711.0,76.28524828345918,30.65775009783447
327,20.347,1231,522,1984,6711.0,76.2885341981704,30.657750097834466
328,36.888,1217,521,1970,6711.0,76.28962950307415,30.657750097834466
329,51.61,1264,835,2016,6711.0,76.29072480797791,30.65775009783447
330,67.531,1202,785,1955,6711.0,76.29182011288165,30.65775009783447
331,44.539,1092,913,1845,6711.0,76.29291541778538,30.65775009783447
332,77.905,1092,913,1845,6711.0,76.29401072268912,30.657750097834466
333,74.15,1161,832,1801,6711.0,76.29510602759288,30.65775009783447
334,65.505,1213,781,1749,6711.0,76.29620133249661,30.657750097834466
335,58.383,1400,781,1750,6711.0,76.29729663740036,30.65775009783447
336,47.261,1364,744,1713,6711.0,76.29839194230411,30.65775009783447
337,137.394,2347,1298,3100,6711.0,76.27387491030105,30.656893636057937
338,51.462,2181,1131,2934,6711.0,76.27497020916888,30.656893636057937
339,90.459,1918,961,2671,6711.0,76.27716080690462,30.656893636057937
340,129.944,1918,961,2671,6711.0,76.27825610577247,30.656893636057937
341,58.757,1613,743,2366,6711.0,76.28044670350818,30.65689363605794
342,47.21,1613,743,2366,6711.0,76.28154200237603,30.656893636057934
343,41.594,1255,384,2008,6711.0,76.28373260011173,30.656893636057937
344,33.12,1434,920,2187,6711.0,76.28920909445101,30.656893636057937
345,34.127,1285,857,2038,6711.0,76.29030439331889,30.656893636057937
346,51.958,1304,876,2057,6711.0,76.29139969218674,30.656893636057937
347,64.37,1309,893,2062,6711.0,76.2924949910546,30.65689363605794
348,42.991,1395,979,2148,6711.0,76.29359028992243,30.656893636057934
349,35.094,1213,781,1749,6711.0,76.29578088765815,30.656893636057937
350,41.584,1400,781,1750,6711.0,76.29687618652602,30.656893636057937
351,5.613,1400,781,1750,6711.0,76.29797148539387,30.656893636057937
352,91.676,3600,2037,4609,6711.0,76.26359696893564,30.656037177150292
353,115.436,3371,1808,4379,6711.0,76.26578755460011,30.656037177150292
354,108.828,2511,1461,3263,6711.0,76.27235931159349,30.656037177150292
355,113.153,2347,1298,3100,6711.0,76.27345460442571,30.656037177150292
356,44.784,1932,1041,2685,6711.0,76.27783577575462,30.656037177150292
357,43.164,1932,1041,2685,6711.0,76.27893106858686,30.656037177150292
358,28.722,1484,614,2237,6711.0,76.28221694708355,30.656037177150292
359,32.558,1428,557,2181,6711.0,76.28331223991579,30.656037177150292
360,50.397,1492,862,2245,6711.0,76.28878870407692,30.656037177150292
361,23.237,1434,920,2187,6711.0,76.28988399690917,30.656037177150292
362,19.818,1380,951,2132,6711.0,76.29097928974141,30.65603717715029
363,25.895,1423,995,2176,6711.0,76.29207458257363,30.656037177150292
364,94.049,3860,2298,4869,6711.0,76.26098616202947,30.65518072111142
365,0.36,2511,1461,3263,6711.0,76.27193902999815,30.65518072111142
366,37.367,2513,1464,3266,6711.0,76.27303431679503,30.655180721111417
367,73.19,2260,1389,3013,6711.0,76.27632017718562,30.65518072111142
368,42.454,2260,1389,3013,6711.0,76.27741546398248,30.65518072111142
369,42.217,1661,790,2414,6711.0,76.2807013243731,30.65518072111142
370,33.867,1561,691,2314,6711.0,76.28179661116997,30.655180721111417
371,44.419,1479,608,2232,6711.0,76.28289189796682,30.65518072111142
372,66.009,1558,687,2311,6711.0,76.28617775835741,30.65518072111142
373,79.827,1605,735,2358,6711.0,76.28836833195115,30.655180721111417
374,43.107,1623,956,2376,6711.0,76.28946361874803,30.65518072111142
375,17.263,1622,990,2375,6711.0,76.29055890554487,30.655180721111414
376,27.043,1500,1072,2253,6711.0,76.29165419234175,30.65518072111142
377,15.844,1536,1107,2289,6711.0,76.29274947913862,30.655180721111417
378,150.61,3875,2313,4884,6711.0,76.26166123979054,30.654324267941206
379,111.711,3875,2313,4884,6711.0,76.26275652055232,30.654324267941206
380,87.454,2260,1389,3013,6711.0,76.27589988969349,30.654324267941202
381,103.036,2260,1389,3013,6711.0,76.27699517045527,30.654324267941202
382,154.693,2136,1265,2889,6711.0,76.27809045121703,30.654324267941202
383,37.231,1720,849,2473,6711.0,76.28028101274055,30.654324267941202
384,39.938,1691,820,2444,6711.0,76.28137629350233,30.654324267941206
385,60.83,1859,988,2612,6711.0,76.28247157426411,30.654324267941202
386,16.116,1859,988,2612,6711.0,76.28356685502585,30.654324267941202
387,79.685,1718,847,2471,6711.0,76.28685269731115,30.654324267941202
388,79.892,1758,887,2511,6711.0,76.2879479780729,30.654324267941206
389,66.125,1652,985,2405,6711.0,76.28904325883468,30.654324267941206
390,28.424,1652,985,2405,6711.0,76.29013853959644,30.6543242679412
391,0.103,1536,1107,2289,6711.0,76.29123382035822,30.654324267941206
392,0.258,1536,1107,2289,6711.0,76.29232910111999,30.6543242679412
393,9.973,3875,2313,4884,6711.0,76.26124104899526,30.653467817639527
394,28.176,3875,2313,4884,6711.0,76.2623363237222,30.653467817639516
395,59.485,2610,1700,3363,6711.0,76.27438434571837,30.653467817639523
396,86.035,2493,1622,3245,6711.0,76.2754796204453,30.653467817639523
397,47.37,2136,1265,2889,6711.0,76.27767016989914,30.653467817639527
398,22.844,1890,1019,2642,6711.0,76.27986071935298,30.653467817639527
399,22.86,1720,849,2473,6711.0,76.28095599407993,30.653467817639516
400,49.846,1859,988,2612,6711.0,76.28205126880685,30.65346781763952
