,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,43.667,5000,0,0,0,4408,7745.0,75.95258897919082,12.49096721448715
1,2.732,5000,1499,1499,1499,5000,7745.0,75.94332718497357,12.49015099799129
2,11.239,5000,1499,1499,1499,5000,7745.0,75.94433982342767,12.490150997991286
3,26.729,5000,0,0,0,4408,7745.0,75.95244093106051,12.490150997991288
4,52.548,5000,99,99,99,4308,7745.0,75.95345356951462,12.490150997991288
5,16.678,5000,410,410,410,4299,7745.0,75.95547884642286,12.490150997991288
6,0.559,5000,1499,1499,1499,5000,7745.0,75.94317916508776,12.48933478248016
7,60.084,5000,1499,1499,1499,5000,7745.0,75.94419180156814,12.48933478248016
8,6.715,5000,838,838,838,4831,7745.0,75.94722971100931,12.489334782480158
9,32.296,5000,838,838,838,4831,7745.0,75.94824234748971,12.48933478248016
10,15.4,5000,536,536,536,4529,7745.0,75.95026762045049,12.48933478248016
11,34.418,5000,497,497,497,4490,7745.0,75.95128025693087,12.48933478248016
12,33.963,5000,332,332,332,4362,7745.0,75.95229289341125,12.48933478248016
13,45.898,4963,189,189,189,4219,7745.0,75.95330552989165,12.48933478248016
14,68.057,4895,256,256,256,4151,7745.0,75.95431816637202,12.489334782480158
15,54.497,4980,447,447,447,4240,7745.0,75.95533080285243,12.48933478248016
16,56.967,5000,458,458,458,4451,7745.0,75.95113223173605,12.488518567953701
17,72.627,5000,418,418,418,4345,7745.0,75.95214486624285,12.488518567953701
18,61.19,4895,256,256,256,4151,7745.0,75.95315750074967,12.488518567953703
19,61.948,4859,292,292,292,4115,7745.0,75.95417013525648,12.488518567953703
20,51.595,4961,460,460,460,4217,7745.0,75.95518276976331,12.488518567953701
21,6.271,5000,1249,1249,1249,5000,7745.0,75.94389578928812,12.487702354411844
22,64.115,5000,1249,1249,1249,5000,7745.0,75.94490842182151,12.487702354411843
23,8.729,5000,1069,1069,1069,5000,7745.0,75.94794631942165,12.487702354411843
24,10.982,5000,1069,1069,1069,5000,7745.0,75.94895895195502,12.487702354411843
25,1.841,5000,512,512,512,4424,7745.0,75.95098421702176,12.487702354411843
26,10.137,5000,512,512,512,4424,7745.0,75.95199684955514,12.48770235441184
27,18.65,4816,335,335,335,4072,7745.0,75.95402211462189,12.487702354411843
28,28.765,4816,335,335,335,4072,7745.0,75.95503474715527,12.487702354411843
29,0.022,5000,1069,1069,1069,5000,7745.0,75.9477983211076,12.486886141854509
30,37.342,5000,1128,1128,1128,5000,7745.0,75.9488109516677,12.486886141854509
31,64.348,4787,2108,2108,2108,4450,7745.0,75.93752404740414,12.486069930281646
32,2.836,4740,1910,1910,1910,4402,7745.0,75.93853667599107,12.486069930281646
33,19.497,4740,1910,1910,1910,4402,7745.0,75.93954930457798,12.486069930281642
34,59.458,5000,1232,1232,1232,5000,7745.0,75.94866296186026,12.486069930281642
35,27.097,5000,1250,1250,1250,5000,7745.0,75.94967559044719,12.486069930281642
36,22.146,4664,1985,1985,1985,4327,7745.0,75.93838871639353,12.48525371969317
37,31.253,4740,1910,1910,1910,4402,7745.0,75.93940134300745,12.485253719693167
38,13.581,5000,1250,1250,1250,5000,7745.0,75.94851498253257,12.48525371969317
39,10.938,5000,1250,1250,1250,5000,7745.0,75.94952760914647,12.48525371969317
40,76.374,4147,1091,1091,1091,3403,7745.0,75.95748063545365,12.484437510089021
41,91.991,4147,1091,1091,1091,3403,7745.0,75.95849326009467,12.484437510089021
42,55.212,4179,1196,1196,1196,3435,7745.0,75.95950588473569,12.484437510089021
43,32.989,4357,1043,1043,1043,3619,7745.0,75.95530741399365,12.483621301469126
44,34.548,4251,930,930,930,3507,7745.0,75.95632003666195,12.48362130146913
45,91.623,4147,1091,1091,1091,3403,7745.0,75.95733265933022,12.483621301469126
46,68.425,4147,1091,1091,1091,3403,7745.0,75.95834528199852,12.483621301469126
47,79.038,4179,1196,1196,1196,3435,7745.0,75.95935790466679,12.483621301469126
48,18.214,4347,2303,2303,2303,4010,7745.0,75.93895752116495,12.482805093833417
49,4.719,4347,2303,2303,2303,4010,7745.0,75.93997014186063,12.48280509383342
50,77.934,4816,1899,1899,1899,4300,7745.0,75.94807110742612,12.482805093833417
51,62.815,4816,1899,1899,1899,4300,7745.0,75.94908372812179,12.482805093833417
52,37.061,4730,1416,1416,1416,3993,7745.0,75.95212159020886,12.482805093833417
53,38.989,4640,1326,1326,1326,3902,7745.0,75.95313421090454,12.482805093833417
54,74.663,4548,1234,1234,1234,3811,7745.0,75.95414683160023,12.482805093833417
55,73.58,4357,1043,1043,1043,3619,7745.0,75.95515945229589,12.482805093833415
56,65.609,4226,1036,1036,1036,3482,7745.0,75.95617207299159,12.482805093833417
57,74.252,4147,1029,1029,1029,3403,7745.0,75.95718469368727,12.482805093833415
58,51.097,3998,1235,1235,1235,3254,7745.0,75.95819731438297,12.482805093833418
59,39.032,3957,1194,1194,1194,3213,7745.0,75.95920993507865,12.482805093833418
60,8.61,4347,2303,2303,2303,4010,7745.0,75.93982222022977,12.48198888718183
