,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,50.638,4002,3330,3398,4235,3976,5000,12256.0,109.0397984745046,-7.643865754497347
1,18.723,4002,3330,3398,4235,3976,5000,12256.0,109.04080176204835,-7.6438657544973445
2,15.361,4067,3396,3463,4301,4041,5000,12256.0,109.04180504959211,-7.643865754497347
3,20.503,4067,3396,3463,4301,4041,5000,12256.0,109.04280833713588,-7.6438657544973445
4,0.0,4103,3432,3499,4337,4077,5000,12256.0,109.04983134994217,-7.6438657544973445
5,0.0,4103,3432,3499,4337,4077,5000,12256.0,109.05083463748593,-7.6438657544973445
6,3.623,4747,3711,4053,2738,4729,5000,12256.0,109.05986422537977,-7.6438657544973445
7,0.434,4802,3559,3901,2585,4882,5000,12256.0,109.06086751292352,-7.643865754497345
8,4.187,2231,1034,5000,1388,1388,5000,12256.0,109.12708449081157,-7.643865754497347
9,0.065,2231,1034,5000,1388,1388,5000,12256.0,109.12808777835532,-7.6438657544973445
10,3.949,4096,3425,3492,4330,4070,5000,12256.0,109.03892311496605,-7.644677292211495
11,51.332,4002,3330,3398,4235,3976,5000,12256.0,109.03992640368689,-7.644677292211493
12,58.514,3926,3255,3322,4160,3900,5000,12256.0,109.04092969240774,-7.644677292211495
13,30.613,4025,3354,3421,4259,3999,5000,12256.0,109.0419329811286,-7.644677292211494
14,68.103,4071,3399,3467,4304,4045,5000,12256.0,109.04293626984943,-7.644677292211495
15,25.861,3951,3280,3347,4185,3925,5000,12256.0,109.04393955857032,-7.644677292211495
16,25.427,3951,3280,3347,4185,3925,5000,12256.0,109.04494284729114,-7.644677292211493
17,0.0,3892,3220,3288,4125,3866,5000,12256.0,109.04895600217453,-7.644677292211493
18,7.572,4747,3711,4053,2738,4729,5000,12256.0,109.05999217810387,-7.644677292211495
19,0.0,4802,3559,3901,2585,4882,5000,12256.0,109.06099546682472,-7.644677292211493
20,1.041,4802,3559,3901,2585,4882,5000,12256.0,109.06199875554555,-7.644677292211493
