,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,21.877,1319,1874,1074,96,1862,1631.0,-5.93570646473289,34.270367345230675
1,1.769,423,1010,1264,322,966,1631.0,-5.923353277501397,34.270367345230675
2,4.044,459,1039,1294,301,110,1631.0,-5.919984226438263,34.270367345230675
3,6.993,1504,2059,817,185,2047,1631.0,-5.939037238636441,34.269497813303204
4,29.741,1400,1954,921,81,1943,1631.0,-5.937914228853207,34.269497813303204
5,108.459,1343,1898,965,24,1886,1631.0,-5.936791219069971,34.269497813303204
6,101.438,1319,1874,1074,96,1862,1631.0,-5.935668209286736,34.269497813303204
7,42.743,1151,1706,968,167,1694,1631.0,-5.934545199503503,34.269497813303204
8,76.275,1049,1604,1096,424,1592,1631.0,-5.932299179937033,34.269497813303204
9,62.963,954,1508,1136,519,1497,1631.0,-5.931176170153799,34.269497813303204
10,37.351,864,1418,1316,714,1407,1631.0,-5.930053160370565,34.269497813303204
11,14.295,419,974,1229,319,962,1631.0,-5.926684131020861,34.269497813303204
12,59.818,419,974,1229,319,962,1631.0,-5.925561121237625,34.269497813303204
13,9.605,423,1010,1264,322,966,1631.0,-5.9233151016711565,34.269497813303204
14,110.762,543,1123,1377,384,0,1631.0,-5.921069082104686,34.269497813303204
15,47.714,443,1023,1278,285,112,1631.0,-5.919946072321452,34.269497813303204
16,37.52,1402,1956,972,83,1945,1631.0,-5.9378759605958695,34.26862828476321
17,79.448,1376,1930,933,57,1919,1631.0,-5.93675295805013,34.268628284763224
18,85.458,1252,1806,992,114,1795,1631.0,-5.935629955504392,34.268628284763224
19,68.215,1125,1680,936,205,1668,1631.0,-5.934506952958652,34.26862828476322
20,17.019,1001,1555,954,317,1544,1631.0,-5.933383950412913,34.26862828476322
21,78.887,896,1450,1024,422,1439,1631.0,-5.932260947867174,34.26862828476322
22,43.473,822,1377,1098,496,1365,1631.0,-5.931137945321435,34.268628284763224
23,40.047,741,1295,1179,577,1284,1631.0,-5.930014942775696,34.268628284763224
24,16.345,419,974,1229,319,962,1631.0,-5.926645935138478,34.268628284763224
25,90.963,363,918,1173,263,906,1631.0,-5.925522932592738,34.26862828476322
26,50.438,249,835,1090,148,792,1631.0,-5.9243999300470005,34.268628284763224
27,26.314,206,793,1048,106,749,1631.0,-5.9232769275012584,34.26862828476321
28,96.748,367,947,1202,209,175,1631.0,-5.919907919864043,34.26862828476321
29,27.185,1759,2314,639,460,2302,1631.0,-5.94008368462001,34.267758759610594
30,58.302,1678,2233,622,379,2221,1631.0,-5.93896068931145,34.2677587596106
31,64.564,1561,2116,711,266,2105,1631.0,-5.937837694002893,34.267758759610594
32,81.133,1533,2087,740,237,2076,1631.0,-5.936714698694335,34.2677587596106
33,87.817,1241,1796,862,239,1784,1631.0,-5.935591703385775,34.267758759610594
34,81.386,1216,1770,820,305,1759,1631.0,-5.934468708077217,34.267758759610594
35,61.924,1105,1660,814,423,1648,1631.0,-5.933345712768659,34.267758759610594
36,71.332,957,1512,1028,550,1500,1631.0,-5.9322227174601005,34.267758759610594
37,89.446,866,1421,1111,566,1409,1631.0,-5.931099722151542,34.267758759610594
38,33.616,816,1371,1175,639,1359,1631.0,-5.929976726842984,34.267758759610594
39,14.014,461,1015,1270,360,1004,1631.0,-5.927730736225866,34.267758759610594
40,8.257,370,925,1180,270,913,1631.0,-5.926607740917308,34.267758759610594
41,72.399,316,870,1125,215,859,1631.0,-5.925484745608748,34.267758759610594
42,29.712,214,769,1024,113,757,1631.0,-5.924361750300191,34.2677587596106
43,71.529,103,689,944,2,646,1631.0,-5.923238754991634,34.267758759610594
44,64.648,24,624,879,116,520,1631.0,-5.9221157596830745,34.2677587596106
45,74.028,158,738,993,0,384,1631.0,-5.920992764374515,34.267758759610594
46,76.303,217,797,1052,58,325,1631.0,-5.919869769065958,34.267758759610594
47,53.724,384,964,1219,225,484,1631.0,-5.918746773757399,34.267758759610594
48,40.553,1810,2318,612,513,2362,1631.0,-5.940045405217583,34.26688923784519
49,107.785,1750,2248,561,473,2309,1631.0,-5.93892241714589,34.26688923784519
50,101.719,1599,2154,674,304,2142,1631.0,-5.9377994290741976,34.26688923784519
51,90.963,1493,2048,777,255,2036,1631.0,-5.936676441002505,34.26688923784519
52,100.652,1350,1905,733,344,1893,1631.0,-5.935553452930814,34.26688923784519
53,59.987,1251,1805,684,414,1794,1631.0,-5.934430464859121,34.266889237845184
54,22.074,1151,1705,769,429,1694,1631.0,-5.933307476787428,34.26688923784519
55,71.782,1016,1571,958,582,1559,1631.0,-5.932184488715737,34.26688923784519
56,103.909,927,1482,1065,647,1470,1631.0,-5.931061500644042,34.26688923784519
57,24.208,888,1443,1129,702,1431,1631.0,-5.92993851257235,34.26688923784519
58,5.083,469,782,1037,234,1101,1631.0,-5.927692536428964,34.266889237845184
59,30.555,401,791,1046,78,944,1631.0,-5.926569548357273,34.26688923784519
60,55.325,323,760,1015,19,866,1631.0,-5.92544656028558,34.26688923784519
61,77.033,245,738,993,78,788,1631.0,-5.924323572213888,34.26688923784519
62,95.512,195,623,878,94,738,1631.0,-5.923200584142194,34.26688923784519
63,47.883,58,588,843,159,554,1631.0,-5.922077596070504,34.26688923784519
64,102.0,236,816,1071,78,462,1631.0,-5.9209546079988105,34.26688923784519
65,32.97,322,692,947,164,438,1631.0,-5.919831619927118,34.2668892378452
66,52.713,384,964,1219,225,484,1631.0,-5.918708631855425,34.26688923784519
67,0.0,2122,2589,883,521,3072,1631.0,-5.945622031655695,34.266019719466875
68,0.0,2122,2589,883,521,3072,1631.0,-5.9444990508205535,34.26601971946688
69,20.81,1859,2325,619,412,2713,1631.0,-5.943376069985413,34.266019719466875
70,64.424,1833,2299,593,386,2687,1631.0,-5.942253089150272,34.266019719466875
71,104.78,1794,2260,555,352,2527,1631.0,-5.94113010831513,34.26601971946688
72,92.226,1745,2211,506,489,2390,1631.0,-5.940007127479989,34.266019719466875
73,62.711,1691,2171,467,530,2314,1631.0,-5.938884146644849,34.266019719466875
74,30.836,1649,2129,580,422,2194,1631.0,-5.937761165809706,34.266019719466875
75,31.06,1530,2069,635,460,2073,1631.0,-5.936638184974566,34.266019719466875
76,20.698,1385,1939,585,524,1928,1631.0,-5.935515204139426,34.26601971946688
77,79.336,1322,1877,598,480,1865,1631.0,-5.934392223304283,34.266019719466875
78,45.383,1149,1704,844,620,1692,1631.0,-5.9332692424691444,34.26601971946688
79,61.7,1149,1704,858,634,1692,1631.0,-5.932146261634001,34.26601971946688
80,98.545,1043,1598,994,679,1586,1631.0,-5.931023280798861,34.26601971946688
81,20.782,502,840,1095,417,1284,1631.0,-5.928777319128578,34.26601971946688
82,89.502,458,796,1051,343,1210,1631.0,-5.927654338293436,34.266019719466875
83,125.0,432,745,1000,197,1064,1631.0,-5.926531357458295,34.266019719466875
84,76.05,373,644,899,96,963,1631.0,-5.925408376623151,34.266019719466875
85,55.353,200,621,875,99,743,1631.0,-5.924285395788011,34.266019719466875
86,91.974,192,535,790,184,694,1631.0,-5.923162414952871,34.266019719466875
87,76.64,191,442,696,291,680,1631.0,-5.922039434117729,34.266019719466875
88,109.049,303,592,847,363,752,1631.0,-5.920916453282589,34.26601971946688
89,83.717,389,625,880,231,505,1631.0,-5.919793472447448,34.26601971946688
90,65.351,527,809,1064,368,643,1631.0,-5.918670491612306,34.26601971946688
91,74.0,633,915,1170,474,749,1631.0,-5.917547510777164,34.266019719466875
92,34.487,1001,1141,992,285,1096,1631.0,-5.916424529942023,34.266019719466875
93,9.717,939,1198,868,157,1034,1631.0,-5.91530154910688,34.266019719466875
94,1.713,911,1244,824,202,1006,1631.0,-5.914178568271741,34.26601971946688
95,26.286,965,1446,1007,404,1059,1631.0,-5.913055587436599,34.26601971946688
96,1.657,1100,1582,962,540,1195,1631.0,-5.911932606601458,34.26601971946688
97,0.0,1218,1640,960,699,1354,1631.0,-5.9108096257663165,34.266019719466875
98,0.0,1294,1716,1036,776,1415,1631.0,-5.909686644931175,34.26601971946688
99,0.983,2122,2589,883,521,3072,1631.0,-5.94558371940168,34.26515020447554
100,58.049,2122,2589,883,521,3072,1631.0,-5.9444607458027745,34.26515020447553
101,53.134,1930,2396,691,329,2880,1631.0,-5.943337772203869,34.26515020447554
102,83.464,1825,2292,586,224,2775,1631.0,-5.942214798604966,34.26515020447554
103,86.61,1723,2189,483,280,2642,1631.0,-5.94109182500606,34.26515020447554
104,78.999,1800,2266,561,409,2503,1631.0,-5.939968851407156,34.26515020447554
105,53.387,1670,2137,452,533,2317,1631.0,-5.93884587780825,34.26515020447554
106,42.21,1591,2058,531,513,2247,1631.0,-5.937722904209346,34.26515020447553
107,81.33,1526,1992,547,547,2171,1631.0,-5.9365999306104404,34.26515020447554
108,82.144,1429,1925,480,613,2022,1631.0,-5.935476957011536,34.26515020447554
109,75.18,1385,1939,535,543,1928,1631.0,-5.934353983412631,34.26515020447554
110,40.665,1149,1704,844,620,1692,1631.0,-5.933231009813726,34.26515020447554
111,46.057,1141,1696,923,700,1684,1631.0,-5.932108036214822,34.26515020447554
112,99.949,1099,1653,934,797,1642,1631.0,-5.930985062615917,34.26515020447554
113,5.167,552,890,1145,474,1341,1631.0,-5.9298620890170115,34.26515020447554
114,46.703,511,849,1104,475,1342,1631.0,-5.928739115418106,34.26515020447554
115,99.416,433,772,1026,410,1277,1631.0,-5.927616141819202,34.26515020447554
116,97.787,290,628,882,266,1133,1631.0,-5.926493168220297,34.26515020447554
