,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
42,46.223,1913,1491,2317,1404,8739.0,83.19211321437928,23.146312513363757
43,15.23,2399,1977,2612,1719,8739.0,83.19631687970718,23.14631251336376
44,70.175,2470,2536,2546,0,8739.0,83.17287556882897,23.145477419549376
45,132.329,2697,2512,2801,255,8739.0,83.17497739337726,23.145477419549376
46,111.77,2697,2512,2801,255,8739.0,83.17602830565141,23.145477419549376
47,73.597,2113,1928,2394,839,8739.0,83.180231954748,23.145477419549373
48,90.847,2062,1833,2343,1582,8739.0,83.18653742839287,23.145477419549376
49,88.603,2120,1698,2475,1611,8739.0,83.18758834066699,23.145477419549373
50,85.826,2032,1610,2436,1523,8739.0,83.18863925294116,23.145477419549376
51,75.476,2062,1640,2466,1553,8739.0,83.1896901652153,23.145477419549376
52,77.243,1898,1476,2303,1389,8739.0,83.19074107748943,23.145477419549376
53,91.632,1898,1476,2303,1389,8739.0,83.1917919897636,23.145477419549376
54,0.729,1962,1540,2367,1453,8739.0,83.19284290203774,23.145477419549376
55,99.878,2470,2536,2546,0,8739.0,83.1725544323148,23.14464232771361
56,76.402,2346,2413,2422,123,8739.0,83.17360534053128,23.1446423277136
57,72.363,1984,1799,2265,968,8739.0,83.17991078983027,23.1446423277136
58,87.677,1984,1799,2265,968,8739.0,83.18096169804676,23.14464232771361
59,94.689,2040,1811,2321,1559,8739.0,83.18621623912925,23.14464232771361
60,82.544,2097,1814,2377,1616,8739.0,83.18726714734575,23.14464232771361
61,105.908,2152,1818,2433,1672,8739.0,83.18831805556225,23.144642327713605
62,95.727,2123,1818,2404,1643,8739.0,83.18936896377873,23.144642327713605
63,80.721,1795,1373,2199,1286,8739.0,83.19041987199523,23.144642327713605
64,95.615,1774,1353,2179,1265,8739.0,83.19147078021174,23.1446423277136
65,96.568,2346,2413,2422,123,8739.0,83.17223331086055,23.143807237856358
66,73.064,2346,2413,2422,123,8739.0,83.1732842150196,23.14380723785636
67,80.946,1826,1641,2107,1029,8739.0,83.18169144829189,23.143807237856358
68,50.963,2099,1867,2380,1618,8739.0,83.18694596908708,23.143807237856358
69,68.941,1983,1754,2264,1503,8739.0,83.18799687324614,23.14380723785636
70,58.872,2002,1773,2283,1522,8739.0,83.18904777740518,23.143807237856358
71,2.608,1712,1290,2117,1203,8739.0,83.19009868156422,23.143807237856358
72,9.705,1712,1290,2117,1203,8739.0,83.19114958572325,23.14380723785636
73,0.0,2248,1830,2314,1481,8739.0,83.20060772315459,23.14380723785636
74,0.0,2248,1830,2314,1481,8739.0,83.20165862731363,23.143807237856358
75,97.326,1826,1641,2107,1029,8739.0,83.18137030538172,23.142972149977542
76,97.578,1641,1412,1922,1160,8739.0,83.1855739057888,23.142972149977545
77,87.509,1813,1584,2094,1332,8739.0,83.18662480589057,23.142972149977542
78,32.115,1983,1754,2264,1503,8739.0,83.18767570599235,23.142972149977545
79,111.602,1983,1754,2264,1503,8739.0,83.18872660609411,23.142972149977542
80,1.935,2248,1830,2314,1481,8739.0,83.2002865072136,23.142972149977545
81,0.224,2115,1697,2181,1348,8739.0,83.20133740731535,23.142972149977545
82,71.662,2066,2133,2142,403,8739.0,83.1747438012641,23.142137064077083
83,72.98,1615,1430,1896,818,8739.0,83.18210007357695,23.14213706407708
84,110.312,1615,1430,1896,818,8739.0,83.18315096962165,23.142137064077083
85,72.111,1641,1412,1922,1160,8739.0,83.18525276171103,23.142137064077083
86,69.166,1682,1453,1963,1202,8739.0,83.18630365775572,23.142137064077083
87,20.727,1723,1494,2004,1243,8739.0,83.18735455380039,23.142137064077083
88,3.73,1460,1038,1865,951,8739.0,83.1905072419345,23.142137064077083
89,8.611,1460,1038,1865,951,8739.0,83.19155813797919,23.142137064077083
90,7.208,1931,1513,2057,1164,8739.0,83.19681261820264,23.142137064077083
91,45.886,1931,1513,2057,1164,8739.0,83.19786351424735,23.14213706407708
92,8.891,2130,1712,2256,1363,8739.0,83.19891441029203,23.142137064077083
93,23.981,2115,1697,2181,1348,8739.0,83.19996530633672,23.142137064077083
94,17.277,2115,1697,2181,1348,8739.0,83.20101620238144,23.142137064077083
95,110.985,2066,2133,2142,403,8739.0,83.17442271281624,23.141301980154875
96,0.112,1615,1430,1896,818,8739.0,83.18177895673085,23.141301980154875
97,10.518,1615,1430,1896,818,8739.0,83.18282984871867,23.141301980154875
98,102.935,1465,1235,1746,984,8739.0,83.18493163269429,23.141301980154875
99,23.925,1465,1235,1746,984,8739.0,83.18598252468207,23.141301980154875
100,5.89,1460,1038,1865,951,8739.0,83.1901860926333,23.14130198015487
101,42.436,1460,1038,1865,951,8739.0,83.1912369846211,23.14130198015487
102,0.0,1931,1513,2057,1164,8739.0,83.19649144456011,23.14130198015487
103,14.669,1931,1513,2057,1164,8739.0,83.19754233654794,23.141301980154875
104,20.166,2909,2509,1906,149,8739.0,83.20805125642599,23.141301980154875
105,128.851,2909,2509,1906,149,8739.0,83.2091021484138,23.141301980154875
106,53.627,1472,1287,1752,675,8739.0,83.18250874287583,23.140466898210825
107,64.285,1465,1235,1746,984,8739.0,83.18461051873805,23.14046689821083
108,19.661,1333,1104,1614,853,8739.0,83.18566140666915,23.14046689821083
109,32.704,1333,1104,1614,853,8739.0,83.18671229460026,23.14046689821083
110,0.14,1674,1256,2082,907,8739.0,83.19511939804913,23.14046689821083
111,25.972,1703,1285,1829,935,8739.0,83.19722117391133,23.14046689821083
112,37.78,1703,1285,1829,935,8739.0,83.19827206184245,23.14046689821083
113,44.764,2778,2378,1776,19,8739.0,83.20773005322242,23.140466898210832
114,70.821,3754,4016,3654,0,8739.0,83.15486467135308,23.139631818244876
115,85.349,3326,3588,3226,428,8739.0,83.1590682068515,23.139631818244876
116,78.113,1506,1321,1684,576,8739.0,83.1811367682181,23.139631818244872
117,105.179,1337,1152,1618,541,8739.0,83.1832385359673,23.139631818244872
118,135.134,1333,1104,1614,853,8739.0,83.18534030371652,23.139631818244876
119,119.567,1333,1104,1614,853,8739.0,83.18639118759111,23.139631818244872
120,31.666,5000,5000,5000,5000,8739.0,83.18849295534032,23.139631818244876
121,121.867,1644,1226,2052,877,8739.0,83.19479825858792,23.139631818244872
122,83.694,1574,1156,1942,807,8739.0,83.19584914246252,23.139631818244876
123,92.305,1574,1156,1942,807,8739.0,83.19690002633712,23.139631818244872
124,65.351,1663,1245,1787,896,8739.0,83.1979509102117,23.139631818244872
125,0.224,2661,2262,1659,97,8739.0,83.20635798120854,23.139631818244872
126,86.443,2680,2281,1678,78,8739.0,83.20740886508315,23.139631818244876
127,125.679,3754,4016,3654,0,8739.0,83.15454370109344,23.13879674025691
128,50.402,3326,3588,3226,428,8739.0,83.15874722036658,23.13879674025691
129,87.565,2962,3224,2862,736,8739.0,83.16189985982142,23.138796740256915
130,79.459,2962,3224,2862,736,8739.0,83.1629507396397,23.13879674025691
131,102.823,2843,3105,2743,617,8739.0,83.16400161945799,23.13879674025691
132,89.164,1517,1583,1592,527,8739.0,83.17871393691397,23.138796740256907
133,101.617,1533,1599,1608,543,8739.0,83.17976481673224,23.13879674025691
134,80.217,1506,1321,1684,576,8739.0,83.18081569655052,23.138796740256907
135,76.346,1506,1321,1684,576,8739.0,83.18186657636882,23.13879674025691
136,102.571,1330,1146,1611,431,8739.0,83.1829174561871,23.13879674025691
137,108.433,1225,1040,1506,507,8739.0,83.18396833600539,23.13879674025691
138,11.163,5000,5000,5000,5000,8739.0,83.18817185527851,23.13879674025691
139,5.469,1127,705,1532,618,8739.0,83.19237537455167,23.13879674025691
140,147.223,1113,691,1518,604,8739.0,83.19342625436994,23.13879674025691
141,100.271,1214,792,1619,607,8739.0,83.19447713418823,23.13879674025691
142,83.61,1464,1046,1872,696,8739.0,83.19552801400651,23.138796740256907
143,77.636,1464,1046,1869,696,8739.0,83.19657889382479,23.13879674025691
144,46.812,1608,1190,1674,841,8739.0,83.19762977364307,23.13879674025691
145,35.256,1608,1190,1674,841,8739.0,83.19868065346137,23.13879674025691
146,28.104,1858,1453,1924,1091,8739.0,83.20078241309793,23.13879674025691
147,78.926,1858,1453,1924,1091,8739.0,83.20183329291622,23.13879674025691
148,28.749,2511,2112,1509,247,8739.0,83.20603681218935,23.13879674025691
149,46.728,2661,2262,1659,97,8739.0,83.20708769200763,23.13879674025691
150,70.989,2833,2434,1831,269,8739.0,83.20813857182593,23.13879674025691
151,109.078,2843,3105,2743,617,8739.0,83.16368062774703,23.137961664246856
152,53.992,2646,2909,2546,421,8739.0,83.16473150350919,23.137961664246852
153,73.737,2646,2909,2546,421,8739.0,83.16578237927132,23.137961664246856
154,81.675,2094,2356,1994,891,8739.0,83.17524026113074,23.137961664246852
155,114.463,2094,2356,1994,891,8739.0,83.1762911368929,23.137961664246852
156,62.827,1500,1567,1576,510,8739.0,83.17839288841722,23.137961664246852
157,52.533,1380,1446,1476,390,8739.0,83.17944376417938,23.137961664246852
158,72.055,1369,1436,1487,379,8739.0,83.18049463994153,23.137961664246852
159,36.434,1255,1166,1505,265,8739.0,83.18154551570369,23.137961664246852
160,122.12,1284,1099,1565,448,8739.0,83.18259639146585,23.137961664246856
161,117.296,1216,1031,1497,516,8739.0,83.18364726722801,23.137961664246856
162,18.483,1041,619,1445,532,8739.0,83.18785077027664,23.137961664246856
163,56.236,946,524,1351,437,8739.0,83.1889016460388,23.137961664246852
164,38.566,1068,647,1473,560,8739.0,83.19205427332527,23.137961664246852
165,96.4,1068,647,1473,560,8739.0,83.19310514908743,23.137961664246852
166,110.2,1141,720,1546,535,8739.0,83.19415602484959,23.137961664246856
167,114.238,1346,928,1755,579,8739.0,83.1962577763739,23.137961664246852
168,68.493,1534,1116,1600,767,8739.0,83.19730865213607,23.137961664246856
169,62.294,1534,1123,1600,767,8739.0,83.19835952789822,23.137961664246856
170,84.816,1782,1378,1848,1015,8739.0,83.20046127942254,23.137961664246856
171,72.588,1858,1453,1924,1091,8739.0,83.20151215518469,23.137961664246856
172,41.006,2511,2112,1509,247,8739.0,83.20571565823332,23.137961664246856
173,91.548,2511,2112,1509,247,8739.0,83.20676653399549,23.137961664246856
174,65.379,2833,2434,1831,269,8739.0,83.20781740975765,23.137961664246852
175,87.228,2833,2434,1831,269,8739.0,83.20886828551978,23.137961664246852
176,119.119,2225,2488,2125,0,8739.0,83.16966488132844,23.13712659021461
177,82.601,1267,1177,1517,277,8739.0,83.1812244700969,23.137126590214613
178,73.429,1278,1189,1528,288,8739.0,83.1822753418031,23.137126590214613
179,80.413,1010,781,1291,591,8739.0,83.18542795692176,23.137126590214613
180,37.921,1044,747,1325,609,8739.0,83.18647882862798,23.137126590214613
181,108.264,1039,617,1420,530,8739.0,83.1875297003342,23.137126590214613
182,90.454,904,482,1308,395,8739.0,83.18858057204042,23.137126590214613
183,73.233,752,330,1156,243,8739.0,83.19068231545288,23.137126590214613
184,58.704,916,494,1321,407,8739.0,83.1927840588653,23.13712659021461
185,84.816,1000,590,1416,313,8739.0,83.19383493057154,23.137126590214613
186,74.859,1097,694,1520,330,8739.0,83.19488580227777,23.137126590214613
187,98.391,1242,841,1666,475,8739.0,83.19593667398395,23.13712659021461
188,51.243,1236,837,1661,469,8739.0,83.19698754569018,23.13712659021461
189,65.632,1421,1021,1487,654,8739.0,83.1980384173964,23.137126590214613
190,45.437,1991,1590,1440,772,8739.0,83.20224190422131,23.137126590214613
191,103.356,2484,2084,1482,651,8739.0,83.20644539104619,23.137126590214613
192,93.371,2484,2084,1482,651,8739.0,83.20749626275241,23.137126590214613
193,67.735,2636,2237,1634,499,8739.0,83.20854713445864,23.137126590214613
194,68.016,2225,2488,2125,0,8739.0,83.16934389539267,23.136291518160107
195,16.66,1194,1320,1218,648,8739.0,83.17985257189741,23.136291518160107
196,41.623,1194,1320,1218,648,8739.0,83.18090343954789,23.13629151816011
197,86.247,1071,981,1321,81,8739.0,83.18195430719835,23.136291518160107
198,88.406,1071,981,1321,81,8739.0,83.18300517484886,23.136291518160107
199,52.898,829,645,1110,410,8739.0,83.18510691014978,23.13629151816011
200,19.269,979,637,1260,548,8739.0,83.18615777780028,23.136291518160107
201,120.886,1045,673,1326,586,8739.0,83.18720864545075,23.136291518160107
202,105.796,868,446,1273,359,8739.0,83.18825951310122,23.13629151816011
203,27.543,790,368,1195,281,8739.0,83.18931038075169,23.13629151816011
204,80.693,752,330,1156,243,8739.0,83.19036124840216,23.136291518160107
205,53.992,660,239,1065,152,8739.0,83.19141211605265,23.13629151816011
206,101.813,916,494,1321,407,8739.0,83.19246298370311,23.13629151816011
207,101.196,1032,633,1459,150,8739.0,83.19351385135361,23.136291518160107
208,92.053,1135,736,1562,270,8739.0,83.19456471900408,23.13629151816011
209,92.249,1135,736,1537,242,8739.0,83.19561558665454,23.13629151816011
210,104.87,1611,1212,1495,745,8739.0,83.19666645430503,23.136291518160107
211,100.579,1506,1107,1391,640,8739.0,83.1977173219555,23.136291518160107
212,22.242,1698,1299,1296,564,8739.0,83.19981905725645,23.13629151816011
213,24.037,1698,1299,1296,564,8739.0,83.20086992490691,23.136291518160107
214,75.785,1991,1590,1440,772,8739.0,83.2019207925574,23.136291518160107
215,14.276,2240,1840,1238,518,8739.0,83.20402252785834,23.136291518160107
216,79.712,2316,1916,1314,594,8739.0,83.20507339550883,23.136291518160107
217,115.136,2484,2084,1482,651,8739.0,83.20612426315931,23.136291518160107
218,41.118,2484,2084,1482,651,8739.0,83.20717513080977,23.136291518160107
219,99.345,2636,2237,1634,499,8739.0,83.20822599846025,23.136291518160107
220,47.866,3057,3320,2958,832,8739.0,83.16271774294265,23.135456448083247
221,95.559,3057,3320,2958,832,8739.0,83.16376860653757,23.135456448083247
222,67.427,2902,3165,2802,677,8739.0,83.16481947013249,23.135456448083247
223,72.588,1838,2101,1738,386,8739.0,83.17217551529691,23.135456448083247
224,85.209,1838,2101,1738,386,8739.0,83.17322637889184,23.135456448083247
225,66.95,1713,1976,1614,511,8739.0,83.17427724248677,23.135456448083247
226,79.067,1633,1896,1533,592,8739.0,83.17532810608168,23.135456448083247
227,21.989,1272,1398,1296,726,8739.0,83.17953156046136,23.135456448083247
228,10.602,1194,1320,1218,648,8739.0,83.18058242405628,23.135456448083247
229,44.82,989,1056,1239,0,8739.0,83.18163328765121,23.135456448083247
230,117.548,989,1056,1239,0,8739.0,83.18268415124612,23.135456448083247
231,145.484,829,645,1110,410,8739.0,83.18478587843596,23.135456448083247
232,103.973,875,583,1156,473,8739.0,83.18583674203089,23.135456448083247
233,87.537,718,296,1123,209,8739.0,83.18793846922073,23.135456448083247
234,48.719,718,296,1123,209,8739.0,83.18898933281562,23.135456448083243
235,84.929,660,239,1065,152,8739.0,83.19004019641055,23.135456448083247
236,97.326,673,268,1095,178,8739.0,83.19109106000548,23.135456448083247
237,136.452,809,410,1236,84,8739.0,83.19214192360039,23.135456448083247
238,102.262,893,494,1320,5,8739.0,83.1931927871953,23.135456448083247
239,75.729,1135,736,1537,242,8739.0,83.19424365079024,23.135456448083247
240,117.408,1147,748,1525,254,8739.0,83.19529451438514,23.135456448083247
241,108.713,1203,804,1470,309,8739.0,83.19634537798008,23.135456448083247
242,74.27,1506,1107,1391,640,8739.0,83.19739624157498,23.135456448083247
243,53.235,1773,1374,1221,489,8739.0,83.19949796876483,23.135456448083247
244,50.205,1736,1337,1258,526,8739.0,83.20054883235976,23.135456448083247
245,68.38,1867,1468,1170,502,8739.0,83.20159969595467,23.135456448083247
246,54.749,1879,1480,1170,502,8739.0,83.20265055954958,23.135456448083243
247,84.115,2316,1916,1314,594,8739.0,83.20475228673943,23.135456448083247
248,90.061,2316,1916,1314,594,8739.0,83.20580315033438,23.135456448083247
249,79.067,2902,3165,2802,677,8739.0,83.16449853052826,23.134621379983937
250,99.177,2470,2733,2370,245,8739.0,83.16870196868646,23.134621379983933
251,86.583,1838,2101,1738,386,8739.0,83.17290540684468,23.134621379983933
252,78.281,1713,1976,1614,511,8739.0,83.17395626638425,23.134621379983937
253,102.262,1633,1896,1533,592,8739.0,83.1750071259238,23.134621379983933
254,42.492,1017,1143,1041,546,8739.0,83.18026142362159,23.134621379983933
255,87.088,1017,1143,1041,546,8739.0,83.18131228316113,23.134621379983933
256,68.801,804,870,1054,185,8739.0,83.18341400224023,23.134621379983933
257,102.178,795,769,1076,286,8739.0,83.1844648617798,23.134621379983933
258,83.386,592,170,997,83,8739.0,83.18866829993799,23.134621379983933
259,57.049,521,99,926,12,8739.0,83.18971915947755,23.134621379983933
260,91.576,759,360,1186,273,8739.0,83.19077001901711,23.134621379983933
261,121.895,810,411,1237,313,8739.0,83.19182087855665,23.134621379983933
262,146.493,893,494,1320,0,8739.0,83.19287173809622,23.134621379983933
263,91.239,1203,804,1470,309,8739.0,83.19497345717532,23.134621379983933
264,81.871,1178,779,1372,285,8739.0,83.19602431671488,23.134621379983933
265,70.792,1316,917,1234,423,8739.0,83.19707517625442,23.134621379983937
266,26.449,1347,948,1204,453,8739.0,83.19812603579398,23.134621379983933
267,126.72,1879,1480,1115,383,8739.0,83.19917689533354,23.134621379983937
268,49.14,1773,1374,1221,489,8739.0,83.20022775487308,23.134621379983933
269,128.234,1957,1558,1100,400,8739.0,83.20127861441266,23.134621379983937
270,67.567,1867,1468,1158,490,8739.0,83.2023294739522,23.13462137998394
271,73.261,2030,1631,1018,637,8739.0,83.20338033349175,23.134621379983937
272,50.29,2086,1687,1031,650,8739.0,83.20443119303131,23.134621379983933
273,72.195,2204,1805,1149,768,8739.0,83.20548205257089,23.134621379983937
274,125.037,2382,1983,1327,886,8739.0,83.20653291211043,23.134621379983933
275,90.005,2512,2113,1407,756,8739.0,83.20758377164998,23.134621379983933
276,46.363,2470,2733,2370,245,8739.0,83.16838102791512,23.133786313862085
277,9.452,1270,1533,1170,954,8739.0,83.17783872727456,23.133786313862085
278,41.398,1262,1525,1162,963,8739.0,83.17888958275893,23.133786313862085
279,78.534,1017,1143,1041,546,8739.0,83.1799404382433,23.133786313862085
280,95.671,1017,1143,1041,546,8739.0,83.18099129372767,23.133786313862085
281,74.972,741,867,968,271,8739.0,83.18309300469645,23.133786313862085
282,124.392,678,804,958,311,8739.0,83.18414386018082,23.133786313862085
283,138.359,537,663,818,452,8739.0,83.18519471566519,23.133786313862085
284,74.607,421,11,826,98,8739.0,83.18939813760271,23.133786313862085
285,76.963,894,495,1179,390,8739.0,83.19044899308709,23.133786313862085
286,110.985,894,495,1179,390,8739.0,83.19149984857145,23.133786313862085
287,133.956,961,562,1165,291,8739.0,83.19255070405586,23.133786313862085
288,98.868,1021,622,1128,230,8739.0,83.19360155954023,23.133786313862085
289,83.133,1314,918,1247,424,8739.0,83.19570327050899,23.133786313862085
290,47.457,1347,948,1204,453,8739.0,83.19675412599335,23.133786313862082
291,43.558,1347,948,1204,453,8739.0,83.19780498147774,23.133786313862085
292,35.789,1879,1480,1115,383,8739.0,83.19885583696211,23.133786313862085
293,23.56,1879,1480,1115,383,8739.0,83.1999066924465,23.13378631386209
294,30.965,1976,1661,972,272,8739.0,83.20095754793087,23.133786313862085
295,55.983,1957,1558,1100,400,8739.0,83.20200840341525,23.133786313862085
296,59.237,2106,1707,920,578,8739.0,83.20305925889963,23.133786313862085
297,89.977,2204,1805,1149,768,8739.0,83.20411011438401,23.133786313862085
298,36.911,2235,1837,1181,799,8739.0,83.20516096986837,23.133786313862085
299,68.24,2351,1953,1297,885,8739.0,83.20621182535275,23.133786313862085
300,101.336,2565,2166,1332,809,8739.0,83.20726268083715,23.13378631386209
301,85.546,1353,1615,1253,1066,8739.0,83.17751776506222,23.132951249717614
302,84.227,1228,1491,1128,994,8739.0,83.17856861649163,23.132951249717614
303,39.099,1065,1328,965,832,8739.0,83.17961946792101,23.132951249717614
304,77.748,1065,1328,965,832,8739.0,83.18067031935041,23.132951249717614
305,99.093,537,663,818,452,8739.0,83.18487372506799,23.132951249717614
306,107.535,454,170,734,257,8739.0,83.18802627935615,23.132951249717614
307,63.276,414,130,695,218,8739.0,83.18907713078553,23.132951249717614
308,87.256,293,128,865,0,8739.0,83.19012798221493,23.13295124971761
309,85.209,894,495,1179,390,8739.0,83.19117883364433,23.132951249717614
310,120.802,1021,622,1128,230,8739.0,83.19222968507374,23.132951249717614
311,106.161,993,695,1056,302,8739.0,83.19328053650315,23.13295124971761
312,58.255,1078,780,1141,387,8739.0,83.19433138793254,23.132951249717614
313,100.439,1314,918,1247,424,8739.0,83.1953822393619,23.13295124971761
314,93.82,1929,1638,957,225,8739.0,83.1985347936501,23.132951249717614
315,75.028,1836,1996,865,132,8739.0,83.1995856450795,23.132951249717614
316,53.01,1926,1710,923,222,8739.0,83.20063649650888,23.132951249717614
317,51.972,2255,1856,1028,724,8739.0,83.20378905079707,23.132951249717614
318,97.157,2409,2010,1315,939,8739.0,83.20589075365584,23.132951249717614
319,81.955,2447,2048,1278,920,8739.0,83.20694160508523,23.132951249717614
320,85.742,2524,2125,1279,941,8739.0,83.20799245651466,23.13295124971761
321,131.348,2749,2350,1504,1166,8739.0,83.21009415937343,23.132951249717614
322,53.431,1974,2237,1765,933,8739.0,83.17404427578124,23.132116187550437
323,29.45,1974,2237,1765,933,8739.0,83.17509512315583,23.132116187550434
324,27.683,1364,1627,1264,1078,8739.0,83.17719681790504,23.132116187550437
325,70.288,1313,1575,1213,1079,8739.0,83.17824766527964,23.132116187550434
326,108.909,1166,1429,1066,933,8739.0,83.17929851265423,23.132116187550434
327,98.532,1065,1328,965,832,8739.0,83.18034936002883,23.132116187550434
328,70.288,881,1143,781,647,8739.0,83.18140020740341,23.132116187550434
329,117.997,786,1049,686,553,8739.0,83.18245105477803,23.132116187550434
330,105.207,750,1013,650,588,8739.0,83.18350190215263,23.132116187550437
331,80.16,230,300,548,387,8739.0,83.18770529165103,23.132116187550437
332,69.306,230,300,548,387,8739.0,83.18875613902563,23.132116187550437
333,96.204,293,128,865,0,8739.0,83.1898069864002,23.132116187550434
334,11.051,963,648,1026,430,8739.0,83.19085783377481,23.132116187550434
335,99.289,963,648,1026,430,8739.0,83.19190868114941,23.132116187550434
336,136.256,868,819,931,427,8739.0,83.19295952852401,23.132116187550434
337,91.043,1107,808,1143,416,8739.0,83.19401037589861,23.132116187550434
338,122.541,1173,900,1109,508,8739.0,83.19506122327321,23.132116187550434
339,90.342,1836,1996,865,132,8739.0,83.198213765397,23.132116187550437
340,115.388,1764,1803,792,60,8739.0,83.19926461277161,23.132116187550437
341,85.153,1764,1803,792,60,8739.0,83.20031546014621,23.132116187550437
342,69.222,2080,1902,725,420,8739.0,83.20241715489539,23.132116187550437
343,71.157,2388,1989,1115,856,8739.0,83.20346800226999,23.132116187550434
344,86.667,2388,1989,1115,856,8739.0,83.2045188496446,23.132116187550434
345,111.77,2314,2144,959,1012,8739.0,83.20556969701921,23.132116187550434
346,54.104,2420,2233,1065,1075,8739.0,83.20662054439379,23.132116187550434
347,65.043,2539,2140,1294,956,8739.0,83.20767139176839,23.132116187550437
348,114.042,2749,2350,1504,1166,8739.0,83.2097730865176,23.132116187550437
349,70.708,1974,2237,1765,933,8739.0,83.17372335584251,23.13128112736046
350,28.328,1974,2237,1765,933,8739.0,83.17477419916251,23.13128112736046
351,43.754,1381,1644,1282,1148,8739.0,83.17792672912249,23.13128112736046
352,113.06,1215,1478,1116,996,8739.0,83.17897757244249,23.13128112736046
353,98.111,1035,1297,935,873,8739.0,83.18002841576248,23.13128112736046
354,91.183,956,1218,856,752,8739.0,83.18107925908247,23.13128112736046
355,126.523,786,1049,686,588,8739.0,83.18213010240247,23.131281127360463
356,53.431,750,1013,650,588,8739.0,83.18318094572246,23.13128112736046
357,48.915,209,335,501,422,8739.0,83.18738431900243,23.13128112736046
358,94.072,143,388,628,318,8739.0,83.18843516232243,23.13128112736046
359,103.973,124,406,638,299,8739.0,83.18948600564242,23.131281127360463
360,90.594,849,761,913,544,8739.0,83.19158769228241,23.13128112736046
361,111.349,842,842,905,453,8739.0,83.1926385356024,23.13128112736046
362,133.255,1135,837,1146,445,8739.0,83.19368937892241,23.13128112736046
363,115.921,1071,979,1004,505,8739.0,83.19474022224237,23.13128112736046
364,100.046,1195,1138,846,346,8739.0,83.19579106556239,23.13128112736046
365,19.072,1259,1201,782,283,8739.0,83.19684190888238,23.131281127360463
366,106.301,1478,1420,1001,502,8739.0,83.19789275220238,23.13128112736046
367,133.704,1704,1863,732,0,8739.0,83.19894359552238,23.131281127360463
