,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,36.202,3065,4412,833,3393,332,5000,540.0,-75.94969349819796,4.764534184574977
1,0.0,3065,4412,833,3393,332,5000,540.0,-75.94869358780848,4.764534184574977
2,43.535,2738,4089,928,3083,1335,4710,540.0,-75.9446939462506,4.764534184574978
3,65.75,2743,4093,939,3088,1347,4715,540.0,-75.94369403586111,4.764534184574978
4,54.267,3065,4412,833,3393,332,5000,540.0,-75.94963829928867,4.763724343653797
5,32.732,2904,4250,787,3232,275,4872,540.0,-75.9486383896259,4.763724343653793
6,11.554,2904,4250,787,3232,275,4872,540.0,-75.94763847996315,4.763724343653794
7,96.979,2738,4089,928,3083,1335,4710,540.0,-75.94463875097487,4.763724343653795
8,127.171,2675,4025,888,3019,1296,4647,540.0,-75.94363884131211,4.763724343653796
9,152.319,2609,3960,823,2954,1231,4581,540.0,-75.94263893164936,4.763724343653795
10,81.919,2554,3904,768,2899,1175,4526,540.0,-75.9416390219866,4.763724343653796
11,126.062,1725,3075,1322,2070,1729,3697,540.0,-75.93663947367278,4.763724343653795
12,76.052,1618,2969,1405,1963,1812,3591,540.0,-75.93563956401006,4.763724343653797
13,86.831,1600,2950,1465,1945,1873,3572,540.0,-75.9346396543473,4.763724343653794
14,130.963,1558,2908,1758,1903,1982,3530,540.0,-75.93263983502176,4.763724343653795
15,0.0,2633,529,696,1733,800,1245,540.0,-75.902642545139,4.763724343653795
16,41.108,2690,586,753,1790,857,1302,540.0,-75.90164263547626,4.763724343653794
17,39.6,3085,4431,726,3413,225,5000,540.0,-75.9495831098745,4.762914503097986
18,82.384,2971,4317,688,3299,176,4939,540.0,-75.94858320093832,4.762914503097987
19,85.961,2904,4250,787,3232,275,4872,540.0,-75.94758329200216,4.762914503097986
20,117.655,2735,4083,842,3065,785,4705,540.0,-75.94658338306598,4.762914503097985
21,36.953,2629,3978,743,2960,1151,4600,540.0,-75.94558347412983,4.762914503097986
22,136.007,2664,4013,778,2995,1186,4635,540.0,-75.94458356519367,4.762914503097987
23,122.986,2621,3971,784,2966,1192,4593,540.0,-75.94358365625749,4.762914503097986
24,137.867,2536,3887,743,2881,1151,4509,540.0,-75.94258374732134,4.762914503097986
25,85.496,2488,3838,702,2833,1109,4460,540.0,-75.94158383838518,4.762914503097986
26,48.937,2399,3750,853,2744,1261,4372,540.0,-75.94058392944899,4.762914503097985
27,40.459,2182,3533,865,2527,1272,4155,540.0,-75.93958402051284,4.762914503097986
