,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,173.274,0,4503,0,0,0,10026.0,91.55248616170772,22.930089071128258
1,82.794,0,4503,0,0,0,10026.0,91.5535360334005,22.930089071128258
2,78.6,0,4503,0,0,0,10026.0,91.55213658478489,22.929254486837856
3,172.995,0,4503,0,0,0,10026.0,91.55318645246894,22.929254486837856
4,48.545,0,3135,1,1370,1370,10026.0,91.5486433982649,22.91840506901531
5,86.684,0,3134,2,1369,1369,10026.0,91.54829404776284,22.917570512099193
6,89.704,0,3922,1234,2524,2500,10026.0,91.52554952116037,22.915901404130807
7,55.365,0,2844,2469,2595,5000,10026.0,91.52659932473009,22.915901404130803
8,145.583,0,5000,0,2454,0,10026.0,91.52520030413955,22.915066853078365
9,29.825,0,2844,2469,2595,5000,10026.0,91.52625010370373,22.91506685307837
10,59.307,227,2617,2241,2367,5000,10026.0,91.52695069468639,22.914232303980317
11,31.939,227,3808,1234,2297,2613,10026.0,91.52660150255471,22.913397756836574
12,26.525,0,1741,15,1711,2762,10026.0,91.54025320808363,22.908390515009465
13,55.048,0,1741,15,1711,2762,10026.0,91.54130297561028,22.908390515009465
14,81.62,0,1733,7,1703,2770,10026.0,91.53990407102931,22.90755598154337
15,155.668,0,1726,0,1696,2777,10026.0,91.54095383455211,22.907555981543368
16,30.66,732,981,606,731,5000,10026.0,91.53291264070906,22.90087978413684
17,77.486,732,981,606,731,5000,10026.0,91.53396237220794,22.90087978413684
18,14.354,0,5000,0,592,748,10026.0,91.5325636676832,22.90004526824999
19,107.309,366,2990,303,662,2874,10026.0,91.53361339517991,22.900045268249993
20,88.635,1264,5000,1264,1264,1420,10026.0,91.52242138928405,22.895872718106222
21,84.825,306,5000,306,306,462,10026.0,91.53081904919462,22.895872718106222
22,118.04,306,5000,306,306,462,10026.0,91.53186875668344,22.895872718106215
23,25.829,1264,5000,1264,1264,1420,10026.0,91.52207254691903,22.895038213934942
24,87.055,1080,5000,1080,1080,1237,10026.0,91.52312225040686,22.895038213934942
25,148.049,1064,5000,1064,1064,1221,10026.0,91.52417195389467,22.895038213934942
26,154.6,306,5000,306,306,462,10026.0,91.5304701748215,22.89503821393494
27,68.52,306,5000,306,306,462,10026.0,91.53151987830933,22.895038213934942
28,139.342,0,5000,0,0,156,10026.0,91.53361928528494,22.895038213934942
29,123.847,63,2687,0,64,2314,10026.0,91.53466898877276,22.895038213934942
30,175.411,45,203,0,173,4300,10026.0,91.53571869226057,22.89503821393494
31,129.607,45,203,0,173,4300,10026.0,91.53676839574837,22.895038213934942
32,87.659,0,0,203,377,4503,10026.0,91.53781809923618,22.895038213934946
33,26.897,0,0,203,377,4503,10026.0,91.538867802724,22.895038213934946
34,28.755,1048,5000,1048,1048,1205,10026.0,91.52382311996688,22.89420371171596
35,98.251,119,377,7,0,4465,10026.0,91.5343201148367,22.894203711715956
36,153.299,0,249,0,127,4346,10026.0,91.5353698143237,22.89420371171596
37,185.863,45,203,0,173,4300,10026.0,91.53641951381069,22.894203711715956
38,126.82,0,0,203,377,4503,10026.0,91.53746921329767,22.894203711715956
39,35.77,0,0,203,377,4503,10026.0,91.53851891278464,22.894203711715956
40,113.813,15,5000,15,15,0,10026.0,91.53397125734128,22.893369211449176
41,107.054,0,5000,0,0,58,10026.0,91.53502095282764,22.89336921144918
42,52.958,0,584,0,0,4681,10026.0,91.53467210777187,22.892534713134506
43,156.69,0,584,0,0,4681,10026.0,91.53572179925776,22.89253471313451
44,97.879,0,584,0,0,4681,10026.0,91.53432327915591,22.891700216771866
45,110.747,0,584,0,0,4681,10026.0,91.53537296664153,22.891700216771866
46,28.709,2869,5000,2869,2869,2869,10026.0,91.5182401271534,22.883355360487652
47,0.557,1890,5000,1890,1890,1890,10026.0,91.525595386181,22.878348540373867
48,13.936,1890,5000,1890,1890,1890,10026.0,91.52664500968812,22.87834854037386
49,2.276,1890,5000,1890,1890,1890,10026.0,91.52524684895579,22.8775140771823
50,32.239,1890,5000,1890,1890,1890,10026.0,91.52629646846587,22.87751407718231
51,7.061,2296,5000,0,2296,2355,10026.0,91.54169612425525,22.874176243919727
52,53.329,2296,5000,0,2296,2355,10026.0,91.5402980017144,22.87334179047956
53,21.322,2296,5000,0,2296,2355,10026.0,91.54134760124204,22.873341790479557
54,46.733,2807,5000,511,2807,2866,10026.0,91.53680071253287,22.87250733898941
55,69.774,2647,5000,1637,2647,2647,10026.0,91.52490673146826,22.871672889449197
56,7.804,2647,5000,1637,2647,2647,10026.0,91.52595632300422,22.871672889449194
57,60.019,2807,5000,511,2807,2866,10026.0,91.53645223836382,22.871672889449197
58,9.709,2647,5000,1637,2647,2647,10026.0,91.52455831767936,22.87083844185882
59,48.498,2647,5000,1637,2647,2647,10026.0,91.52560790521977,22.870838441858815
