,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,25.224,438,3186,3080,1856,2078,5000,5000,887.0,-76.66184274007803,39.99598172991859
1,18.864,197,3127,3020,1796,2019,5000,5000,887.0,-76.66066531062854,39.99598172991859
2,26.988,197,3127,3020,1796,2019,5000,5000,887.0,-76.65948788117906,39.99598172991859
3,17.493,73,3251,3145,1921,2143,5000,5000,887.0,-76.6583104517296,39.99598172991859
4,9.047,0,3324,3218,1994,2216,5000,5000,887.0,-76.65713302228016,39.9959817299186
5,7.91,2018,768,1026,1431,1577,5000,5000,887.0,-76.6512458750328,39.99598172991859
6,1.977,2145,894,1153,1558,1704,5000,5000,887.0,-76.65006844558336,39.9959817299186
7,1.333,2101,963,751,1206,1660,5000,5000,887.0,-76.6488910161339,39.9959817299186
8,7.516,2101,963,751,1206,1660,5000,5000,887.0,-76.64771358668442,39.99598172991859
9,32.657,2412,1286,388,843,1971,5000,5000,887.0,-76.64418129833601,39.99598172991859
10,37.007,2262,1297,239,694,1821,5000,5000,887.0,-76.64300386888654,39.99598172991859
11,20.236,2266,1354,182,637,1878,5000,5000,887.0,-76.64182643943708,39.99598172991859
12,20.389,2177,1443,93,548,1967,5000,5000,887.0,-76.64064900998761,39.9959817299186
13,23.963,2084,1536,0,455,1947,5000,5000,887.0,-76.63947158053813,39.99598172991859
14,12.72,288,3036,2930,1706,1928,5000,4970,887.0,-76.6612144004472,39.99508710272097
15,14.998,277,3047,2941,1717,1939,5000,4981,887.0,-76.66003698064821,39.995087102720966
16,15.396,197,3127,3020,1796,2019,5000,5000,887.0,-76.65885956084925,39.99508710272097
17,8.701,0,3338,3232,2008,2230,5000,5000,887.0,-76.6576821410503,39.99508710272097
18,0.0,1986,736,994,1399,1545,5000,5000,887.0,-76.65061762225653,39.99508710272097
19,10.627,2010,760,1018,1423,1569,5000,5000,887.0,-76.64944020245757,39.99508710272097
20,12.958,2101,963,751,1206,1660,5000,5000,887.0,-76.64826278265863,39.99508710272097
21,25.001,2101,963,751,1206,1660,5000,5000,887.0,-76.64708536285964,39.99508710272097
22,18.692,2343,1217,319,774,1902,5000,5000,887.0,-76.64355310346276,39.99508710272097
23,7.759,2262,1297,239,694,1821,5000,5000,887.0,-76.64237568366381,39.99508710272097
24,4.03,2266,1354,182,637,1878,5000,5000,887.0,-76.64119826386485,39.99508710272097
25,5.068,2084,1536,0,455,1947,5000,5000,887.0,-76.64002084406587,39.995087102720966
26,13.538,1943,1655,208,314,1806,5000,5000,887.0,-76.63884342426692,39.99508710272097
27,19.119,484,2918,2812,1588,1875,5000,4939,887.0,-76.66058608938644,39.994192479910076
28,0.0,2087,887,1146,1551,1696,5000,5000,887.0,-76.65234421834418,39.994192479910076
29,0.0,1963,713,972,1377,1522,5000,5000,887.0,-76.65116680819528,39.99419247991007
30,0.369,1955,705,963,1368,1514,5000,5000,887.0,-76.6499893980464,39.994192479910076
31,15.01,1904,766,770,1214,1463,5000,5000,887.0,-76.6488119878975,39.994192479910076
32,38.196,1958,820,716,1171,1517,5000,5000,887.0,-76.64763457774862,39.994192479910076
33,20.068,2130,1322,371,720,1689,5000,5000,887.0,-76.64292493715304,39.99419247991007
34,5.587,2130,1322,371,720,1689,5000,5000,887.0,-76.64174752700416,39.994192479910076
35,5.007,2048,1694,313,419,1888,5000,5000,887.0,-76.63939270670635,39.99419247991007
36,27.427,1909,1621,242,280,1772,5000,5000,887.0,-76.63821529655746,39.994192479910076
37,14.483,913,2896,2789,1565,1859,5000,5000,887.0,-76.65995780689418,39.99329786148569
38,0.0,1802,874,1521,1507,1653,5000,4855,887.0,-76.65642560539638,39.9932978614857
39,0.0,1876,798,1445,1431,1577,5000,4929,887.0,-76.65524820489713,39.99329786148569
40,0.0,1952,821,1282,1454,1600,5000,5000,887.0,-76.65407080439788,39.99329786148571
41,0.0,1992,861,1207,1494,1640,5000,5000,887.0,-76.65289340389859,39.9932978614857
42,0.212,2079,860,1119,1524,1669,5000,5000,887.0,-76.65171600339933,39.99329786148569
43,0.026,2079,829,1087,1492,1638,5000,5000,887.0,-76.65053860290006,39.9932978614857
44,23.193,1904,766,770,1214,1463,5000,5000,887.0,-76.64818380190154,39.9932978614857
45,17.874,1787,883,811,1097,1347,5000,5000,887.0,-76.64700640140228,39.99329786148569
46,17.236,2044,1402,457,634,1603,5000,5000,887.0,-76.64229679940522,39.9932978614857
47,3.944,2044,1402,457,634,1603,5000,5000,887.0,-76.64111939890594,39.99329786148569
48,3.556,1927,1529,320,298,1723,5000,5000,887.0,-76.63994199840668,39.99329786148569
49,56.671,1900,1556,347,271,1729,5000,5000,887.0,-76.63876459790743,39.9932978614857
50,31.933,1752,1464,345,123,1615,5000,5000,887.0,-76.63758719740815,39.99329786148569
51,6.534,832,2809,2702,1478,1772,5000,5000,887.0,-76.65932955296884,39.992403247447704
52,0.0,1751,853,1541,1487,1632,5000,4804,887.0,-76.65579738041862,39.9924032474477
53,0.0,1849,852,1500,1486,1631,5000,4903,887.0,-76.65461998956853,39.992403247447704
54,0.436,1924,793,1254,1426,1572,5000,4977,887.0,-76.65344259871846,39.992403247447704
55,0.548,2018,887,1233,1520,1666,5000,5000,887.0,-76.65226520786837,39.9924032474477
56,0.133,1616,366,1170,1029,1175,5000,5000,887.0,-76.64991042616822,39.9924032474477
57,18.986,1616,366,1170,1029,1175,5000,5000,887.0,-76.64873303531816,39.992403247447704
58,25.9,1787,883,811,1097,1347,5000,5000,887.0,-76.64755564446808,39.99240324744771
59,14.408,1770,987,872,993,1329,5000,5000,887.0,-76.64637825361801,39.99240324744771
60,13.945,1804,1095,830,808,1363,5000,5000,887.0,-76.64520086276794,39.992403247447704
61,17.113,1936,1300,548,526,1495,5000,5000,887.0,-76.64166869021771,39.99240324744771
62,44.149,2028,1392,456,434,1587,5000,5000,887.0,-76.64049129936762,39.992403247447704
63,68.218,1964,1636,466,335,1828,5000,5000,887.0,-76.63931390851755,39.992403247447704
64,59.611,1772,1484,398,167,1636,5000,5000,887.0,-76.63813651766748,39.9924032474477
65,6.763,1710,1410,398,74,1561,5000,5000,887.0,-76.63695912681739,39.992403247447704
66,0.0,1667,1100,1800,1580,1879,5000,4720,887.0,-76.65870132760877,39.99150863779589
67,0.0,1574,1007,1707,1487,1786,5000,4627,887.0,-76.65752394640747,39.99150863779588
68,0.0,1688,790,1490,1424,1569,5000,4741,887.0,-76.65634656520614,39.99150863779589
69,0.079,1700,778,1502,1412,1558,5000,4753,887.0,-76.65516918400482,39.99150863779588
70,0.106,1818,635,1439,1269,1414,5000,4899,887.0,-76.65399180280347,39.99150863779589
71,0.274,1846,635,1412,1269,1414,5000,4899,887.0,-76.65281442160216,39.99150863779589
72,0.27,1554,304,1257,968,1113,5000,4960,887.0,-76.65045965919951,39.99150863779589
73,0.511,1585,335,1218,999,1144,5000,4980,887.0,-76.64928227799818,39.99150863779588
74,23.08,1607,898,1035,1020,1166,5000,5000,887.0,-76.64810489679688,39.99150863779589
75,33.323,1607,898,1035,1020,1166,5000,5000,887.0,-76.64692751559554,39.99150863779588
76,18.039,1726,1017,908,886,1285,5000,5000,887.0,-76.64575013439422,39.99150863779589
77,19.967,1804,1095,830,808,1363,5000,5000,887.0,-76.64457275319288,39.99150863779589
78,13.655,1756,1121,728,570,1315,5000,5000,887.0,-76.64339537199156,39.99150863779589
