,POP_2015,health_wellbeing,ID_HDC_G0,lng,lat
0,113.054,779,6863.0,73.90765059612654,22.706490181470098
1,112.573,779,6863.0,73.9086994002106,22.706490181470098
2,55.583,779,6863.0,73.90842045646822,22.705656118230543
3,0.185,181,6863.0,73.91597401042318,22.703153940106553
4,25.719,181,6863.0,73.91702279867489,22.703153940106553
5,193.173,327,6863.0,73.90730481344461,22.702319884596495
6,124.045,327,6863.0,73.90835359773871,22.702319884596495
7,0.037,181,6863.0,73.91569508779745,22.70231988459649
8,70.164,181,6863.0,73.91674387209156,22.70231988459649
9,163.457,302,6863.0,73.9049283749998,22.701485831018584
10,176.409,302,6863.0,73.90597715533646,22.701485831018587
11,123.934,306,6863.0,73.90807471600985,22.701485831018584
12,93.663,0,6863.0,73.9154161783666,22.701485831018584
13,75.863,70,6863.0,73.90779584747413,22.70065177937275
14,143.177,70,6863.0,73.90884462385357,22.700651779372752
15,109.317,0,6863.0,73.91094217661242,22.700651779372745
16,81.414,0,6863.0,73.91199095299187,22.70065177937275
17,92.997,0,6863.0,73.91303972937132,22.70065177937275
18,113.424,0,6863.0,73.9151372821302,22.700651779372745
19,26.163,0,6863.0,73.90751699213116,22.699817729658896
20,11.657,70,6863.0,73.90856576455357,22.699817729658893
21,90.406,0,6863.0,73.91171208182074,22.699817729658896
22,93.182,0,6863.0,73.91276085424313,22.699817729658893
23,73.384,0,6863.0,73.90409184458402,22.69898368187693
24,7.586,174,6863.0,73.90353422359784,22.697315592108353
