,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,0.105,4346,4933,1195,233,5000,5000,5000,3707.0,28.154040558165132,-25.7964060050861
1,2.763,4471,5000,1150,243,5000,5000,5000,3707.0,28.149905678096978,-25.79724780808948
2,0.745,4400,4987,1079,0,5000,5000,5000,3707.0,28.152035141241864,-25.79724780808948
3,0.544,4373,4959,1051,90,5000,5000,5000,3707.0,28.15309987281432,-25.79724780808948
4,39.972,4346,4933,1195,233,5000,5000,5000,3707.0,28.154164604386757,-25.79724780808948
5,27.83,4346,4933,1195,233,5000,5000,5000,3707.0,28.155229335959206,-25.797247808089484
6,0.004,4378,4965,1210,689,5000,5000,5000,3707.0,28.144706029814042,-25.79808961336201
7,0.384,4378,4965,1210,689,5000,5000,5000,3707.0,28.145770766077867,-25.79808961336201
8,0.659,4525,5000,1204,445,5000,5000,5000,3707.0,28.147900238605523,-25.79808961336201
9,28.585,4443,5000,1121,528,5000,5000,5000,3707.0,28.14896497486934,-25.79808961336201
10,36.755,4471,5000,1150,243,5000,5000,5000,3707.0,28.15002971113317,-25.798089613362002
11,54.204,4328,4914,1006,45,5000,5000,5000,3707.0,28.15215918366082,-25.79808961336201
12,46.06,4313,4899,991,29,5000,5000,5000,3707.0,28.153223919924642,-25.798089613362002
13,53.13,3951,4538,1083,602,5000,5000,5000,3707.0,28.15748286497994,-25.79808961336201
14,1.519,3951,4538,1083,602,5000,5000,5000,3707.0,28.158547601243768,-25.79808961336201
15,0.0,4680,5000,1512,990,5000,5000,5000,3707.0,28.141635822105457,-25.798931420903774
16,0.132,4680,5000,1512,990,5000,5000,5000,3707.0,28.142700563060878,-25.798931420903777
17,0.355,4534,5000,1365,844,5000,5000,5000,3707.0,28.143765304016288,-25.798931420903777
18,20.967,4378,4965,1210,689,5000,5000,5000,3707.0,28.14483004497171,-25.798931420903777
19,21.96,4378,4965,1210,689,5000,5000,5000,3707.0,28.14589478592712,-25.798931420903774
20,45.309,4443,5000,1121,528,5000,5000,5000,3707.0,28.148024267837958,-25.798931420903777
21,35.552,4443,5000,1121,528,5000,5000,5000,3707.0,28.149089008793364,-25.798931420903777
22,34.422,4266,4853,945,477,5000,5000,5000,3707.0,28.150153749748785,-25.798931420903777
23,37.947,4150,4736,828,133,5000,5000,5000,3707.0,28.152283231659613,-25.798931420903774
24,51.906,4150,4736,828,133,5000,5000,5000,3707.0,28.15334797261503,-25.798931420903777
25,30.984,3951,4538,1083,602,5000,5000,5000,3707.0,28.15760693643669,-25.798931420903777
26,0.183,3951,4538,1083,602,5000,5000,5000,3707.0,28.158671677392114,-25.798931420903777
27,20.194,4680,5000,1512,990,5000,5000,5000,3707.0,28.14175982876629,-25.79977323071489
28,39.98,4680,5000,1512,990,5000,5000,5000,3707.0,28.142824574413503,-25.799773230714894
29,28.004,4534,5000,1365,844,5000,5000,5000,3707.0,28.143889320060723,-25.799773230714894
30,35.925,4261,4848,1093,806,5000,5000,5000,3707.0,28.146018811355155,-25.79977323071489
31,38.953,4266,4853,945,477,5000,5000,5000,3707.0,28.15027779394402,-25.799773230714894
32,31.558,4036,4622,714,246,5000,5000,5000,3707.0,28.152407285238453,-25.799773230714894
33,4.403,3820,4407,951,471,5000,5000,5000,3707.0,28.157731013474546,-25.799773230714894
34,31.147,4515,5000,1384,1042,5000,5000,5000,3707.0,28.14294859134447,-25.80061504279545
35,20.599,4142,4729,974,894,5000,5000,5000,3707.0,28.146142842362153,-25.80061504279545
36,34.308,3924,4511,603,358,5000,5000,5000,3707.0,28.151466594058306,-25.800615042795453
37,32.737,4036,4622,714,246,5000,5000,5000,3707.0,28.152531344397534,-25.80061504279545
38,46.815,3804,4390,487,484,5000,5000,5000,3707.0,28.154660845075995,-25.80061504279545
39,29.053,3685,4271,816,603,5000,5000,5000,3707.0,28.15679034575445,-25.80061504279545
40,8.349,3685,4271,816,603,5000,5000,5000,3707.0,28.157855096093687,-25.800615042795453
41,30.651,4466,4954,1505,1279,5000,5000,5000,3707.0,28.142007858822517,-25.80145685714554
42,27.568,4348,4836,1384,1210,5000,5000,5000,3707.0,28.143072613853963,-25.801456857145535
43,29.733,4023,4610,855,879,5000,5000,5000,3707.0,28.146266878948328,-25.80145685714553
44,32.286,4034,4621,866,854,5000,5000,5000,3707.0,28.14733163397978,-25.80145685714554
45,25.06,3816,4403,474,489,5000,5000,5000,3707.0,28.150525899074136,-25.80145685714554
46,34.536,3924,4511,603,358,5000,5000,5000,3707.0,28.151590654105593,-25.80145685714553
47,47.974,3924,4511,603,358,5000,5000,5000,3707.0,28.152655409137044,-25.801456857145535
48,39.583,3688,4275,367,594,5000,5000,5000,3707.0,28.153720164168497,-25.80145685714553
49,47.713,3804,4390,487,484,5000,5000,5000,3707.0,28.15478491919995,-25.801456857145535
50,40.021,3571,4158,703,716,5000,5000,5000,3707.0,28.15584967423141,-25.80145685714554
51,8.436,3571,4158,703,716,5000,5000,5000,3707.0,28.15691442926286,-25.80145685714553
52,21.84,4348,4836,1384,1210,5000,5000,5000,3707.0,28.142131882218298,-25.802298673765257
53,34.537,4348,4836,1384,1210,5000,5000,5000,3707.0,28.143196641942186,-25.802298673765257
