,POP_2015,active_living,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
338,56.035,716,842,873,929,6623.0,73.72874325508629,27.1953060014783
339,54.623,699,825,856,946,6623.0,73.72981605547706,27.195306001478304
340,106.86,450,390,776,1580,6623.0,73.73303445664934,27.1953060014783
341,113.807,450,390,776,1580,6623.0,73.73410725704008,27.1953060014783
342,87.87,269,209,595,1419,6623.0,73.73518005743084,27.195306001478308
343,103.691,202,327,511,1537,6623.0,73.73625285782161,27.1953060014783
344,75.712,116,462,376,1672,6623.0,73.73732565821236,27.1953060014783
345,97.87,116,462,376,1672,6623.0,73.73839845860311,27.195306001478304
346,78.918,416,789,49,1999,6623.0,73.74054405938465,27.195306001478308
347,93.824,465,838,0,2048,6623.0,73.74161685977539,27.1953060014783
348,45.977,1280,1413,414,2798,6623.0,73.74590806133843,27.1953060014783
349,86.133,1280,1413,414,2798,6623.0,73.74698086172918,27.1953060014783
350,109.894,1453,1801,665,3036,6623.0,73.7491264625107,27.1953060014783
351,67.811,1561,1733,556,3118,6623.0,73.75019926290148,27.195306001478308
352,53.687,1628,1772,462,3157,6623.0,73.75127206329222,27.195306001478297
353,69.662,1929,1895,377,3280,6623.0,73.75234486368298,27.195306001478308
354,53.783,1724,2426,441,1579,6623.0,73.7165953597762,27.194460304796607
355,63.23,1796,2497,384,1650,6623.0,73.71766815511576,27.194460304796603
356,51.015,1225,1926,1157,1079,6623.0,73.71981374579488,27.194460304796603
357,77.143,1116,1818,1048,971,6623.0,73.72088654113445,27.194460304796596
358,71.132,1061,1762,911,915,6623.0,73.72195933647399,27.194460304796603
359,88.461,1135,1836,985,989,6623.0,73.72303213181353,27.194460304796607
360,26.796,1234,1936,893,1089,6623.0,73.7241049271531,27.194460304796603
361,37.999,733,1122,725,649,6623.0,73.7262505178322,27.194460304796603
362,66.933,863,1564,611,765,6623.0,73.72732331317178,27.194460304796603
363,110.066,848,974,908,832,6623.0,73.7283961085113,27.1944603047966
364,63.765,716,842,873,946,6623.0,73.72946890385089,27.1944603047966
365,83.384,366,307,693,1464,6623.0,73.73376008520908,27.194460304796603
366,88.652,372,312,694,1485,6623.0,73.73483288054862,27.194460304796603
367,64.547,538,911,73,2121,6623.0,73.74126965258597,27.194460304796607
368,1.584,1014,1388,549,2598,6623.0,73.74448803860462,27.1944603047966
369,71.723,1172,1521,523,2755,6623.0,73.74556083394418,27.1944603047966
370,48.153,1202,1550,552,2785,6623.0,73.74663362928372,27.194460304796603
371,62.314,1436,1785,655,3019,6623.0,73.74877921996284,27.194460304796603
372,77.01,1549,1748,541,3133,6623.0,73.7498520153024,27.194460304796603
373,80.827,1693,1837,527,3221,6623.0,73.75092481064195,27.194460304796603
374,69.815,1811,1954,497,3339,6623.0,73.7519976059815,27.194460304796603
375,46.244,1830,1974,516,3359,6623.0,73.75307040132105,27.194460304796603
376,42.274,2074,2776,119,1929,6623.0,73.71517549385251,27.19361461054674
377,33.743,1238,1940,1170,1093,6623.0,73.71946665500681,27.193614610546742
378,70.75,1238,1940,1170,1093,6623.0,73.72053944529537,27.19361461054674
379,60.31,1158,1860,813,1013,6623.0,73.72161223558395,27.19361461054674
380,72.792,1196,1898,853,1051,6623.0,73.72268502587254,27.193614610546742
381,38.228,1234,1936,893,1089,6623.0,73.7237578161611,27.193614610546742
382,71.227,982,1683,730,884,6623.0,73.72483060644967,27.193614610546742
383,38.419,982,1683,730,884,6623.0,73.72590339673826,27.19361461054674
384,57.218,863,1564,611,765,6623.0,73.72697618702682,27.193614610546742
385,61.722,861,987,930,854,6623.0,73.7280489773154,27.193614610546746
386,37.236,816,942,973,938,6623.0,73.72912176760398,27.193614610546742
387,55.71,765,883,306,2093,6623.0,73.73877688020113,27.19361461054674
388,77.678,768,886,308,2096,6623.0,73.73984967048969,27.193614610546735
389,63.326,624,997,159,2207,6623.0,73.74092246077826,27.193614610546742
390,60.291,717,1090,252,2300,6623.0,73.74199525106685,27.19361461054674
391,45.824,796,1170,331,2380,6623.0,73.74306804135541,27.193614610546746
392,65.272,1972,2674,0,1826,6623.0,73.71482843864418,27.192768918728607
393,68.593,1972,2674,0,1826,6623.0,73.71590122388201,27.19276891872861
394,74.777,1808,2510,163,1663,6623.0,73.71697400911982,27.19276891872861
395,62.753,1760,2462,211,1615,6623.0,73.71804679435763,27.192768918728614
396,68.078,1273,1975,708,1135,6623.0,73.7223379353089,27.192768918728614
397,62.906,1275,1976,716,1144,6623.0,73.7234107205467,27.19276891872861
398,89.454,602,548,465,1738,6623.0,73.73521135816267,27.19276891872861
399,72.563,493,611,572,1821,6623.0,73.73628414340051,27.19276891872861
400,75.979,763,880,303,2090,6623.0,73.73842971387612,27.192768918728614
