,POP_2015,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,64.366,1178,798,3602,8101.0,78.01011956598595,14.916499716893103
1,29.785,2147,1026,5000,8101.0,78.01521516928369,14.916499716893105
2,142.092,1178,798,3602,8101.0,78.00993588710008,14.915680273832963
3,62.752,2147,1026,5000,8101.0,78.01503147839996,14.91568027383296
4,49.873,2606,1127,514,8101.0,77.97779247531518,14.913221951806802
5,24.799,2606,1127,514,8101.0,77.97881158637732,14.913221951806806
6,52.706,2379,900,741,8101.0,77.97983069743947,14.913221951806806
7,57.313,2379,900,741,8101.0,77.98084980850162,14.913221951806804
8,1.214,248,454,2584,8101.0,78.00123202974444,14.913221951806804
9,76.681,2606,1127,514,8101.0,77.9776089159964,14.912402513515932
10,90.766,2606,1127,514,8101.0,77.97862802465956,14.912402513515934
11,101.259,2379,900,741,8101.0,77.9796471333227,14.912402513515934
12,53.759,2379,900,741,8101.0,77.98066624198587,14.912402513515937
13,66.569,2215,735,906,8101.0,77.98168535064903,14.912402513515934
14,53.38,248,454,2584,8101.0,78.00104841524906,14.912402513515934
15,87.3,248,454,2584,8101.0,78.00206752391222,14.912402513515934
16,110.318,2787,1307,214,8101.0,77.97826093510774,14.910763640510538
17,136.387,2521,1041,910,8101.0,77.97928003897339,14.910763640510536
18,82.019,2521,1041,910,8101.0,77.98029914283903,14.91076364051054
19,61.288,0,206,2572,8101.0,78.00170032401743,14.910763640510536
20,86.34,143,63,2712,8101.0,78.00271942788308,14.91076364051054
21,93.005,202,5,2771,8101.0,78.0037385317487,14.910763640510538
22,125.965,1007,373,4070,8101.0,78.01291046653945,14.91076364051054
23,123.451,2787,1307,214,8101.0,77.97807740727325,14.909944205795865
24,141.16,2659,1179,568,8101.0,77.97909650874035,14.909944205795865
25,93.231,2521,1041,910,8101.0,77.98011561020746,14.909944205795863
26,141.358,2235,756,625,8101.0,77.98215381314166,14.909944205795862
27,149.294,1686,207,885,8101.0,77.98623021901005,14.909944205795863
28,131.36,1479,0,1092,8101.0,77.98724932047713,14.909944205795863
29,134.466,1479,0,1092,8101.0,77.98826842194427,14.909944205795863
30,123.451,1328,150,1243,8101.0,77.98928752341135,14.909944205795863
31,96.62,1239,239,1332,8101.0,77.99030662487844,14.909944205795863
32,84.871,1056,423,1516,8101.0,77.99132572634555,14.909944205795865
33,108.595,1061,427,1517,8101.0,77.99234482781264,14.909944205795862
34,132.066,858,621,1714,8101.0,77.99336392927975,14.909944205795863
35,82.386,829,649,1742,8101.0,77.99438303074683,14.909944205795865
36,111.561,587,793,1985,8101.0,77.99642123368103,14.909944205795863
37,85.266,259,465,2313,8101.0,77.99845943661524,14.909944205795863
38,91.226,264,460,2314,8101.0,77.99947853808233,14.909944205795862
39,37.62,13,195,2576,8101.0,78.00151674101656,14.909944205795865
40,51.826,149,57,2715,8101.0,78.00253584248364,14.909944205795865
41,83.346,244,5,3140,8101.0,78.00661224835203,14.909944205795862
42,76.963,383,144,3272,8101.0,78.00763134981914,14.909944205795865
43,115.035,383,144,3272,8101.0,78.00865045128623,14.909944205795863
44,101.902,478,97,3437,8101.0,78.00966955275332,14.909944205795863
45,124.129,1007,373,4070,8101.0,78.01272685715463,14.909944205795862
46,118.763,1426,305,4489,8101.0,78.01578416155593,14.909944205795863
47,103.964,1426,305,4489,8101.0,78.01680326302302,14.909944205795862
48,86.638,2641,1162,69,8101.0,77.97687479166403,14.909124772273117
49,94.22,2660,1180,87,8101.0,77.97789389073276,14.909124772273119
50,111.053,2158,678,548,8101.0,77.9819702870076,14.909124772273119
51,115.035,2124,644,514,8101.0,77.98298938607628,14.909124772273117
52,85.041,1850,371,812,8101.0,77.98400848514498,14.909124772273113
53,101.393,1808,328,769,8101.0,77.98502758421371,14.909124772273115
54,119.187,1690,212,887,8101.0,77.98604668328242,14.909124772273119
55,97.637,1479,0,1092,8101.0,77.98706578235112,14.909124772273119
56,126.841,1484,5,1094,8101.0,77.98808488141982,14.909124772273119
57,129.1,1341,159,1243,8101.0,77.98910398048854,14.909124772273117
58,136.104,1249,250,1336,8101.0,77.99012307955724,14.909124772273113
59,99.021,1066,432,1519,8101.0,77.99114217862594,14.909124772273119
60,114.611,1066,432,1519,8101.0,77.99216127769466,14.909124772273113
61,134.043,868,631,1717,8101.0,77.99318037676336,14.909124772273119
62,131.077,839,660,1746,8101.0,77.99419947583206,14.909124772273113
63,93.965,597,783,1988,8101.0,77.99623767396949,14.909124772273119
64,114.159,269,456,2315,8101.0,77.9992949711756,14.909124772273119
65,132.207,163,75,3129,8101.0,78.00642866465657,14.909124772273119
66,136.189,383,144,3272,8101.0,78.00744776372527,14.909124772273117
67,124.892,380,0,3428,8101.0,78.00846686279397,14.909124772273119
68,91.226,373,6,3428,8101.0,78.00948596186268,14.909124772273113
69,113.058,1426,305,4489,8101.0,78.01661965534362,14.909124772273119
70,55.786,2572,1092,0,8101.0,77.97771038548599,14.908305339942224
71,138.844,2091,611,481,8101.0,77.98178677216784,14.908305339942219
72,126.05,2091,611,481,8101.0,77.9828058688383,14.908305339942222
73,106.986,756,942,2045,8101.0,77.99605412555431,14.908305339942219
74,149.012,29,0,3263,8101.0,78.00624509225895,14.908305339942222
75,58.605,626,0,3696,8101.0,78.01134057561127,14.908305339942222
76,67.745,753,119,3816,8101.0,78.01235967228173,14.908305339942222
77,32.181,753,119,3816,8101.0,78.0133787689522,14.908305339942222
78,108.2,797,917,2003,8101.0,77.99587058843534,14.907485908803107
79,78.403,591,777,2380,8101.0,77.9979087769801,14.907485908803105
80,103.06,525,712,2314,8101.0,77.99892787125245,14.907485908803105
81,140.482,458,447,2880,8101.0,78.00198515406956,14.90748590880311
82,116.249,458,447,2880,8101.0,78.00300424834191,14.907485908803109
83,129.665,38,68,3293,8101.0,78.006061531159,14.907485908803107
84,146.893,151,0,3505,8101.0,78.00809971970375,14.907485908803105
85,143.476,191,0,3545,8101.0,78.00911881397612,14.907485908803109
86,104.924,753,119,3816,8101.0,78.01217609679323,14.907485908803109
87,102.664,753,119,3816,8101.0,78.01319519106559,14.907485908803109
88,68.405,1042,0,4118,8101.0,78.01523337961032,14.907485908803107
89,112.211,1163,14,4226,8101.0,78.01625247388269,14.907485908803109
90,137.63,1179,25,4242,8101.0,78.01727156815505,14.907485908803109
91,39.173,2282,803,1244,8101.0,77.9814197763705,14.906666478855703
92,46.291,2282,803,1244,8101.0,77.9824388682449,14.906666478855703
93,13.98,623,810,2413,8101.0,77.99772524636117,14.906666478855703
94,116.023,591,777,2380,8101.0,77.99874433823558,14.906666478855701
95,132.433,486,474,2852,8101.0,78.00180161385885,14.906666478855703
96,116.927,486,474,2852,8101.0,78.00282070573326,14.906666478855703
97,144.69,126,156,3212,8101.0,78.0058779813565,14.906666478855703
98,135.991,0,151,3354,8101.0,78.00689707323092,14.906666478855703
99,116.842,43,113,3398,8101.0,78.00791616510533,14.906666478855701
100,132.687,151,0,3505,8101.0,78.00893525697978,14.906666478855703
101,105.969,429,0,3782,8101.0,78.01097344072859,14.906666478855703
102,108.454,428,0,3781,8101.0,78.01199253260302,14.906666478855703
103,113.171,1042,0,4118,8101.0,78.01504980822625,14.906666478855701
104,88.571,1172,12,4243,8101.0,78.01606890010069,14.906666478855701
105,62.841,1188,0,4264,8101.0,78.01708799197509,14.9066664788557
106,75.042,2345,865,1306,8101.0,77.9812362954124,14.905847050099933
107,56.035,2289,809,1251,8101.0,77.98225538488902,14.905847050099931
108,66.739,727,914,2517,8101.0,77.99754172703825,14.905847050099933
109,126.332,656,843,2445,8101.0,77.99856081651488,14.905847050099931
110,129.015,558,546,2780,8101.0,78.00263717442135,14.905847050099931
111,157.004,185,337,3168,8101.0,78.00569444285118,14.90584705009993
112,96.874,99,243,3266,8101.0,78.00671353232781,14.905847050099933
113,123.197,0,151,3354,8101.0,78.00773262180442,14.90584705009993
114,116.645,428,0,3781,8101.0,78.01078989023426,14.905847050099931
115,108.765,428,0,3781,8101.0,78.01180897971088,14.905847050099931
116,118.791,340,491,3229,8101.0,78.00449182856387,14.905027622535728
117,127.631,259,411,3201,8101.0,78.00551091564287,14.905027622535728
118,108.821,185,337,3168,8101.0,78.00653000272182,14.905027622535728
119,108.737,340,491,3229,8101.0,78.00430831504981,14.904208196163019
120,102.636,340,491,3229,8101.0,78.00532739973127,14.904208196163019
