,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,53.682,2860,149,408,2688,3442,13126.0,150.13639835461228,-5.542159292956533
1,58.558,2860,149,408,2688,3442,13126.0,150.1373990204393,-5.542159292956536
2,53.504,2711,0,558,2538,3292,13126.0,150.13752613922168,-5.542969514029326
3,37.002,2608,407,150,2435,3189,13126.0,150.13465127432238,-5.543779735527964
4,66.808,2608,407,150,2435,3189,13126.0,150.135651941844,-5.543779735527963
5,97.77,2711,0,558,2538,3292,13126.0,150.13765327688725,-5.543779735527964
6,33.566,2686,558,0,2513,3267,13126.0,150.13377775995957,-5.544589957452502
7,45.666,2465,279,291,2292,3046,13126.0,150.13577909669786,-5.544589957452503
8,75.912,2380,330,305,2208,2962,13126.0,150.136779765067,-5.544589957452502
9,75.314,2555,441,130,2382,3136,13126.0,150.13490560121812,-5.545400179803009
10,74.506,2380,330,305,2208,2962,13126.0,150.1359062704349,-5.545400179803006
11,36.728,2380,330,305,2208,2962,13126.0,150.13690693965165,-5.545400179803009
12,45.089,2253,338,432,2081,2835,13126.0,150.13790760886843,-5.545400179803006
13,51.796,2145,567,1031,1972,2726,13126.0,150.14090961651868,-5.545400179803006
14,65.919,2355,237,533,2182,2936,13126.0,150.1360334630553,-5.546210402579542
15,37.542,2253,338,432,2081,2835,13126.0,150.1370341331198,-5.546210402579539
16,25.49,2200,313,485,2027,2781,13126.0,150.1380348031843,-5.546210402579542
17,65.372,2035,457,921,1862,2616,13126.0,150.14003614331335,-5.546210402579543
18,56.933,2145,567,1031,1972,2726,13126.0,150.1410368133778,-5.546210402579542
19,91.486,2355,237,533,2182,2936,13126.0,150.13616067455916,-5.54702062578217
20,90.331,2333,144,626,2160,2914,13126.0,150.13716134547155,-5.547020625782167
21,40.892,2054,167,631,1881,2635,13126.0,150.13816201638392,-5.5470206257821655
22,13.361,2054,167,631,1881,2635,13126.0,150.13916268729628,-5.547020625782169
23,88.445,2035,457,921,1862,2616,13126.0,150.14016335820867,-5.547020625782167
24,58.395,2035,457,921,1862,2616,13126.0,150.1411640291211,-5.547020625782167
25,52.751,2189,0,580,2016,2770,13126.0,150.13728857670702,-5.547830849410948
26,46.513,2189,0,580,2016,2770,13126.0,150.13828924846737,-5.547830849410952
27,14.709,1900,321,786,1727,2481,13126.0,150.13928992022775,-5.54783084941095
28,9.973,1900,321,786,1727,2481,13126.0,150.14029059198816,-5.54783084941095
29,69.195,1787,434,898,1614,2368,13126.0,150.1412912637485,-5.547830849410948
30,4.389,2189,0,580,2016,2770,13126.0,150.13741582682636,-5.548641073465952
31,85.749,2094,0,485,1922,2676,13126.0,150.13841649943487,-5.548641073465949
32,107.157,1787,434,898,1614,2368,13126.0,150.14041784465192,-5.54864107346595
33,5.16,1787,434,898,1614,2368,13126.0,150.1414185172604,-5.548641073465955
34,32.715,1565,664,805,1393,2147,13126.0,150.14241918986895,-5.54864107346595
35,101.389,1573,674,820,1400,2154,13126.0,150.14341986247743,-5.548641073465953
36,40.044,1986,107,377,1814,2568,13126.0,150.1385437692865,-5.549451297947236
37,134.765,1969,125,360,1796,2550,13126.0,150.13954444274327,-5.549451297947233
38,101.536,1822,272,213,1650,2403,13126.0,150.14054511620006,-5.549451297947235
39,52.212,1558,654,790,1385,2139,13126.0,150.14254646311358,-5.549451297947234
40,35.27,2166,64,557,1993,2747,13126.0,150.13767038371734,-5.550261522854862
41,44.126,2166,64,557,1993,2747,13126.0,150.13867105802245,-5.55026152285486
42,81.514,1894,200,285,1721,2475,13126.0,150.1396717323276,-5.5502615228548615
43,78.972,1822,272,213,1650,2403,13126.0,150.14067240663277,-5.5502615228548615
44,72.311,1685,409,76,1512,2266,13126.0,150.1416730809379,-5.550261522854861
45,79.011,1608,485,0,1436,2190,13126.0,150.14267375524304,-5.550261522854862
46,89.33,1222,318,455,1050,1804,13126.0,150.14467510385333,-5.5502615228548615
47,39.313,1222,318,455,1050,1804,13126.0,150.14567577815848,-5.5502615228548615
48,132.378,1089,191,567,917,1671,13126.0,150.1466764524636,-5.5502615228548615
49,69.038,1007,975,1580,834,1588,13126.0,150.1486778010739,-5.550261522854861
50,74.236,2198,32,589,2026,2779,13126.0,150.1377976904892,-5.551071748188898
51,29.802,2166,64,557,1993,2747,13126.0,150.13879836564286,-5.551071748188894
52,23.672,1608,485,0,1436,2190,13126.0,150.1418003911038,-5.551071748188896
53,55.055,1535,559,73,1362,2116,13126.0,150.14280106625745,-5.551071748188898
54,63.032,1461,556,147,1288,2042,13126.0,150.14380174141107,-5.551071748188894
55,65.342,1280,376,327,1108,1862,13126.0,150.14480241656477,-5.551071748188896
56,87.405,1246,341,362,1073,1827,13126.0,150.14580309171842,-5.551071748188893
57,49.863,1079,177,553,906,1660,13126.0,150.14680376687204,-5.551071748188898
58,173.308,1007,975,1580,834,1588,13126.0,150.14880511717934,-5.551071748188896
59,4.123,1627,718,0,1454,2208,13126.0,150.14192772015468,-5.551881973949404
