,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
48,168.97,1678,1143,868,48,1537.0,-10.045533200222723,29.000621842863016
49,191.215,1793,1247,972,104,1537.0,-10.044449130379716,29.000621842863016
50,195.618,1890,1330,1063,194,1537.0,-10.04336506053671,29.000621842863016
51,196.765,1977,1415,1152,284,1537.0,-10.042280990693703,29.00062184286302
52,99.758,2021,1416,1281,413,1537.0,-10.041196920850698,29.000621842863016
53,0.138,1567,1964,1047,610,1537.0,-10.064994958472093,28.999770738157377
54,15.044,1621,2019,1102,664,1537.0,-10.063910894175851,28.999770738157384
55,108.473,1414,1002,126,355,1537.0,-10.051986186917173,28.99977073815738
56,90.906,1293,881,258,359,1537.0,-10.05090212262093,28.999770738157377
57,183.143,1274,862,357,389,1537.0,-10.049818058324684,28.999770738157377
58,66.551,1250,838,453,412,1537.0,-10.04873399402844,28.99977073815738
59,89.943,1431,898,768,264,1537.0,-10.047649929732199,28.999770738157373
60,88.98,1470,937,805,224,1537.0,-10.046565865435957,28.999770738157377
61,206.809,1653,1077,937,113,1537.0,-10.045481801139712,28.99977073815738
62,237.264,1782,1197,1053,185,1537.0,-10.044397736843468,28.999770738157377
63,212.772,1859,1282,1120,252,1537.0,-10.043313672547223,28.999770738157377
64,194.196,1929,1366,1189,321,1537.0,-10.042229608250983,28.999770738157377
65,91.227,2021,1416,1281,413,1537.0,-10.04114554395474,28.999770738157384
66,46.875,1489,1887,970,532,1537.0,-10.064943461798098,28.998919636104983
67,8.348,1526,1924,1007,569,1537.0,-10.063859403048374,28.998919636104983
68,84.118,938,895,856,560,1537.0,-10.057355050550042,28.998919636104983
69,19.355,938,895,856,560,1537.0,-10.05627099180032,28.998919636104983
70,64.442,1154,742,386,487,1537.0,-10.05193475680143,28.998919636104986
71,46.37,1151,739,411,511,1537.0,-10.049766639301982,28.998919636104986
72,139.478,1155,744,406,506,1537.0,-10.04868258055226,28.998919636104983
73,106.547,1354,821,692,340,1537.0,-10.047598521802538,28.998919636104983
74,189.656,1395,862,733,299,1537.0,-10.046514463052816,28.998919636104986
75,197.911,1595,995,937,191,1537.0,-10.045430404303094,28.998919636104986
76,203.92,1733,1131,1078,268,1537.0,-10.044346345553372,28.998919636104986
77,206.901,1796,1194,1141,369,1537.0,-10.043262286803648,28.998919636104983
78,154.614,1878,1268,1224,429,1537.0,-10.042178228053928,28.998919636104983
79,136.864,1942,1268,1287,515,1537.0,-10.041094169304204,28.998919636104986
80,3.807,1422,1819,902,465,1537.0,-10.064891967374772,28.998068536705716
81,16.787,1303,1701,787,311,1537.0,-10.06380791417133,28.998068536705716
82,9.127,1179,1577,677,162,1537.0,-10.062723860967886,28.998068536705716
83,17.613,1179,1577,677,162,1537.0,-10.061639807764443,28.998068536705723
84,37.794,862,965,901,485,1537.0,-10.057303594950666,28.998068536705716
85,31.785,893,937,900,515,1537.0,-10.056219541747224,28.998068536705716
86,163.604,1005,593,557,657,1537.0,-10.050799275730004,28.998068536705716
87,83.384,1005,593,557,657,1537.0,-10.049715222526558,28.998068536705716
88,64.992,1187,654,703,508,1537.0,-10.048631169323114,28.998068536705716
89,76.734,1276,743,644,418,1537.0,-10.04754711611967,28.998068536705716
90,200.663,1414,826,782,336,1537.0,-10.046463062916226,28.99806853670572
91,209.607,1553,951,919,276,1537.0,-10.045379009712784,28.998068536705723
92,192.27,1684,1082,1034,366,1537.0,-10.044294956509338,28.99806853670572
93,200.434,1781,1165,1141,483,1537.0,-10.043210903305896,28.998068536705716
94,180.299,1820,1213,1165,455,1537.0,-10.04212685010245,28.998068536705716
95,212.13,1942,1268,1287,515,1537.0,-10.041042796899008,28.998068536705716
96,32.84,1260,1660,740,306,1537.0,-10.06484047520203,28.997217439959478
97,156.357,1192,1590,673,235,1537.0,-10.063756427544623,28.997217439959478
98,176.813,1122,1520,613,98,1537.0,-10.062672379887216,28.99721743995948
99,142.047,1163,1561,661,146,1537.0,-10.061588332229809,28.99721743995948
100,66.643,1047,1444,627,44,1537.0,-10.060504284572401,28.997217439959478
101,4.311,1038,1436,619,0,1537.0,-10.05942023691499,28.99721743995948
102,0.0,755,927,794,377,1537.0,-10.057252141600177,28.99721743995948
103,26.419,862,965,901,485,1537.0,-10.056168093942768,28.997217439959478
104,4.678,946,535,661,762,1537.0,-10.053999998627955,28.997217439959478
105,50.774,919,507,636,736,1537.0,-10.052915950970545,28.997217439959478
106,188.509,864,453,675,718,1537.0,-10.051831903313138,28.99721743995948
107,41.463,831,420,730,685,1537.0,-10.050747855655732,28.997217439959478
108,58.066,1184,604,772,573,1537.0,-10.048579760340916,28.997217439959478
109,150.119,1217,663,725,527,1537.0,-10.047495712683506,28.997217439959478
110,168.053,1342,740,816,423,1537.0,-10.046411665026099,28.997217439959478
111,177.96,1495,886,903,379,1537.0,-10.045327617368692,28.997217439959474
112,180.207,1636,1028,1018,438,1537.0,-10.044243569711284,28.997217439959474
113,198.599,1694,1062,1126,574,1537.0,-10.043159522053877,28.997217439959485
114,170.575,1764,1077,1183,624,1537.0,-10.042075474396468,28.99721743995948
115,1.514,1291,1920,612,565,1537.0,-10.066957069503013,28.99636634586615
116,38.94,1207,1767,601,432,1537.0,-10.065873027391397,28.99636634586615
117,113.426,1207,1695,632,342,1537.0,-10.064788985279785,28.99636634586615
118,211.992,1144,1599,596,264,1537.0,-10.06370494316817,28.996366345866146
119,202.819,1076,1474,564,49,1537.0,-10.062620901056556,28.99636634586615
120,176.767,1001,1399,581,140,1537.0,-10.061536858944942,28.996366345866146
121,84.669,977,1374,557,99,1537.0,-10.06045281683333,28.99636634586615
122,0.0,1038,1436,619,0,1537.0,-10.059368774721714,28.99636634586615
123,0.0,755,927,794,377,1537.0,-10.057200690498487,28.99636634586615
124,90.264,755,927,794,377,1537.0,-10.056116648386872,28.996366345866154
125,32.29,1105,694,929,756,1537.0,-10.055032606275258,28.996366345866146
126,142.781,944,533,768,798,1537.0,-10.053948564163646,28.99636634586615
127,138.056,864,453,679,718,1537.0,-10.052864522052028,28.99636634586615
128,71.643,774,362,727,627,1537.0,-10.051780479940417,28.99636634586615
129,50.819,831,420,755,655,1537.0,-10.050696437828805,28.996366345866157
130,62.194,1158,563,808,550,1537.0,-10.048528353605576,28.99636634586615
131,191.353,1223,574,876,541,1537.0,-10.047444311493962,28.996366345866154
132,174.979,1373,723,893,492,1537.0,-10.046360269382346,28.99636634586615
133,206.626,1469,808,1008,501,1537.0,-10.045276227270733,28.99636634586615
134,208.828,1577,899,1094,559,1537.0,-10.044192185159119,28.99636634586615
135,166.264,1648,935,1193,658,1537.0,-10.043108143047503,28.996366345866146
136,207.314,1723,1035,1187,652,1537.0,-10.04202410093589,28.996366345866146
137,0.183,1444,2073,546,719,1537.0,-10.069073643872194,28.995515254425634
138,34.858,1444,2073,546,719,1537.0,-10.067989607306133,28.995515254425637
139,73.569,1261,1896,510,563,1537.0,-10.066905570740072,28.995515254425637
140,157.687,1198,1833,550,501,1537.0,-10.065821534174008,28.995515254425634
141,207.819,1095,1640,500,360,1537.0,-10.064737497607947,28.995515254425637
142,204.333,982,1501,391,197,1537.0,-10.063653461041884,28.995515254425637
143,184.152,988,1477,436,152,1537.0,-10.06256942447582,28.995515254425634
144,121.361,872,1273,433,189,1537.0,-10.06148538790976,28.995515254425637
145,193.921,844,1242,450,194,1537.0,-10.060401351343696,28.995515254425634
146,99.988,817,1215,632,224,1537.0,-10.059317314777632,28.995515254425634
147,8.669,659,894,700,281,1537.0,-10.05714924164551,28.995515254425634
148,148.835,659,817,624,326,1537.0,-10.056065205079443,28.995515254425637
149,89.668,616,762,569,358,1537.0,-10.054981168513384,28.995515254425637
150,48.618,944,533,768,798,1537.0,-10.053897131947322,28.995515254425637
151,68.524,944,533,768,798,1537.0,-10.052813095381257,28.995515254425637
152,18.988,699,287,652,552,1537.0,-10.051729058815194,28.995515254425634
153,122.324,881,470,835,603,1537.0,-10.050645022249135,28.995515254425637
154,31.969,1132,424,951,403,1537.0,-10.04847694911701,28.995515254425637
155,209.699,1306,593,986,470,1537.0,-10.047392912550944,28.995515254425634
156,181.033,1410,697,1008,552,1537.0,-10.046308875984879,28.995515254425637
157,200.801,1457,744,1071,551,1537.0,-10.045224839418822,28.995515254425637
158,222.587,1456,743,1128,546,1537.0,-10.044140802852757,28.995515254425637
159,157.916,1635,929,1253,666,1537.0,-10.043056766286693,28.995515254425637
160,193.6,1948,1288,1697,869,1537.0,-10.039804656588506,28.995515254425637
161,13.989,1948,1288,1697,869,1537.0,-10.038720620022444,28.995515254425637
162,4.403,1444,2073,546,719,1537.0,-10.06902213626944,28.994664165637825
163,192.224,1444,2073,546,719,1537.0,-10.06793810524869,28.994664165637825
164,125.856,1337,1971,448,639,1537.0,-10.066854074227935,28.994664165637825
165,211.35,995,1648,340,389,1537.0,-10.064686012186428,28.994664165637825
166,221.257,950,1538,344,282,1537.0,-10.063601981165675,28.994664165637825
167,254.464,822,1366,285,333,1537.0,-10.06251795014492,28.994664165637825
168,194.196,836,1340,340,279,1537.0,-10.061433919124168,28.994664165637825
169,217.955,700,1138,550,241,1537.0,-10.060349888103413,28.994664165637825
170,231.164,655,1053,607,156,1537.0,-10.059265857082657,28.994664165637825
171,148.973,603,1001,625,105,1537.0,-10.058181826061904,28.994664165637822
172,105.492,524,796,571,146,1537.0,-10.057097795041154,28.994664165637825
173,199.609,573,743,549,238,1537.0,-10.056013764020399,28.994664165637825
174,121.912,534,672,487,319,1537.0,-10.054929732999645,28.994664165637825
175,45.27,576,165,529,430,1537.0,-10.052761670958139,28.994664165637825
176,110.399,732,0,685,265,1537.0,-10.051677639937383,28.994664165637825
177,144.065,732,0,685,265,1537.0,-10.050593608916632,28.994664165637825
178,46.004,978,265,931,252,1537.0,-10.049509577895876,28.994664165637825
179,104.391,1091,378,980,325,1537.0,-10.048425546875125,28.994664165637825
180,198.187,1212,499,1092,348,1537.0,-10.04734151585437,28.994664165637825
181,177.042,1212,499,1120,325,1537.0,-10.046257484833616,28.994664165637825
182,203.599,1392,691,1259,427,1537.0,-10.045173453812865,28.994664165637833
183,173.373,1451,752,1195,479,1537.0,-10.04408942279211,28.994664165637825
184,226.532,1609,922,1369,550,1537.0,-10.043005391771356,28.994664165637825
185,129.113,1948,1288,1697,869,1537.0,-10.039753298709094,28.994664165637825
186,0.55,2058,1423,1923,762,1537.0,-10.038669267688343,28.994664165637825
187,190.068,1057,1713,288,474,1537.0,-10.064634529015143,28.99381307950262
188,169.429,966,1622,204,384,1537.0,-10.063550503539455,28.993813079502615
189,192.224,814,1426,211,384,1537.0,-10.062466478063767,28.993813079502615
190,236.301,639,1221,401,329,1537.0,-10.06138245258808,28.99381307950262
191,195.893,633,1160,492,268,1537.0,-10.060298427112395,28.993813079502615
192,166.998,611,1053,569,161,1537.0,-10.059214401636707,28.993813079502615
193,192.408,496,916,543,26,1537.0,-10.05813037616102,28.99381307950262
194,190.527,392,784,439,115,1537.0,-10.057046350685333,28.99381307950262
195,206.076,472,684,441,226,1537.0,-10.055962325209645,28.993813079502615
196,187.729,455,602,408,309,1537.0,-10.054878299733959,28.99381307950262
197,164.017,433,308,386,286,1537.0,-10.053794274258273,28.99381307950262
198,129.342,519,238,472,314,1537.0,-10.052710248782587,28.993813079502615
199,198.187,655,87,608,224,1537.0,-10.051626223306897,28.993813079502615
200,129.755,763,71,716,195,1537.0,-10.050542197831213,28.993813079502615
201,114.069,894,181,847,169,1537.0,-10.049458172355525,28.99381307950262
202,172.272,1037,324,990,264,1537.0,-10.048374146879839,28.99381307950262
203,174.015,1180,481,1133,257,1537.0,-10.047290121404151,28.993813079502615
204,202.452,1182,484,1136,218,1537.0,-10.046206095928463,28.993813079502623
205,180.941,1333,640,1279,348,1537.0,-10.045122070452777,28.993813079502623
206,202.911,1436,772,1313,372,1537.0,-10.044038044977091,28.993813079502623
207,192.912,1585,924,1413,506,1537.0,-10.042954019501401,28.993813079502615
208,2.752,2035,1430,1897,736,1537.0,-10.038617917598657,28.99381307950262
209,129.984,1012,1677,110,370,1537.0,-10.064583048094002,28.992961996019883
210,206.351,881,1546,101,361,1537.0,-10.06349902816314,28.992961996019886
211,198.875,794,1466,162,280,1537.0,-10.062415008232279,28.992961996019883
212,203.324,643,1285,337,278,1537.0,-10.061330988301414,28.99296199601989
213,243.961,637,1209,413,317,1537.0,-10.060246968370555,28.99296199601989
214,248.593,456,985,503,110,1537.0,-10.05916294843969,28.99296199601989
215,177.134,422,927,469,142,1537.0,-10.058078928508827,28.992961996019886
216,147.413,369,799,416,155,1537.0,-10.056994908577966,28.992961996019886
217,170.071,373,705,400,191,1537.0,-10.055910888647102,28.992961996019886
218,192.866,304,543,294,195,1537.0,-10.054826868716239,28.992961996019886
219,86.228,308,437,261,161,1537.0,-10.053742848785378,28.99296199601989
220,227.266,484,271,437,263,1537.0,-10.052658828854513,28.99296199601989
221,184.152,631,159,584,112,1537.0,-10.05157480892365,28.992961996019886
222,167.686,701,193,654,72,1537.0,-10.05049078899279,28.99296199601989
223,202.269,867,186,820,142,1537.0,-10.049406769061925,28.992961996019886
224,169.062,986,306,939,228,1537.0,-10.048322749131064,28.992961996019883
225,216.671,1101,411,1054,130,1537.0,-10.0472387292002,28.99296199601989
226,188.142,1197,503,1150,182,1537.0,-10.046154709269336,28.99296199601989
227,222.129,1361,726,1314,336,1537.0,-10.045070689338475,28.992961996019886
228,228.825,1467,832,1367,319,1537.0,-10.043986669407612,28.99296199601989
229,150.394,984,1656,43,303,1537.0,-10.064531569422922,28.992110915189535
230,194.976,890,1561,51,209,1537.0,-10.063447555036642,28.992110915189535
231,223.229,736,1408,220,222,1537.0,-10.062363540650358,28.992110915189535
232,179.061,643,1315,331,161,1537.0,-10.06127952626408,28.992110915189535
233,266.848,579,1250,378,120,1537.0,-10.060195511877797,28.992110915189535
234,189.426,388,1022,435,107,1537.0,-10.059111497491518,28.992110915189535
235,208.552,364,957,411,195,1537.0,-10.058027483105239,28.992110915189535
236,198.141,275,879,322,246,1537.0,-10.056943468718957,28.992110915189535
237,205.112,188,700,231,161,1537.0,-10.055859454332676,28.992110915189535
238,159.017,244,523,197,98,1537.0,-10.054775439946393,28.992110915189535
239,93.658,342,399,295,195,1537.0,-10.053691425560116,28.992110915189535
240,201.26,485,304,438,247,1537.0,-10.052607411173833,28.992110915189535
241,217.038,513,332,466,227,1537.0,-10.051523396787553,28.992110915189535
242,200.159,740,281,693,15,1537.0,-10.050439382401274,28.992110915189535
243,186.216,827,357,781,102,1537.0,-10.049355368014991,28.992110915189535
244,185.161,953,384,906,215,1537.0,-10.04827135362871,28.992110915189535
245,195.572,1105,479,1058,73,1537.0,-10.04718733924243,28.992110915189535
246,144.157,1423,818,1285,412,1537.0,-10.04610332485615,28.992110915189535
247,176.905,1374,769,1236,363,1537.0,-10.045019310469868,28.992110915189535
248,169.108,1534,929,1389,192,1537.0,-10.043935296083587,28.992110915189535
249,193.554,1586,981,1373,140,1537.0,-10.042851281697308,28.992110915189535
250,136.176,1226,1898,248,248,1537.0,-10.065564101843751,28.991259837011455
251,197.545,961,1633,130,130,1537.0,-10.06448009300181,28.99125983701146
252,208.644,941,1613,146,150,1537.0,-10.063396084159871,28.991259837011466
253,204.837,750,1422,190,70,1537.0,-10.062312075317928,28.99125983701146
254,219.239,607,1278,352,92,1537.0,-10.061228066475985,28.991259837011455
255,186.583,528,1218,422,88,1537.0,-10.060144057634046,28.991259837011455
256,182.959,386,1088,409,84,1537.0,-10.059060048792103,28.991259837011455
257,208.277,253,985,300,205,1537.0,-10.057976039950164,28.991259837011462
258,185.619,150,842,197,197,1537.0,-10.056892031108225,28.991259837011455
259,186.537,64,735,111,111,1537.0,-10.05580802226628,28.991259837011466
260,146.358,146,585,99,6,1537.0,-10.054724013424343,28.99125983701146
261,157.366,357,415,310,210,1537.0,-10.0536400045824,28.991259837011455
262,220.019,470,454,423,250,1537.0,-10.052555995740459,28.99125983701146
263,191.353,583,402,536,206,1537.0,-10.051471986898516,28.991259837011455
264,229.146,722,540,675,276,1537.0,-10.050387978056575,28.991259837011455
265,221.395,909,449,862,183,1537.0,-10.049303969214636,28.991259837011466
266,191.765,1011,490,936,156,1537.0,-10.048219960372693,28.99125983701146
267,199.196,1165,638,1052,250,1537.0,-10.047135951530754,28.991259837011455
268,99.896,1233,628,1095,222,1537.0,-10.04605194268881,28.991259837011455
269,85.219,1340,735,1202,329,1537.0,-10.04496793384687,28.99125983701146
270,136.68,1601,997,1358,125,1537.0,-10.043883925004932,28.99125983701146
271,239.787,1648,1043,1311,78,1537.0,-10.04279991616299,28.991259837011455
272,202.957,1265,1937,287,287,1537.0,-10.06659662542627,28.990408761485547
273,129.158,1246,1918,267,267,1537.0,-10.065512622128425,28.990408761485547
274,133.653,1074,1746,58,58,1537.0,-10.064428618830583,28.990408761485547
275,224.009,1003,1674,98,36,1537.0,-10.063344615532738,28.990408761485547
276,249.557,680,1352,260,0,1537.0,-10.062260612234896,28.990408761485547
277,220.523,631,1303,325,64,1537.0,-10.061176608937052,28.990408761485547
278,238.09,590,1307,429,110,1537.0,-10.060092605639207,28.990408761485543
279,235.751,429,1149,401,110,1537.0,-10.059008602341365,28.990408761485547
280,217.817,316,1036,312,197,1537.0,-10.057924599043519,28.990408761485547
281,176.951,160,892,197,147,1537.0,-10.056840595745674,28.990408761485547
282,148.789,89,728,42,0,1537.0,-10.055756592447832,28.990408761485547
283,216.533,376,673,181,230,1537.0,-10.05467258914999,28.990408761485547
284,228.045,338,528,291,191,1537.0,-10.053588585852145,28.990408761485547
285,230.293,502,499,455,220,1537.0,-10.0525045825543,28.990408761485547
286,193.141,655,496,608,234,1537.0,-10.051420579256456,28.990408761485547
287,176.997,732,550,634,174,1537.0,-10.050336575958614,28.990408761485547
288,192.958,907,725,756,201,1537.0,-10.049252572660768,28.990408761485547
289,151.312,1065,600,921,239,1537.0,-10.048168569362925,28.990408761485547
290,168.924,1262,751,965,345,1537.0,-10.047084566065083,28.990408761485547
291,178.235,1580,998,1221,356,1537.0,-10.046000562767238,28.990408761485547
292,83.889,1564,981,1186,191,1537.0,-10.044916559469396,28.990408761485547
293,171.355,1547,964,1168,173,1537.0,-10.04383255617155,28.99040876148555
294,211.625,1706,1113,1247,14,1537.0,-10.042748552873705,28.990408761485547
295,102.052,1183,1855,209,209,1537.0,-10.065461144663141,28.989557688611686
296,148.009,1117,1789,138,138,1537.0,-10.064377146909152,28.989557688611686
297,122.141,966,1638,195,60,1537.0,-10.063293149155163,28.98955768861169
298,196.765,869,1541,248,114,1537.0,-10.062209151401174,28.989557688611686
299,271.159,709,1398,493,173,1537.0,-10.061125153647186,28.989557688611686
300,201.351,611,1298,450,72,1537.0,-10.060041155893195,28.98955768861169
301,197.59,476,1163,353,66,1537.0,-10.058957158139206,28.989557688611686
302,248.731,358,1078,298,164,1537.0,-10.05787316038522,28.98955768861169
303,175.162,296,1016,202,97,1537.0,-10.056789162631231,28.98955768861169
304,170.3,272,739,131,133,1537.0,-10.05570516487724,28.989557688611686
305,210.937,418,608,239,272,1537.0,-10.054621167123251,28.98955768861169
306,206.947,421,611,362,250,1537.0,-10.053537169369262,28.989557688611686
307,191.49,567,607,476,91,1537.0,-10.052453171615273,28.989557688611686
308,222.587,600,568,550,168,1537.0,-10.051369173861286,28.98955768861169
309,196.123,845,663,652,99,1537.0,-10.050285176107296,28.98955768861169
310,200.801,969,788,722,164,1537.0,-10.049201178353307,28.989557688611693
311,140.075,1118,741,835,247,1537.0,-10.04811718059932,28.98955768861169
312,204.47,1249,908,890,213,1537.0,-10.047033182845329,28.989557688611686
313,167.915,1343,815,983,287,1537.0,-10.045949185091342,28.989557688611686
314,134.571,1475,893,1063,245,1537.0,-10.044865187337352,28.98955768861169
315,168.42,1627,1044,1160,147,1537.0,-10.043781189583365,28.98955768861169
316,145.074,1748,1165,1280,90,1537.0,-10.042697191829374,28.989557688611693
317,20.364,1183,1855,209,209,1537.0,-10.065409669447805,28.988706618389788
318,59.717,1084,1756,334,199,1537.0,-10.064325677237429,28.98870661838979
319,173.878,988,1659,309,175,1537.0,-10.063241685027053,28.98870661838979
320,188.142,810,1481,308,173,1537.0,-10.062157692816676,28.988706618389788
321,157.595,799,1484,399,213,1537.0,-10.061073700606302,28.988706618389795
322,178.831,646,1328,479,109,1537.0,-10.059989708395927,28.988706618389788
323,203.645,502,1183,334,109,1537.0,-10.058905716185548,28.988706618389788
324,166.631,384,981,133,19,1537.0,-10.057821723975172,28.988706618389788
325,122.737,342,913,91,68,1537.0,-10.056737731764796,28.98870661838979
326,191.353,371,782,120,212,1537.0,-10.055653739554419,28.988706618389788
327,150.761,439,723,188,306,1537.0,-10.054569747344045,28.988706618389788
328,242.493,523,713,340,217,1537.0,-10.053485755133668,28.988706618389788
329,195.802,670,705,432,46,1537.0,-10.05240176292329,28.988706618389788
330,224.56,715,753,417,65,1537.0,-10.051317770712915,28.988706618389788
331,219.377,906,725,573,27,1537.0,-10.05023377850254,28.988706618389788
332,207.131,1000,815,660,137,1537.0,-10.049149786292164,28.98870661838979
333,178.831,1137,888,754,143,1537.0,-10.048065794081786,28.988706618389788
334,192.178,1287,987,813,92,1537.0,-10.04698180187141,28.988706618389788
335,198.049,1382,941,892,164,1537.0,-10.045897809661035,28.988706618389788
336,188.371,1482,922,980,233,1537.0,-10.044813817450656,28.988706618389788
337,157.595,1601,1019,1134,234,1537.0,-10.043729825240282,28.988706618389788
338,48.618,1688,1106,1221,184,1537.0,-10.042645833029907,28.98870661838979
339,118.839,1364,1978,755,620,1537.0,-10.065358196482334,28.987855550819727
340,116.775,1147,1818,403,268,1537.0,-10.064274209815329,28.987855550819724
341,186.766,1084,1760,433,298,1537.0,-10.063190223148322,28.987855550819724
342,186.72,897,1577,509,309,1537.0,-10.062106236481316,28.987855550819724
343,148.147,836,1517,466,248,1537.0,-10.061022249814311,28.987855550819724
344,140.717,658,1317,468,48,1537.0,-10.059938263147306,28.987855550819724
345,195.848,572,1230,381,50,1537.0,-10.058854276480298,28.987855550819724
346,140.671,450,1048,199,69,1537.0,-10.057770289813293,28.987855550819724
347,138.882,411,963,161,183,1537.0,-10.056686303146286,28.987855550819724
348,215.478,486,898,235,262,1537.0,-10.055602316479282,28.987855550819727
349,215.799,548,836,297,230,1537.0,-10.054518329812275,28.987855550819724
350,198.278,634,823,257,211,1537.0,-10.05343434314527,28.987855550819724
351,218.368,601,769,314,164,1537.0,-10.052350356478263,28.987855550819724
352,180.391,794,832,400,138,1537.0,-10.051266369811259,28.98785555081972
353,191.949,966,800,572,75,1537.0,-10.050182383144254,28.987855550819727
354,187.316,1066,884,602,159,1537.0,-10.049098396477245,28.987855550819724
355,179.932,1180,998,675,122,1537.0,-10.048014409810241,28.987855550819727
356,195.481,1277,1014,759,25,1537.0,-10.046930423143236,28.987855550819727
357,216.074,1458,1101,924,194,1537.0,-10.045846436476227,28.987855550819724
358,198.599,1578,1044,1032,314,1537.0,-10.044762449809223,28.987855550819724
359,163.512,1666,1091,1111,403,1537.0,-10.043678463142216,28.987855550819724
360,162.228,1929,1347,1388,396,1537.0,-10.04259447647521,28.987855550819724
361,123.655,1943,1361,1449,321,1537.0,-10.041510489808207,28.987855550819724
362,204.746,1364,1978,755,620,1537.0,-10.065306725766638,28.987004485901394
363,194.15,1364,1978,755,620,1537.0,-10.064222744642759,28.987004485901387
364,203.92,1099,1749,703,510,1537.0,-10.063138763518882,28.987004485901394
365,186.399,975,1653,578,388,1537.0,-10.062054782395004,28.987004485901394
366,167.961,772,1453,605,185,1537.0,-10.060970801271125,28.98700448590139
367,202.085,729,1366,518,99,1537.0,-10.059886820147247,28.98700448590139
368,172.502,583,1181,332,134,1537.0,-10.05880283902337,28.987004485901394
369,135.855,489,1087,239,111,1537.0,-10.057718857899493,28.98700448590139
370,190.802,516,1019,265,162,1537.0,-10.056634876775615,28.98700448590139
371,240.567,638,940,270,140,1537.0,-10.055550895651736,28.98700448590139
372,192.27,684,973,224,114,1537.0,-10.05446691452786,28.98700448590139
