,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,53.541,2847,1502,2860,1682,3251,2773,4329.0,32.647368502754716,-18.961569167166914
1,19.171,2827,2223,1297,2126,2935,2659,4329.0,32.68144987063004,-18.961569167166914
2,23.182,2571,1225,2583,1405,2974,2497,4329.0,32.64860145485144,-18.96322156667725
3,57.609,2571,1225,2583,1405,2974,2497,4329.0,32.64963422990734,-18.96322156667725
4,45.27,3264,1757,1847,2676,3302,3097,4329.0,32.68371580675226,-18.963221566677255
5,23.777,1917,620,2089,583,3637,3695,4329.0,32.63837377214422,-18.964047768773366
6,59.279,1929,608,2101,585,3625,3683,4329.0,32.63940655036658,-18.964047768773362
7,52.39,2571,1225,2583,1405,2974,2497,4329.0,32.648701554367825,-18.964047768773366
8,72.559,2571,1225,2583,1405,2974,2497,4329.0,32.64973433259018,-18.964047768773362
9,47.842,2126,1356,2138,1423,2607,2052,4329.0,32.651799889034905,-18.964047768773362
10,33.641,2126,1356,2138,1423,2607,2052,4329.0,32.65283266725726,-18.964047768773366
11,17.079,1646,1585,265,943,1895,1479,4329.0,32.672455453482115,-18.964047768773362
12,66.245,1646,1585,265,943,1895,1479,4329.0,32.67348823170447,-18.964047768773362
13,61.946,1785,1725,253,1084,1894,1618,4329.0,32.67452100992683,-18.964047768773362
14,39.878,2244,2101,715,1544,2353,2077,4329.0,32.67761934459391,-18.964047768773362
15,46.978,2377,2009,848,1677,2486,2210,4329.0,32.678652122816274,-18.964047768773362
16,35.886,2469,1918,939,1769,2577,2301,4329.0,32.679684901038634,-18.964047768773362
17,25.101,2682,1897,1153,1983,2789,2514,4329.0,32.68071767926099,-18.964047768773362
18,53.061,2682,1897,1153,1983,2789,2514,4329.0,32.68175045748335,-18.964047768773362
19,0.979,1691,2195,1587,1961,4654,4176,4329.0,32.636408282436484,-18.964873972430194
20,38.189,1691,2195,1587,1961,4654,4176,4329.0,32.637441063825456,-18.96487397243019
21,55.422,1917,620,2089,583,3637,3695,4329.0,32.638473845214435,-18.96487397243019
22,51.2,1917,620,2089,583,3637,3695,4329.0,32.63950662660342,-18.964873972430187
23,57.034,1992,389,2164,496,3406,3463,4329.0,32.64053940799239,-18.96487397243019
24,52.486,2053,329,2225,556,3345,3403,4329.0,32.64157218938138,-18.96487397243019
25,53.848,2418,980,2431,1160,2729,2344,4329.0,32.64880165910423,-18.96487397243019
26,54.731,2413,1068,2426,1248,2817,2339,4329.0,32.6498344404932,-18.96487397243019
27,8.022,2126,1356,2138,1423,2607,2052,4329.0,32.651900003271166,-18.964873972430187
28,14.431,2126,1356,2138,1423,2607,2052,4329.0,32.65293278466014,-18.96487397243019
29,2.456,1428,932,1420,95,2070,1354,4329.0,32.66119503577198,-18.96487397243019
30,60.277,1333,836,1324,0,1975,1259,4329.0,32.66222781716095,-18.964873972430187
31,70.64,1152,655,1144,180,1794,1078,4329.0,32.66326059854994,-18.96487397243019
32,13.683,1088,592,1080,244,1731,1014,4329.0,32.66429337993891,-18.96487397243019
33,27.615,1646,1585,265,943,1895,1479,4329.0,32.67255563105075,-18.96487397243019
34,94.992,1586,1525,202,883,1835,1419,4329.0,32.67358841243973,-18.96487397243019
35,83.9,1659,1599,127,958,1768,1492,4329.0,32.674621193828706,-18.964873972430194
36,52.121,1911,1853,381,1211,2019,1744,4329.0,32.675653975217685,-18.96487397243019
37,106.948,2039,1895,509,1339,2147,1872,4329.0,32.676686756606664,-18.96487397243019
38,24.736,2469,1918,939,1769,2577,2301,4329.0,32.6797851007736,-18.96487397243019
39,37.46,2682,1897,1153,1983,2789,2514,4329.0,32.68081788216258,-18.96487397243019
40,34.523,2682,1897,1153,1983,2789,2514,4329.0,32.68185066355156,-18.96487397243019
41,51.603,3209,1701,1791,2621,3246,3041,4329.0,32.6849490077185,-18.96487397243019
42,70.102,3209,1701,1791,2621,3246,3041,4329.0,32.68598178910747,-18.96487397243019
43,41.374,1679,859,1851,591,3658,3845,4329.0,32.6375411389474,-18.965700177647832
44,57.513,1787,1034,1959,699,3766,3953,4329.0,32.63857392350316,-18.965700177647825
45,56.957,1787,1034,1959,699,3766,3953,4329.0,32.63960670805892,-18.965700177647825
46,51.027,1903,478,2075,407,3455,3552,4329.0,32.64063949261468,-18.965700177647825
47,48.033,2031,329,2203,535,3345,3403,4329.0,32.64167227717045,-18.96570017764783
48,54.29,2007,191,2179,511,3208,3266,4329.0,32.64270506172622,-18.965700177647832
49,19.075,2007,191,2179,511,3208,3266,4329.0,32.64373784628198,-18.965700177647825
50,68.375,2358,818,2530,997,2892,2507,4329.0,32.64786898450503,-18.96570017764783
51,46.613,2418,980,2431,1160,2729,2344,4329.0,32.648901769060785,-18.965700177647825
52,3.896,2001,1481,2014,1298,2482,1927,4329.0,32.65303290728384,-18.965700177647825
53,0.038,1428,932,1420,95,2070,1354,4329.0,32.66129518372995,-18.965700177647832
54,13.836,1338,842,1330,36,1981,1264,4329.0,32.662327968285716,-18.965700177647832
