,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,150.547,5000,2843,3783,1284,4976,6763.0,73.03201156677248,21.660401423139852
1,84.78,5000,2843,3783,1284,4976,6763.0,73.03175080485121,21.659569719324537
2,44.846,5000,2060,3000,501,4193,6763.0,73.02548808592519,21.65624292231247
3,75.187,5000,2074,3014,514,4207,6763.0,73.02653204541207,21.656242922312472
4,94.171,4775,1814,3115,255,4309,6763.0,73.02313949421156,21.655411227621332
5,106.337,4888,1927,3029,368,4222,6763.0,73.02418344997179,21.655411227621332
6,112.52,5000,2046,2986,487,4180,6763.0,73.02522740573201,21.655411227621332
7,110.642,5000,2120,2835,561,4029,6763.0,73.02627136149222,21.65541122762133
8,123.356,5000,2473,3035,914,4228,6763.0,73.0294032287729,21.655411227621332
9,39.818,4396,1435,3303,123,4317,6763.0,73.01974697798694,21.65457953475477
10,106.076,4520,1559,3258,0,4440,6763.0,73.02079093002071,21.654579534754774
11,103.534,4520,1559,3258,0,4440,6763.0,73.02183488205449,21.654579534754774
12,95.905,4683,1721,3179,162,4372,6763.0,73.02287883408823,21.65457953475477
13,78.625,4802,1841,3088,282,4281,6763.0,73.023922786122,21.654579534754774
14,146.299,4974,2013,3092,454,4285,6763.0,73.02496673815578,21.654579534754774
15,120.553,5000,2120,2835,561,4029,6763.0,73.02601069018957,21.654579534754774
16,71.141,5000,2229,2826,669,4019,6763.0,73.02705464222332,21.65457953475477
17,78.365,5000,2354,2951,794,4144,6763.0,73.0280985942571,21.654579534754777
18,125.552,5000,2411,2921,852,4114,6763.0,73.02914254629086,21.654579534754774
19,7.137,4148,1187,3551,371,4069,6763.0,73.01739844504374,21.65374784371271
20,99.084,4148,1187,3551,371,4069,6763.0,73.01844239335121,21.653747843712704
21,67.703,4396,1435,3303,123,4317,6763.0,73.01948634165872,21.653747843712708
22,73.366,4467,1506,3257,124,4360,6763.0,73.0205302899662,21.653747843712708
23,135.955,4578,1617,3201,69,4394,6763.0,73.02157423827369,21.653747843712704
24,109.746,4729,1768,3105,209,4298,6763.0,73.02261818658118,21.653747843712704
25,101.366,4856,1895,2994,335,4187,6763.0,73.02366213488868,21.653747843712704
26,97.177,4974,2013,3063,454,4256,6763.0,73.02470608319615,21.653747843712708
27,116.595,5000,2179,2776,620,3970,6763.0,73.02575003150366,21.653747843712708
28,85.647,5000,2319,2744,760,3937,6763.0,73.02679397981115,21.653747843712704
29,114.601,5000,2399,2804,847,3997,6763.0,73.02783792811866,21.65374784371271
30,105.527,5000,2464,2892,909,4085,6763.0,73.02888187642614,21.653747843712708
31,20.198,3779,853,3244,913,3699,6763.0,73.01087416129467,21.652916154495053
