,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,20.917,814,732,638,2166,6811.0,72.74199156587953,19.812567583935543
1,24.78,814,732,638,2166,6811.0,72.74175720728104,19.811739738995755
2,25.427,0,161,237,1765,6811.0,72.74670340105546,19.81091189569797
3,117.828,1601,1469,1158,1467,6811.0,72.75810059008305,19.81091189569797
4,152.941,1601,1469,1158,1467,6811.0,72.75913669817648,19.81091189569797
5,0.0,2920,1918,1624,1854,6811.0,72.76535334673699,19.810911895697974
6,4.013,445,363,269,1797,6811.0,72.74439684006805,19.810084054042097
7,55.077,0,161,237,1765,6811.0,72.7464690495793,19.810084054042097
8,82.916,206,282,388,1916,6811.0,72.74854125909056,19.8100840540421
9,65.711,302,378,483,2011,6811.0,72.74957736384617,19.810084054042097
10,47.804,423,387,492,2020,6811.0,72.75061346860181,19.8100840540421
11,27.903,459,422,527,2056,6811.0,72.75164957335744,19.8100840540421
12,0.953,1601,1469,1158,1467,6811.0,72.75786620189118,19.8100840540421
13,98.567,1601,1469,1158,1467,6811.0,72.7589023066468,19.810084054042097
14,29.846,445,363,269,1797,6811.0,72.7441625071732,19.809256214028057
15,56.331,121,39,115,1643,6811.0,72.7462347100092,19.809256214028057
16,93.801,161,0,105,1633,6811.0,72.74727081142721,19.809256214028053
17,110.304,321,159,264,1793,6811.0,72.7483069128452,19.809256214028057
18,58.689,420,259,364,1892,6811.0,72.7493430142632,19.809256214028053
19,65.761,441,405,510,2038,6811.0,72.75037911568121,19.809256214028057
20,29.617,495,459,564,2092,6811.0,72.7514152170992,19.809256214028053
21,76.531,1515,1432,360,2867,6811.0,72.73460330345878,19.808428375655772
22,22.931,1154,1072,0,2506,6811.0,72.73771159770041,19.808428375655772
23,20.214,1154,1072,0,2506,6811.0,72.73874769578096,19.808428375655772
24,193.672,222,114,15,1543,6811.0,72.74600038234479,19.80842837565577
25,109.903,237,105,0,1528,6811.0,72.74703648042535,19.80842837565577
26,60.143,321,159,264,1793,6811.0,72.74807257850588,19.80842837565577
