,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,16.592,958,1231,1389,1266,0,5000,11960.0,106.47171609206347,-2.969091790230914
1,16.404,1000,1273,1431,1308,41,5000,11960.0,106.47271469661037,-2.9690917902309137
2,0.047,477,248,248,893,0,5000,11960.0,106.47371330115729,-2.969091790230915
3,10.255,477,248,248,893,0,5000,11960.0,106.47471190570415,-2.9690917902309137
4,0.0,1445,1739,2050,1875,2074,5000,11960.0,106.4617781615688,-2.969900974588119
5,0.0,1445,1739,2050,1875,2074,5000,11960.0,106.46277676656703,-2.969900974588115
6,0.047,1281,1574,1886,1711,1910,5000,11960.0,106.46377537156522,-2.969900974588118
7,28.959,1281,1574,1886,1711,1910,5000,11960.0,106.46477397656344,-2.969900974588117
8,3.755,951,1224,1382,1259,7,5000,11960.0,106.4717642115509,-2.969900974588117
9,48.742,1000,1273,1431,1308,41,5000,11960.0,106.4727628165491,-2.9699009745881177
10,33.957,477,248,248,893,0,5000,11960.0,106.47376142154731,-2.969900974588117
11,47.24,455,227,227,872,21,5000,11960.0,106.47476002654552,-2.9699009745881177
12,0.0,1445,1739,2050,1875,2074,5000,11960.0,106.46182628971512,-2.970710159172462
13,0.0,1445,1739,2050,1875,2074,5000,11960.0,106.46282489516476,-2.9707101591724623
14,0.0,1281,1574,1886,1711,1910,5000,11960.0,106.46382350061441,-2.9707101591724645
15,13.822,1281,1574,1886,1711,1910,5000,11960.0,106.46482210606406,-2.970710159172461
16,10.584,415,186,186,831,117,5000,11960.0,106.47380955511086,-2.9707101591724623
17,82.089,326,97,97,742,151,5000,11960.0,106.47480816056054,-2.9707101591724623
18,0.0,674,947,1105,982,284,5000,11960.0,106.47086188414437,-2.971519343984011
19,15.254,674,947,1105,982,284,5000,11960.0,106.4718604900456,-2.9715193439840126
20,0.305,373,144,144,789,159,5000,11960.0,106.47385770184802,-2.9715193439840126
21,108.349,249,20,20,665,228,5000,11960.0,106.47485630774923,-2.9715193439840113
22,11.171,288,59,59,704,296,5000,11960.0,106.47585491365044,-2.9715193439840113
23,0.0,1076,1369,1681,1506,1704,5000,11960.0,106.46391979822982,-2.972328529022827
24,0.0,1076,1369,1681,1506,1704,5000,11960.0,106.4649184045827,-2.9723285290228256
25,0.0,674,947,1105,982,284,5000,11960.0,106.47091004270008,-2.9723285290228256
26,0.094,674,947,1105,982,284,5000,11960.0,106.47190864905299,-2.9723285290228256
27,66.859,111,117,117,527,366,5000,11960.0,106.47490446811169,-2.972328529022827
28,34.849,111,117,117,527,366,5000,11960.0,106.47590307446458,-2.9723285290228247
29,0.0,261,264,286,613,738,5000,11960.0,106.47690168081748,-2.9723285290228256
30,0.0,261,264,286,613,738,5000,11960.0,106.47790028717039,-2.9723285290228256
31,0.0,1076,1369,1681,1506,1704,5000,11960.0,106.46396796679619,-2.973137714288967
32,0.0,1076,1369,1681,1506,1704,5000,11960.0,106.46496657360088,-2.973137714288969
33,0.0,904,1198,1510,1334,1533,5000,11960.0,106.4659651804056,-2.973137714288969
34,35.882,111,117,117,527,366,5000,11960.0,106.47495264164796,-2.973137714288969
35,33.77,111,117,117,527,366,5000,11960.0,106.47595124845265,-2.9731377142889692
36,5.726,251,255,276,604,729,5000,11960.0,106.47694985525737,-2.9731377142889683
37,0.0,261,264,286,613,738,5000,11960.0,106.47794846206206,-2.9731377142889697
38,0.0,904,1198,1510,1334,1533,5000,11960.0,106.46601336304833,-2.9739468997825007
39,7.345,447,720,878,755,511,5000,11960.0,106.47200500658815,-2.9739468997825016
40,0.0,483,590,748,625,854,5000,11960.0,106.47400222110143,-2.9739468997825016
41,13.728,0,61,228,416,477,5000,11960.0,106.47500082835806,-2.9739468997825016
42,105.087,61,61,207,416,539,5000,11960.0,106.4759994356147,-2.9739468997824994
43,54.374,159,163,185,512,643,5000,11960.0,106.47699804287136,-2.9739468997825016
44,3.426,207,254,207,534,760,5000,11960.0,106.47799665012799,-2.9739468997825007
45,0.0,392,439,392,719,945,5000,11960.0,106.47899525738464,-2.9739468997825016
46,0.0,376,483,641,518,747,5000,11960.0,106.47305181282474,-2.9747560855034867
47,0.0,376,483,641,518,747,5000,11960.0,106.4740504205334,-2.9747560855034862
48,14.479,61,0,174,354,539,5000,11960.0,106.47504902824213,-2.974756085503485
49,80.188,73,100,73,315,640,5000,11960.0,106.4760476359508,-2.9747560855034867
50,42.077,127,174,127,454,714,5000,11960.0,106.47704624365947,-2.974756085503486
51,0.141,210,257,210,537,763,5000,11960.0,106.4780448513682,-2.974756085503485
52,0.0,392,439,392,719,945,5000,11960.0,106.47904345907692,-2.9747560855034862
53,0.0,376,483,641,518,747,5000,11960.0,106.47310002497834,-2.975565271451985
54,0.587,376,483,641,518,747,5000,11960.0,106.47409863313923,-2.975565271451985
55,12.626,197,223,197,212,763,5000,11960.0,106.4750972413001,-2.975565271451985
56,51.464,140,177,140,186,717,5000,11960.0,106.47609584946096,-2.9755652714519845
57,20.276,118,284,118,445,824,5000,11960.0,106.47709445762185,-2.9755652714519862
58,0.0,351,399,351,450,904,5000,11960.0,106.47809306578274,-2.975565271451984
59,13.869,169,462,774,598,789,5000,11960.0,106.4711510330794,-2.9763744576280606
60,9.669,164,458,770,594,793,5000,11960.0,106.47214964169258,-2.9763744576280597
61,4.435,72,365,677,502,886,5000,11960.0,106.47314825030577,-2.97637445762806
62,0.164,243,246,361,238,927,5000,11960.0,106.47414685891894,-2.9763744576280597
63,26.495,282,197,312,189,878,5000,11960.0,106.4751454675321,-2.9763744576280593
64,60.126,225,224,225,102,791,5000,11960.0,106.4761440761453,-2.976374457628062
65,0.282,386,413,386,416,939,5000,11960.0,106.47714268475849,-2.976374457628059
66,0.0,386,413,386,416,939,5000,11960.0,106.47814129337166,-2.9763744576280606
67,3.966,162,455,767,592,796,5000,11960.0,106.47119927067575,-2.9771836440317725
68,23.186,72,365,677,502,886,5000,11960.0,106.47219787974136,-2.9771836440317756
69,31.611,19,273,585,409,978,4932,11960.0,106.47319648880702,-2.977183644031773
70,4.764,131,238,473,324,992,4897,11960.0,106.47419509787262,-2.977183644031774
71,47.756,362,69,381,67,947,5000,11960.0,106.4751937069382,-2.977183644031774
72,59.56,327,136,327,0,893,5000,11960.0,106.47619231600383,-2.9771836440317725
73,0.07,494,304,494,307,1047,5000,11960.0,106.47719092506945,-2.9771836440317743
74,1.126,494,304,494,307,1047,5000,11960.0,106.47818953413505,-2.977183644031774
