,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,2.921,5000,457,4179,2494,4313,3359,5000,4668.0,49.275922648736284,53.588759179908884
1,4.445,5000,372,4094,2525,4228,3444,5000,4668.0,49.27730523098537,53.588759179908884
2,4.982,5000,282,4004,2444,4138,3534,5000,4668.0,49.27868781323448,53.588759179908884
3,0.668,5000,253,3915,2355,4049,3600,5000,4668.0,49.28007039548356,53.58875917990888
4,0.691,5000,282,3885,2325,4019,3608,5000,4668.0,49.281452977732656,53.58875917990889
5,14.594,5000,2590,4990,2846,5000,2015,5000,4668.0,49.25788005589885,53.58679258014524
6,10.365,5000,2613,5000,2869,5000,2038,5000,4668.0,49.259262597405126,53.58679258014524
7,4.728,5000,2661,5000,2917,5000,2589,5000,4668.0,49.26202768041766,53.58679258014525
8,0.798,5000,2472,4885,2729,5000,2400,5000,4668.0,49.26479276343017,53.58679258014524
9,5.977,5000,59,3881,2321,4015,3369,5000,4668.0,49.27723563698656,53.58679258014525
10,1.583,5000,29,3852,2291,3986,3398,5000,4668.0,49.27861817849281,53.58679258014525
11,0.227,5000,58,3764,2204,3898,3486,5000,4668.0,49.28000071999907,53.58679258014524
12,2.362,5000,133,3688,2128,3822,3412,5000,4668.0,49.28138326150533,53.58679258014525
13,0.423,5000,280,3542,1982,3676,3265,5000,4668.0,49.2827658030116,53.58679258014524
14,1.983,5000,280,3542,1982,3676,3265,5000,4668.0,49.28414834451786,53.58679258014524
15,0.866,5000,4465,5000,4721,5000,495,5000,4668.0,49.22120876897798,53.58580929284843
16,0.098,5000,4395,5000,4651,5000,426,5000,4668.0,49.22259129011466,53.58580929284842
17,0.454,5000,4613,5000,4869,5000,643,5000,4668.0,49.22535633238804,53.585809292848424
18,12.995,5000,2613,5000,2869,5000,2038,5000,4668.0,49.25715431853189,53.58580929284843
19,15.058,5000,2613,5000,2869,5000,2038,5000,4668.0,49.25853683966858,53.58580929284842
20,12.235,5000,2661,5000,2917,5000,2589,5000,4668.0,49.261301881941975,53.58580929284843
21,3.846,5000,2472,4885,2729,5000,2400,5000,4668.0,49.26406692421535,53.58580929284843
22,4.107,5000,2377,4790,2633,4924,2305,5000,4668.0,49.26544944535202,53.58580929284843
23,0.839,5000,2377,4790,2633,4924,2305,5000,4668.0,49.266831966488716,53.58580929284842
24,0.565,5000,507,4212,2055,4346,2920,5000,4668.0,49.27374457217215,53.58580929284842
25,4.11,5000,507,4212,2055,4346,2920,5000,4668.0,49.27512709330885,53.58580929284843
26,6.627,5000,386,4209,2176,4343,3041,5000,4668.0,49.27650961444555,53.58580929284843
27,2.091,5000,327,4150,2235,4284,3100,5000,4668.0,49.27789213558223,53.58580929284842
28,0.41,5000,389,3432,1872,3566,3156,5000,4668.0,49.28203969899229,53.585809292848424
29,1.805,5000,460,3366,1806,3500,3090,5000,4668.0,49.28342222012899,53.58580929284842
30,5.451,5000,542,3284,1724,3418,3008,5000,4668.0,49.28480474126568,53.585809292848424
31,0.25,5000,625,3201,1641,3336,2925,5000,4668.0,49.28618726240237,53.58580929284843
32,95.585,5000,4395,5000,4651,5000,426,5000,4668.0,49.22048360488764,53.58482601394106
33,5.159,5000,4362,5000,4618,5000,392,5000,4668.0,49.22186610565598,53.58482601394107
34,23.393,5000,4613,5000,4869,5000,643,5000,4668.0,49.22463110719267,53.58482601394106
35,30.629,5000,3991,5000,4247,5000,218,5000,4668.0,49.22739610872936,53.58482601394106
36,13.934,5000,3886,5000,4142,5000,157,5000,4668.0,49.22877860949769,53.58482601394106
37,0.065,5000,3818,5000,4075,5000,146,5000,4668.0,49.23016111026603,53.58482601394106
38,1.525,5000,3725,5000,3982,5000,52,5000,4668.0,49.231543611034375,53.58482601394106
39,10.478,5000,2444,4857,2701,4991,1870,5000,4668.0,49.25366362332784,53.58482601394106
40,14.1,5000,2444,4857,2701,4991,1870,5000,4668.0,49.25504612409619,53.58482601394106
41,25.63,5000,2350,4763,2606,4897,1775,5000,4668.0,49.25642862486453,53.58482601394106
42,14.487,5000,2350,4763,2606,4897,1775,5000,4668.0,49.25781112563287,53.58482601394107
43,4.839,5000,2377,4790,2633,4924,2305,5000,4668.0,49.264723629474574,53.58482601394106
44,2.035,5000,2377,4790,2633,4924,2305,5000,4668.0,49.26610613024292,53.58482601394107
45,0.0,5000,727,3992,1835,4126,2700,5000,4668.0,49.27163613331628,53.58482601394106
46,0.0,5000,507,4212,2055,4346,2920,5000,4668.0,49.27301863408463,53.58482601394106
47,0.866,5000,443,4265,2120,4399,2985,5000,4668.0,49.27440113485297,53.58482601394107
48,1.684,5000,386,4209,2176,4343,3041,5000,4668.0,49.27578363562131,53.58482601394106
49,1.23,5000,296,4119,2266,4253,3131,5000,4668.0,49.27716613638966,53.58482601394107
50,0.26,5000,265,4088,2297,4222,3162,5000,4668.0,49.278548637157996,53.58482601394106
51,15.151,5000,4307,5000,4563,5000,336,5000,4668.0,49.22252344526355,53.583842743422714
52,44.578,5000,3968,5000,4225,5000,191,5000,4668.0,49.22667088646721,53.583842743422714
53,18.806,5000,3869,5000,4125,5000,92,5000,4668.0,49.22805336686844,53.583842743422714
54,22.688,5000,3828,5000,4084,5000,50,5000,4668.0,49.22943584726965,53.5838427434227
55,19.168,5000,3692,5000,3948,5000,26,5000,4668.0,49.23081832767087,53.58384274342272
56,43.67,5000,3598,5000,3855,5000,119,5000,4668.0,49.23220080807209,53.58384274342271
57,3.082,5000,3428,5000,3684,5000,0,5000,4668.0,49.23496576887454,53.583842743422714
58,0.0,5000,3356,5000,3612,5000,72,5000,4668.0,49.23634824927576,53.583842743422714
59,0.0,5000,3316,5000,3572,5000,112,5000,4668.0,49.23773072967698,53.583842743422714
60,6.605,5000,2682,5000,2939,5000,1054,5000,4668.0,49.24879057288674,53.5838427434227
61,15.781,5000,2423,4836,2679,4970,1848,5000,4668.0,49.252938014090404,53.583842743422714
62,15.586,5000,2364,4777,2620,4911,1789,5000,4668.0,49.25432049449163,53.583842743422714
63,19.786,5000,2258,4671,2515,4805,1684,5000,4668.0,49.25708545529407,53.58384274342271
64,6.108,5000,1953,4366,2209,4500,1881,5000,4668.0,49.259850416096505,53.5838427434227
65,16.243,5000,1953,4366,2209,4500,1881,5000,4668.0,49.26123289649773,53.583842743422714
66,3.487,5000,2213,4626,2469,4760,2141,5000,4668.0,49.26399785730016,53.583842743422714
67,4.186,5000,727,3992,1835,4126,2700,5000,4668.0,49.27091025930628,53.583842743422714
68,32.951,5000,727,3992,1835,4126,2700,5000,4668.0,49.27229273970749,53.5838427434227
69,1.859,5000,686,3135,1575,3269,2859,5000,4668.0,49.28197010251604,53.58384274342271
70,4.535,5000,751,3071,1511,3205,2794,5000,4668.0,49.283352582917274,53.583842743422714
71,6.673,5000,4307,5000,4563,5000,336,5000,4668.0,49.221798327765114,53.58285948129291
72,28.277,5000,3940,5000,4197,5000,163,5000,4668.0,49.228710627941744,53.5828594812929
73,4.612,5000,3721,5000,3977,5000,108,5000,4668.0,49.23009308797708,53.5828594812929
74,26.21,5000,3721,5000,3977,5000,108,5000,4668.0,49.23147554801241,53.58285948129291
75,39.76,5000,3481,5000,3737,5000,52,5000,4668.0,49.23424046808306,53.58285948129291
76,13.855,5000,3432,5000,3688,5000,148,5000,4668.0,49.23562292811838,53.5828594812929
77,12.182,5000,3461,5000,3717,5000,216,5000,4668.0,49.2370053881537,53.58285948129291
78,9.521,5000,3552,5000,3808,5000,268,5000,4668.0,49.23838784818902,53.58285948129291
79,10.315,5000,2957,5000,3213,5000,471,5000,4668.0,49.24115276825969,53.5828594812929
80,4.938,5000,2918,5000,3175,5000,509,5000,4668.0,49.24253522829502,53.58285948129291
81,1.609,5000,2880,5000,3136,5000,547,5000,4668.0,49.24391768833034,53.58285948129291
82,3.407,5000,2737,5000,2994,5000,690,5000,4668.0,49.245300148365665,53.5828594812929
83,0.164,5000,2528,4941,2784,5000,899,5000,4668.0,49.24806506843632,53.58285948129291
84,0.0,5000,2528,4941,2784,5000,899,5000,4668.0,49.24944752847164,53.5828594812929
85,1.655,5000,2423,4836,2679,4970,1848,5000,4668.0,49.252212448542295,53.5828594812929
86,6.283,5000,2167,4579,2423,4714,1592,5000,4668.0,49.25635982864828,53.5828594812929
87,1.655,5000,1953,4366,2209,4500,1881,5000,4668.0,49.259124748718925,53.58285948129291
88,0.0,5000,1953,4366,2209,4500,1881,5000,4668.0,49.26050720875425,53.58285948129291
89,4.937,5000,686,3135,1575,3269,2859,5000,4668.0,49.281244109284145,53.58285948129291
90,36.488,5000,778,3043,1483,3178,2767,5000,4668.0,49.282626569319476,53.5828594812929
91,37.021,5000,863,2959,1399,3093,2682,5000,4668.0,49.2840090293548,53.58285948129291
92,17.861,5000,4605,5000,4861,5000,38,5000,4668.0,49.22107325392515,53.58187622755125
93,40.742,5000,4562,5000,4818,5000,81,5000,4668.0,49.22245569359581,53.58187622755124
94,15.413,5000,4504,5000,4761,5000,202,5000,4668.0,49.22383813326646,53.58187622755125
95,7.679,5000,3456,5000,3712,5000,172,5000,4668.0,49.23489765063174,53.58187622755125
96,8.9,5000,3552,5000,3808,5000,268,5000,4668.0,49.236280090302394,53.581876227551255
97,8.189,5000,3552,5000,3808,5000,268,5000,4668.0,49.23766252997303,53.58187622755125
98,17.326,5000,2737,5000,2994,5000,690,5000,4668.0,49.244574728326334,53.58187622755125
99,58.037,5000,2528,4941,2784,5000,899,5000,4668.0,49.24733960766764,53.58187622755125
100,46.198,5000,2528,4941,2784,5000,899,5000,4668.0,49.24872204733831,53.581876227551255
101,6.464,5000,2306,4719,2562,4853,1121,5000,4668.0,49.25148692667962,53.58187622755124
102,0.422,5000,2001,4414,2257,4548,1426,5000,4668.0,49.255634245691596,53.58187622755125
103,2.823,5000,2001,4414,2257,4548,1426,5000,4668.0,49.257016685362245,53.58187622755125
104,3.401,5000,1832,4244,2088,4378,1596,5000,4668.0,49.258399125032916,53.58187622755125
105,1.817,5000,1832,4244,2088,4378,1596,5000,4668.0,49.25978156470356,53.581876227551255
106,0.616,5000,1750,4163,2006,4297,1677,5000,4668.0,49.26116400437421,53.58187622755124
107,2.198,5000,4640,5000,4896,5000,19,5000,4668.0,49.22034822373975,53.58089298219732
108,35.017,5000,4567,5000,4823,5000,81,5000,4668.0,49.22173064304696,53.58089298219731
109,49.128,5000,4507,5000,4763,5000,204,5000,4668.0,49.22311306235417,53.58089298219731
110,11.899,5000,4509,5000,4766,5000,206,5000,4668.0,49.224495481661386,53.58089298219731
111,23.379,5000,4200,5000,4457,5000,423,5000,4668.0,49.22726032027582,53.58089298219731
112,7.462,5000,4200,5000,4457,5000,423,5000,4668.0,49.22864273958303,53.58089298219731
113,1.395,5000,2001,4414,2257,4548,1426,5000,4668.0,49.256291125727344,53.58089298219732
114,9.549,5000,1832,4244,2088,4378,1596,5000,4668.0,49.25767354503455,53.58089298219731
115,4.457,5000,1750,4163,2006,4297,1677,5000,4668.0,49.25905596434177,53.58089298219731
116,0.616,5000,1750,4163,2006,4297,1677,5000,4668.0,49.260438383648975,53.58089298219731
117,23.75,5000,1372,3784,1628,3918,2056,5000,4668.0,49.265968060877846,53.58089298219731
118,0.195,5000,1153,3566,1409,3700,2274,5000,4668.0,49.26873289949227,53.58089298219733
119,0.616,5000,1153,3566,1409,3700,2274,5000,4668.0,49.27011531879948,53.58089298219731
120,14.696,5000,1647,3192,1036,3326,2768,5000,4668.0,49.27564499602835,53.58089298219731
121,12.791,5000,1733,3145,989,3279,2737,5000,4668.0,49.27702741533555,53.58089298219732
122,22.617,5000,1926,3023,867,3157,2615,5000,4668.0,49.278409834642765,53.58089298219732
123,29.674,5000,2022,2929,773,3063,2521,5000,4668.0,49.27979225394999,53.58089298219733
124,25.174,5000,2073,2878,721,3012,2470,5000,4668.0,49.28117467325721,53.58089298219731
125,73.33,5000,2075,2835,678,2969,2427,5000,4668.0,49.282557092564424,53.58089298219731
126,0.0,5000,4864,5000,5000,5000,205,5000,4668.0,49.21962323720498,53.57990974523067
127,7.357,5000,4864,5000,5000,5000,205,5000,4668.0,49.22100563615,53.57990974523067
128,7.061,5000,4509,5000,4766,5000,206,5000,4668.0,49.22238803509498,53.57990974523067
129,0.032,5000,4509,5000,4766,5000,206,5000,4668.0,49.223770434039984,53.57990974523067
130,1.792,5000,4226,5000,4482,5000,448,5000,4668.0,49.227917630874984,53.57990974523067
131,17.838,5000,4235,5000,4491,5000,457,5000,4668.0,49.22930002981999,53.57990974523067
132,2.783,5000,4532,5000,4788,5000,754,5000,4668.0,49.233447226654974,53.57990974523068
133,2.379,5000,3217,5000,3474,5000,885,5000,4668.0,49.24174162032496,53.57990974523067
134,0.681,5000,3218,5000,3475,5000,886,5000,4668.0,49.24312401926996,53.57990974523068
135,8.194,5000,2937,4084,1928,4218,3276,5000,4668.0,49.26386000344495,53.57990974523067
136,23.148,5000,1153,3566,1409,3700,2274,5000,4668.0,49.26800720027995,53.57990974523068
137,17.667,5000,1153,3566,1409,3700,2274,5000,4668.0,49.26938959922494,53.57990974523067
138,2.909,5000,1587,3132,976,3266,2708,5000,4668.0,49.27491919500493,53.57990974523068
139,8.671,5000,1667,3052,896,3186,2645,5000,4668.0,49.27630159394993,53.57990974523067
140,19.97,5000,1882,2980,823,3114,2572,5000,4668.0,49.27768399289494,53.57990974523068
141,35.684,5000,1798,2921,764,3055,2513,5000,4668.0,49.279066391839926,53.57990974523067
142,14.933,5000,2075,2835,678,2969,2427,5000,4668.0,49.280448790784924,53.57990974523067
143,3.37,5000,1979,2750,594,2884,2342,5000,4668.0,49.281831189729935,53.57990974523068
144,0.032,5000,5000,5000,5000,5000,743,5000,4668.0,49.22719256582104,53.57892651665088
145,11.68,5000,4351,5000,4607,5000,574,5000,4668.0,49.228574944405054,53.57892651665088
146,9.209,5000,4696,5000,4952,5000,918,5000,4668.0,49.231339701573056,53.57892651665088
147,7.906,5000,4532,5000,4788,5000,754,5000,4668.0,49.232722080157075,53.57892651665088
148,3.342,5000,3241,5000,3497,5000,908,5000,4668.0,49.24239873024512,53.57892651665088
149,17.168,5000,2937,4084,1928,4218,3276,5000,4668.0,49.26313440900524,53.57892651665088
150,15.038,5000,2937,4084,1928,4218,3276,5000,4668.0,49.264516787589265,53.57892651665088
151,15.102,5000,2811,3958,1802,4092,3149,5000,4668.0,49.26589916617326,53.57892651665088
