,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,99.129,169,0,3088,0,1760,9374.0,86.35838782337895,23.345121315544933
1,45.221,328,808,3730,804,1806,9374.0,86.34963588150627,23.344285748311293
2,2.697,328,808,3730,804,1806,9374.0,86.35068776492618,23.344285748311293
3,43.277,169,0,3088,0,1760,9374.0,86.35805094886547,23.344285748311293
4,105.025,169,0,3088,0,1760,9374.0,86.35910283228539,23.34428574831129
5,141.779,0,169,2919,169,1591,9374.0,86.35876596940747,23.343450183077284
6,122.586,0,169,2919,169,1591,9374.0,86.35981784872426,23.343450183077284
7,74.982,859,752,2581,1028,1859,9374.0,86.36718100394185,23.343450183077287
8,66.577,859,752,2581,1028,1859,9374.0,86.36823288325864,23.34345018307728
9,158.556,0,169,2919,169,1591,9374.0,86.3584291222679,23.34261461984282
10,158.744,0,169,2919,169,1591,9374.0,86.35948099748181,23.342614619842816
11,107.659,859,752,2581,1028,1859,9374.0,86.36684412397899,23.342614619842816
12,107.157,859,752,2581,1028,1859,9374.0,86.36789599919285,23.342614619842823
13,63.849,1159,1052,2281,1328,1996,9374.0,86.36999974962063,23.34261461984282
14,123.872,1159,1052,2281,1328,1996,9374.0,86.37105162483454,23.34261461984282
15,50.74,0,796,3401,475,1477,9374.0,86.35178106419927,23.34177905860781
16,96.275,0,796,3401,475,1477,9374.0,86.35283293531042,23.34177905860781
17,156.047,1159,1052,2281,1328,1996,9374.0,86.36966287308903,23.341779058607816
18,92.23,1159,1052,2281,1328,1996,9374.0,86.37071474420019,23.341779058607816
19,112.802,1364,1257,2141,1362,1856,9374.0,86.37142974631413,23.340943499372173
20,91.697,1364,1257,2141,1362,1856,9374.0,86.37248161332278,23.340943499372177
21,39.2,0,621,2970,0,1155,9374.0,86.35636681236818,23.340107942135827
22,107.0,1364,1257,2141,1362,1856,9374.0,86.37109289305631,23.340107942135827
23,108.537,1364,1257,2141,1362,1856,9374.0,86.3721447559626,23.340107942135827
24,184.742,0,621,2970,0,1155,9374.0,86.35603003227932,23.339272386898664
25,141.434,1300,1300,1925,1145,1639,9374.0,86.37075605553738,23.33927238689866
26,114.15,1300,1300,1925,1145,1639,9374.0,86.37180791434153,23.339272386898664
27,89.533,0,482,3088,240,1163,9374.0,86.35464141322396,23.338436833660598
28,132.371,50,432,3037,189,1112,9374.0,86.35569326792614,23.3384368336606
29,75.734,1300,1300,1925,1145,1639,9374.0,86.37041923375685,23.338436833660598
30,118.353,1300,1300,1925,1145,1639,9374.0,86.37147108845905,23.338436833660605
31,33.242,309,286,2892,635,967,9374.0,86.35325281810734,23.33760128242156
32,72.787,309,286,2892,635,967,9374.0,86.35430466870778,23.337601282421563
33,138.454,55,395,3000,283,1076,9374.0,86.3553565193082,23.337601282421563
34,131.681,36,331,2937,289,1012,9374.0,86.35640836990864,23.337601282421563
35,129.736,495,0,2146,821,1109,9374.0,86.36482317471206,23.337601282421556
36,145.573,495,0,2146,821,1109,9374.0,86.36587502531249,23.337601282421556
37,134.095,624,131,2144,950,1238,9374.0,86.36692687591291,23.337601282421556
38,103.363,1841,1734,1683,1830,2333,9374.0,86.37428983011594,23.33760128242156
39,99.913,1841,1734,1683,1830,2333,9374.0,86.37534168071636,23.337601282421563
40,27.534,158,136,2741,484,817,9374.0,86.35396793992614,23.336765733181444
41,106.342,158,136,2741,484,817,9374.0,86.35501978642499,23.33676573318144
42,100.195,0,295,2900,326,975,9374.0,86.35607163292384,23.33676573318144
43,53.814,0,306,2576,393,762,9374.0,86.35817532592156,23.33676573318144
44,129.203,508,185,2029,834,1122,9374.0,86.36659009791241,23.336765733181444
45,110.011,600,264,2121,927,1214,9374.0,86.36764194441126,23.336765733181444
46,40.36,562,540,3145,888,1220,9374.0,86.35257938448106,23.33593018594016
47,43.967,562,540,3145,888,1220,9374.0,86.35363122687853,23.33593018594016
48,33.869,175,119,2724,501,800,9374.0,86.354683069276,23.335930185940164
49,74.731,264,31,2636,590,711,9374.0,86.35573491167351,23.335930185940164
50,80.47,0,306,2576,393,762,9374.0,86.35783859646844,23.33593018594016
51,4.359,0,0,1981,467,654,9374.0,86.36204596605836,23.33593018594016
52,55.35,0,0,1981,467,654,9374.0,86.36309780845582,23.33593018594016
53,153.444,950,950,1575,796,1290,9374.0,86.36940886284069,23.33593018594016
54,135.099,950,950,1575,796,1290,9374.0,86.37046070523817,23.33593018594016
55,116.001,562,540,3145,888,1220,9374.0,86.35224269126819,23.335094640697637
56,110.262,562,540,3145,888,1220,9374.0,86.3532945295645,23.335094640697633
57,51.242,285,15,2590,636,665,9374.0,86.35539820615708,23.335094640697637
58,36.472,350,104,2500,725,576,9374.0,86.35645004445337,23.33509464069764
59,85.958,0,431,2390,580,575,9374.0,86.35855372104594,23.335094640697633
60,17.812,0,397,2356,568,541,9374.0,86.35960555934221,23.335094640697633
61,2.572,0,0,1981,467,654,9374.0,86.36170923593481,23.335094640697633
62,96.683,10,0,1971,457,644,9374.0,86.36276107423109,23.335094640697637
63,116.753,159,159,1841,485,773,9374.0,86.36381291252737,23.335094640697633
64,139.019,240,240,1760,566,854,9374.0,86.36486475082366,23.335094640697637
65,104.178,263,263,1737,545,833,9374.0,86.36591658911995,23.33509464069764
66,119.262,751,751,1572,597,1091,9374.0,86.36907210400881,23.335094640697633
67,23.395,400,154,2550,775,626,9374.0,86.35506151637409,23.334259097453764
68,85.519,400,154,2550,775,626,9374.0,86.35611335056937,23.334259097453764
69,167.18,0,397,2356,568,541,9374.0,86.35926885315527,23.33425909745377
70,65.981,0,138,2097,309,495,9374.0,86.36137252154585,23.334259097453767
71,116.283,295,295,1789,318,605,9374.0,86.36347618993643,23.334259097453767
72,139.583,263,263,1737,545,833,9374.0,86.36452802413173,23.334259097453764
73,114.621,347,347,1653,592,917,9374.0,86.36557985832701,23.334259097453764
74,148.615,642,642,1548,487,982,9374.0,86.36768352671761,23.33425909745376
75,157.521,717,717,1581,563,1057,9374.0,86.3687353609129,23.334259097453767
76,159.779,821,821,1503,666,1160,9374.0,86.36978719510819,23.334259097453764
77,123.464,971,971,1352,817,1311,9374.0,86.37083902930347,23.334259097453764
78,304.863,1872,1872,1165,1313,1950,9374.0,86.37609820027994,23.334259097453767
79,204.899,1967,1967,1260,1408,2046,9374.0,86.37715003447522,23.33425909745377
80,137.921,926,871,2969,1195,1044,9374.0,86.35051752194614,23.33342355620847
81,114.903,926,871,2969,1195,1044,9374.0,86.35156935204061,23.333423556208473
82,75.17,217,356,2248,474,323,9374.0,86.35788033260754,23.33342355620847
83,152.566,217,356,2248,474,323,9374.0,86.35893216270203,23.33342355620847
84,108.819,295,295,1789,318,605,9374.0,86.36313948307996,23.333423556208473
85,123.276,389,389,1706,396,684,9374.0,86.36419131317447,23.333423556208473
86,96.15,389,389,1706,396,684,9374.0,86.36524314326896,23.333423556208476
87,174.299,480,480,1520,459,847,9374.0,86.36629497336345,23.33342355620847
88,138.047,599,599,1462,402,896,9374.0,86.36734680345793,23.333423556208473
89,95.523,642,642,1548,487,982,9374.0,86.36839863355242,23.33342355620847
90,90.944,1059,1059,1265,766,1345,9374.0,86.37050229374138,23.333423556208473
91,116.691,1069,1069,1255,776,1355,9374.0,86.37155412383586,23.333423556208473
92,477.313,1821,1821,1114,1262,1900,9374.0,86.37576144421384,23.333423556208473
93,254.445,1872,1872,1165,1313,1950,9374.0,86.37681327430832,23.333423556208473
94,103.112,926,871,2969,1195,1044,9374.0,86.35018088003106,23.332588016961655
95,124.781,926,871,2969,1195,1044,9374.0,86.35123270602494,23.332588016961665
96,88.529,800,554,2652,879,728,9374.0,86.35333635801268,23.33258801696166
97,27.754,677,431,2529,755,604,9374.0,86.35438818400654,23.33258801696166
98,38.447,671,426,2524,750,599,9374.0,86.35544001000044,23.332588016961655
99,22.422,217,356,2248,474,323,9374.0,86.35754366198817,23.33258801696166
100,73.194,310,449,2156,382,231,9374.0,86.35859548798206,23.332588016961658
101,111.359,506,644,2087,314,163,9374.0,86.35964731397593,23.332588016961658
102,115.875,442,581,2023,250,99,9374.0,86.3606991399698,23.33258801696166
103,89.815,252,390,1845,57,243,9374.0,86.36175096596367,23.332588016961658
104,121.865,346,431,1751,37,337,9374.0,86.36280279195753,23.33258801696166
105,119.889,325,304,1656,249,537,9374.0,86.3638546179514,23.33258801696166
106,156.769,536,536,1559,316,661,9374.0,86.36490644394527,23.332588016961665
107,126.287,536,536,1559,331,676,9374.0,86.36595826993914,23.33258801696166
108,110.952,585,585,1416,355,800,9374.0,86.36701009593304,23.33258801696166
109,121.896,669,669,1354,293,852,9374.0,86.36806192192692,23.33258801696166
110,133.155,783,783,1313,387,966,9374.0,86.36911374792079,23.33258801696166
111,94.676,863,863,1233,467,1046,9374.0,86.37016557391466,23.332588016961655
112,79.203,1484,1484,993,925,1563,9374.0,86.37332105189627,23.33258801696166
113,251.13,1484,1484,993,925,1563,9374.0,86.37437287789015,23.332588016961665
114,465.188,1759,1759,1052,1200,1838,9374.0,86.37542470388402,23.332588016961655
115,392.004,1796,1796,1089,1237,1875,9374.0,86.37647652987789,23.33258801696166
116,310.184,2064,2064,1357,1505,2143,9374.0,86.37752835587175,23.33258801696166
117,225.311,2076,2076,1370,1518,2155,9374.0,86.37858018186563,23.332588016961658
118,15.649,800,554,2652,879,728,9374.0,86.35299971952752,23.33175247971324
