,POP_2015,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,83.196,2213,821,2122,1722,1797,5236.0,39.131087183237305,7.979893618837461
1,33.635,2213,821,2122,1722,1797,5236.0,39.132090969125784,7.979893618837462
2,42.286,2055,663,1964,1564,1639,5236.0,39.13295086565132,7.977458259310432
3,74.48,2055,663,1964,1564,1639,5236.0,39.13290291261871,7.976646474035573
4,28.933,1932,685,1850,1450,1525,5236.0,39.13390669358631,7.976646474035573
5,63.437,1778,249,1687,1287,1362,5236.0,39.12984362541704,7.975834689377684
6,74.824,1722,330,1631,1230,1306,5236.0,39.13084740515475,7.975834689377684
7,91.436,1866,559,1784,1384,1459,5236.0,39.13185118489247,7.975834689377685
8,70.728,1899,622,1817,1417,1492,5236.0,39.13285496463018,7.975834689377684
9,54.623,1932,685,1850,1450,1525,5236.0,39.13385874436789,7.975834689377685
10,44.661,1877,0,1786,1386,1462,5236.0,39.12778812914594,7.975022905336697
11,61.356,1789,88,1698,1297,1373,5236.0,39.12879190765389,7.975022905336699
12,73.497,1657,220,1566,1166,1241,5236.0,39.129795686161835,7.975022905336698
13,73.251,1797,405,1706,1306,1381,5236.0,39.13079946466979,7.975022905336697
14,81.688,1762,464,1680,1280,1355,5236.0,39.13180324317774,7.975022905336697
15,98.924,1866,559,1784,1384,1459,5236.0,39.13280702168569,7.975022905336698
16,16.875,1836,592,1754,1354,1430,5236.0,39.13381080019365,7.975022905336699
17,57.031,1877,0,1786,1386,1462,5236.0,39.12774019739361,7.974211121912551
18,36.617,1774,337,1683,1283,1359,5236.0,39.12874397467192,7.97421112191255
19,56.474,1671,233,1580,1180,1255,5236.0,39.12974775195024,7.97421112191255
20,48.086,1582,295,1491,1091,1166,5236.0,39.130751529228554,7.97421112191255
21,88.389,1609,366,1528,1128,1203,5236.0,39.131755306506875,7.974211121912551
22,33.472,1609,366,1528,1128,1203,5236.0,39.13275908378518,7.97421112191255
23,76.527,1995,0,1901,1501,1577,5236.0,39.125684718586925,7.973399339105177
24,7.242,1995,0,1901,1501,1577,5236.0,39.126688494635744,7.973399339105178
25,37.584,1774,337,1683,1283,1359,5236.0,39.12869604673337,7.973399339105177
26,52.018,1762,324,1671,1270,1346,5236.0,39.129699822782165,7.973399339105177
27,56.294,1462,218,1371,971,1046,5236.0,39.130703598830976,7.973399339105178
28,50.904,1509,265,1428,1027,1103,5236.0,39.131707374879795,7.973399339105178
29,7.176,1609,366,1528,1128,1203,5236.0,39.13271115092861,7.973399339105178
30,38.862,1483,687,1462,1062,1138,5236.0,39.135722479075035,7.973399339105177
31,24.526,1483,687,1462,1062,1138,5236.0,39.13672625512385,7.973399339105177
32,86.063,1995,0,1901,1501,1577,5236.0,39.12563679937983,7.972587556914513
33,9.978,1951,44,1857,1457,1533,5236.0,39.12664057419927,7.9725875569145135
34,23.084,1765,230,1671,1271,1346,5236.0,39.12764434901871,7.972587556914515
35,69.499,1622,384,1528,1128,1204,5236.0,39.12864812383814,7.972587556914513
36,84.899,1503,272,1410,1010,1085,5236.0,39.12965189865758,7.972587556914514
