,POP_2015,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
55,38.55,2019,2344,18,732,7051.0,73.51468204689581,17.531219951329685
56,103.505,1986,2246,120,699,7051.0,73.51570957038852,17.531219951329685
57,154.146,1990,2241,124,703,7051.0,73.5167370938812,17.531219951329685
58,70.085,2264,2151,0,977,7051.0,73.51776461737391,17.531219951329685
59,14.891,2224,2017,10,937,7051.0,73.51879214086661,17.531219951329685
60,53.1,2539,1820,407,799,7051.0,73.520847187852,17.531219951329685
61,13.949,2539,1820,407,799,7051.0,73.52187471134471,17.531219951329685
62,1.099,2671,1951,538,930,7051.0,73.5229022348374,17.531219951329682
63,38.078,3155,1647,1023,1414,7051.0,73.52701232880821,17.531219951329685
64,9.16,3213,1589,1080,1472,7051.0,73.5280398523009,17.53121995132969
65,97.905,2556,2881,19,1270,7051.0,73.51036550376071,17.53039634320122
66,124.363,2414,2739,130,1127,7051.0,73.51139302436769,17.53039634320122
67,92.985,2414,2739,130,1127,7051.0,73.51242054497467,17.530396343201225
68,29.311,2001,2326,0,714,7051.0,73.5144755861886,17.530396343201225
69,86.076,1865,2189,0,578,7051.0,73.51550310679559,17.530396343201225
70,95.89,1865,2189,0,578,7051.0,73.51653062740256,17.530396343201225
71,130.828,2223,2018,9,936,7051.0,73.51755814800953,17.530396343201225
72,49.227,2227,2004,0,940,7051.0,73.5185856686165,17.53039634320122
73,19.968,2500,1782,369,760,7051.0,73.52064070983045,17.530396343201225
74,5.548,2474,1754,341,733,7051.0,73.52166823043741,17.53039634320123
75,36.639,2671,1951,538,930,7051.0,73.52269575104441,17.53039634320122
76,128.158,2569,2894,24,1282,7051.0,73.51015906591743,17.529572736499535
77,83.04,2294,1806,198,757,7051.0,73.51940672541011,17.52957273649953
78,50.824,2500,1782,369,760,7051.0,73.52043424313152,17.529572736499535
79,32.478,2411,1691,278,670,7051.0,73.52146176085292,17.529572736499535
80,74.377,2542,1822,409,801,7051.0,73.52248927857433,17.529572736499535
81,0.55,2542,1822,409,801,7051.0,73.52351679629574,17.529572736499535
82,14.001,3611,889,970,1600,7051.0,73.53173693806698,17.529572736499535
83,61.606,3718,782,863,1706,7051.0,73.53276445578838,17.529572736499535
84,0.994,3718,782,863,1706,7051.0,73.53379197350979,17.529572736499535
85,120.647,2286,1768,201,719,7051.0,73.51920027291895,17.528749131224536
86,58.125,2300,1754,186,705,7051.0,73.52022778775496,17.528749131224536
87,8.427,2304,1584,171,563,7051.0,73.52125530259094,17.528749131224536
88,74.194,2304,1584,171,563,7051.0,73.52228281742694,17.52874913122454
89,68.803,3611,889,970,1600,7051.0,73.53153045095091,17.52874913122454
90,81.653,3664,835,917,1653,7051.0,73.53255796578689,17.528749131224536
91,8.113,3718,782,863,1706,7051.0,73.53358548062289,17.528749131224536
92,64.799,1571,2483,0,284,7051.0,73.51488378394676,17.527925527376155
93,103.244,1571,2483,0,284,7051.0,73.5159112958975,17.527925527376155
94,23.004,2132,1567,0,518,7051.0,73.52104885565122,17.52792552737615
95,85.186,2186,1513,53,464,7051.0,73.52207636760194,17.52792552737615
96,129.728,2209,1418,204,397,7051.0,73.52310387955272,17.52792552737615
97,2.486,3435,715,796,1424,7051.0,73.53132397515867,17.52792552737615
98,39.884,3435,715,796,1424,7051.0,73.53235148710941,17.527925527376155
99,35.854,1963,1736,169,406,7051.0,73.52084242003349,17.52710192495431
100,61.397,2167,1405,162,355,7051.0,73.52186992909914,17.52710192495431
101,96.989,2174,1398,169,362,7051.0,73.52289743816479,17.52710192495431
102,72.859,2450,1121,444,639,7051.0,73.52495245629609,17.527101924954305
103,68.044,3435,715,796,1424,7051.0,73.53111751069002,17.52710192495431
104,97.983,3448,691,772,1437,7051.0,73.53214501975566,17.52710192495431
105,101.49,3488,654,735,1477,7051.0,73.53317252882132,17.527101924954312
106,65.793,3644,530,611,1633,7051.0,73.53420003788698,17.52710192495431
107,35.331,1319,2456,251,32,7051.0,73.51447095865319,17.52627832395893
108,72.127,1332,2469,269,0,7051.0,73.5154984648339,17.52627832395893
109,2.591,1997,2032,465,652,7051.0,73.51755347719535,17.52627832395893
110,4.606,1997,2032,465,652,7051.0,73.51858098337607,17.52627832395893
111,6.543,1832,1867,300,487,7051.0,73.51960848955677,17.526278323958927
112,31.562,1938,1761,194,431,7051.0,73.52063599573748,17.526278323958927
113,47.866,2450,1121,444,639,7051.0,73.52474602046036,17.526278323958927
114,61.292,2555,1016,340,744,7051.0,73.52577352664107,17.52627832395893
115,66.16,2671,901,224,784,7051.0,73.5268010328218,17.52627832395893
116,130.906,2705,811,134,694,7051.0,73.52782853900248,17.52627832395893
117,104.29,3348,628,709,1336,7051.0,73.53193856372538,17.52627832395893
118,79.847,3690,443,524,1679,7051.0,73.53399357608681,17.526278323958927
119,53.231,3777,530,612,1766,7051.0,73.53502108226752,17.52627832395893
120,42.056,3777,530,612,1766,7051.0,73.53604858844824,17.52627832395893
121,5.365,1290,2427,224,51,7051.0,73.51426456298728,17.52545472438994
122,132.084,1332,2469,269,0,7051.0,73.51529206628322,17.525454724389938
123,19.157,1997,2032,465,652,7051.0,73.51734707287513,17.52545472438994
124,57.157,1997,2032,465,652,7051.0,73.51837457617106,17.52545472438994
125,71.865,1832,1867,300,487,7051.0,73.51940207946699,17.52545472438994
126,78.303,1693,1728,439,348,7051.0,73.52042958276294,17.525454724389938
127,37.346,1790,1600,355,220,7051.0,73.52145708605887,17.52545472438994
128,93.377,1911,1480,418,99,7051.0,73.52248458935482,17.525454724389938
129,48.416,2011,1380,518,0,7051.0,73.52351209265076,17.525454724389938
130,32.478,2333,1232,411,322,7051.0,73.52556709924265,17.52545472438994
131,81.836,2685,887,210,770,7051.0,73.52659460253857,17.52545472438994
132,78.748,2705,811,134,694,7051.0,73.52762210583452,17.52545472438994
133,59.695,2791,724,220,780,7051.0,73.52864960913045,17.52545472438994
134,105.259,2912,603,341,901,7051.0,73.5296771124264,17.525454724389938
135,81.26,3170,450,531,1158,7051.0,73.53173211901827,17.52545472438994
136,52.865,3499,252,333,1488,7051.0,73.53378712561015,17.525454724389938
137,82.987,3596,349,430,1585,7051.0,73.5348146289061,17.525454724389938
138,84.375,3699,453,534,1688,7051.0,73.53584213220205,17.525454724389938
139,95.052,3810,564,645,1799,7051.0,73.53686963549798,17.52545472438994
140,24.627,1237,2374,174,94,7051.0,73.51405817864165,17.52463112624726
141,111.985,1237,2374,174,94,7051.0,73.51508567905296,17.524631126247264
142,92.095,1457,2155,0,314,7051.0,73.51611317946426,17.52463112624726
143,71.08,1457,2155,0,314,7051.0,73.51714067987562,17.52463112624726
144,71.76,1552,1839,315,458,7051.0,73.51919568069825,17.52463112624726
145,53.859,1689,1713,440,332,7051.0,73.52022318110957,17.524631126247264
146,34.702,1790,1600,355,220,7051.0,73.52125068152088,17.52463112624726
147,99.161,1911,1480,418,99,7051.0,73.52227818193222,17.52463112624726
148,48.782,2045,1346,505,34,7051.0,73.52330568234355,17.524631126247264
149,125.463,2079,1312,491,68,7051.0,73.52433318275486,17.52463112624726
150,71.054,2333,1232,411,322,7051.0,73.52536068316618,17.524631126247264
151,123.683,2333,1232,411,322,7051.0,73.5263881835775,17.52463112624726
152,101.176,2571,945,0,560,7051.0,73.52741568398882,17.524631126247264
153,75.503,2912,603,341,901,7051.0,73.52947068481147,17.524631126247264
154,51.164,3118,398,479,1107,7051.0,73.53152568563411,17.52463112624726
155,155.35,3499,252,333,1488,7051.0,73.53358068645676,17.52463112624726
156,114.445,3499,252,333,1488,7051.0,73.53460818686807,17.52463112624726
157,90.682,3810,564,645,1799,7051.0,73.5356356872794,17.52463112624726
158,73.566,3810,564,645,1799,7051.0,73.53666318769072,17.52463112624726
159,17.744,1062,2502,0,269,7051.0,73.51385180561597,17.523807529530828
160,62.784,1062,2502,0,269,7051.0,73.51487930314283,17.523807529530828
161,88.667,1373,2018,136,450,7051.0,73.51693429819656,17.523807529530828
162,83.459,1373,2018,136,450,7051.0,73.51796179572342,17.523807529530828
163,104.971,1552,1839,315,458,7051.0,73.51898929325029,17.523807529530828
164,135.434,2246,1145,324,235,7051.0,73.52515427841145,17.523807529530828
165,75.843,2434,957,136,423,7051.0,73.5261817759383,17.523807529530824
166,86.206,2434,957,136,423,7051.0,73.52720927346519,17.52380752953083
167,99.632,2661,730,363,649,7051.0,73.52926426851889,17.523807529530824
168,87.201,2710,680,413,699,7051.0,73.53029176604575,17.523807529530828
169,9.317,2859,531,529,848,7051.0,73.53131926357261,17.523807529530828
170,98.324,3381,134,216,1370,7051.0,73.53337425862632,17.523807529530828
171,102.485,3381,134,216,1370,7051.0,73.5344017561532,17.52380752953083
172,78.983,3370,44,40,1359,7051.0,73.53542925368006,17.523807529530828
173,86.311,3415,102,49,1403,7051.0,73.53645675120691,17.523807529530828
174,57.549,1062,2502,0,269,7051.0,73.51364544391,17.52298393424055
175,84.662,1062,2502,0,269,7051.0,73.51467293855256,17.52298393424055
176,73.906,1217,2360,93,597,7051.0,73.51672792783768,17.52298393424055
177,38.602,1896,1879,633,498,7051.0,73.51981041176535,17.52298393424055
178,88.038,1896,1879,633,498,7051.0,73.5208379064079,17.52298393424055
179,30.829,2434,957,136,423,7051.0,73.52700287426326,17.52298393424055
180,70.844,2686,705,388,674,7051.0,73.5290578635484,17.52298393424055
181,52.97,2758,705,460,747,7051.0,73.53008535819096,17.52298393424055
182,28.552,2859,531,529,848,7051.0,73.53111285283352,17.52298393424055
183,55.351,2975,487,406,964,7051.0,73.53214034747607,17.52298393424055
184,82.857,3269,194,112,1258,7051.0,73.5341953367612,17.52298393424055
185,51.138,3318,145,64,1307,7051.0,73.53522283140374,17.522983934240546
186,82.935,3411,101,28,1399,7051.0,73.5362503260463,17.52298393424055
187,56.974,820,2597,242,512,7051.0,73.51241160176504,17.52216034037636
188,41.036,820,2597,242,512,7051.0,73.51343909352344,17.522160340376356
189,45.668,1070,2321,54,450,7051.0,73.51446658528187,17.52216034037636
190,21.094,1097,2294,27,477,7051.0,73.51549407704029,17.52216034037636
191,71.211,1217,2360,93,597,7051.0,73.51652156879871,17.52216034037636
192,28.343,3413,337,256,1402,7051.0,73.5339889286918,17.52216034037636
193,114.497,3398,323,242,1387,7051.0,73.5350164204502,17.52216034037636
194,61.449,3484,409,328,1473,7051.0,73.53604391220861,17.52216034037636
195,49.777,3631,556,212,1620,7051.0,73.53707140396702,17.522160340376356
196,57.785,760,2631,302,571,7051.0,73.51220526558166,17.521336747938182
197,60.611,815,2576,263,533,7051.0,73.5132327544561,17.521336747938182
198,40.8,1070,2321,54,450,7051.0,73.51528773220495,17.521336747938182
199,119.6,1430,2572,305,809,7051.0,73.51734270995381,17.52133674793818
200,104.212,1430,2572,305,809,7051.0,73.51837019882825,17.521336747938186
201,68.724,2969,916,671,958,7051.0,73.52967257644698,17.521336747938182
202,27.767,2969,916,671,958,7051.0,73.53070006532141,17.52133674793818
203,78.643,3155,668,586,1144,7051.0,73.53172755419585,17.521336747938182
204,76.314,3155,668,586,1144,7051.0,73.53275504307027,17.521336747938186
205,87.096,3499,423,308,1487,7051.0,73.53378253194472,17.52133674793818
206,131.482,3484,409,328,1473,7051.0,73.53481002081914,17.521336747938182
207,94.607,3506,430,322,1495,7051.0,73.53583750969358,17.521336747938182
208,54.566,3631,556,212,1620,7051.0,73.536864998568,17.521336747938182
209,80.187,542,2903,502,844,7051.0,73.50994396873583,17.520513156925933
210,63.072,568,2823,494,764,7051.0,73.51097145472644,17.520513156925936
211,68.358,653,2783,454,724,7051.0,73.51199894071704,17.520513156925933
212,19.0,814,3119,774,1059,7051.0,73.51405391269824,17.520513156925933
213,70.321,1430,2572,305,809,7051.0,73.51713637067004,17.520513156925936
214,46.348,1430,2572,305,809,7051.0,73.51816385666065,17.520513156925933
215,16.514,2969,916,671,958,7051.0,73.53049368854789,17.520513156925933
216,59.486,3308,820,739,1297,7051.0,73.5315211745385,17.520513156925936
217,102.223,3308,820,739,1297,7051.0,73.53254866052909,17.520513156925936
218,53.022,3570,495,237,1559,7051.0,73.5335761465197,17.520513156925933
219,128.106,3807,732,0,1796,7051.0,73.53563111850092,17.520513156925936
220,65.532,550,3001,510,941,7051.0,73.5087101778501,17.519689567339547
221,68.751,512,2986,472,927,7051.0,73.50973766095703,17.519689567339547
222,76.366,542,2903,502,844,7051.0,73.51076514406397,17.519689567339544
223,127.896,670,2832,503,773,7051.0,73.51179262717089,17.519689567339544
224,119.888,615,2919,575,860,7051.0,73.51282011027784,17.519689567339547
225,62.784,777,3082,737,1022,7051.0,73.51384759338477,17.519689567339544
226,99.841,937,3242,897,1182,7051.0,73.5148750764917,17.519689567339547
227,25.307,3308,820,739,1297,7051.0,73.53131480620263,17.519689567339547
228,116.8,3357,869,788,1345,7051.0,73.53234228930958,17.519689567339547
229,77.178,3442,955,873,1431,7051.0,73.53336977241652,17.519689567339547
230,99.397,3807,732,0,1796,7051.0,73.5354247386304,17.519689567339547
231,114.994,473,2972,433,913,7051.0,73.50953136449614,17.518865979178944
232,94.058,399,2992,359,933,7051.0,73.51055884471957,17.518865979178944
233,137.423,518,3016,479,956,7051.0,73.51158632494297,17.518865979178944
234,68.358,615,2919,575,860,7051.0,73.51261380516641,17.518865979178944
235,149.514,806,3110,766,1051,7051.0,73.51364128538982,17.518865979178944
236,119.914,896,3201,856,1141,7051.0,73.51466876561327,17.518865979178944
237,45.851,3405,917,836,1394,7051.0,73.53213592941145,17.518865979178944
238,82.49,3442,955,873,1431,7051.0,73.53316340963488,17.51886597917894
239,110.048,300,3091,260,1031,7051.0,73.51035255669294,17.518042392444045
240,136.402,518,3016,479,956,7051.0,73.51138003403302,17.518042392444045
241,65.008,518,3016,479,956,7051.0,73.5124075113731,17.51804239244404
242,82.255,898,3203,858,1143,7051.0,73.51343498871316,17.51804239244404
243,73.592,898,3203,858,1143,7051.0,73.51446246605322,17.518042392444045
244,46.479,256,3135,216,1076,7051.0,73.51014627998386,17.51721880713477
245,58.753,266,3201,282,1142,7051.0,73.51117375444073,17.51721880713477
246,32.583,334,3245,374,1185,7051.0,73.5122012288976,17.51721880713477
247,101.359,134,3312,94,1253,7051.0,73.50891254301817,17.516395223251067
248,132.11,104,3286,65,1227,7051.0,73.50994001459202,17.51639522325107
249,66.892,153,3315,193,1255,7051.0,73.51096748616587,17.51639522325107
250,54.278,242,3337,281,1277,7051.0,73.5119949577397,17.516395223251063
251,114.078,19,3371,19,1312,7051.0,73.50973376051716,17.51557164079284
252,94.398,153,3315,193,1255,7051.0,73.51076122920813,17.515571640792842
253,53.493,153,3315,193,1255,7051.0,73.51178869789909,17.51557164079284
