,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,116.942,3350,3245,3511,3119,2880,3052,6189.0,68.2044560591901,27.58119868279427
1,254.715,3285,3181,3447,3055,2816,2988,6189.0,68.20553118637721,27.58119868279427
2,122.677,3371,3266,3532,3140,2901,3074,6189.0,68.20660631356434,27.58119868279427
3,109.954,3371,3266,3532,3140,2901,3074,6189.0,68.20768144075141,27.581198682794263
4,66.052,3037,2933,3199,2806,2567,2654,6189.0,68.20875656793854,27.58119868279427
5,128.478,3133,3029,3295,2903,2664,2557,6189.0,68.20983169512564,27.581198682794266
6,134.938,3059,2955,3221,2828,2788,2315,6189.0,68.21628245824827,27.581198682794266
7,154.055,2967,2862,3128,2736,2695,2222,6189.0,68.21735758543537,27.58119868279427
8,190.706,2967,2862,3128,2736,2695,2222,6189.0,68.21843271262247,27.581198682794263
9,206.066,2898,2793,3060,2667,2627,459,6189.0,68.2195078398096,27.58119868279427
10,200.133,3121,3017,3283,2890,2867,226,6189.0,68.2205829669967,27.581198682794263
11,137.443,3294,3189,3455,3063,2806,3032,6189.0,68.20412909061545,27.58035186665789
12,227.556,3278,3174,3440,3047,2808,2981,6189.0,68.20520421264845,27.58035186665789
13,306.396,3212,3107,3373,2981,2742,2915,6189.0,68.20627933468145,27.580351866657885
14,189.783,3307,3202,3469,3076,2837,3010,6189.0,68.20735445671447,27.58035186665789
15,154.78,2970,2866,3132,2739,2500,2588,6189.0,68.20842957874747,27.580351866657885
16,280.819,3068,2964,3230,2838,2599,2490,6189.0,68.20950470078047,27.580351866657885
17,305.737,3003,2899,3165,2773,2534,2424,6189.0,68.21057982281346,27.58035186665789
18,180.818,2995,2890,3157,2764,2723,2250,6189.0,68.21595543297848,27.580351866657885
19,247.398,2900,2795,3062,2669,2628,2155,6189.0,68.21703055501148,27.580351866657885
20,170.403,2893,2789,3055,2662,2622,2135,6189.0,68.21810567704448,27.58035186665789
21,185.565,2898,2793,3060,2667,2627,459,6189.0,68.21918079907748,27.580351866657885
22,169.151,3046,2941,3208,2815,2775,325,6189.0,68.22025592111049,27.58035186665789
23,47.396,2981,2877,3143,2750,2815,73,6189.0,68.22133104314348,27.58035186665789
24,173.369,2981,2877,3143,2750,2815,73,6189.0,68.2224061651765,27.580351866657885
25,28.741,3031,2927,3058,2800,2148,3256,6189.0,68.19950166895941,27.579505052999565
26,240.542,3031,2927,3058,2800,2148,3256,6189.0,68.20057678583854,27.579505052999572
27,101.714,3259,3154,3420,3028,2771,3018,6189.0,68.20380213647591,27.57950505299957
28,168.491,3212,3107,3373,2981,2724,2971,6189.0,68.20487725335504,27.57950505299957
29,210.021,3127,3022,3289,2896,2657,2833,6189.0,68.20595237023417,27.579505052999572
30,200.199,2949,2845,3111,2718,2479,2632,6189.0,68.20702748711328,27.57950505299957
31,210.614,2935,2831,3097,2704,2465,2618,6189.0,68.20810260399242,27.57950505299957
32,230.061,2845,2741,3007,2615,2376,2522,6189.0,68.20917772087152,27.57950505299957
33,283.39,2997,2893,3159,2767,2528,2404,6189.0,68.21025283775064,27.57950505299956
34,243.706,3022,2917,3183,2791,2629,2277,6189.0,68.2113279546298,27.57950505299957
35,156.362,2722,2617,2884,2491,2450,1977,6189.0,68.21240307150892,27.57950505299956
36,202.77,2722,2617,2884,2491,2450,1977,6189.0,68.21347818838805,27.579505052999565
37,227.753,2629,2525,2791,2399,2358,1885,6189.0,68.21455330526717,27.579505052999565
38,175.413,2838,2733,3000,2607,2566,2093,6189.0,68.2156284221463,27.579505052999576
39,288.268,2840,2735,3001,2609,2568,2095,6189.0,68.21670353902542,27.57950505299957
40,245.288,2786,2682,2948,2555,2515,2040,6189.0,68.21777865590455,27.579505052999576
41,187.41,2807,2702,2969,2576,2536,556,6189.0,68.21885377278367,27.57950505299956
42,228.676,3052,2947,3214,2821,2781,305,6189.0,68.21992888966281,27.579505052999572
43,224.919,2963,2858,3125,2732,2797,140,6189.0,68.22100400654193,27.579505052999565
44,171.392,2940,2836,3102,2710,2774,33,6189.0,68.22207912342105,27.57950505299957
45,106.131,2806,2701,2968,2575,2640,101,6189.0,68.22315424030019,27.57950505299957
46,0.0,3031,2927,3058,2800,2148,3256,6189.0,68.19917474986903,27.578658241819216
47,107.647,3031,2927,3058,2800,2148,3256,6189.0,68.2002498615945,27.57865824181921
48,109.757,3158,3054,3320,2927,2671,2941,6189.0,68.20347519677092,27.578658241819216
49,206.395,3158,3054,3320,2927,2671,2941,6189.0,68.2045503084964,27.578658241819216
50,247.727,3028,2924,3190,2798,2558,2811,6189.0,68.20562542022188,27.578658241819216
51,265.13,2961,2857,3123,2731,2492,2725,6189.0,68.20670053194738,27.578658241819213
52,261.373,2806,2702,2968,2575,2336,2562,6189.0,68.20777564367285,27.578658241819216
53,253.133,2762,2657,2923,2531,2292,2457,6189.0,68.20885075539833,27.57865824181922
54,276.007,2877,2773,3039,2646,2407,2337,6189.0,68.2099258671238,27.57865824181922
55,285.038,2918,2814,3080,2688,2587,2174,6189.0,68.21100097884927,27.578658241819213
56,308.439,2874,2770,3036,2643,2602,2130,6189.0,68.21207609057477,27.57865824181922
57,250.957,2613,2509,2775,2383,2342,1869,6189.0,68.21315120230024,27.57865824181922
58,216.811,2549,2444,2711,2318,2277,1804,6189.0,68.21422631402572,27.57865824181922
59,306.462,2718,2614,2880,2488,2447,1974,6189.0,68.21530142575119,27.57865824181922
60,268.69,2717,2612,2878,2486,2445,1972,6189.0,68.21637653747666,27.57865824181922
61,143.376,2624,2519,2786,2393,2353,1272,6189.0,68.21745164920215,27.578658241819216
62,262.559,2736,2632,2898,2506,2466,538,6189.0,68.21852676092763,27.57865824181922
63,183.389,2801,2697,2963,2571,2611,390,6189.0,68.2196018726531,27.578658241819223
64,225.38,2875,2771,3037,2644,2709,228,6189.0,68.22067698437858,27.57865824181922
65,159.394,2971,2866,3133,2740,2805,133,6189.0,68.22175209610407,27.57865824181921
66,139.223,2809,2705,2971,2578,2643,104,6189.0,68.22282720782954,27.57865824181922
67,233.884,2725,2621,2887,2494,2237,3111,6189.0,68.20207316492791,27.57781143311671
68,239.092,3003,2898,3164,2772,2515,2962,6189.0,68.20422337807203,27.57781143311671
69,208.834,3012,2907,3174,2781,2542,2815,6189.0,68.2052984846441,27.57781143311671
70,224.721,2873,2769,3035,2642,2403,2766,6189.0,68.20637359121615,27.577811433116707
71,299.87,2806,2702,2968,2575,2336,2562,6189.0,68.2074486977882,27.577811433116707
72,238.96,2685,2581,2847,2454,2215,2521,6189.0,68.20852380436028,27.577811433116707
73,305.143,2760,2656,2922,2529,2290,2220,6189.0,68.20959891093233,27.57781143311671
74,302.77,2811,2707,2973,2580,2444,2116,6189.0,68.21067401750439,27.577811433116715
75,256.429,2828,2724,2990,2598,2426,2084,6189.0,68.21174912407646,27.577811433116707
76,173.172,2549,2444,2711,2318,2277,1804,6189.0,68.21282423064851,27.577811433116707
77,241.135,2542,2438,2704,2311,2271,1798,6189.0,68.21389933722057,27.577811433116707
78,219.118,2557,2452,2718,2326,2285,1812,6189.0,68.21497444379263,27.577811433116707
79,272.249,2663,2559,2825,2433,2392,1919,6189.0,68.21604955036467,27.577811433116707
80,161.306,2547,2442,2709,2316,2275,749,6189.0,68.21712465693673,27.57781143311671
81,291.564,2662,2558,2824,2432,2392,574,6189.0,68.21819976350879,27.577811433116707
82,191.629,2684,2580,2846,2453,2518,419,6189.0,68.21927487008084,27.577811433116707
83,116.415,2796,2691,2957,2565,2630,335,6189.0,68.22034997665291,27.57781143311671
84,200.463,2911,2807,3073,2680,2745,218,6189.0,68.22142508322496,27.577811433116707
85,183.587,2725,2621,2887,2494,2237,3111,6189.0,68.20174625924368,27.576964626891954
86,80.093,2791,2686,2952,2560,2303,3045,6189.0,68.20282136066254,27.57696462689195
87,112.13,2935,2830,3096,2704,2447,2901,6189.0,68.2038964620814,27.576964626891954
88,169.348,2601,2496,2762,2370,2113,3160,6189.0,68.20497156350028,27.576964626891957
89,227.16,2601,2496,2762,2370,2113,3160,6189.0,68.20604666491914,27.576964626891957
90,246.738,2597,2492,2759,2366,2127,2510,6189.0,68.20819686775685,27.576964626891957
91,256.956,2534,2429,2695,2303,2064,2446,6189.0,68.20927196917573,27.576964626891947
92,226.303,2706,2601,2867,2475,2236,2391,6189.0,68.21034707059461,27.576964626891957
93,132.104,2828,2724,2990,2598,2426,2084,6189.0,68.21142217201346,27.57696462689195
94,221.689,2363,2259,2525,2133,2092,1619,6189.0,68.21357237485118,27.576964626891954
95,243.376,2427,2322,2588,2196,2155,1682,6189.0,68.21464747627006,27.576964626891954
96,257.945,2477,2373,2639,2247,2206,1733,6189.0,68.21572257768892,27.576964626891957
97,163.02,2503,2398,2664,2272,2232,768,6189.0,68.2167976791078,27.576964626891954
98,277.918,2591,2486,2752,2360,2320,642,6189.0,68.21787278052666,27.57696462689195
99,220.041,2588,2484,2750,2358,2422,515,6189.0,68.21894788194551,27.576964626891954
100,153.462,2697,2593,2859,2466,2531,432,6189.0,68.2200229833644,27.576964626891957
101,207.45,2791,2686,2953,2560,2625,338,6189.0,68.22109808478326,27.576964626891957
102,64.667,2601,2496,2762,2370,2113,3160,6189.0,68.20464465678988,27.57611782314484
103,154.187,2586,2481,2747,2355,2098,3145,6189.0,68.20571975305577,27.576117823144838
104,272.447,2485,2381,2647,2255,2016,2495,6189.0,68.20786994558756,27.57611782314484
105,86.882,2461,2357,2623,2231,1992,2518,6189.0,68.20894504185347,27.576117823144838
106,51.418,2647,2543,2809,2417,2178,2332,6189.0,68.21002013811936,27.57611782314484
107,51.813,2530,2425,2692,2299,2258,1785,6189.0,68.21109523438525,27.576117823144845
108,132.499,2530,2425,2692,2299,2258,1785,6189.0,68.21217033065118,27.576117823144838
109,162.163,2363,2259,2525,2133,2092,1619,6189.0,68.21324542691706,27.57611782314484
110,270.008,2332,2227,2493,2101,2060,1587,6189.0,68.21432052318295,27.57611782314484
111,319.909,2345,2240,2506,2114,2073,1600,6189.0,68.21539561944887,27.57611782314484
112,200.594,2392,2288,2554,2162,2122,875,6189.0,68.21647071571476,27.576117823144845
113,342.784,2506,2401,2668,2275,2235,727,6189.0,68.21754581198066,27.576117823144838
114,244.893,2516,2412,2678,2285,2341,609,6189.0,68.21862090824658,27.57611782314484
115,256.692,2627,2522,2788,2396,2461,502,6189.0,68.21969600451246,27.576117823144838
116,236.587,2747,2642,2909,2516,2581,385,6189.0,68.22077110077836,27.57611782314485
117,117.403,2377,2273,2539,2146,1889,2937,6189.0,68.20431776451238,27.575271021875285
118,182.466,2308,2203,2469,2077,1838,2804,6189.0,68.20646794673868,27.57527102187528
119,292.223,2437,2333,2599,2207,1968,2542,6189.0,68.20754303785185,27.57527102187528
120,102.308,2386,2281,2547,2155,1916,2594,6189.0,68.20861812896501,27.575271021875288
121,110.416,2530,2425,2692,2299,2258,1785,6189.0,68.21076831119134,27.575271021875288
122,188.399,2420,2316,2582,2189,2148,1676,6189.0,68.2118434023045,27.575271021875285
123,154.187,2420,2316,2582,2189,2148,1676,6189.0,68.21291849341766,27.575271021875285
124,236.982,2282,2177,2444,2051,2010,1537,6189.0,68.21399358453081,27.575271021875285
125,317.8,2410,2305,2571,2179,2138,1665,6189.0,68.21506867564398,27.575271021875277
126,286.488,2346,2242,2508,2115,2075,970,6189.0,68.21614376675714,27.57527102187528
127,291.366,2393,2289,2555,2163,2123,839,6189.0,68.21721885787031,27.57527102187529
128,304.616,2401,2296,2563,2170,2235,702,6189.0,68.21829394898346,27.575271021875285
129,352.54,2365,2261,2527,2134,2199,782,6189.0,68.21936904009662,27.575271021875285
130,174.226,2408,2303,2569,2177,2242,827,6189.0,68.22044413120979,27.57527102187528
131,263.086,2646,2541,2722,2415,1975,3088,6189.0,68.20184071474594,27.57442422308318
132,256.89,2527,2423,2611,2297,1865,2977,6189.0,68.20291580070658,27.574424223083177
133,224.391,2377,2273,2539,2147,1843,2923,6189.0,68.20399088666723,27.574424223083177
134,254.781,2331,2227,2493,2101,1844,2891,6189.0,68.20506597262788,27.574424223083177
135,278.71,2308,2203,2469,2077,1838,2804,6189.0,68.20614105858854,27.574424223083177
136,301.65,2264,2159,2425,2033,1794,2804,6189.0,68.20721614454918,27.574424223083177
137,58.075,2285,2180,2447,2054,1815,2695,6189.0,68.20829123050981,27.574424223083177
138,76.467,2434,2329,2595,2203,2162,1689,6189.0,68.21044140243113,27.574424223083177
