,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,1.134,2516,998,1160,1943,2340,1949,1770,5065.0,38.936534513509585,15.360815239940424
1,34.223,2516,998,1160,1943,2340,1949,1770,5065.0,38.93643988436745,15.359995140014448
2,1.798,2516,998,1160,1943,2340,1949,1770,5065.0,38.937460324918455,15.35999514001445
3,99.846,2967,657,221,1948,2251,1954,1704,5065.0,38.942562527673466,15.359995140014448
4,54.142,3045,388,251,2053,2329,2059,1810,5065.0,38.94562384932648,15.35999514001445
5,60.616,3119,461,370,2133,2403,2138,1889,5065.0,38.946644289877476,15.359995140014446
6,14.165,3049,388,444,2077,2333,2104,1855,5065.0,38.947664730428485,15.35999514001445
7,55.027,1941,1625,1545,2031,2367,2181,2398,5065.0,38.92307956599606,15.359175041319894
8,101.7,1876,1745,1674,1967,2302,2116,2333,5065.0,38.9241000040672,15.35917504131989
9,119.406,1871,1825,1748,1961,2297,2111,2328,5065.0,38.92512044213832,15.359175041319894
10,118.714,1912,1871,1789,2002,2338,2152,2369,5065.0,38.92614088020945,15.35917504131989
11,118.023,1835,1786,1712,1926,2262,2075,2292,5065.0,38.92716131828058,15.359175041319894
12,20.971,1972,1060,1786,1764,2139,1913,1870,5065.0,38.93328394670734,15.359175041319894
13,48.36,2079,866,1597,1761,2137,1835,1676,5065.0,38.93430438477846,15.359175041319892
14,127.318,2079,866,1597,1761,2137,1835,1676,5065.0,38.935324822849594,15.359175041319894
15,103.111,2149,854,1524,1817,2196,1823,1664,5065.0,38.93634526092071,15.359175041319892
16,5.257,2351,833,995,1778,2175,1784,1605,5065.0,38.93736569899184,15.359175041319892
17,125.354,3032,880,446,2010,2316,2016,1769,5065.0,38.940427013205216,15.359175041319894
18,130.389,2899,747,313,1877,2183,1883,1636,5065.0,38.94144745127634,15.359175041319892
19,61.169,2899,747,313,1877,2183,1883,1636,5065.0,38.94246788934746,15.359175041319894
20,55.359,2988,336,99,1995,2272,2001,1752,5065.0,38.944508765489715,15.359175041319888
21,117.857,3023,365,273,2036,2307,2042,1793,5065.0,38.94552920356084,15.359175041319894
22,141.151,3049,388,444,2077,2333,2104,1855,5065.0,38.94654964163196,15.359175041319892
23,92.459,2999,338,494,2027,2283,2088,1839,5065.0,38.9475700797031,15.359175041319894
24,97.799,2956,294,647,1983,2240,2117,1816,5065.0,38.948590517774214,15.359175041319892
25,104.411,3046,422,858,2058,2330,2260,1944,5065.0,38.949610955845344,15.35917504131989
26,0.166,1776,1342,1262,2267,2603,2417,2421,5065.0,38.92094410929828,15.358354943856684
27,66.287,1928,1494,1414,2169,2505,2319,2535,5065.0,38.92196454488968,15.35835494385668
28,118.078,1947,1574,1494,2060,2396,2210,2427,5065.0,38.922984980481075,15.358354943856684
29,95.973,1836,1691,1638,1926,2262,2076,2293,5065.0,38.924005416072475,15.358354943856684
30,99.846,1817,1774,1695,1908,2244,2057,2274,5065.0,38.925025851663875,15.358354943856686
31,109.418,1816,1776,1694,1907,2243,2057,2273,5065.0,38.92604628725527,15.358354943856684
32,103.941,1820,1768,1698,1911,2247,2060,2277,5065.0,38.92706672284667,15.358354943856682
33,70.603,1972,1060,1786,1764,2139,1913,1870,5065.0,38.93318933639505,15.35835494385668
34,104.051,2004,904,1635,1733,2108,1873,1714,5065.0,38.934209771986446,15.358354943856684
35,120.014,2071,818,1549,1750,2128,1787,1629,5065.0,38.93523020757785,15.358354943856686
36,90.163,2149,854,1524,1817,2196,1823,1664,5065.0,38.93625064316925,15.358354943856684
37,11.177,2334,816,1012,1735,2145,1741,1562,5065.0,38.937271078760645,15.358354943856687
38,65.208,2505,933,820,1677,2099,1683,1504,5065.0,38.938291514352045,15.358354943856682
39,130.03,2590,964,745,1701,2123,1707,1529,5065.0,38.93931194994344,15.358354943856684
