,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,149.749,3963,560,912,151,88,1248,13030.0,128.17763856748041,-3.693410063476701
1,181.513,4035,633,984,3,166,1321,13030.0,128.1786376254473,-3.693410063476701
2,82.105,3863,460,812,351,226,1148,13030.0,128.17571256862524,-3.69421947599943
3,157.788,3863,460,812,351,226,1148,13030.0,128.17671162715428,-3.6942194759994313
4,161.438,3921,519,870,113,47,1207,13030.0,128.17771068568328,-3.694219475999434
5,203.27,3858,456,807,46,46,1143,13030.0,128.17870974421228,-3.6942194759994327
6,9.902,3971,569,920,460,335,1257,13030.0,128.17478564252878,-3.6950288888049805
7,152.691,3946,544,895,434,309,1231,13030.0,128.17578470162002,-3.695028888804983
8,134.758,3761,359,710,250,125,1046,13030.0,128.1767837607113,-3.6950288888049805
9,187.64,3816,413,764,88,58,1101,13030.0,128.17778281980256,-3.6950288888049783
10,222.737,3804,402,753,88,41,1089,13030.0,128.17878187889377,-3.69502888880498
11,199.495,3885,483,834,374,249,1171,13030.0,128.175856850531,-3.695838301893406
12,186.246,3876,474,825,365,240,1161,13030.0,128.17685591018466,-3.6958383018934104
13,187.64,3661,259,610,150,30,946,13030.0,128.17785496983825,-3.695838301893411
14,196.807,3618,216,567,107,70,903,13030.0,128.17885402949187,-3.6958383018934082
15,53.331,3513,147,566,276,140,798,13030.0,128.17393089492612,-3.6966477152647785
16,173.372,3483,0,537,246,110,769,13030.0,128.17492995514223,-3.6966477152647803
17,211.071,3961,559,910,450,325,1247,13030.0,128.17592901535832,-3.6966477152647803
18,204.895,3961,559,910,450,325,1247,13030.0,128.17692807557444,-3.6966477152647808
19,177.445,3521,118,470,27,48,806,13030.0,128.1779271357905,-3.6966477152647803
20,174.503,3557,155,506,37,11,842,13030.0,128.1789261960066,-3.6966477152647803
21,24.852,3571,106,625,334,198,857,13030.0,128.17300401376588,-3.6974571289191553
22,119.309,3463,73,517,226,90,749,13030.0,128.17400307454457,-3.697457128919157
23,206.071,3362,140,414,123,30,648,13030.0,128.1750021353233,-3.697457128919156
24,264.304,3321,273,366,84,179,606,13030.0,128.176001196102,-3.697457128919157
25,147.62,3381,65,406,66,175,667,13030.0,128.17700025688072,-3.697457128919153
26,183.18,3434,47,398,75,135,719,13030.0,128.17799931765944,-3.6974571289191553
27,208.914,3431,239,376,11,141,916,13030.0,128.1789983784381,-3.697457128919156
28,268.52,3455,286,400,35,188,964,13030.0,128.17999743921683,-3.697457128919157
29,197.64,3463,489,408,0,11,1193,13030.0,128.18099649999556,-3.697457128919156
30,259.157,3737,434,527,296,325,1467,13030.0,128.18199556077425,-3.697457128919157
31,162.828,3863,515,772,212,388,1593,13030.0,128.18299462155295,-3.6974571289191527
32,249.596,3904,302,707,0,429,1634,13030.0,128.18399368233167,-3.697457128919157
33,76.308,3952,254,690,48,477,1682,13030.0,128.1849927431104,-3.697457128919156
34,63.527,3578,10,631,341,205,863,13030.0,128.17307620873777,-3.6982665428565995
35,169.945,3578,10,631,341,205,863,13030.0,128.17407527007921,-3.6982665428565973
36,227.002,3334,153,383,93,42,619,13030.0,128.17507433142066,-3.698266542856598
37,231.217,3265,250,313,26,157,551,13030.0,128.1760733927621,-3.6982665428565977
38,230.923,3315,132,360,42,242,600,13030.0,128.17707245410355,-3.6982665428565995
39,191.905,3335,116,279,149,226,793,13030.0,128.178071515445,-3.6982665428565995
40,168.229,3299,285,244,60,286,962,13030.0,128.17907057678642,-3.698266542856599
41,161.563,3297,323,241,10,186,1026,13030.0,128.18006963812786,-3.6982665428565977
42,236.119,3428,454,372,102,168,1157,13030.0,128.18106869946934,-3.6982665428566017
43,239.697,3520,536,464,85,107,1249,13030.0,128.1820677608108,-3.6982665428565973
44,171.758,3705,402,495,212,292,1435,13030.0,128.18306682215223,-3.6982665428565995
45,270.431,3952,254,690,48,477,1682,13030.0,128.18406588349367,-3.6982665428565977
46,160.185,4044,162,598,139,412,1774,13030.0,128.18506494483512,-3.698266542856598
47,31.42,3281,63,430,276,202,566,13030.0,128.17314841962585,-3.69907595707717
48,152.203,3234,63,383,229,202,519,13030.0,128.17414748153013,-3.6990759570771705
49,263.814,3155,159,204,151,299,440,13030.0,128.1751465434345,-3.699075957077174
50,222.443,3170,174,215,0,232,455,13030.0,128.17614560533877,-3.6990759570771683
51,217.049,3247,199,293,67,252,532,13030.0,128.1771446672431,-3.699075957077171
52,109.062,3248,203,192,142,313,880,13030.0,128.17814372914737,-3.69907595707717
53,101.886,3226,217,170,117,292,907,13030.0,128.17914279105167,-3.6990759570771705
54,143.347,3229,255,174,66,245,959,13030.0,128.18014185295596,-3.6990759570771705
55,277.931,3435,400,318,44,253,1164,13030.0,128.18114091486032,-3.699075957077169
56,190.106,3611,444,401,176,198,1341,13030.0,128.18213997676463,-3.6990759570771683
57,156.565,3757,298,365,316,345,1487,13030.0,128.18313903866888,-3.6990759570771723
58,225.874,3850,205,405,405,392,1580,13030.0,128.18413810057322,-3.699075957077168
59,239.158,4034,74,509,228,324,1860,13030.0,128.18513716247753,-3.699075957077174
