,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,0.718,1917,1917,1576,1082,1737,1712,1266.0,-48.51797264165263,-25.505277719113295
1,0.249,1917,1917,1576,1082,1737,1712,1266.0,-48.51690952529785,-25.505277719113298
2,0.526,1727,1669,1333,945,1313,1355,1266.0,-48.50415212904038,-25.505277719113295
3,13.893,0,0,340,681,2191,2859,1266.0,-48.5309408740733,-25.50611874272879
4,32.732,72,72,267,695,2119,2787,1266.0,-48.52987775309992,-25.506118742728788
5,22.794,381,381,326,756,2169,2837,1266.0,-48.52881463212655,-25.506118742728788
6,0.0,381,381,326,756,2169,2837,1266.0,-48.52775151115318,-25.50611874272879
7,0.856,1803,1803,1462,1196,1663,1598,1266.0,-48.5181834223928,-25.506118742728788
8,0.602,1917,1917,1576,1082,1737,1712,1266.0,-48.51712030141943,-25.506118742728788
9,0.176,1932,1874,1539,929,1584,1560,1266.0,-48.516057180446055,-25.50611874272879
10,0.517,1793,1735,1400,777,1430,1421,1266.0,-48.5096784546058,-25.506118742728788
11,0.602,1793,1735,1400,777,1430,1421,1266.0,-48.50861533363242,-25.506118742728788
12,0.408,1680,1622,1287,898,1266,1308,1266.0,-48.504362849738925,-25.506118742728788
13,0.928,1719,1661,1325,937,1305,1347,1266.0,-48.50329972876556,-25.50611874272879
14,33.378,0,0,340,681,2191,2859,1266.0,-48.5311517197562,-25.50695976858042
15,48.051,202,202,154,561,2005,2673,1266.0,-48.53008859416402,-25.506959768580415
16,23.441,199,199,149,566,2000,2668,1266.0,-48.52902546857187,-25.50695976858042
17,20.782,552,552,214,587,1998,2666,1266.0,-48.526899217387516,-25.506959768580415
18,11.141,581,581,243,558,1968,2637,1266.0,-48.52583609179535,-25.506959768580415
19,17.164,771,771,430,510,1916,2584,1266.0,-48.52477296620318,-25.506959768580415
20,0.513,1803,1803,1462,1196,1663,1598,1266.0,-48.51839421265015,-25.506959768580415
21,0.632,1803,1745,1409,1046,1495,1431,1266.0,-48.51733108705799,-25.506959768580415
22,0.205,1926,1868,1533,923,1578,1554,1266.0,-48.51626796146583,-25.506959768580415
23,0.508,1775,1717,1382,772,1425,1403,1266.0,-48.515204835873654,-25.506959768580415
24,0.406,1770,1712,1377,767,1420,1398,1266.0,-48.514141710281486,-25.506959768580415
25,0.456,1613,1555,1219,597,1249,1241,1266.0,-48.50882608232063,-25.506959768580415
26,0.2,1613,1555,1219,597,1249,1241,1266.0,-48.50776295672847,-25.506959768580415
27,0.446,1539,1481,1146,757,1125,1167,1266.0,-48.50563670554412,-25.506959768580415
28,0.18,1556,1498,1163,774,1142,1184,1266.0,-48.50457357995196,-25.506959768580415
