,POP_2015,active_living,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
27,0.0,1942,1263,1303,330,11897.0,116.96588672933201,31.474419808480874
28,58.412,2355,1640,1716,742,11897.0,116.96919024384852,31.474419808480878
29,16.223,2355,1640,1716,742,11897.0,116.97029141535404,31.474419808480878
30,1.326,1691,2146,2900,1130,11897.0,116.91676730460327,31.473560562886327
31,14.201,1501,1955,2710,939,11897.0,116.91896963503365,31.473560562886334
32,62.307,644,709,1228,1228,11897.0,116.93218361761585,31.473560562886327
33,87.229,644,709,1228,1228,11897.0,116.93328478283102,31.473560562886334
34,76.475,751,816,1118,1118,11897.0,116.9343859480462,31.47356056288633
35,61.743,1105,1170,979,979,11897.0,116.93548711326137,31.473560562886334
36,0.0,1932,1256,1293,321,11897.0,116.96411740885611,31.47356056288633
37,0.0,1939,1252,1299,319,11897.0,116.96521857407133,31.47356056288633
38,16.853,2355,1640,1716,742,11897.0,116.96852206971684,31.47356056288633
39,41.112,2352,1627,1712,730,11897.0,116.96962323493206,31.473560562886334
40,27.885,1145,936,1736,1266,11897.0,116.92600988539057,31.472701320271756
41,24.972,1145,936,1736,1266,11897.0,116.92711104431568,31.47270132027176
42,41.098,542,607,1133,1133,11897.0,116.93261683894133,31.47270132027176
43,70.559,654,719,1021,1021,11897.0,116.93371799786647,31.472701320271756
44,72.216,654,719,1021,1021,11897.0,116.93481915679159,31.47270132027176
45,65.091,900,965,775,775,11897.0,116.93592031571673,31.472701320271764
46,64.113,900,965,775,775,11897.0,116.93702147464185,31.47270132027176
47,63.947,1119,766,418,418,11897.0,116.94142611034238,31.47270132027176
48,36.191,1145,936,1736,1266,11897.0,116.92534200818994,31.47184208063705
49,41.228,1145,936,1736,1266,11897.0,116.92644316082529,31.471842080637053
50,76.106,542,607,1133,1133,11897.0,116.93194892400203,31.47184208063705
51,62.676,542,607,1133,1133,11897.0,116.93305007663737,31.471842080637053
52,78.828,654,719,1021,1021,11897.0,116.93415122927271,31.47184208063705
53,58.934,900,965,775,775,11897.0,116.93635353454341,31.471842080637053
54,42.637,1111,757,410,410,11897.0,116.94075814508483,31.47184208063705
55,66.996,1104,748,403,403,11897.0,116.94185929772016,31.47184208063705
56,63.715,398,0,400,398,11897.0,116.94846621353226,31.471842080637053
57,53.16,404,0,395,404,11897.0,116.9495673661676,31.471842080637053
58,49.762,1120,825,480,692,11897.0,116.95727543461506,31.471842080637053
59,44.924,1125,973,485,346,11897.0,116.95837658725038,31.471842080637053
60,10.357,1783,935,1143,0,11897.0,116.96431542838707,31.470982843982068
61,24.359,1793,942,1153,9,11897.0,116.96541657473291,31.47098284398207
62,0.729,2200,1314,1560,417,11897.0,116.96872001377044,31.470982843982064
63,0.133,2200,1314,1560,417,11897.0,116.96982116011627,31.470982843982064
64,58.495,349,0,989,989,11897.0,116.93104648664159,31.46926437961084
65,53.822,142,207,781,781,11897.0,116.93324875417689,31.469264379610838
66,61.279,574,639,349,349,11897.0,116.93765328924746,31.46926437961084
67,55.562,715,707,14,14,11897.0,116.9409566905504,31.46926437961084
68,80.866,700,692,0,0,11897.0,116.94205782431804,31.46926437961084
69,45.461,349,0,989,989,11897.0,116.93037868120273,31.46840515189435
70,51.585,137,211,786,786,11897.0,116.93258093616063,31.46840515189435
71,56.258,570,644,355,355,11897.0,116.93698544607645,31.46840515189435
72,52.414,567,650,361,361,11897.0,116.93808657355542,31.468405151894352
73,51.734,715,707,14,14,11897.0,116.94028882851329,31.468405151894345
74,40.88,699,699,41,348,11897.0,116.94138995599228,31.468405151894352
75,52.364,9,9,5,9,11897.0,116.94799672086597,31.46840515189435
76,61.097,10,19,0,10,11897.0,116.94909784834495,31.468405151894352
77,48.631,639,648,0,490,11897.0,116.9546034857397,31.46840515189435
78,38.163,653,653,13,476,11897.0,116.95570461321866,31.46840515189435
79,40.305,758,766,118,585,11897.0,116.9568057406976,31.46840515189435
80,11.633,1577,627,938,307,11897.0,116.96451363305029,31.468405151894352
81,0.0,1580,625,940,317,11897.0,116.96561476052923,31.46840515189435
82,1.856,1985,1006,1346,724,11897.0,116.96891814296609,31.468405151894345
83,1.392,1982,1001,1342,728,11897.0,116.97001927044505,31.46840515189435
84,13.505,716,412,1398,741,11897.0,116.92640754113675,31.46754592715711
85,50.624,709,418,1401,748,11897.0,116.9275086623273,31.46754592715711
86,38.511,13,362,812,927,11897.0,116.93301426827998,31.467545927157115
87,36.937,174,524,650,784,11897.0,116.9341153894705,31.46754592715711
88,51.801,174,524,650,784,11897.0,116.93521651066105,31.467545927157115
89,50.939,497,750,357,461,11897.0,116.9374187530421,31.467545927157115
90,69.565,482,765,342,476,11897.0,116.93851987423264,31.467545927157115
91,54.369,800,787,20,794,11897.0,116.94072211661374,31.467545927157115
92,54.137,801,783,24,794,11897.0,116.94182323780426,31.467545927157115
93,25.784,1580,625,940,326,11897.0,116.96494678280551,31.467545927157115
94,35.13,1982,1001,1342,728,11897.0,116.96825014637712,31.467545927157115
95,9.611,1982,1001,1342,728,11897.0,116.96935126756765,31.467545927157115
96,40.56,239,588,1002,1135,11897.0,116.93124538696206,31.466686705399034
97,44.062,137,486,900,1033,11897.0,116.93234650186444,31.466686705399034
98,62.489,72,421,835,968,11897.0,116.93344761676683,31.466686705399034
99,75.381,174,524,650,784,11897.0,116.93454873166922,31.46668670539903
100,16.4,574,1028,2143,13,11897.0,116.91846546101758,31.46582748661997
101,7.069,559,1013,2137,15,11897.0,116.9195665696321,31.465827486619965
102,20.813,488,640,1524,969,11897.0,116.9261732213192,31.465827486619972
103,65.306,488,640,1524,969,11897.0,116.92727432993372,31.465827486619965
104,40.483,365,715,1175,1289,11897.0,116.92947654716276,31.46582748661997
105,42.361,362,711,1125,1259,11897.0,116.93057765577724,31.46582748661997
106,25.841,312,661,1047,1209,11897.0,116.93167876439178,31.46582748661997
107,82.659,285,634,953,1182,11897.0,116.9327798730063,31.465827486619965
108,79.126,224,573,883,1121,11897.0,116.93388098162082,31.46582748661997
109,72.266,394,744,731,1024,11897.0,116.93498209023532,31.46582748661997
110,76.823,689,897,426,700,11897.0,116.93828541607888,31.46582748661997
111,25.685,440,895,2155,134,11897.0,116.91889893026466,31.464968270819814
112,9.561,411,866,2126,149,11897.0,116.92000003259159,31.464968270819814
113,13.25,488,640,1524,969,11897.0,116.92550554422616,31.464968270819814
114,8.103,459,669,1495,998,11897.0,116.92660664655308,31.464968270819806
115,75.522,307,656,975,1203,11897.0,116.93101105586074,31.464968270819814
116,68.106,224,573,883,1121,11897.0,116.93211215818766,31.46496827081981
117,77.883,257,606,851,1153,11897.0,116.93321326051458,31.464968270819814
118,66.135,394,744,731,1024,11897.0,116.9343143628415,31.464968270819814
119,89.152,689,897,426,700,11897.0,116.93761766982226,31.464968270819814
120,2.469,415,870,2131,158,11897.0,116.91823131983462,31.464109057998446
121,3.099,389,828,2100,201,11897.0,116.91933241587421,31.464109057998442
122,12.528,8,446,1718,569,11897.0,116.922635703993,31.464109057998446
123,25.287,16,438,1721,577,11897.0,116.92373680003257,31.46410905799845
124,20.791,339,789,1375,900,11897.0,116.92593899211175,31.464109057998453
125,19.04,346,783,1379,908,11897.0,116.92704008815134,31.464109057998446
126,10.274,1061,780,1323,1622,11897.0,116.92814118419093,31.464109057998453
127,25.917,1131,849,1243,1692,11897.0,116.9292422802305,31.46410905799845
128,49.398,553,902,1006,1269,11897.0,116.93034337627013,31.464109057998446
129,31.766,394,742,806,1290,11897.0,116.93254556834928,31.464109057998446
130,62.34,394,737,719,1260,11897.0,116.93364666438887,31.464109057998446
131,55.181,509,799,600,1157,11897.0,116.93474776042845,31.464109057998446
132,79.325,494,702,290,895,11897.0,116.93694995250766,31.464109057998446
133,63.45,509,717,276,880,11897.0,116.93805104854725,31.46410905799845
134,77.684,709,630,0,1040,11897.0,116.94025324062642,31.46410905799845
135,57.337,710,631,0,1042,11897.0,116.94135433666604,31.464109057998453
136,70.294,534,455,174,866,11897.0,116.94245543270559,31.46410905799845
137,47.691,534,455,174,866,11897.0,116.94355652874519,31.46410905799845
138,77.22,621,235,247,646,11897.0,116.9446576247848,31.46410905799845
139,54.684,616,227,238,637,11897.0,116.94575872082436,31.464109057998446
140,56.225,388,0,11,410,11897.0,116.94685981686396,31.464109057998446
141,73.326,391,7,7,406,11897.0,116.94796091290355,31.464109057998446
142,56.822,605,381,370,33,11897.0,116.95126420102233,31.464109057998442
143,51.088,622,395,383,15,11897.0,116.95236529706192,31.46410905799845
144,64.925,864,769,1475,1426,11897.0,116.92527136660851,31.463249848155748
145,49.343,864,769,1475,1426,11897.0,116.92637245636105,31.463249848155748
146,26.474,1061,780,1323,1622,11897.0,116.92747354611359,31.463249848155748
147,53.789,1153,853,1218,1714,11897.0,116.92857463586611,31.463249848155748
148,46.846,1157,944,1105,1825,11897.0,116.92967572561868,31.46324984815574
149,83.517,444,701,769,1310,11897.0,116.93187790512373,31.463249848155744
150,78.132,444,701,769,1310,11897.0,116.93297899487627,31.463249848155744
151,56.175,305,92,93,492,11897.0,116.9472931616592,31.463249848155744
152,78.281,303,105,94,493,11897.0,116.94839425141178,31.463249848155744
153,58.512,598,379,368,38,11897.0,116.95059643091683,31.463249848155748
154,46.017,612,392,381,25,11897.0,116.95169752066937,31.463249848155748
155,37.318,1077,830,717,439,11897.0,116.95610187967952,31.463249848155744
156,37.865,1072,833,728,447,11897.0,116.95720296943203,31.463249848155744
157,10.241,1911,7,1554,942,11897.0,116.96491059769981,31.463249848155748
158,5.783,1911,7,1554,942,11897.0,116.96601168745231,31.463249848155744
159,6.778,2296,392,1940,1328,11897.0,116.96931495670992,31.463249848155744
160,12.911,2575,671,2219,1607,11897.0,116.97261822596751,31.46324984815574
161,19.985,2767,868,2416,1804,11897.0,116.97371931572007,31.463249848155737
162,49.945,2767,868,2416,1804,11897.0,116.97482040547261,31.463249848155744
163,37.772,3738,264,3386,2774,11897.0,116.98473021324541,31.463249848155748
164,42.628,4002,0,3650,3038,11897.0,116.98693239275052,31.463249848155744
165,34.199,4002,0,3650,3038,11897.0,116.98803348250303,31.463249848155744
166,84.048,911,815,1522,1472,11897.0,116.92460377004214,31.462390641291588
167,74.47,793,698,1404,1355,11897.0,116.92570485350791,31.462390641291584
168,49.912,994,783,943,1664,11897.0,116.9301091873709,31.46239064129158
169,84.661,573,572,721,1384,11897.0,116.93231135430241,31.462390641291588
170,63.367,573,572,721,1384,11897.0,116.93341243776815,31.462390641291584
171,28.485,451,417,428,745,11897.0,116.94442327242567,31.462390641291584
172,79.938,451,417,428,745,11897.0,116.94552435589144,31.46239064129158
173,69.681,206,192,191,491,11897.0,116.94772652282296,31.462390641291584
174,63.599,388,434,424,249,11897.0,116.94992868975446,31.462390641291584
175,64.179,388,434,424,249,11897.0,116.95102977322021,31.462390641291588
176,66.665,1072,833,728,447,11897.0,116.95543410708325,31.462390641291584
177,72.879,1072,833,728,447,11897.0,116.95653519054896,31.462390641291584
178,40.599,1904,0,1547,935,11897.0,116.96424277480924,31.462390641291584
179,41.674,1905,7,1554,942,11897.0,116.96534385827496,31.46239064129158
180,47.095,2296,392,1940,1328,11897.0,116.96864710867227,31.462390641291584
181,53.11,2296,392,1940,1328,11897.0,116.96974819213801,31.462390641291588
182,45.636,2572,674,2222,1610,11897.0,116.9719503590695,31.462390641291584
183,56.54,2767,868,2416,1804,11897.0,116.97305144253527,31.462390641291588
184,68.338,2767,868,2416,1804,11897.0,116.97415252600102,31.462390641291588
185,42.151,3738,264,3386,2774,11897.0,116.9840622771928,31.462390641291588
186,25.378,4002,0,3650,3038,11897.0,116.9862644441243,31.462390641291588
187,28.192,4002,0,3650,3038,11897.0,116.98736552759007,31.462390641291584
188,76.624,686,590,1297,1247,11897.0,116.92503727959065,31.46153143740586
189,61.644,651,555,1262,1212,11897.0,116.92613835676988,31.46153143740586
190,59.142,822,541,1152,1384,11897.0,116.92723943394914,31.461531437405863
191,57.308,952,633,1062,1514,11897.0,116.9283405111284,31.461531437405867
192,35.395,1022,756,970,1636,11897.0,116.92944158830764,31.46153143740586
193,58.959,1043,724,1002,1605,11897.0,116.93054266548687,31.461531437405863
194,59.44,673,472,621,1483,11897.0,116.93274481984535,31.461531437405867
195,74.254,673,472,621,1483,11897.0,116.9338458970246,31.461531437405863
196,39.729,3973,499,3621,3009,11897.0,116.9844954472698,31.461531437405863
197,23.391,3973,499,3621,3009,11897.0,116.98559652444902,31.46153143740586
198,17.598,845,391,1804,662,11897.0,116.91886438014306,31.460672236498453
199,74.453,832,377,1791,650,11897.0,116.91996545103606,31.460672236498453
200,41.894,454,0,1413,1016,11897.0,116.92326866371512,31.460672236498453
201,56.921,723,442,1119,1285,11897.0,116.9265718763941,31.46067223649845
202,34.085,844,563,999,1405,11897.0,116.92767294728714,31.460672236498453
203,38.748,878,528,965,1440,11897.0,116.92877401818014,31.460672236498453
204,72.895,1043,724,1002,1605,11897.0,116.92987508907312,31.46067223649845
205,61.213,518,310,459,1645,11897.0,116.93317830175215,31.460672236498453
206,66.897,518,310,459,1645,11897.0,116.93427937264515,31.460672236498453
207,55.521,5,394,393,632,11897.0,116.94749222336124,31.460672236498453
208,40.847,144,533,524,493,11897.0,116.94859329425422,31.460672236498453
209,71.818,144,533,524,493,11897.0,116.94969436514724,31.460672236498453
210,60.5,1342,1103,999,718,11897.0,116.95630079050525,31.46067223649845
211,64.361,1361,1122,1017,736,11897.0,116.95740186139827,31.460672236498453
212,46.719,2796,905,2452,1840,11897.0,116.97171578300734,31.46067223649845
213,76.193,2796,905,2452,1840,11897.0,116.97281685390033,31.460672236498457
214,17.261,3973,499,3621,3009,11897.0,116.98382756283038,31.460672236498453
215,27.176,3973,499,3621,3009,11897.0,116.98492863372338,31.460672236498453
216,0.597,845,391,1804,662,11897.0,116.91819689552379,31.459813038569237
217,7.623,839,384,1798,656,11897.0,116.91929796013085,31.459813038569237
218,31.493,454,0,1413,1016,11897.0,116.92260115395196,31.459813038569237
219,59.223,454,0,1413,1016,11897.0,116.92370221855899,31.459813038569237
220,56.987,784,353,1060,1345,11897.0,116.92590434777306,31.459813038569237
221,63.377,784,353,1060,1345,11897.0,116.92700541238014,31.45981303856924
222,62.999,928,498,914,1490,11897.0,116.92810647698715,31.459813038569244
223,32.728,884,611,802,1602,11897.0,116.9292075415942,31.459813038569237
224,48.337,772,564,689,1715,11897.0,116.93030860620127,31.45981303856924
225,64.627,518,310,459,1645,11897.0,116.93251073541533,31.459813038569244
226,63.483,432,224,373,1731,11897.0,116.93361180002238,31.459813038569234
227,43.83,207,0,177,1597,11897.0,116.93581392923645,31.45981303856924
228,78.298,13,221,398,1403,11897.0,116.93801605845054,31.45981303856924
229,63.897,243,496,493,1483,11897.0,116.94021818766461,31.45981303856924
230,60.186,243,496,493,1483,11897.0,116.94131925227167,31.459813038569237
231,73.558,27,713,681,1266,11897.0,116.9424203168787,31.45981303856924
232,62.489,13,726,695,1253,11897.0,116.94352138148575,31.459813038569244
233,71.354,158,750,761,1080,11897.0,116.94462244609275,31.459813038569237
234,39.472,160,748,759,1082,11897.0,116.94572351069982,31.45981303856924
235,18.195,10,399,389,627,11897.0,116.94682457530686,31.459813038569234
236,52.066,144,533,524,493,11897.0,116.9479256399139,31.459813038569244
237,50.69,144,533,524,493,11897.0,116.94902670452095,31.459813038569244
238,54.17,1361,1122,1017,736,11897.0,116.95563309216317,31.45981303856924
239,43.693,1361,1122,1017,736,11897.0,116.95673415677021,31.45981303856924
240,82.047,2958,1066,2614,2002,11897.0,116.9721490612688,31.459813038569244
241,9.23,920,466,1879,738,11897.0,116.91863049815673,31.458953843618087
242,12.544,913,459,1872,732,11897.0,116.9197315564781,31.45895384361809
243,77.204,887,456,957,1449,11897.0,116.92633790640619,31.458953843618097
244,73.26,884,611,802,1602,11897.0,116.92743896472753,31.45895384361809
245,62.423,884,611,802,1602,11897.0,116.92854002304887,31.458953843618094
246,31.982,772,564,689,1715,11897.0,116.92964108137022,31.45895384361809
247,66.814,432,224,373,1731,11897.0,116.93294425633427,31.458953843618094
248,63.284,207,0,177,1597,11897.0,116.93514637297697,31.458953843618087
249,52.583,0,207,384,1389,11897.0,116.9373484896197,31.458953843618094
250,76.375,243,496,493,1483,11897.0,116.9406516645837,31.45895384361809
251,44.086,0,740,709,1239,11897.0,116.9428537812264,31.45895384361809
252,38.13,158,750,761,1080,11897.0,116.94395483954774,31.458953843618097
253,56.142,162,746,757,1085,11897.0,116.94505589786911,31.45895384361809
254,4.872,2958,1066,2614,2002,11897.0,116.97148129758145,31.45895384361809
255,14.433,2958,1066,2614,2002,11897.0,116.9725823559028,31.45895384361809
256,65.604,577,369,228,1876,11897.0,116.93227674157963,31.4580946516449
257,73.79,577,369,228,1876,11897.0,116.93337779361556,31.4580946516449
258,49.377,384,177,0,1774,11897.0,116.93557989768742,31.4580946516449
259,63.733,236,410,233,1626,11897.0,116.93778200175927,31.458094651644895
260,65.19,236,410,233,1626,11897.0,116.93888305379521,31.4580946516449
261,75.385,443,663,486,1452,11897.0,116.94108515786706,31.4580946516449
262,62.545,201,905,728,1210,11897.0,116.94328726193889,31.4580946516449
263,75.497,333,925,891,1047,11897.0,116.94438831397486,31.458094651644902
264,56.755,334,922,895,1043,11897.0,116.94548936601078,31.458094651644902
265,60.5,415,804,794,763,11897.0,116.94769147008265,31.458094651644902
266,57.468,415,804,794,763,11897.0,116.94879252211855,31.4580946516449
267,0.0,2380,591,2139,1527,11897.0,116.96530830265748,31.458094651644902
268,8.716,1100,669,1114,1662,11897.0,116.92610402700333,31.45723546264955
269,13.754,1111,679,1123,1672,11897.0,116.92720507275409,31.457235462649546
270,74.453,645,437,296,1944,11897.0,116.93271030150801,31.457235462649546
271,76.872,645,437,296,1944,11897.0,116.9338113472588,31.45723546264955
272,46.796,384,177,0,1774,11897.0,116.93491239300958,31.45723546264955
273,83.136,236,410,233,1626,11897.0,116.9371144845111,31.45723546264955
274,66.963,236,410,233,1626,11897.0,116.93821553026193,31.45723546264955
275,101.646,443,663,486,1452,11897.0,116.94041762176349,31.45723546264955
276,74.834,201,905,728,1210,11897.0,116.94261971326505,31.45723546264955
277,77.403,201,905,728,1210,11897.0,116.94372075901582,31.457235462649546
278,84.793,333,925,891,1047,11897.0,116.9448218047666,31.45723546264955
279,45.537,2375,589,2136,1524,11897.0,116.96464062828065,31.45723546264955
280,35.412,2380,591,2139,1527,11897.0,116.96574167403142,31.45723546264955
281,2.005,798,819,1875,1093,11897.0,116.91993140420679,31.456376276631918
282,0.0,1121,690,1133,1682,11897.0,116.92653764100221,31.456376276631925
283,43.383,833,626,485,2133,11897.0,116.93314387779765,31.45637627663193
284,33.241,833,626,485,2133,11897.0,116.93424491726354,31.45637627663192
285,67.99,670,890,713,1652,11897.0,116.940851154059,31.45637627663192
286,51.635,646,1035,1025,975,11897.0,116.94745739085442,31.45637627663193
287,54.949,1505,1453,1450,1168,11897.0,116.95626570658168,31.456376276631925
288,46.846,1505,1453,1450,1168,11897.0,116.95736674604755,31.456376276631918
289,50.989,1881,1077,1826,1544,11897.0,116.96066986444528,31.45637627663192
290,66.715,2058,899,2003,1722,11897.0,116.96177090391119,31.456376276631925
291,85.191,2058,899,2003,1722,11897.0,116.9628719433771,31.45637627663192
292,34.169,798,819,1875,1093,11897.0,116.91926403909119,31.455517093591887
293,0.133,1938,1730,1590,3238,11897.0,116.92587023817902,31.455517093591887
294,6.048,1860,1652,1511,3159,11897.0,116.92697127136033,31.45551709359189
295,10.705,833,626,485,2133,11897.0,116.93247643726683,31.45551709359189
296,17.283,853,646,505,2153,11897.0,116.93357747044814,31.45551709359189
297,10.224,679,899,722,1661,11897.0,116.94018366953597,31.45551709359189
298,12.494,689,909,731,1670,11897.0,116.94128470271725,31.45551709359189
299,11.981,714,1103,1093,1043,11897.0,116.94678986862375,31.45551709359189
300,69.333,774,1163,1153,1110,11897.0,116.94789090180507,31.45551709359189
301,55.479,1881,1077,1826,1544,11897.0,116.9600022667994,31.455517093591887
302,39.787,2058,899,2003,1722,11897.0,116.962204333162,31.455517093591883
303,85.97,2180,2276,2135,3783,11897.0,116.91969772979843,31.454657913529342
304,31.617,1938,1730,1590,3238,11897.0,116.9252028642833,31.454657913529342
305,57.153,1895,1706,1565,3213,11897.0,116.92630389118027,31.454657913529342
306,56.474,1895,1706,1565,3213,11897.0,116.92740491807724,31.454657913529346
307,33.954,1755,1628,1705,3353,11897.0,116.92850594497423,31.454657913529346
308,38.063,774,1163,1153,1110,11897.0,116.94612237532574,31.454657913529346
309,13.108,796,1185,1175,1125,11897.0,116.94722340222273,31.454657913529346
310,6.33,2180,2276,2135,3783,11897.0,116.91903041624921,31.453798736444156
311,41.974,1755,1628,1705,3353,11897.0,116.92783858115256,31.453798736444156
312,44.128,1619,1493,1654,3302,11897.0,116.92893960176546,31.453798736444153
313,17.631,1619,1493,1654,3302,11897.0,116.93004062237839,31.45379873644416
314,45.885,1079,871,730,2378,11897.0,116.93334368421708,31.453798736444156
315,9.86,1897,1993,1852,3500,11897.0,116.92166617461108,31.452939562336205
316,1.375,1856,2013,1893,3540,11897.0,116.9227671889402,31.452939562336205
317,78.878,1619,1493,1654,3302,11897.0,116.92827226058586,31.452939562336212
318,66.383,1619,1493,1654,3302,11897.0,116.92937327491498,31.452939562336212
319,46.664,1521,1395,1557,3204,11897.0,116.93047428924412,31.452939562336212
320,6.728,1270,1062,922,2569,11897.0,116.93157530357325,31.452939562336212
321,15.295,1126,919,778,2426,11897.0,116.93267631790238,31.45293956233621
322,24.359,1897,1993,1852,3500,11897.0,116.92099890005743,31.4520803912054
323,19.04,1831,1988,1871,3519,11897.0,116.92209990810304,31.452080391205396
324,6.778,1703,1860,1746,3394,11897.0,116.92320091614867,31.4520803912054
325,37.152,1703,1860,1746,3394,11897.0,116.9243019241943,31.4520803912054
326,37.169,1559,1433,1594,3242,11897.0,116.92760494833115,31.4520803912054
327,43.747,1281,1073,933,2580,11897.0,116.93090797246799,31.4520803912054
328,33.689,1275,1068,927,2575,11897.0,116.93200898051359,31.452080391205396
329,16.604,1703,1860,1746,3394,11897.0,116.92253365795061,31.451221223051586
330,19.289,1645,1801,1804,3452,11897.0,116.92363465971297,31.451221223051594
331,53.508,1653,1527,1689,3336,11897.0,116.92583666323769,31.451221223051586
332,23.995,1559,1433,1594,3242,11897.0,116.92693766500007,31.451221223051586
333,29.927,1468,1341,1503,3151,11897.0,116.92803866676245,31.45122122305159
334,46.067,1345,1219,1380,3028,11897.0,116.92913966852481,31.451221223051586
335,77.95,1262,1136,1297,2945,11897.0,116.9302406702872,31.45122122305159
336,45.852,1345,1219,1380,3028,11897.0,116.92847240155027,31.45036205787467
337,78.447,1262,1136,1297,2945,11897.0,116.92957339702969,31.450362057874667
338,25.254,1176,1043,1204,2852,11897.0,116.9306743925091,31.45036205787467
339,59.589,1354,1743,1733,1690,11897.0,116.94608832922077,31.45036205787467
340,57.385,1359,1748,1738,1681,11897.0,116.94718932470015,31.45036205787467
341,1.442,16,1601,2364,1874,11897.0,116.91899724992378,31.449502895674524
342,8.899,16,1601,2364,1874,11897.0,116.9200982391205,31.449502895674527
343,8.865,212,1797,2168,2070,11897.0,116.92119922831719,31.44950289567452
344,30.391,212,1797,2168,2070,11897.0,116.92230021751391,31.44950289567452
345,0.249,1441,1597,1884,3299,11897.0,116.92340120671064,31.449502895674527
346,16.157,1441,1597,1884,3299,11897.0,116.92450219590732,31.44950289567452
347,3.314,603,1435,1777,2461,11897.0,116.92560318510404,31.44950289567453
348,33.871,969,1125,1412,2827,11897.0,116.92890615269417,31.449502895674524
349,41.825,1173,1046,1208,2856,11897.0,116.93000714189087,31.449502895674527
350,59.39,1354,1743,1733,1690,11897.0,116.9454209906448,31.449502895674524
351,51.171,1359,1748,1738,1681,11897.0,116.9465219798415,31.449502895674524
352,0.05,610,1437,1780,2468,11897.0,116.92493598853663,31.44864373645102
353,8.915,947,1109,1452,2805,11897.0,116.92823893727946,31.448643736451025
354,19.686,955,1111,1426,2813,11897.0,116.92933992019374,31.448643736451025
355,24.475,1173,864,1376,3023,11897.0,116.930440903108,31.448643736451025
356,57.021,1173,864,1376,3023,11897.0,116.93154188602232,31.44864373645103
357,32.214,1832,1522,2034,2459,11897.0,116.93814778350803,31.44864373645102
358,7.043,1433,1034,1938,3291,11897.0,116.92557036480416,31.445207129321187
359,18.394,1503,964,2008,3361,11897.0,116.92667132259146,31.445207129321194
360,0.895,1433,1034,1938,3291,11897.0,116.92490329397512,31.444347984979167
361,10.953,1503,964,2008,3361,11897.0,116.92600424548135,31.444347984979174
362,0.414,1917,120,2119,3767,11897.0,116.93127581167067,31.442629705222846
363,3.165,1911,556,2416,3769,11897.0,116.92620505295785,31.4417705698083
364,19.57,1911,556,2416,3769,11897.0,116.92730598562254,31.4417705698083
365,12.942,1917,120,2119,3767,11897.0,116.93060878361665,31.4417705698083
366,29.944,1917,120,2119,3767,11897.0,116.93170971628133,31.441770569808295
367,23.514,1911,556,2416,3769,11897.0,116.92553807893538,31.440911437369337
368,34.385,1911,556,2416,3769,11897.0,116.92663900532008,31.440911437369333
369,71.404,2038,0,2240,3888,11897.0,116.93104271085896,31.440911437369337
370,27.69,2606,2995,2985,2928,11897.0,116.94622249412909,31.4391931814177
371,20.747,2606,2995,2985,2928,11897.0,116.94732340795468,31.4391931814177
372,19.786,2611,3000,2990,2940,11897.0,116.94555548124791,31.43833405790478
373,8.7,2606,2995,2985,2928,11897.0,116.94665638879435,31.438334057904783
