,POP_2015,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,0.0,5000,5000,5000,5000,9341.0,86.70742425086412,24.51272521437269
1,105.04,2848,2558,1119,2558,9341.0,86.71694446043303,24.51272521437269
2,110.696,2189,1074,452,1074,9341.0,86.70283430545557,24.511886770317506
3,122.242,5000,5000,5000,5000,9341.0,86.70389210214204,24.511886770317503
4,3.98,5000,5000,5000,5000,9341.0,86.70494989882854,24.511886770317506
5,53.801,2722,2432,992,2432,9341.0,86.71552786569332,24.511886770317506
6,96.256,2848,2558,1119,2558,9341.0,86.71658566237979,24.511886770317503
7,66.794,2976,2686,1246,2686,9341.0,86.71764345906627,24.511886770317506
8,48.052,2161,1046,424,1046,9341.0,86.70247558072977,24.511048328387844
9,14.731,5000,5000,5000,5000,9341.0,86.7035333730397,24.511048328387844
10,0.0,5000,5000,5000,5000,9341.0,86.70459116534967,24.51104832838785
11,44.331,2804,2514,1074,2514,9341.0,86.71093791920933,24.51104832838785
12,40.305,2743,2452,1013,2452,9341.0,86.71199571151926,24.511048328387844
13,164.148,2637,2347,907,2347,9341.0,86.7151690884491,24.511048328387844
14,100.785,2722,2432,992,2432,9341.0,86.71622688075905,24.511048328387844
15,20.221,2976,2686,1246,2686,9341.0,86.71728467306899,24.511048328387844
16,95.698,2684,1192,1604,1192,9341.0,86.68942341722999,24.51020988858361
17,150.862,2220,436,1275,436,9341.0,86.69153899309723,24.510209888583606
18,135.754,2202,419,1257,419,9341.0,86.6925967810308,24.51020988858361
19,124.33,2206,992,468,992,9341.0,86.70105908449972,24.510209888583606
20,129.858,2074,959,337,959,9341.0,86.70211687243332,24.51020988858361
21,168.992,2051,936,313,936,9341.0,86.70317466036693,24.510209888583606
22,90.263,2224,1325,486,1325,9341.0,86.70634802416775,24.510209888583606
23,9.333,2833,2543,1104,2543,9341.0,86.7105791759022,24.510209888583606
24,77.865,2732,2442,1003,2442,9341.0,86.71163696383583,24.510209888583606
25,34.861,2655,2365,925,2365,9341.0,86.71269475176943,24.510209888583606
26,72.421,2486,2196,757,2196,9341.0,86.71375253970305,24.510209888583606
27,258.757,2514,2224,784,2224,9341.0,86.71481032763666,24.510209888583606
28,50.324,2593,2303,863,2303,9341.0,86.71586811557027,24.51020988858361
29,40.396,2683,2393,953,2393,9341.0,86.71692590350389,24.510209888583606
30,128.937,2233,607,1372,607,9341.0,86.69012256143341,24.509371450904712
31,158.821,2233,607,1372,607,9341.0,86.69118034499091,24.509371450904716
32,144.413,2071,287,1126,287,9341.0,86.69223812854838,24.50937145090471
33,110.549,2050,308,1147,308,9341.0,86.69329591210585,24.509371450904712
34,54.5,2265,0,838,0,9341.0,86.69541147922082,24.509371450904712
35,64.339,2265,0,838,0,9341.0,86.69646926277831,24.50937145090471
36,179.605,2147,934,409,934,9341.0,86.7007003970082,24.509371450904712
37,138.112,2083,869,345,869,9341.0,86.7017581805657,24.50937145090471
38,170.466,1992,995,255,995,9341.0,86.70281596412316,24.509371450904712
39,156.795,2000,1101,263,1101,9341.0,86.70387374768066,24.509371450904712
40,220.053,2072,1174,335,1174,9341.0,86.70493153123813,24.50937145090471
41,104.262,2087,1188,350,1188,9341.0,86.70598931479563,24.509371450904716
42,1.235,2853,2563,1124,2563,9341.0,86.71022044902553,24.50937145090471
43,75.486,2793,2503,1063,2503,9341.0,86.711278232583,24.509371450904712
44,167.122,2664,2373,934,2373,9341.0,86.7123360161405,24.50937145090471
45,97.446,2441,2151,711,2151,9341.0,86.71339379969798,24.509371450904712
46,164.788,2441,2151,711,2151,9341.0,86.71445158325545,24.50937145090471
47,46.939,2593,2303,863,2303,9341.0,86.71550936681292,24.509371450904712
48,30.835,2708,2418,979,2418,9341.0,86.71656715037042,24.509371450904712
49,54.5,2912,1828,1289,1828,9341.0,86.68553281740317,24.508533015351055
50,164.791,2443,1087,1204,1087,9341.0,86.68764837576624,24.508533015351055
51,107.969,2402,909,1322,909,9341.0,86.68870615494778,24.508533015351055
52,97.356,2307,744,1309,744,9341.0,86.68976393412933,24.508533015351045
53,100.673,2217,654,1325,654,9341.0,86.69082171331088,24.508533015351055
54,102.515,2117,491,1288,491,9341.0,86.69187949249243,24.50853301535105
55,149.83,1992,366,1163,366,9341.0,86.69293727167398,24.508533015351055
