,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,40.187,1621,2959,1558,2372,3289,12923.0,121.64202731466817,-8.829373253268841
1,38.052,1621,2959,1558,2372,3289,12923.0,121.64219270969497,-8.83018572202489
2,32.768,1523,2861,1460,2274,3191,12923.0,121.64319785508648,-8.830185722024893
3,87.513,3202,2238,1605,1685,189,12923.0,121.66631619909157,-8.830185722024892
4,43.644,3202,2238,1605,1685,189,12923.0,121.6673213444831,-8.830185722024893
5,47.269,1523,2861,1460,2274,3191,12923.0,121.64235812056897,-8.830998191465948
6,53.171,1523,2861,1460,2274,3191,12923.0,121.64336326732732,-8.830998191465948
7,79.223,2829,1957,1221,1936,572,12923.0,121.66346620249406,-8.830998191465948
8,94.623,3202,2238,1605,1685,189,12923.0,121.66648164276906,-8.830998191465948
9,99.035,3202,2238,1605,1685,189,12923.0,121.6674867895274,-8.830998191465948
10,98.445,3391,2428,1794,1652,0,12923.0,121.66849193628573,-8.830998191465948
11,57.864,3646,2682,2413,1641,592,12923.0,121.6725125233191,-8.83099819146595
12,95.579,1319,3576,2174,2070,3905,12923.0,121.63950810291455,-8.831810661592083
13,20.347,1357,3224,1822,2107,3553,12923.0,121.64051325103985,-8.831810661592085
14,107.157,1357,3224,1822,2107,3553,12923.0,121.64151839916512,-8.831810661592087
15,90.464,1346,2684,1282,2097,3013,12923.0,121.64252354729038,-8.831810661592085
16,36.787,1346,2684,1282,2097,3013,12923.0,121.64352869541567,-8.831810661592083
17,15.653,2170,2095,562,2324,2093,12923.0,121.65559047291903,-8.831810661592085
18,18.408,2234,2159,626,2388,2157,12923.0,121.65659562104432,-8.831810661592083
19,128.656,2824,1956,1216,1941,577,12923.0,121.66363165792124,-8.831810661592083
20,55.223,3422,2458,1824,1682,0,12923.0,121.66865739854765,-8.831810661592085
21,136.019,3521,2558,1929,1517,134,12923.0,121.66966254667295,-8.831810661592085
22,63.766,3521,2558,1929,1517,134,12923.0,121.67066769479821,-8.831810661592083
23,116.74,3646,2682,2413,1641,592,12923.0,121.67267799104876,-8.831810661592082
24,108.169,3715,2751,2482,1711,661,12923.0,121.67368313917407,-8.831810661592087
25,79.616,1319,3576,2174,2070,3905,12923.0,121.63967354138234,-8.83262313240336
26,67.785,1357,3224,1822,2107,3553,12923.0,121.6406786908747,-8.832623132403358
27,6.913,1357,3224,1822,2107,3553,12923.0,121.64168384036705,-8.83262313240336
28,40.497,1346,2684,1282,2097,3013,12923.0,121.6426889898594,-8.83262313240336
29,45.639,1346,2684,1282,2097,3013,12923.0,121.64369413935175,-8.832623132403358
30,73.18,1999,1924,390,2153,1922,12923.0,121.65374563427528,-8.832623132403358
31,51.682,1999,1924,390,2153,1922,12923.0,121.65475078376762,-8.832623132403358
32,51.485,2148,2073,540,2302,2071,12923.0,121.65575593326001,-8.83262313240336
33,50.248,2234,2159,626,2388,2157,12923.0,121.65676108275235,-8.832623132403358
34,106.511,2883,1919,1733,1610,466,12923.0,121.66480227869117,-8.832623132403358
35,158.811,3063,2100,1910,1546,401,12923.0,121.66580742818356,-8.832623132403361
36,119.241,2980,2016,1827,1463,318,12923.0,121.6668125776759,-8.83262313240336
37,34.904,3280,2317,2130,1276,227,12923.0,121.66982802615296,-8.83262313240336
38,99.176,3342,2378,2108,1337,288,12923.0,121.67083317564533,-8.832623132403358
39,124.637,3411,2447,2178,1407,357,12923.0,121.67183832513767,-8.83262313240336
40,46.342,3715,2751,2482,1711,661,12923.0,121.67284347463001,-8.832623132403358
41,92.431,3715,2751,2482,1711,661,12923.0,121.67384862412236,-8.832623132403358
42,48.309,1352,3655,2377,2078,4108,12923.0,121.63481324139973,-8.833435603899835
43,107.579,1352,3655,2377,2078,4108,12923.0,121.6358183922593,-8.833435603899835
44,80.15,1162,3419,2017,1913,3748,12923.0,121.6398389956975,-8.833435603899831
45,37.518,1162,3419,2017,1913,3748,12923.0,121.64084414655709,-8.833435603899835
46,66.127,1119,2457,1055,1869,2786,12923.0,121.6448647499953,-8.833435603899833
47,67.897,1732,2156,453,2404,2242,12923.0,121.65190080601221,-8.833435603899835
48,91.054,1828,2149,549,2377,2147,12923.0,121.65290595687176,-8.833435603899835
49,37.771,1888,1813,280,2042,1811,12923.0,121.65391110773133,-8.833435603899835
50,21.33,1888,1813,280,2042,1811,12923.0,121.65491625859089,-8.833435603899835
51,139.223,2229,2154,621,2383,2152,12923.0,121.65592140945044,-8.833435603899835
52,100.244,2883,1919,1733,1610,466,12923.0,121.6649677671865,-8.833435603899837
53,74.108,3063,2100,1910,1546,401,12923.0,121.66597291804602,-8.833435603899833
54,65.031,2980,2016,1827,1463,318,12923.0,121.66697806890558,-8.833435603899833
55,64.542,2958,1994,1807,1144,0,12923.0,121.66798321976513,-8.833435603899835
56,61.77,3053,2089,1903,1049,0,12923.0,121.6689883706247,-8.833435603899831
57,75.063,3182,2218,2031,1177,128,12923.0,121.66999352148426,-8.833435603899835
58,116.909,3313,2350,2163,1309,260,12923.0,121.67099867234379,-8.833435603899835
59,83.494,3411,2447,2178,1407,357,12923.0,121.67200382320335,-8.833435603899833
60,7.588,1352,3655,2377,2078,4108,12923.0,121.63497870472582,-8.834248076081584
61,53.817,1214,3516,2239,1939,3970,12923.0,121.63598385695272,-8.834248076081584
62,119.663,1264,3566,2289,1989,4020,12923.0,121.63698900917959,-8.83424807608158
63,100.497,1119,2457,1055,1869,2786,12923.0,121.64503022699475,-8.834248076081586
64,103.166,1085,2321,919,1818,2650,12923.0,121.64603537922164,-8.834248076081586
65,77.424,1366,2235,834,2098,2565,12923.0,121.64704053144854,-8.834248076081582
66,43.447,1366,2235,834,2098,2565,12923.0,121.64804568367543,-8.834248076081584
67,44.768,1314,2167,538,2047,2333,12923.0,121.64905083590234,-8.834248076081584
68,29.536,1386,2238,543,2118,2337,12923.0,121.65005598812921,-8.834248076081586
69,41.564,1915,2241,636,2470,2240,12923.0,121.65206629258302,-8.834248076081584
70,97.237,1915,2241,636,2470,2240,12923.0,121.65307144480991,-8.834248076081584
71,71.916,1888,1813,280,2042,1811,12923.0,121.6540765970368,-8.834248076081586
72,63.401,1888,1813,280,2042,1811,12923.0,121.65508174926367,-8.834248076081586
73,113.986,2229,2154,621,2383,2152,12923.0,121.65608690149061,-8.834248076081582
74,99.597,2134,1270,525,1498,1268,12923.0,121.65809720594439,-8.834248076081584
75,72.394,2284,1344,1134,1573,969,12923.0,121.66010751039816,-8.834248076081586
76,98.839,2684,1721,1534,1417,273,12923.0,121.66513327153262,-8.834248076081584
77,96.618,2792,1829,1642,1309,165,12923.0,121.66613842375953,-8.834248076081586
78,105.78,2858,1894,1707,1244,100,12923.0,121.66714357598643,-8.834248076081586
79,72.986,2980,2017,1830,1144,22,12923.0,121.66814872821331,-8.834248076081584
80,48.859,3108,2144,1957,994,54,12923.0,121.66915388044019,-8.834248076081582
81,138.998,3346,2383,2196,1342,293,12923.0,121.671164184894,-8.834248076081584
82,10.342,1198,3501,2223,1924,3954,12923.0,121.63614933749339,-8.835060548948668
83,108.45,1214,3516,2239,1939,3970,12923.0,121.63715449108773,-8.83506054894867
84,83.55,1085,2321,919,1818,2650,12923.0,121.64519571984259,-8.835060548948666
85,122.052,1085,2321,919,1818,2650,12923.0,121.64620087343698,-8.835060548948666
86,96.731,1248,2158,757,1981,2488,12923.0,121.64720602703133,-8.83506054894867
87,136.412,1366,2235,834,2098,2565,12923.0,121.64821118062568,-8.835060548948666
88,94.595,1300,2152,486,2033,2281,12923.0,121.64921633422004,-8.835060548948668
89,81.977,1382,2069,366,2115,2161,12923.0,121.6502214878144,-8.835060548948668
90,91.672,1510,1942,239,2190,2034,12923.0,121.65122664140877,-8.835060548948666
91,67.194,1608,1702,0,1951,1794,12923.0,121.6532369485975,-8.835060548948668
92,112.918,1739,1664,131,1893,1663,12923.0,121.65424210219186,-8.835060548948668
93,138.351,1739,1664,131,1893,1663,12923.0,121.65524725578622,-8.835060548948666
94,39.569,1905,1498,297,1727,1497,12923.0,121.65625240938057,-8.83506054894867
95,78.913,2134,1270,525,1498,1268,12923.0,121.65826271656928,-8.835060548948666
96,43.279,2284,1344,1134,1573,969,12923.0,121.65926787016366,-8.835060548948668
97,117.921,2284,1344,1134,1573,969,12923.0,121.660273023758,-8.835060548948672
98,108.309,2309,1370,1159,1598,648,12923.0,121.66228333094674,-8.83506054894867
99,99.063,2394,1454,1243,1647,564,12923.0,121.6632884845411,-8.83506054894867
100,74.025,2501,1561,1350,1540,456,12923.0,121.66429363813545,-8.835060548948666
101,118.286,2769,1629,1619,1509,364,12923.0,121.66529879172981,-8.835060548948668
102,26.67,2687,1724,1537,1414,270,12923.0,121.66630394532417,-8.835060548948668
103,103.335,3097,2133,1947,1049,139,12923.0,121.66730909891854,-8.835060548948666
104,68.768,3097,2133,1947,1049,139,12923.0,121.6683142525129,-8.835060548948668
105,101.593,3270,2047,2119,832,216,12923.0,121.66931940610728,-8.83506054894867
106,24.927,3800,2260,2650,858,747,12923.0,121.67032455970161,-8.835060548948666
107,56.206,3800,2260,2650,858,747,12923.0,121.67132971329598,-8.83506054894867
108,0.0,1078,3380,2103,1803,3834,12923.0,121.6363148338815,-8.83587302250115
109,38.979,1078,3380,2103,1803,3834,12923.0,121.63731998884346,-8.835873022501154
110,46.82,871,3166,1889,1622,3620,12923.0,121.63933029876736,-8.835873022501154
111,82.988,908,3202,1925,1658,3656,12923.0,121.64033545372932,-8.83587302250115
112,128.291,1268,2138,736,2001,2467,12923.0,121.64737153846302,-8.835873022501149
113,126.576,1149,2001,609,1882,2331,12923.0,121.64837669342498,-8.835873022501154
114,72.365,1178,1972,629,1911,2302,12923.0,121.64938184838694,-8.835873022501152
115,81.471,1382,2069,366,2115,2161,12923.0,121.65038700334888,-8.835873022501149
116,126.717,1514,1938,235,2186,2029,12923.0,121.65139215831084,-8.83587302250115
117,101.452,1608,1702,0,1951,1794,12923.0,121.65340246823479,-8.835873022501154
118,101.789,1608,1702,0,1951,1794,12923.0,121.6544076231967,-8.83587302250115
119,90.07,1910,1273,984,1533,1355,12923.0,121.65742308808261,-8.835873022501152
120,138.127,2014,1175,874,1404,1191,12923.0,121.65842824304458,-8.835873022501154
121,81.864,2037,1097,698,1326,1109,12923.0,121.65943339800648,-8.83587302250115
122,158.811,2126,1186,975,1414,832,12923.0,121.66043855296847,-8.835873022501152
123,94.988,2136,1197,986,1425,821,12923.0,121.66144370793046,-8.83587302250115
124,27.991,2309,1370,1159,1598,648,12923.0,121.66244886289238,-8.83587302250115
125,46.201,2608,1493,1458,1445,564,12923.0,121.66345401785433,-8.835873022501149
126,114.632,2684,1446,1534,1398,548,12923.0,121.66445917281628,-8.835873022501154
127,102.885,2781,1543,1630,1495,451,12923.0,121.66546432777827,-8.835873022501152
128,57.808,3154,2190,2004,992,196,12923.0,121.66747463770217,-8.835873022501152
129,66.183,3154,2190,2004,992,196,12923.0,121.66847979266412,-8.83587302250115
130,68.656,3270,2047,2119,832,216,12923.0,121.6694849476261,-8.83587302250115
131,70.314,3696,2156,2546,754,643,12923.0,121.67049010258805,-8.835873022501152
132,99.625,3714,2174,2564,772,661,12923.0,121.67149525755002,-8.83587302250115
133,15.035,3746,2205,2595,803,692,12923.0,121.672500412512,-8.83587302250115
134,125.508,798,3092,1815,1548,3546,12923.0,121.63949581510629,-8.836685496739097
135,43.813,895,3189,1912,1645,3643,12923.0,121.640500971436,-8.836685496739102
136,17.311,757,2626,1225,1507,2956,12923.0,121.64351644042502,-8.836685496739099
137,55.166,757,2626,1225,1507,2956,12923.0,121.64452159675471,-8.836685496739099
138,151.588,768,2408,1006,1501,2737,12923.0,121.6455267530844,-8.8366854967391
139,133.405,961,2215,813,1694,2544,12923.0,121.6465319094141,-8.836685496739099
140,143.213,1050,2125,724,1783,2455,12923.0,121.64753706574376,-8.836685496739102
141,150.436,1147,1699,679,1814,2029,12923.0,121.65055253473284,-8.8366854967391
142,26.614,1747,1109,821,1369,1306,12923.0,121.65658347271092,-8.836685496739102
143,77.789,1835,1198,909,1458,1296,12923.0,121.65758862904065,-8.836685496739097
144,101.452,1925,1187,984,1415,1206,12923.0,121.65859378537031,-8.8366854967391
145,132.815,1946,1006,795,1234,1019,12923.0,121.65959894170003,-8.8366854967391
146,102.52,2220,1241,1069,1466,947,12923.0,121.66060409802967,-8.836685496739095
147,87.457,2220,1241,1069,1466,947,12923.0,121.66160925435938,-8.836685496739102
