,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,2.228,1377,531,943,1168,1225,5309.0,44.82926798030653,35.54356740762783
1,89.791,1466,441,910,1431,1240,5309.0,44.824427346009536,35.54269278441209
2,136.867,1320,548,805,1260,1180,5309.0,44.827829106220975,35.54269278441209
3,137.918,1366,563,891,1218,1220,5309.0,44.82896302629145,35.54269278441209
4,25.496,1377,531,943,1168,1225,5309.0,44.83009694636191,35.54269278441209
5,30.22,461,866,1433,594,737,5309.0,44.842570067137174,35.54269278441209
6,164.941,1341,305,774,1351,1105,5309.0,44.82412243618677,35.54181816478504
7,126.905,1242,287,686,1207,1019,5309.0,44.825256348543974,35.54181816478504
8,133.048,1244,403,693,1205,1037,5309.0,44.826390260901164,35.541818164785035
9,153.1,1271,488,752,1219,1121,5309.0,44.827524173258375,35.54181816478505
10,155.488,1355,594,840,1268,1215,5309.0,44.82865808561557,35.541818164785035
11,116.019,1195,395,765,1030,1088,5309.0,44.829791997972755,35.541818164785035
12,26.992,1217,372,788,1009,1066,5309.0,44.83092591032995,35.541818164785035
13,41.76,1171,51,1009,730,787,5309.0,44.833193735044354,35.54181816478505
14,103.287,1144,64,1022,704,761,5309.0,44.83432764740156,35.541818164785035
15,129.324,1014,193,1151,656,713,5309.0,44.83546155975875,35.541818164785035
16,38.514,954,286,1245,595,652,5309.0,44.836595472115945,35.541818164785035
17,25.067,446,762,1418,511,722,5309.0,44.841131121544734,35.54181816478504
18,34.735,441,866,1414,574,718,5309.0,44.84226503390194,35.54181816478504
19,59.818,382,816,1354,532,658,5309.0,44.84339894625912,35.54181816478504
20,32.114,338,772,1310,489,614,5309.0,44.844532858616326,35.54181816478504
21,124.104,1272,231,701,1424,1032,5309.0,44.82381753970124,35.540943548746554
22,136.04,1207,174,644,1220,975,5309.0,44.8249514443455,35.540943548746554
23,164.368,1189,288,636,1154,969,5309.0,44.82608534898975,35.540943548746554
24,190.182,1244,403,693,1205,1037,5309.0,44.82721925363401,35.54094354874656
