,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,93.665,2694,1672,1825,1812,1258,892,7248.0,75.56746259164275,21.02550542131128
1,3.476,3174,344,2305,2292,577,1028,7248.0,75.5567901577587,21.024675087373257
2,224.772,2694,1672,1825,1812,1258,892,7248.0,75.567201946642,21.024675087373257
3,31.527,2869,521,2000,1987,621,723,7248.0,75.55861191207325,21.023844755196397
4,6.037,2869,521,2000,1987,621,723,7248.0,75.55965308737053,21.023844755196393
5,86.79,5000,3845,2759,3380,886,4379,7248.0,75.52191031169468,21.02301442478062
6,57.083,5000,3845,2759,3380,886,4379,7248.0,75.5229514834011,21.02301442478062
7,122.231,4967,3350,3067,2874,358,4123,7248.0,75.52711617022683,21.02301442478062
8,143.762,4763,3086,3518,2621,261,3620,7248.0,75.5291985136397,21.023014424780623
9,76.024,4763,3086,3518,2621,261,3620,7248.0,75.5302396853461,21.023014424780616
10,11.135,4496,2819,3356,2354,510,3352,7248.0,75.53232202875897,21.02301442478062
11,0.0,4312,2635,3176,2170,676,3169,7248.0,75.53440437217184,21.02301442478062
12,0.0,3699,1909,2761,1727,666,2443,7248.0,75.5406514024104,21.023014424780616
13,15.168,3699,1909,2761,1727,666,2443,7248.0,75.54169257411685,21.023014424780623
14,95.556,3174,123,2305,2195,356,1028,7248.0,75.55522780630042,21.023014424780616
15,51.711,3153,144,2284,2216,378,1007,7248.0,75.55626897800684,21.02301442478062
16,240.261,2869,521,2000,1987,621,723,7248.0,75.5583513214197,21.02301442478062
17,17.623,2869,521,2000,1987,621,723,7248.0,75.55939249312613,21.02301442478062
18,32.258,2734,563,1865,1852,618,588,7248.0,75.56043366483254,21.023014424780616
19,198.124,2549,1192,1680,1666,823,442,7248.0,75.56251600824542,21.02301442478062
20,203.795,2549,1192,1680,1666,823,442,7248.0,75.56355717995184,21.02301442478062
21,194.282,2309,1287,1440,1426,873,507,7248.0,75.56459835165828,21.02301442478062
22,274.166,2214,1192,1345,1332,779,606,7248.0,75.5656395233647,21.023014424780616
23,232.822,2291,1269,1422,1409,856,686,7248.0,75.56668069507114,21.023014424780616
24,45.613,3291,2371,2885,2122,2202,2530,7248.0,75.58229827066758,21.02301442478062
25,29.633,5000,4408,2196,3943,1228,4942,7248.0,75.51748518706039,21.022184096125848
26,134.328,4967,3350,3067,2874,358,4123,7248.0,75.52685570010206,21.022184096125848
27,141.061,4496,2819,3356,2354,510,3352,7248.0,75.53206154068077,21.02218409612585
28,96.372,4312,2635,3176,2170,676,3169,7248.0,75.5341438769123,21.022184096125848
29,0.0,4068,2391,2958,1926,626,2925,7248.0,75.53622621314376,21.022184096125848
30,18.46,4068,2391,2958,1926,626,2925,7248.0,75.53726738125951,21.02218409612585
31,9.452,3629,331,2760,1803,460,1483,7248.0,75.55288490299567,21.022184096125848
32,21.099,3414,115,2545,2034,335,1268,7248.0,75.5539260711114,21.02218409612585
33,154.279,3414,115,2545,2034,335,1268,7248.0,75.55496723922715,21.022184096125848
34,195.197,3298,0,2429,2071,233,1152,7248.0,75.5560084073429,21.02218409612585
35,140.315,3262,272,2393,2219,381,1116,7248.0,75.55704957545863,21.022184096125848
36,174.769,2866,431,1997,1984,531,720,7248.0,75.55809074357438,21.022184096125848
37,195.319,2865,448,1996,1983,514,719,7248.0,75.5591319116901,21.02218409612585
38,179.769,2730,584,1861,1848,591,584,7248.0,75.56017307980586,21.02218409612585
39,258.067,2639,676,1771,1757,502,494,7248.0,75.5612142479216,21.02218409612585
40,207.942,2541,1062,1672,1658,778,397,7248.0,75.56225541603736,21.022184096125848
41,211.966,2506,1095,1637,1624,745,364,7248.0,75.56329658415311,21.022184096125848
42,226.663,2309,1287,1440,1426,873,507,7248.0,75.56433775226883,21.02218409612585
43,236.602,2235,1213,1366,1353,800,530,7248.0,75.56537892038457,21.02218409612585
44,254.043,2180,1158,1311,1297,744,575,7248.0,75.56642008850034,21.02218409612585
45,203.856,2300,1278,1431,1418,865,695,7248.0,75.56746125661606,21.02218409612585
46,187.94,2300,1278,1431,1418,865,695,7248.0,75.56850242473182,21.022184096125848
47,75.554,3240,2319,2833,2070,2150,2478,7248.0,75.58203761023648,21.022184096125848
48,13.599,3202,2281,2796,2033,2113,2441,7248.0,75.58307877835223,21.022184096125848
49,2.561,3025,2104,2618,1856,1936,2263,7248.0,75.58411994646798,21.022184096125848
50,0.814,5000,5000,1020,5000,1032,5000,7248.0,75.50785428132565,21.021353769232007
51,67.294,5000,5000,1052,5000,1065,5000,7248.0,75.50889544585088,21.021353769232004
52,121.343,4726,3109,3308,2633,117,3959,7248.0,75.52867757183034,21.021353769232004
53,123.008,4672,3055,3321,2579,0,3841,7248.0,75.52971873635559,21.021353769232004
54,26.71,4068,2391,2958,1926,626,2925,7248.0,75.53596572350699,21.021353769232007
55,40.028,4068,2391,2958,1926,626,2925,7248.0,75.53700688803224,21.021353769232004
56,12.43,3696,2020,2689,1554,255,2553,7248.0,75.54013038160791,21.021353769232007
57,6.733,3577,1901,2640,1435,374,2434,7248.0,75.54117154613314,21.021353769232007
58,46.724,3185,1396,2248,1247,680,1930,7248.0,75.54533620423409,21.021353769232007
59,42.137,3168,1379,2230,1230,663,1912,7248.0,75.54637736875934,21.021353769232007
60,101.403,3342,1111,2405,1404,837,1645,7248.0,75.54950086233504,21.021353769232004
61,223.918,3342,1111,2405,1404,837,1645,7248.0,75.55054202686027,21.021353769232007
62,238.249,3599,364,2730,1769,493,1453,7248.0,75.55262435591074,21.021353769232007
63,149.706,3556,258,2687,1875,387,1410,7248.0,75.55366552043597,21.021353769232007
64,309.9,3429,131,2560,2003,260,1283,7248.0,75.5547066849612,21.021353769232
65,80.067,3350,52,2481,2019,181,1204,7248.0,75.55574784948645,21.021353769232007
66,289.533,3280,189,2411,2136,297,1134,7248.0,75.55678901401168,21.021353769232
67,210.869,3310,277,2442,2223,385,1165,7248.0,75.55783017853692,21.021353769232007
68,223.979,2867,566,1998,1985,396,721,7248.0,75.55887134306215,21.021353769232
69,287.582,2713,692,1844,1831,384,567,7248.0,75.55991250758738,21.021353769232007
70,210.686,2622,728,1754,1740,469,477,7248.0,75.5609536721126,21.021353769232007
71,252.701,2614,768,1745,1732,445,468,7248.0,75.56199483663785,21.021353769232
72,288.496,2413,1042,1544,1530,670,289,7248.0,75.56303600116307,21.021353769232004
73,227.15,2325,1129,1456,1443,735,354,7248.0,75.56407716568832,21.021353769232
74,292.582,2230,1208,1361,1348,795,429,7248.0,75.56511833021356,21.021353769232007
75,271.605,2100,1078,1231,1217,664,470,7248.0,75.56615949473881,21.021353769232007
76,248.128,2172,1150,1303,1289,736,567,7248.0,75.56720065926402,21.021353769232004
