,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,166.26,1487,1976,1047,345,2152,1898,7865.0,77.58458282416642,17.268560919968614
1,233.096,1487,1976,1047,345,2152,1898,7865.0,77.585609435119,17.26856091996861
2,97.627,1764,2005,1195,873,2213,1770,7865.0,77.59155479734508,17.267737763143746
3,32.358,1764,2005,1195,873,2213,1770,7865.0,77.59258140546223,17.267737763143742
4,194.654,1472,1827,1009,240,2035,1743,7865.0,77.58620747931778,17.26691460772155
5,209.773,1522,1804,994,304,2012,1651,7865.0,77.58723408459963,17.266914607721553
6,172.253,1566,1807,997,495,2015,1629,7865.0,77.58826068988151,17.266914607721546
7,179.028,1597,1838,1027,628,2046,1602,7865.0,77.58928729516336,17.266914607721546
8,214.521,1587,1828,1017,618,2036,1592,7865.0,77.59031390044522,17.266914607721553
9,196.36,1714,1955,1145,752,2163,1720,7865.0,77.59134050572709,17.26691460772155
10,37.29,1764,2005,1195,873,2213,1770,7865.0,77.59236711100895,17.266914607721546
11,112.838,1161,1700,771,289,1875,1622,7865.0,77.58188680395948,17.26609145370195
12,131.367,1227,1732,803,202,1908,1654,7865.0,77.58291340640622,17.266091453701947
13,97.673,1192,1680,751,50,1857,1602,7865.0,77.58394000885296,17.26609145370195
14,173.082,1273,1742,832,82,1927,1664,7865.0,77.58496661129972,17.26609145370195
15,209.635,1367,1735,912,157,1943,1657,7865.0,77.58599321374646,17.26609145370195
16,200.139,1495,1759,948,278,1967,1639,7865.0,77.58701981619318,17.266091453701947
17,230.239,1487,1727,917,384,1935,1549,7865.0,77.58804641863993,17.26609145370195
18,178.844,1502,1742,932,527,1950,1515,7865.0,77.58907302108666,17.266091453701947
19,189.215,1632,1873,1062,680,2081,1637,7865.0,77.59009962353342,17.266091453701947
20,116.986,1702,1943,1132,745,2151,1707,7865.0,77.59112622598018,17.266091453701947
21,25.951,1715,1956,1146,764,2164,1721,7865.0,77.5921528284269,17.26609145370195
22,121.964,1109,1648,719,365,1822,1570,7865.0,77.58064596198622,17.26526830108487
23,141.969,1086,1624,695,365,1799,1546,7865.0,77.58167256159801,17.265268301084863
24,176.309,1093,1594,665,490,1770,1516,7865.0,77.58269916120979,17.265268301084866
25,140.356,1130,1618,689,141,1795,1540,7865.0,77.58372576082157,17.265268301084866
26,261.813,1183,1671,742,132,1848,1593,7865.0,77.58475236043334,17.26526830108487
27,244.62,1272,1633,792,191,1841,1555,7865.0,77.58577896004513,17.26526830108487
28,221.066,1395,1675,865,303,1883,1552,7865.0,77.5868055596569,17.265268301084863
29,220.098,1401,1641,831,400,1849,1464,7865.0,77.58783215926867,17.265268301084863
30,176.954,1424,1664,854,499,1872,1429,7865.0,77.58885875888046,17.26526830108487
31,177.323,1424,1664,854,565,1872,1429,7865.0,77.58988535849224,17.265268301084866
32,77.76,1495,1736,926,716,1944,1501,7865.0,77.59091195810403,17.26526830108487
33,81.033,1027,1642,713,436,1766,1564,7865.0,77.58043173432866,17.264445149870234
34,192.58,989,1588,659,473,1721,1510,7865.0,77.58145833110562,17.264445149870234
35,133.396,1003,1529,600,440,1704,1451,7865.0,77.58248492788262,17.264445149870234
36,226.367,1036,1524,595,206,1701,1446,7865.0,77.58351152465958,17.264445149870234
37,259.093,1095,1583,654,228,1760,1505,7865.0,77.58453812143655,17.264445149870234
38,257.25,1160,1574,719,253,1782,1496,7865.0,77.58556471821352,17.264445149870234
39,174.419,1379,1627,816,354,1834,1471,7865.0,77.5865913149905,17.264445149870234
40,135.654,1281,1521,711,496,1729,1344,7865.0,77.58761791176747,17.264445149870234
41,197.005,1310,1550,740,566,1758,1324,7865.0,77.58864450854446,17.26444514987023
42,170.962,1242,1482,672,655,1690,1247,7865.0,77.58967110532143,17.264445149870237
43,73.981,1378,1619,808,726,1827,1383,7865.0,77.59069770209838,17.264445149870234
44,170.178,888,1543,614,452,1628,1465,7865.0,77.58124411248205,17.26362200005797
