,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,193.689,2333,427,3175,1148,2289,6551.0,75.14974481931174,32.272238179487076
1,164.781,2333,427,3175,1148,2289,6551.0,75.15085194078347,32.272238179487076
2,190.426,1548,1369,2390,1202,248,6551.0,75.15860179108563,32.27223817948707
3,66.228,2333,427,3175,1148,2289,6551.0,75.14930034116487,32.27137611985559
4,23.198,2333,427,3175,1148,2289,6551.0,75.15040745608846,32.27137611985559
5,48.435,1548,1369,2390,1202,248,6551.0,75.15815726055362,32.27137611985559
6,24.574,2815,1112,3656,1629,2770,6551.0,75.13999901527022,32.27051406331591
7,115.122,2816,1113,3657,1630,2771,6551.0,75.14110612364594,32.27051406331591
8,0.0,2724,1022,3566,1538,2680,6551.0,75.14221323202167,32.27051406331591
9,0.255,2656,954,3498,1471,2612,6551.0,75.14332034039741,32.27051406331591
10,16.264,2192,286,3034,1006,2148,6551.0,75.14996299065182,32.27051406331591
11,166.514,1511,1332,2353,1165,0,6551.0,75.15660564090622,32.27051406331591
12,70.817,1511,1332,2353,1165,0,6551.0,75.15771274928197,32.2705140633159
13,166.514,1358,1203,2200,951,1320,6551.0,75.16435539953636,32.27051406331591
14,199.705,1161,1005,2002,753,1122,6551.0,75.16767672466356,32.27051406331591
15,83.512,1106,951,1948,699,1068,6551.0,75.16878383303931,32.2705140633159
16,146.987,1106,951,1948,699,1068,6551.0,75.16989094141502,32.27051406331591
17,0.0,2815,1112,3656,1629,2770,6551.0,75.13955462801931,32.26965200986791
18,35.179,2582,879,3424,1396,2538,6551.0,75.14176883167563,32.26965200986791
19,64.342,2554,851,3395,1368,2509,6551.0,75.14287593350377,32.269652009867904
20,115.53,2519,817,3361,1334,2475,6551.0,75.14398303533194,32.26965200986791
21,35.026,1511,1332,2353,1165,0,6551.0,75.1561611554417,32.269652009867904
22,61.793,1511,1332,2353,1165,0,6551.0,75.15726825726985,32.26965200986791
23,234.323,1237,1070,2079,830,785,6551.0,75.16280376641065,32.26965200986791
24,201.54,1014,858,1856,607,976,6551.0,75.16723217372325,32.2696520098679
25,40.328,1014,858,1856,607,976,6551.0,75.16833927555143,32.26965200986791
26,15.346,1106,951,1948,699,1068,6551.0,75.16944637737959,32.269652009867904
27,6.424,2519,817,3361,1334,2475,6551.0,75.14243154586512,32.268789959511466
28,14.836,2695,948,3537,1510,2651,6551.0,75.14353864114598,32.268789959511466
29,51.545,2260,557,3102,1074,2216,6551.0,75.14575283170771,32.268789959511466
30,142.96,1906,0,2748,720,1862,6551.0,75.15018121283119,32.26878995951147
31,116.295,1056,877,1897,710,592,6551.0,75.16125216563987,32.26878995951147
32,153.258,1056,877,1897,710,592,6551.0,75.16235926092072,32.268789959511466
