,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,25.342,5000,5000,5000,5000,5000,5000,5000,12524.0,127.47657925001346,36.67926814277776
1,66.888,5000,5000,5000,5000,5000,5000,5000,12524.0,127.4777234561632,36.67926814277776
2,118.892,1033,921,742,170,952,952,2279,12524.0,127.48230028076236,36.67926814277776
3,77.809,1033,921,742,170,952,952,2279,12524.0,127.48344448691213,36.679268142777765
4,52.535,936,825,645,73,855,855,2182,12524.0,127.4845886930619,36.679268142777765
5,3.566,1602,1385,1513,878,1337,1259,2199,12524.0,127.48802131151123,36.67926814277776
6,1.152,1414,1197,1325,691,1150,1072,2011,12524.0,127.4903097238108,36.67926814277776
7,12.948,1383,1165,1293,659,1118,1040,1980,12524.0,127.49145392996056,36.67926814277776
8,44.687,1213,996,1124,490,949,870,1810,12524.0,127.49374234226015,36.679268142777765
9,2.551,1131,264,1065,354,867,812,1752,12524.0,127.49831916685926,36.679268142777765
10,120.291,1032,164,1165,454,767,767,1851,12524.0,127.49946337300905,36.67926814277777
11,60.296,1032,164,1165,454,767,767,1851,12524.0,127.5006075791588,36.67926814277776
12,100.32,1070,0,1217,506,805,805,1903,12524.0,127.5017517853086,36.679268142777765
13,43.206,1070,0,1217,506,805,805,1903,12524.0,127.50289599145837,36.67926814277776
14,6.227,1460,832,1583,1054,1374,1374,2688,12524.0,127.47338121276499,36.678388750960636
15,4.389,5000,5000,5000,5000,5000,5000,5000,12524.0,127.475669608735,36.678388750960636
16,1.07,5000,5000,5000,5000,5000,5000,5000,12524.0,127.47681380672,36.678388750960636
17,16.761,1253,924,962,360,1172,1172,2499,12524.0,127.47795800470499,36.678388750960636
18,31.328,1253,924,962,360,1172,1172,2499,12524.0,127.47910220269003,36.67838875096064
19,90.06,988,877,698,96,907,907,2235,12524.0,127.48024640067501,36.678388750960636
20,108.467,986,875,696,94,905,905,2233,12524.0,127.48139059866004,36.678388750960636
21,98.647,936,825,645,73,855,855,2182,12524.0,127.48253479664506,36.67838875096063
22,55.228,877,765,586,14,796,796,2123,12524.0,127.48367899463004,36.678388750960636
23,70.062,999,888,708,156,918,918,2245,12524.0,127.48482319261502,36.678388750960636
24,50.695,999,888,708,156,918,918,2245,12524.0,127.48596739060004,36.678388750960636
25,1.454,1383,1165,1293,659,1118,1040,1980,12524.0,127.48939998455506,36.678388750960636
26,12.427,1383,1165,1293,659,1118,1040,1980,12524.0,127.49054418254008,36.678388750960636
27,57.663,1213,996,1124,490,949,870,1810,12524.0,127.4928325785101,36.67838875096063
28,25.978,1104,887,1014,380,839,761,1701,12524.0,127.49397677649512,36.678388750960636
29,61.503,5000,5000,5000,5000,5000,5000,5000,12524.0,127.4974093704501,36.67838875096063
30,64.768,897,521,807,97,632,554,1494,12524.0,127.49855356843516,36.678388750960636
31,104.599,959,236,1106,396,695,695,1793,12524.0,127.49969776642014,36.678388750960636
32,93.764,920,255,1067,356,655,655,1753,12524.0,127.50084196440515,36.678388750960636
33,103.914,1037,32,1184,473,772,772,1870,12524.0,127.50198616239017,36.67838875096063
34,5.981,1039,656,1809,674,1072,1072,2495,12524.0,127.50770715231522,36.678388750960636
35,0.533,1039,656,1809,674,1072,1072,2495,12524.0,127.50885135030022,36.678388750960636
36,41.917,865,1868,1590,2098,2410,2117,3723,12524.0,127.46331810932645,36.67750936292101
37,59.062,1127,1449,1580,1678,1990,1859,3304,12524.0,127.46789486860882,36.67750936292101
38,2.551,1127,1449,1580,1678,1990,1859,3304,12524.0,127.4690390584294,36.67750936292101
39,49.46,1473,845,1597,1067,1387,1387,2701,12524.0,127.47132743807062,36.677509362921015
40,28.557,1460,832,1583,1054,1374,1374,2688,12524.0,127.47247162789121,36.67750936292101
41,23.455,1368,740,1491,962,1282,1282,2596,12524.0,127.47361581771182,36.67750936292101
42,76.646,1335,708,1459,929,1249,1249,2563,12524.0,127.47476000753241,36.67750936292101
43,67.922,1253,924,962,360,1172,1172,2499,12524.0,127.47704838717358,36.67750936292101
44,90.225,1253,924,962,360,1172,1172,2499,12524.0,127.47819257699419,36.677509362921
45,125.859,924,813,634,32,844,844,2171,12524.0,127.48048095663536,36.67750936292101
46,84.821,914,803,624,22,833,833,2161,12524.0,127.48162514645597,36.67750936292101
47,69.87,852,741,562,10,771,771,2099,12524.0,127.48276933627658,36.67750936292101
48,103.749,852,741,562,10,771,771,2099,12524.0,127.48391352609717,36.677509362921
49,138.204,999,888,708,156,918,918,2245,12524.0,127.48505771591776,36.67750936292101
50,68.06,961,850,670,276,880,880,2208,12524.0,127.48620190573837,36.67750936292101
51,92.557,1109,998,818,343,1028,1028,2355,12524.0,127.48734609555898,36.67750936292101
52,38.789,1093,876,1004,369,828,750,1690,12524.0,127.49306704466193,36.67750936292101
53,74.671,1082,865,993,358,817,739,1679,12524.0,127.49421123448255,36.67750936292101
54,48.528,865,648,776,142,601,522,1462,12524.0,127.49535542430313,36.67750936292101
55,101.884,5000,5000,5000,5000,5000,5000,5000,12524.0,127.49649961412369,36.67750936292101
56,109.647,931,556,842,131,667,589,1528,12524.0,127.49764380394431,36.67750936292101
57,77.002,697,372,844,133,432,432,1530,12524.0,127.49878799376489,36.677509362921
58,40.819,861,253,1008,297,596,596,1694,12524.0,127.49993218358554,36.67750936292101
59,24.195,911,158,1058,347,647,647,1744,12524.0,127.5010763734061,36.677509362921
60,32.727,808,273,1490,442,840,840,2176,12524.0,127.50450894286791,36.67750936292101
61,0.147,732,348,1502,367,765,765,2188,12524.0,127.50565313268848,36.67750936292101
62,15.244,1039,656,1809,674,1072,1072,2495,12524.0,127.50679732250907,36.67750936292101
63,21.318,987,603,1757,622,1020,1020,2443,12524.0,127.50794151232968,36.67750936292101
64,81.227,1192,1514,1646,1744,2056,1924,3369,12524.0,127.4669853564644,36.676629978658724
65,79.279,1123,1445,1577,1675,1986,1855,3300,12524.0,127.46812953812096,36.676629978658724
66,27.268,1368,740,1491,962,1282,1282,2596,12524.0,127.47156208309057,36.67662997865872
67,52.231,1344,717,1468,938,1258,1258,2572,12524.0,127.47270626474715,36.676629978658724
68,105.971,1262,635,1386,856,1176,1176,2490,12524.0,127.47385044640367,36.67662997865873
69,42.026,1262,635,1386,856,1176,1176,2490,12524.0,127.47499462806022,36.676629978658724
70,31.245,1400,773,1113,511,1314,1314,2628,12524.0,127.47613880971676,36.676629978658724
71,31.328,1400,773,1113,511,1314,1314,2628,12524.0,127.47728299137329,36.676629978658724
72,73.135,1057,869,766,164,976,976,2303,12524.0,127.48071553634294,36.676629978658724
73,96.123,685,574,394,0,604,604,1931,12524.0,127.48300389965603,36.676629978658724
74,121.086,685,574,394,0,604,604,1931,12524.0,127.48414808131257,36.67662997865872
75,101.554,961,850,670,276,880,880,2208,12524.0,127.48529226296912,36.67662997865873
76,74.314,5000,5000,5000,5000,5000,5000,5000,12524.0,127.49558989787799,36.67662997865872
77,82.215,756,549,667,43,492,414,1353,12524.0,127.49673407953455,36.67662997865873
78,113.926,697,372,844,133,432,432,1530,12524.0,127.49787826119109,36.676629978658724
79,89.292,697,372,844,133,432,432,1530,12524.0,127.49902244284763,36.67662997865872
80,47.376,859,210,1006,295,594,594,1692,12524.0,127.50016662450419,36.67662997865872
81,11.823,732,348,1502,367,765,765,2188,12524.0,127.50474335113036,36.676629978658724
82,4.006,847,463,1616,481,879,879,2303,12524.0,127.5058875327869,36.67662997865873
83,12.408,969,585,1738,603,1001,1001,2425,12524.0,127.50703171444346,36.67662997865872
84,3.923,666,1820,1390,2050,2362,1917,3676,12524.0,127.46264336391113,36.675750598173636
85,23.043,659,1827,1383,2057,2369,1910,3683,12524.0,127.46378753740397,36.675750598173636
86,5.596,1335,707,1459,929,1249,1249,2563,12524.0,127.47179675185393,36.67575059817362
87,98.07,1211,583,1334,805,1125,1125,2439,12524.0,127.47294092534679,36.675750598173636
88,93.352,1190,562,1313,784,1104,1104,2418,12524.0,127.47408509883965,36.67575059817363
89,47.513,1085,458,1209,688,1000,1000,2314,12524.0,127.47522927233247,36.67575059817363
90,92.761,1057,869,766,164,976,976,2303,12524.0,127.47980596630391,36.675750598173636
91,88.14,763,652,472,78,682,682,2009,12524.0,127.48323848678247,36.67575059817363
92,84.574,771,659,480,85,690,690,2017,12524.0,127.48438266027532,36.675750598173636
93,5.075,5000,5000,5000,5000,5000,5000,5000,12524.0,127.4935360482181,36.67575059817363
94,16.981,821,683,595,344,495,342,1281,12524.0,127.49468022171094,36.67575059817362
95,83.641,767,629,541,290,441,287,1227,12524.0,127.49582439520378,36.67575059817362
96,79.801,676,592,504,205,405,251,1191,12524.0,127.49696856869666,36.67575059817363
97,161.905,545,524,767,284,281,281,1454,12524.0,127.4992569156824,36.67575059817363
98,90.636,18,374,1004,171,267,267,1690,12524.0,127.50040108917518,36.67575059817362
