,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,74.293,5000,5000,2872,2271,5000,0,11601.0,105.3374306974509,10.485884566628178
1,106.298,5000,5000,2871,2270,5000,0,11601.0,105.33725968600432,10.485070567496864
2,63.292,5000,5000,5000,5000,5000,232,11601.0,105.34329124498812,10.480186589901052
3,24.897,5000,5000,5000,5000,5000,232,11601.0,105.34429943535771,10.480186589901052
4,6.509,5000,5000,5000,5000,5000,0,11601.0,105.34110394297997,10.479372596499813
5,27.134,5000,5000,5000,5000,5000,0,11601.0,105.34211213171376,10.479372596499818
6,20.565,5000,5000,5000,5000,5000,232,11601.0,105.3431203204475,10.479372596499815
7,43.526,5000,5000,5000,5000,5000,248,11601.0,105.34412850918127,10.479372596499816
8,0.474,5000,5000,5000,5000,5000,5000,11601.0,105.372357793727,10.479372596499815
9,7.381,5000,5000,5000,5000,5000,5000,11601.0,105.37336598246077,10.479372596499815
10,20.605,5000,5000,5000,5000,5000,0,11601.0,105.34093303576189,10.478558603916895
11,65.568,5000,5000,5000,5000,5000,0,11601.0,105.34194122285994,10.47855860391689
12,11.664,5000,5000,5000,5000,5000,5000,11601.0,105.36714590031177,10.478558603916893
13,36.216,5000,5000,5000,5000,5000,5000,11601.0,105.36815408740985,10.47855860391689
14,16.203,5000,5000,5000,5000,5000,5000,11601.0,105.36916227450796,10.478558603916891
15,21.69,5000,5000,5000,5000,5000,5000,11601.0,105.37017046160602,10.478558603916893
16,0.0,5000,5000,5000,5000,5000,5000,11601.0,105.37319502290022,10.478558603916891
17,106.536,5000,5000,5000,5000,5000,5000,11601.0,105.36596677915708,10.477744612152215
18,59.88,5000,5000,5000,5000,5000,5000,11601.0,105.36697496461957,10.477744612152216
19,36.413,5000,5000,5000,5000,5000,5000,11601.0,105.3679831500821,10.477744612152216
20,11.723,5000,5000,5000,5000,5000,5000,11601.0,105.36899133554462,10.477744612152215
21,35.624,5000,5000,5000,5000,5000,5000,11601.0,105.3699995210071,10.477744612152215
22,41.308,5000,5000,5000,5000,5000,5000,11601.0,105.37100770646961,10.477744612152216
23,37.677,5000,5000,5000,5000,5000,5000,11601.0,105.36579585915428,10.476930621205728
24,72.274,5000,5000,5000,5000,5000,5000,11601.0,105.36680404298133,10.476930621205726
25,21.256,5000,5000,5000,5000,5000,5000,11601.0,105.37083677828961,10.476930621205726
26,2.835,5000,5000,5000,5000,5000,1230,11601.0,105.35151040252025,10.476116631077357
27,0.679,5000,5000,5000,5000,5000,1230,11601.0,105.35251858471203,10.476116631077355
28,75.254,5000,5000,5000,5000,5000,5000,11601.0,105.36764131758864,10.476116631077357
29,88.478,5000,5000,5000,5000,5000,5000,11601.0,105.36864949978037,10.476116631077357
30,16.891,5000,5000,5000,5000,5000,1212,11601.0,105.35133953351676,10.475302641767035
31,3.175,5000,5000,5000,5000,5000,1230,11601.0,105.35234771407342,10.475302641767035
32,47.663,5000,5000,5000,5000,5000,5000,11601.0,105.3674704224225,10.475302641767035
33,94.971,5000,5000,5000,5000,5000,5000,11601.0,105.36847860297911,10.475302641767037
34,79.636,5000,5000,4857,5000,5000,5000,11601.0,105.3694867835357,10.475302641767035
35,36.966,5000,5000,4857,5000,5000,5000,11601.0,105.37049496409232,10.475302641767037
36,52.371,5000,5000,5000,5000,5000,1122,11601.0,105.34915232072149,10.474488653274696
37,46.66,5000,5000,5000,5000,5000,1122,11601.0,105.35016049964305,10.474488653274697
38,0.04,5000,5000,5000,5000,5000,1122,11601.0,105.34898148309027,10.473674665600278
39,45.183,5000,5000,5000,5000,5000,1149,11601.0,105.34998966037695,10.473674665600276
40,68.248,5000,5000,4487,5000,5000,5000,11601.0,105.37199869950388,10.472860678743713
41,64.459,5000,5000,4434,5000,5000,5000,11601.0,105.37300687515581,10.472860678743713
42,81.432,5000,5000,4430,5000,5000,5000,11601.0,105.37182785237736,10.472046692704927
43,69.985,5000,5000,4360,5000,5000,5000,11601.0,105.37283602639465,10.472046692704927
44,41.17,5000,5000,3138,3018,5000,2805,11601.0,105.32124840016424,10.47123270748386
45,73.035,5000,5000,3138,3018,5000,2805,11601.0,105.32225657254703,10.47123270748386
46,88.734,5000,5000,4360,5000,5000,5000,11601.0,105.37266519168702,10.47123270748386
47,69.709,5000,5000,4261,5000,5000,5000,11601.0,105.37367336406983,10.471232707483859
48,7.362,5000,5000,3772,5000,5000,5000,11601.0,105.38073057074944,10.47123270748386
49,37.617,5000,5000,4416,5000,5000,5000,11601.0,105.38476326028065,10.471232707483862
50,67.834,5000,5000,4452,5000,5000,5000,11601.0,105.38577143266342,10.471232707483859
51,70.873,5000,5000,3816,5000,5000,5000,11601.0,105.39383681172585,10.47123270748386
52,72.157,5000,5000,3119,2999,5000,2786,11601.0,105.32107766286217,10.470418723080448
53,98.132,5000,5000,3084,2963,5000,2750,11601.0,105.32208583361057,10.470418723080448
54,11.321,5000,5000,5000,5000,5000,1030,11601.0,105.34426559007632,10.470418723080448
55,51.153,5000,5000,5000,5000,5000,1030,11601.0,105.34527376082474,10.470418723080448
56,62.485,5000,5000,4033,5000,5000,5000,11601.0,105.37451071252957,10.470418723080448
57,10.144,5000,5000,4033,5000,5000,5000,11601.0,105.37551888327803,10.470418723080451
58,7.046,5000,5000,3772,5000,5000,5000,11601.0,105.38055973702022,10.47041872308045
59,11.131,5000,5000,3865,5000,5000,5000,11601.0,105.38156790776866,10.47041872308045
60,90.807,5000,5000,4403,5000,5000,5000,11601.0,105.38459242001397,10.470418723080448
61,52.716,5000,5000,4442,5000,5000,5000,11601.0,105.38560059076242,10.47041872308045
62,46.558,5000,5000,4430,5000,5000,5000,11601.0,105.38660876151087,10.47041872308045
63,57.235,5000,5000,3859,5000,5000,5000,11601.0,105.39366595674998,10.470418723080448
64,64.909,5000,5000,3002,2881,5000,2668,11601.0,105.3209069396063,10.46960473949462
65,75.831,5000,5000,2936,2820,5000,2607,11601.0,105.32191510872052,10.469604739494619
66,64.769,5000,5000,1030,429,5000,642,11601.0,105.34107032189068,10.46960473949462
67,0.04,5000,5000,5000,5000,5000,1030,11601.0,105.34409482923334,10.46960473949462
68,38.454,5000,5000,5000,5000,5000,1030,11601.0,105.34510299834757,10.46960473949462
69,79.004,5000,5000,4033,5000,5000,5000,11601.0,105.37433990265987,10.46960473949462
70,56.209,5000,5000,4017,5000,5000,5000,11601.0,105.37534807177408,10.469604739494622
71,57.077,5000,5000,4361,5000,5000,5000,11601.0,105.38442159380205,10.46960473949462
72,69.215,5000,5000,4361,5000,5000,5000,11601.0,105.38542976291629,10.469604739494622
73,75.91,5000,5000,2919,2866,5000,2653,11601.0,105.32174439787664,10.468790756726316
74,33.363,5000,5000,848,247,5000,459,11601.0,105.33989141251895,10.468790756726316
75,84.516,5000,5000,1030,429,5000,642,11601.0,105.3408995799991,10.468790756726314
76,56.224,5000,5000,5000,5000,5000,2181,11601.0,105.3529975897606,10.468790756726314
77,56.983,5000,5000,3190,3136,5000,2482,11601.0,105.31955736938635,10.46797677477546
78,55.006,5000,5000,3190,3136,5000,2482,11601.0,105.32056553523252,10.467976774775458
79,34.841,5000,5000,848,247,5000,459,11601.0,105.33972068630986,10.467976774775458
80,58.82,5000,5000,5000,5000,5000,2183,11601.0,105.35282684231012,10.467976774775458
81,90.649,5000,5000,3427,5000,5000,5000,11601.0,105.38004732015685,10.46797677477546
82,36.295,5000,5000,3438,5000,5000,5000,11601.0,105.38105548600299,10.467976774775458
