,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,5.866,463,3950,2227,3673,4186,5000,48.0,-119.36340622105881,36.35327178727076
1,19.585,5000,5000,5000,5000,5000,5000,48.0,-119.35884141483206,36.35327178727075
2,22.409,5000,5000,5000,5000,5000,5000,48.0,-119.35770021327536,36.35327178727076
3,24.042,5000,5000,5000,5000,5000,5000,48.0,-119.355417810162,36.35327178727076
4,25.72,1627,3044,1262,2768,3297,5000,48.0,-119.35085300393524,36.35327178727076
5,7.165,1627,3044,1262,2768,3297,5000,48.0,-119.34971180237854,36.35327178727075
6,13.151,1630,3199,1100,2922,3451,5000,48.0,-119.34857060082184,36.35327178727075
7,4.674,1069,3229,534,2361,3872,5000,48.0,-119.34172339148171,36.35327178727075
8,1.062,1069,3229,534,2361,3872,5000,48.0,-119.34058218992503,36.35327178727074
9,0.0,1354,2424,693,1551,3067,5000,48.0,-119.3325937790282,36.35327178727075
10,0.423,1489,2558,632,1686,3202,5000,48.0,-119.33145257747151,36.35327178727075
11,0.097,1489,2558,632,1686,3202,5000,48.0,-119.3303113759148,36.35327178727075
12,1.257,1667,2736,454,1699,3379,5000,48.0,-119.32917017435815,36.35327178727076
13,8.318,1610,2821,539,1784,3465,5000,48.0,-119.32802897280145,36.35327178727075
14,9.573,1610,2821,539,1784,3465,5000,48.0,-119.32688777124477,36.35327178727076
15,10.856,1249,2877,832,1841,3771,4728,48.0,-119.32460536813139,36.35327178727075
16,10.317,1249,2877,832,1841,3771,4728,48.0,-119.3234641665747,36.35327178727075
17,21.599,1274,2838,1010,1903,3895,4690,48.0,-119.322322965018,36.35327178727075
18,32.838,1274,2838,1010,1903,3895,4690,48.0,-119.32118176346133,36.35327178727076
19,31.932,1256,2618,1231,2124,4115,4470,48.0,-119.32004056190463,36.35327178727075
20,30.35,1256,2618,1231,2124,4115,4470,48.0,-119.31889936034796,36.35327178727076
21,18.547,1397,1779,982,2698,3867,3643,48.0,-119.31319335256448,36.35327178727075
22,13.185,1397,1779,982,2698,3867,3643,48.0,-119.31205215100782,36.35327178727076
23,15.044,1549,1579,782,2886,3667,3443,48.0,-119.31091094945111,36.35327178727075
24,14.61,1549,1579,782,2886,3667,3443,48.0,-119.30976974789445,36.35327178727074
25,22.618,1314,1344,447,2995,3479,3255,48.0,-119.30862854633776,36.35327178727075
26,23.499,1185,1216,318,2866,3351,3127,48.0,-119.30748734478105,36.35327178727076
27,25.187,1095,1126,228,2776,3261,3037,48.0,-119.30634614322437,36.35327178727075
28,19.109,1095,1126,228,2776,3261,3037,48.0,-119.30520494166768,36.35327178727076
29,5.334,0,5000,5000,5000,5000,5000,48.0,-119.29949893388427,36.35327178727075
30,50.288,533,563,967,2258,2698,2474,48.0,-119.29835773232752,36.35327178727075
31,3.364,533,563,967,2258,2698,2474,48.0,-119.29721653077085,36.35327178727076
32,43.206,885,915,886,2698,2883,2542,48.0,-119.29607532921416,36.35327178727075
33,55.952,722,752,723,2535,2720,2379,48.0,-119.29493412765748,36.35327178727075
34,53.515,722,752,723,2535,2720,2379,48.0,-119.2937929261008,36.35327178727075
