,POP_2015,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,52.604,1141,1441,1820,506,1015,8494.0,78.96420598059342,11.743716854203234
1,117.603,1141,1441,1820,506,1015,8494.0,78.96406171891933,11.74290151112208
2,89.351,1259,1576,1945,404,1046,8494.0,78.96608349650498,11.742901511122081
3,56.757,1259,1576,1945,404,1046,8494.0,78.9670943852978,11.742901511122078
4,94.794,1399,528,436,970,1699,8494.0,78.95178682464415,11.742086168963263
5,116.943,1399,528,436,970,1699,8494.0,78.95279771159028,11.742086168963265
6,139.532,1259,1576,1945,404,1046,8494.0,78.96593924189023,11.742086168963263
7,116.88,1259,1576,1945,404,1046,8494.0,78.96695012883636,11.742086168963265
8,108.039,1284,1601,1970,297,965,8494.0,78.9679610157825,11.742086168963263
9,107.756,1399,528,436,970,1699,8494.0,78.95164260663384,11.741270827726723
10,122.008,1399,528,436,970,1699,8494.0,78.95265349173346,11.74127082772672
11,123.487,1301,431,249,872,1601,8494.0,78.95366437683306,11.741270827726723
12,113.419,1128,257,415,699,1427,8494.0,78.95467526193266,11.741270827726723
13,74.407,1033,163,462,604,1333,8494.0,78.95568614703227,11.741270827726723
14,69.687,960,243,813,243,1259,8494.0,78.95770791723146,11.741270827726721
15,95.832,960,243,813,243,1259,8494.0,78.95871880233108,11.741270827726721
16,73.714,785,484,1054,69,1034,8494.0,78.95972968743067,11.741270827726721
17,108.825,1284,1601,1970,297,965,8494.0,78.96680588312789,11.74127082772672
18,116.439,1284,1601,1970,297,965,8494.0,78.9678167682275,11.741270827726723
19,40.051,1385,876,306,991,1719,8494.0,78.95048751612107,11.740455487412389
20,138.966,1385,876,306,991,1719,8494.0,78.95149839937429,11.740455487412385
21,146.045,1245,403,166,845,1573,8494.0,78.95250928262747,11.740455487412387
22,134.75,1266,404,195,845,1574,8494.0,78.95352016588068,11.740455487412387
23,119.617,1109,238,357,680,1408,8494.0,78.95453104913385,11.740455487412383
24,150.386,1026,156,462,597,1326,8494.0,78.95554193238706,11.740455487412385
25,147.366,911,40,529,481,1210,8494.0,78.95655281564026,11.740455487412387
26,124.934,960,243,813,243,1259,8494.0,78.95756369889344,11.740455487412387
27,113.482,960,243,813,243,1259,8494.0,78.95857458214664,11.740455487412383
28,100.834,752,484,1054,36,1034,8494.0,78.95958546539983,11.740455487412387
29,138.494,664,640,1210,142,878,8494.0,78.96059634865304,11.740455487412385
30,78.339,640,664,1203,118,854,8494.0,78.9616072319062,11.740455487412387
31,83.593,832,1132,1510,197,775,8494.0,78.9626181151594,11.740455487412383
32,67.391,866,1166,1545,231,740,8494.0,78.9636289984126,11.740455487412385
33,61.381,1018,1336,1705,401,806,8494.0,78.96463988166582,11.740455487412387
34,96.178,1018,1336,1705,401,806,8494.0,78.96565076491899,11.740455487412383
35,115.495,1148,1498,1835,240,782,8494.0,78.96666164817219,11.740455487412387
36,99.387,1248,1598,1935,168,761,8494.0,78.96767253142538,11.740455487412387
37,11.955,1290,1658,1977,101,769,8494.0,78.9686834146786,11.740455487412387
38,114.142,1424,915,345,1030,1759,8494.0,78.94933244005139,11.739640148020186
39,94.542,1373,864,294,979,1708,8494.0,78.95034332145833,11.739640148020184
40,101.432,1342,832,262,947,1676,8494.0,78.95135420286525,11.739640148020184
41,105.994,1184,675,105,790,1519,8494.0,78.95236508427219,11.739640148020184
42,146.139,1245,403,166,845,1573,8494.0,78.95337596567909,11.739640148020182
43,127.01,1114,243,326,684,1413,8494.0,78.95438684708603,11.739640148020184
44,91.522,1026,156,414,597,1326,8494.0,78.95539772849295,11.739640148020184
45,63.615,870,22,570,441,1170,8494.0,78.95640860989988,11.739640148020184
46,112.349,937,111,682,375,1236,8494.0,78.9574194913068,11.739640148020182
47,157.528,716,487,1057,0,1015,8494.0,78.95944125412065,11.739640148020182
48,123.487,576,644,1076,13,866,8494.0,78.96045213552758,11.739640148020184
49,139.406,521,716,1100,0,800,8494.0,78.96146301693449,11.739640148020182
50,142.017,538,819,1216,19,699,8494.0,78.96247389834141,11.739640148020186
51,154.917,852,1170,1539,235,640,8494.0,78.96348477974834,11.739640148020182
52,71.292,852,1170,1539,235,640,8494.0,78.96449566115525,11.739640148020184
53,107.473,1096,1478,1783,156,575,8494.0,78.96651742396911,11.739640148020182
54,102.061,1266,1646,1953,84,745,8494.0,78.96752830537602,11.739640148020184
55,32.028,1290,1658,1977,101,769,8494.0,78.96853918678296,11.73964014802018
56,101.872,1468,959,389,1074,1803,8494.0,78.94918825798504,11.738824809550056
57,42.756,1424,915,345,1030,1759,8494.0,78.95019913754581,11.738824809550058
58,27.057,1247,738,168,853,1581,8494.0,78.95121001710663,11.738824809550056
59,102.848,1164,655,85,770,1499,8494.0,78.95222089666741,11.738824809550058
60,56.064,1079,570,0,685,1413,8494.0,78.9532317762282,11.738824809550056
61,95.737,912,421,167,517,1246,8494.0,78.95424265578899,11.738824809550058
62,72.487,871,371,216,468,1197,8494.0,78.95525353534977,11.738824809550058
63,95.612,548,654,1038,0,848,8494.0,78.96030793315374,11.738824809550058
64,114.646,521,716,1100,0,800,8494.0,78.96131881271452,11.738824809550056
65,109.641,548,838,1227,9,679,8494.0,78.96232969227532,11.738824809550056
66,131.362,634,935,1313,0,582,8494.0,78.96334057183611,11.738824809550056
67,119.428,706,1023,1392,88,493,8494.0,78.9643514513969,11.738824809550056
68,59.022,1233,1615,1920,0,712,8494.0,78.96738409007926,11.738824809550056
69,76.986,1251,1633,1938,32,730,8494.0,78.96839496964007,11.738824809550056
70,68.995,2604,0,3290,132,2082,8494.0,78.98052552436955,11.738824809550056
71,0.0,2604,0,3290,132,2082,8494.0,78.98153640393035,11.738824809550056
72,109.046,912,747,493,609,1480,8494.0,78.952076719813,11.738009472001929
73,80.825,912,747,493,609,1480,8494.0,78.9530875975278,11.738009472001929
74,116.848,882,383,205,479,1208,8494.0,78.95409847524257,11.738009472001927
75,108.07,838,382,249,435,1164,8494.0,78.95510935295738,11.738009472001929
76,45.588,687,229,426,258,987,8494.0,78.95612023067218,11.738009472001929
77,97.436,676,217,438,246,975,8494.0,78.95713110838696,11.73800947200193
78,119.522,548,322,565,150,848,8494.0,78.95814198610178,11.738009472001927
79,111.217,369,805,1048,0,669,8494.0,78.96117461924614,11.738009472001927
80,139.95,469,911,1155,134,516,8494.0,78.96218549696094,11.738009472001929
81,101.008,535,978,1222,201,471,8494.0,78.96319637467575,11.738009472001929
82,94.632,690,1039,1376,104,477,8494.0,78.96420725239054,11.738009472001929
83,128.961,853,1234,1539,9,331,8494.0,78.96521813010533,11.738009472001929
84,109.927,862,1244,1548,0,341,8494.0,78.96622900782012,11.738009472001927
85,136.512,1062,1443,1748,0,540,8494.0,78.96723988553492,11.738009472001927
86,52.981,1336,1267,2023,274,815,8494.0,78.9692616409645,11.738009472001927
87,61.287,1336,1267,2023,274,815,8494.0,78.97027251867931,11.738009472001927
88,23.124,2471,132,3158,0,1950,8494.0,78.98038129582726,11.738009472001929
89,66.919,3142,0,3828,670,2620,8494.0,78.98543568440124,11.738009472001927
90,72.865,3142,0,3828,670,2620,8494.0,78.98644656211603,11.738009472001929
91,123.738,1003,838,585,700,1571,8494.0,78.95193255370874,11.737194135375738
92,126.916,826,662,408,524,1394,8494.0,78.95294342957767,11.737194135375736
93,104.358,748,597,357,446,1317,8494.0,78.9539543054466,11.737194135375738
94,105.648,672,547,406,370,1240,8494.0,78.95496518131554,11.737194135375736
95,64.905,581,507,497,279,1150,8494.0,78.95597605718451,11.737194135375736
96,140.916,447,441,685,0,996,8494.0,78.95698693305343,11.737194135375736
97,127.86,447,441,685,0,996,8494.0,78.95799780892239,11.73719413537574
98,63.376,312,558,801,0,611,8494.0,78.96001956066024,11.737194135375736
99,132.139,292,727,971,77,591,8494.0,78.96103043652917,11.737194135375738
100,128.804,469,911,1155,134,516,8494.0,78.96204131239811,11.737194135375738
101,138.714,609,1052,1296,161,397,8494.0,78.96305218826706,11.737194135375736
102,131.792,609,1052,1296,161,397,8494.0,78.964063064136,11.737194135375738
103,134.026,862,1244,1548,0,341,8494.0,78.96507394000493,11.737194135375736
104,114.52,862,1244,1548,0,341,8494.0,78.96608481587388,11.737194135375736
105,93.504,1062,1443,1748,0,540,8494.0,78.96709569174281,11.737194135375736
106,100.677,1336,1267,2023,274,815,8494.0,78.96911744348068,11.737194135375738
107,105.742,1336,1267,2023,274,815,8494.0,78.97012831934963,11.73719413537574
108,24.068,2471,132,3158,0,1950,8494.0,78.98023707803901,11.737194135375736
109,144.943,3142,0,3828,670,2620,8494.0,78.98529145738368,11.737194135375738
110,10.288,3142,0,3828,670,2620,8494.0,78.98630233325262,11.737194135375736
111,73.148,1213,1049,619,911,1782,8494.0,78.94976665030805,11.73637879967141
112,97.405,1003,838,585,700,1571,8494.0,78.95178839835451,11.736378799671412
113,108.416,1006,841,588,703,1574,8494.0,78.95279927237772,11.73637879967141
114,96.272,826,662,408,524,1394,8494.0,78.95381014640093,11.736378799671412
115,70.946,581,507,497,279,1150,8494.0,78.95482102042413,11.73637879967141
116,159.258,581,507,556,279,1150,8494.0,78.95583189444737,11.736378799671408
117,126.255,413,479,692,38,971,8494.0,78.9568427684706,11.736378799671412
118,149.757,416,471,715,30,965,8494.0,78.95785364249382,11.73637879967141
119,93.675,219,743,987,185,608,8494.0,78.95987539054025,11.73637879967141
120,135.914,200,670,913,112,534,8494.0,78.96088626456346,11.736378799671412
121,149.788,339,782,1026,137,387,8494.0,78.96189713858665,11.736378799671408
122,123.958,468,920,1163,7,249,8494.0,78.9629080126099,11.736378799671408
123,121.284,476,927,1171,7,243,8494.0,78.96391888663312,11.736378799671412
124,143.087,717,1168,1412,0,163,8494.0,78.96492976065632,11.736378799671412
125,98.6,1377,1458,2072,465,823,8494.0,78.96998413077243,11.73637879967141
126,41.435,3371,229,4058,899,2850,8494.0,78.98716898916712,11.736378799671408
127,90.42,996,831,578,693,1564,8494.0,78.95265512592773,11.735563464888884
128,134.876,996,831,578,693,1564,8494.0,78.95366599810535,11.735563464888886
129,58.424,685,610,600,382,1253,8494.0,78.95467687028298,11.735563464888884
130,85.103,685,610,600,382,1253,8494.0,78.95568774246064,11.735563464888884
131,10.54,378,517,700,76,947,8494.0,78.95669861463827,11.735563464888886
132,42.253,378,517,700,76,947,8494.0,78.9577094868159,11.735563464888884
133,104.798,193,699,900,257,752,8494.0,78.95872035899355,11.735563464888886
134,123.487,69,819,1009,314,637,8494.0,78.95973123117119,11.735563464888884
135,145.73,84,785,1029,227,633,8494.0,78.96074210334879,11.735563464888882
136,145.761,264,904,1147,207,457,8494.0,78.96175297552644,11.735563464888886
137,146.642,530,1006,1250,86,163,8494.0,78.96276384770408,11.735563464888884
138,154.445,610,1170,1413,82,0,8494.0,78.96377471988171,11.735563464888886
139,156.521,636,1088,1331,0,82,8494.0,78.96478559205934,11.735563464888886
140,172.252,1076,1527,1771,358,522,8494.0,78.96781820859225,11.735563464888886
141,164.827,1372,1463,2067,470,818,8494.0,78.96983995294752,11.735563464888886
142,107.787,1599,1957,2294,881,1045,8494.0,78.97085082512514,11.735563464888884
143,32.028,3371,229,4058,899,2850,8494.0,78.98702477996731,11.735563464888884
144,10.162,1422,1258,828,1120,1990,8494.0,78.94947837923097,11.734748131028088
145,67.265,1422,1258,828,1120,1990,8494.0,78.95048924956315,11.734748131028086
146,8.904,996,831,578,693,1564,8494.0,78.95251099022752,11.734748131028088
147,73.557,1070,905,651,767,1638,8494.0,78.95352186055972,11.734748131028088
148,58.267,169,719,910,278,737,8494.0,78.95857621222069,11.734748131028088
149,160.831,69,819,1009,314,637,8494.0,78.95958708255287,11.734748131028086
150,151.896,8,861,1070,303,618,8494.0,78.96059795288507,11.734748131028088
151,155.263,177,1047,1256,295,449,8494.0,78.96160882321725,11.734748131028086
152,127.01,264,961,1205,207,457,8494.0,78.96261969354946,11.734748131028088
153,124.745,610,1170,1413,82,0,8494.0,78.96363056388165,11.734748131028088
154,154.319,610,1170,1413,82,0,8494.0,78.9646414342138,11.734748131028088
155,105.868,1103,1554,1798,385,549,8494.0,78.96767404521042,11.734748131028086
156,61.633,1130,1581,1825,412,576,8494.0,78.9686849155426,11.734748131028088
157,123.612,1457,1778,2152,740,903,8494.0,78.96969578587478,11.734748131028088
158,83.405,1599,1957,2294,881,1045,8494.0,78.97070665620696,11.734748131028088
159,85.733,1335,1211,960,1033,1904,8494.0,78.95034512830321,11.733932798088954
160,54.051,63,910,1101,376,546,8494.0,78.95944294468515,11.733932798088954
161,138.116,63,910,1101,376,546,8494.0,78.96045381317204,11.733932798088956
162,125.154,235,1081,1272,370,375,8494.0,78.96146468165892,11.733932798088954
163,107.127,343,1161,1378,273,266,8494.0,78.96247555014583,11.733932798088953
164,42.316,1130,1581,1825,412,576,8494.0,78.96752989258023,11.733932798088954
165,65.157,1130,1581,1825,412,576,8494.0,78.9685407610671,11.733932798088954
166,121.788,1331,1654,2026,613,777,8494.0,78.96955162955399,11.733932798088953
167,118.17,1450,1808,2145,732,896,8494.0,78.97056249804086,11.733932798088956
168,39.201,1335,1211,960,1033,1904,8494.0,78.95020101779244,11.73311746607142
169,94.762,235,1081,1272,370,375,8494.0,78.96132055085127,11.73311746607142
170,100.677,312,1159,1350,303,297,8494.0,78.96233141749302,11.73311746607142
171,40.051,1432,1791,2127,715,878,8494.0,78.9704183506267,11.733117466071418
172,26.868,1612,1488,1207,1310,2181,8494.0,78.94890196606599,11.731486804800864
173,45.021,1572,1447,1197,1269,2140,8494.0,78.9499128290178,11.731486804800866
174,0.0,1612,1488,1207,1310,2181,8494.0,78.94875788964653,11.730671475547709
175,24.792,1612,1488,1207,1310,2181,8494.0,78.94976875075356,11.730671475547712
176,81.139,1384,2231,2421,236,1368,8494.0,78.96276585364917,11.729856147215878
177,62.168,913,1760,1951,234,897,8494.0,78.9595892006497,11.729040819805308
178,100.299,1009,1856,2047,138,993,8494.0,78.96060005806766,11.72904081980531
179,129.527,1181,2028,2219,168,1165,8494.0,78.9616109154856,11.729040819805308
180,157.088,1293,2139,2330,144,1277,8494.0,78.9626217729035,11.729040819805308
181,91.71,1181,1630,1812,768,1749,8494.0,78.9543908583191,11.728225493315927
182,101.054,1181,1630,1812,768,1749,8494.0,78.95540171389268,11.728225493315929
183,88.816,986,1833,2024,306,970,8494.0,78.95944513618701,11.728225493315929
184,151.739,1049,1896,2087,138,1033,8494.0,78.96045599176061,11.728225493315927
