,POP_2015,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
34,62.575,182,1872,176,1843,2575,1634.0,-5.9184093285065345,35.01943331476157
35,51.677,94,1873,230,1739,2553,1634.0,-5.917279968840757,35.01943331476157
36,18.906,0,1911,210,1742,2590,1634.0,-5.916150609174979,35.01943331476157
37,27.579,305,2047,96,1453,2357,1634.0,-5.915021249509201,35.01943331476157
38,63.135,305,2054,96,1453,2357,1634.0,-5.913891889843424,35.019433314761564
39,55.824,403,2065,166,1364,2269,1634.0,-5.912762530177646,35.01943331476158
40,47.211,514,2017,265,1251,2181,1634.0,-5.911633170511868,35.019433314761564
41,34.027,637,1917,182,1151,2081,1634.0,-5.910503810846091,35.01943331476157
42,40.975,704,1901,166,1135,2065,1634.0,-5.909374451180315,35.01943331476157
43,19.466,1165,2012,376,1246,2177,1634.0,-5.908245091514537,35.01943331476157
44,11.337,1162,2010,373,1244,2174,1634.0,-5.9071157318487595,35.01943331476157
45,59.85,509,2006,415,2003,2709,1634.0,-5.921758007472573,35.018560819469506
46,53.039,456,1953,362,1950,2656,1634.0,-5.920628655320868,35.018560819469506
47,61.833,372,1727,386,1724,2430,1634.0,-5.919499303169162,35.018560819469506
48,61.5,347,1707,321,1704,2411,1634.0,-5.918369951017455,35.01856081946951
49,55.733,184,1733,316,1684,2418,1634.0,-5.9172405988657495,35.01856081946951
50,28.896,194,1810,395,1631,2452,1634.0,-5.916111246714042,35.018560819469506
51,9.899,305,2047,96,1453,2357,1634.0,-5.914981894562336,35.018560819469506
52,42.852,389,1967,180,1367,2271,1634.0,-5.91385254241063,35.018560819469506
53,58.912,490,1968,248,1255,2159,1634.0,-5.912723190258922,35.0185608194695
54,57.625,598,1952,218,1186,2117,1634.0,-5.911593838107216,35.018560819469506
55,54.749,673,1864,129,1098,2028,1634.0,-5.910464485955509,35.018560819469506
56,49.754,753,1812,77,1046,1976,1634.0,-5.909335133803804,35.018560819469506
57,29.259,999,1875,210,1109,2039,1634.0,-5.908205781652098,35.01856081946951
58,25.248,1103,1951,314,1185,2115,1634.0,-5.907076429500392,35.018560819469506
59,13.214,783,1873,802,1921,2627,1634.0,-5.9217186091601315,35.01768832768204
60,5.01,709,1800,777,1847,2553,1634.0,-5.920589264522167,35.01768832768204
61,46.924,376,1724,444,1721,2428,1634.0,-5.919459919884206,35.017688327682045
62,60.713,306,1629,399,1626,2333,1634.0,-5.918330575246242,35.01768832768204
63,61.758,289,1652,431,1576,2308,1634.0,-5.917201230608277,35.01768832768204
64,63.256,271,1733,472,1508,2328,1634.0,-5.916071885970315,35.01768832768203
65,48.483,423,1785,407,1388,2255,1634.0,-5.914942541332351,35.01768832768204
66,43.276,500,1852,291,1289,2178,1634.0,-5.91381319669439,35.01768832768204
67,41.157,612,1809,327,1153,2050,1634.0,-5.912683852056426,35.017688327682045
68,71.687,683,1822,251,1067,1997,1634.0,-5.911554507418463,35.01768832768203
69,59.487,752,1778,43,1012,1942,1634.0,-5.9104251627805,35.01768832768203
70,29.925,820,1710,46,944,1874,1634.0,-5.909295818142536,35.01768832768204
71,24.824,953,1801,164,1035,1965,1634.0,-5.908166473504572,35.01768832768204
72,17.286,1135,1983,346,1217,2147,1634.0,-5.90703712886661,35.01768832768204
73,22.13,819,1915,724,1962,2669,1634.0,-5.9228085496910055,35.016815839399015
74,40.052,786,1877,777,1924,2631,1634.0,-5.921679212566457,35.01681583939901
75,57.126,707,1798,775,1845,2552,1634.0,-5.9205498754419095,35.01681583939901
76,73.685,584,1613,652,1660,2366,1634.0,-5.919420538317362,35.016815839399015
77,55.34,440,1471,558,1493,2199,1634.0,-5.9182912011928135,35.01681583939901
78,62.893,385,1556,523,1508,2215,1634.0,-5.917161864068267,35.016815839399015
79,48.77,380,1628,553,1414,2228,1634.0,-5.916032526943718,35.01681583939901
80,36.994,461,1657,539,1325,2152,1634.0,-5.91490318981917,35.01681583939901
81,40.597,699,1759,339,1057,1947,1634.0,-5.912644515570077,35.016815839399015
82,64.346,770,1729,298,999,1916,1634.0,-5.9115151784455255,35.01681583939901
83,64.739,828,1681,224,915,1845,1634.0,-5.910385841320979,35.01681583939901
84,29.486,892,1616,172,850,1780,1634.0,-5.90925650419643,35.016815839399015
85,8.567,1055,1903,266,1137,2067,1634.0,-5.908127167071883,35.01681583939901
86,12.866,1179,1976,391,1261,2191,1634.0,-5.906997829947336,35.01681583939901
87,3.012,955,2045,1023,2093,2799,1634.0,-5.92389847691439,35.01594335462028
88,41.081,767,1858,835,1905,2611,1634.0,-5.9227691473029305,35.01594335462029
89,56.884,694,1785,763,1832,2539,1634.0,-5.921639817691469,35.01594335462029
90,64.028,590,1681,658,1728,2434,1634.0,-5.9205104880800095,35.01594335462028
91,33.361,605,1633,673,1680,2387,1634.0,-5.919381158468549,35.01594335462029
92,16.893,467,1498,587,1439,2145,1634.0,-5.91825182885709,35.01594335462028
93,50.92,458,1515,590,1436,2142,1634.0,-5.91712249924563,35.01594335462028
94,40.203,488,1494,632,1396,2102,1634.0,-5.915993169634169,35.01594335462028
95,42.776,574,1584,641,1230,2057,1634.0,-5.914863840022709,35.01594335462029
96,42.186,623,1606,689,1171,1991,1634.0,-5.913734510411249,35.01594335462029
97,34.3,803,1584,454,986,1876,1634.0,-5.912605180799789,35.01594335462029
98,63.877,848,1619,376,916,1806,1634.0,-5.911475851188328,35.01594335462029
99,60.062,913,1653,308,888,1818,1634.0,-5.910346521576867,35.01594335462029
100,30.198,968,1558,250,792,1722,1634.0,-5.909217191965407,35.01594335462028
101,6.448,1131,1979,342,1213,2143,1634.0,-5.9080878623539475,35.01594335462029
102,0.575,1131,1979,342,1213,2143,1634.0,-5.906958532742488,35.01594335462029
103,28.896,955,2045,1023,2093,2799,1634.0,-5.924988390831186,35.01507087334573
104,14.123,955,2045,1023,2093,2799,1634.0,-5.923859068732487,35.01507087334573
105,35.208,767,1858,835,1905,2611,1634.0,-5.9227297466337845,35.015070873345714
106,14.213,767,1858,835,1905,2611,1634.0,-5.921600424535087,35.01507087334573
107,13.895,689,1221,807,1619,2325,1634.0,-5.9193417803376835,35.015070873345714
108,8.113,608,1357,728,1306,2012,1634.0,-5.917083136140286,35.01507087334573
109,11.398,600,1475,744,1301,2019,1634.0,-5.915953814041583,35.015070873345714
110,23.25,676,1604,716,1165,1989,1634.0,-5.914824491942884,35.015070873345735
111,12.064,689,1574,660,1083,1907,1634.0,-5.913695169844184,35.01507087334573
112,34.103,777,1498,493,923,1802,1634.0,-5.9125658477454826,35.015070873345714
113,54.901,814,1535,463,816,1705,1634.0,-5.911436525646781,35.01507087334573
114,48.498,933,1600,351,834,1765,1634.0,-5.910307203548084,35.01507087334573
115,11.125,936,1490,331,724,1654,1634.0,-5.9091778814493825,35.01507087334572
116,11.882,963,1425,309,659,1589,1634.0,-5.90804855935068,35.01507087334572
117,12.666,953,1676,715,1586,2224,1634.0,-5.905789915153281,35.01507087334573
118,32.03,936,1658,758,1629,2206,1634.0,-5.9046605930545795,35.01507087334573
119,27.646,807,1530,920,1790,2078,1634.0,-5.90353127095588,35.01507087334573
120,6.771,778,1500,949,1820,2048,1634.0,-5.902401948857179,35.015070873345714
121,0.146,709,1431,1018,1889,1979,1634.0,-5.901272626758479,35.015070873345735
122,11.216,901,1992,969,2039,2746,1634.0,-5.922690347683492,35.01419839557521
123,6.206,901,1992,969,2039,2746,1634.0,-5.921561033097224,35.0141983955752
124,10.217,778,1132,896,1531,2237,1634.0,-5.9193024039246875,35.01419839557521
125,0.091,752,1213,872,1450,2156,1634.0,-5.918173089338418,35.0141983955752
126,0.03,682,1461,824,1202,1908,1634.0,-5.917043774752151,35.01419839557521
127,5.419,682,1461,824,1202,1908,1634.0,-5.915914460165881,35.01419839557521
128,3.224,719,1607,749,1154,1974,1634.0,-5.914785145579614,35.01419839557521
129,13.774,745,1466,701,931,1799,1634.0,-5.9136558309933465,35.01419839557521
130,36.903,660,1381,617,835,1714,1634.0,-5.912526516407079,35.01419839557521
131,48.574,690,1410,589,764,1654,1634.0,-5.911397201820809,35.01419839557521
132,16.045,721,1405,547,680,1570,1634.0,-5.910267887234543,35.01419839557521
133,142.479,964,1687,694,1565,2235,1634.0,-5.905750628889468,35.01419839557521
134,91.901,897,1620,788,1658,2168,1634.0,-5.904621314303201,35.01419839557521
135,89.806,840,1563,905,1775,2111,1634.0,-5.903491999716933,35.01419839557521
136,128.462,717,1440,1030,1901,1988,1634.0,-5.9023626851306625,35.01419839557521
137,35.099,648,1370,1079,1950,1919,1634.0,-5.901233370544395,35.01419839557521
138,0.0,528,1248,1537,2353,1816,1634.0,-5.898974741371859,35.01419839557521
139,0.0,528,1248,1537,2353,1816,1634.0,-5.897845426785589,35.01419839557521
140,0.0,817,1149,1741,2698,2161,1634.0,-5.8955867976130545,35.01419839557521
141,0.0,834,1166,1758,2715,2178,1634.0,-5.894457483026787,35.01419839557521
142,0.0,755,1087,1679,2636,2099,1634.0,-5.893328168440518,35.01419839557521
143,1.892,882,1950,950,1997,2703,1634.0,-5.9215216433778,35.013325921308564
144,2.013,882,1950,950,1997,2703,1634.0,-5.920392336303637,35.01332592130858
145,2.225,817,1314,852,1164,1870,1634.0,-5.917004415081144,35.01332592130857
146,29.259,739,1381,775,1086,1793,1634.0,-5.91587510800698,35.013325921308564
147,0.03,660,1381,696,1008,1714,1634.0,-5.914745800932818,35.013325921308564
148,41.111,666,1387,702,900,1720,1634.0,-5.913616493858655,35.01332592130857
149,59.911,646,1367,682,832,1700,1634.0,-5.912487186784489,35.013325921308564
150,275.771,591,1312,623,706,1577,1634.0,-5.911357879710326,35.01332592130858
151,278.833,678,1329,623,604,1493,1634.0,-5.9102285726361625,35.013325921308564
152,56.734,623,1236,658,511,1400,1634.0,-5.9090992655619985,35.01332592130857
153,46.016,691,1152,582,386,1317,1634.0,-5.9079699584878345,35.01332592130858
154,63.664,928,1651,730,1601,2199,1634.0,-5.905711344339507,35.013325921308564
155,255.463,793,1516,886,1757,2064,1634.0,-5.904582037265343,35.01332592130857
156,91.341,728,1451,947,1818,1999,1634.0,-5.90345273019118,35.013325921308564
157,93.119,623,1345,1072,1943,1894,1634.0,-5.902323423117014,35.013325921308564
158,40.799,575,1297,1146,2016,1846,1634.0,-5.901194116042853,35.01332592130858
159,0.0,459,1179,1468,2284,1747,1634.0,-5.898935501894525,35.013325921308564
160,0.999,591,1261,1599,2416,1879,1634.0,-5.89780619482036,35.01332592130857
161,1.656,712,1152,1720,2537,2000,1634.0,-5.896676887746196,35.013325921308564
162,10.596,753,1085,1677,2634,2097,1634.0,-5.895547580672032,35.013325921308564
163,0.0,781,1113,1706,2662,2125,1634.0,-5.894418273597869,35.01332592130857
164,0.0,675,1007,1599,2556,2019,1634.0,-5.893288966523705,35.013325921308564
165,0.0,981,1292,1099,1496,2202,1634.0,-5.919223656251961,35.01245345054568
166,0.0,981,1292,1099,1496,2202,1634.0,-5.918094356689571,35.01245345054567
167,17.604,885,1246,921,1233,1939,1634.0,-5.916965057127186,35.01245345054567
168,35.844,660,1381,696,1008,1714,1634.0,-5.915835757564799,35.01245345054568
169,0.409,660,1381,696,1008,1714,1634.0,-5.914706458002412,35.01245345054568
170,55.122,547,1268,583,780,1601,1634.0,-5.913577158440026,35.01245345054568
171,291.566,490,1211,526,724,1544,1634.0,-5.912447858877639,35.01245345054568
172,298.738,464,1185,500,633,1506,1634.0,-5.9113185593152515,35.012453450545685
173,307.2,549,1243,584,518,1407,1634.0,-5.910189259752864,35.01245345054567
174,234.913,581,1173,617,448,1338,1634.0,-5.9090599601904765,35.012453450545685
175,91.145,686,1147,587,381,1311,1634.0,-5.9079306606280895,35.012453450545685
176,55.041,841,1568,864,1735,2112,1634.0,-5.905672061503315,35.01245345054568
177,34.25,841,1568,864,1735,2112,1634.0,-5.904542761940927,35.01245345054568
178,14.828,699,1425,960,1831,1970,1634.0,-5.903413462378541,35.01245345054568
179,18.171,580,1304,1079,1950,1851,1634.0,-5.902284162816153,35.01245345054568
180,8.428,464,1187,1194,2065,1735,1634.0,-5.901154863253767,35.01245345054567
181,0.195,332,1055,1328,2146,1609,1634.0,-5.900025563691379,35.01245345054567
182,0.0,274,989,1392,2209,1672,1634.0,-5.898896264128995,35.01245345054568
183,0.0,222,930,1452,2263,1726,1634.0,-5.897766964566605,35.01245345054567
184,7.478,757,1089,1681,2606,2069,1634.0,-5.896637665004218,35.01245345054568
185,21.191,598,930,1522,2479,1942,1634.0,-5.895508365441831,35.01245345054568
186,3.288,572,904,1496,2453,1916,1634.0,-5.894379065879445,35.01245345054567
187,0.0,604,936,1528,2485,1948,1634.0,-5.893249766317056,35.01245345054567
188,0.0,753,1085,1677,2634,2097,1634.0,-5.89212046675467,35.01245345054568
189,0.0,1237,745,1355,1805,2095,1634.0,-5.922572161144886,35.01158098328641
190,0.0,1134,776,1252,1702,2127,1634.0,-5.921442869093946,35.01158098328641
191,0.0,1134,776,1252,1702,2127,1634.0,-5.920313577043007,35.0115809832864
192,0.0,981,1292,1099,1496,2202,1634.0,-5.918054992941133,35.0115809832864
193,53.51,979,1151,1015,1327,2033,1634.0,-5.916925700890194,35.01158098328641
194,0.0,468,1139,454,815,1472,1634.0,-5.9146671167883165,35.0115809832864
195,94.368,449,1139,454,788,1472,1634.0,-5.91353782473738,35.011580983286414
196,297.046,402,1123,438,730,1456,1634.0,-5.912408532686442,35.011580983286414
197,199.938,475,1196,511,559,1449,1634.0,-5.911279240635504,35.01158098328641
198,234.671,326,1046,361,481,1346,1634.0,-5.910149948584565,35.01158098328641
199,308.006,547,1140,583,414,1304,1634.0,-5.909020656533628,35.01158098328641
200,135.065,504,966,539,218,1130,1634.0,-5.90789136448269,35.01158098328641
201,0.0,264,1116,1395,1985,1448,1634.0,-5.901115612177061,35.0115809832864
202,0.0,240,1093,1418,2084,1547,1634.0,-5.899986320126123,35.01158098328641
203,26.769,184,973,1458,2193,1656,1634.0,-5.898857028075185,35.01158098328641
204,61.259,149,899,1438,2236,1699,1634.0,-5.897727736024246,35.0115809832864
205,1.827,147,837,1430,2248,1711,1634.0,-5.896598443973309,35.01158098328641
206,0.0,598,930,1522,2479,1942,1634.0,-5.89546915192237,35.011580983286414
207,0.0,482,814,1406,2363,1826,1634.0,-5.894339859871432,35.01158098328641
208,0.0,595,926,1519,2476,1938,1634.0,-5.8932105678204945,35.0115809832864
209,0.0,691,1023,1615,2572,2034,1634.0,-5.892081275769555,35.0115809832864
210,0.0,1275,707,1393,1843,2058,1634.0,-5.922532769069169,35.01070851953061
211,0.0,1235,713,1353,1803,2064,1634.0,-5.9214034845293515,35.01070851953061
212,0.0,1134,776,1252,1702,2127,1634.0,-5.920274199989536,35.01070851953061
213,0.0,1295,706,1311,2239,1945,1634.0,-5.919144915449719,35.01070851953061
214,0.0,1265,733,1281,2209,1916,1634.0,-5.918015630909901,35.0107085195306
215,45.774,528,1082,514,875,1426,1634.0,-5.914627777290451,35.0107085195306
216,216.539,364,1014,350,712,1347,1634.0,-5.913498492750635,35.01070851953061
217,324.607,321,1042,357,657,1375,1634.0,-5.9123692082108175,35.01070851953061
218,320.981,303,1023,338,556,1356,1634.0,-5.911239923671,35.0107085195306
219,324.043,330,1051,366,446,1312,1634.0,-5.910110639131184,35.01070851953061
220,264.73,389,1027,425,302,1191,1634.0,-5.908981354591368,35.01070851953061
221,274.401,433,895,468,194,1060,1634.0,-5.907852070051551,35.01070851953061
222,156.743,415,828,451,45,992,1634.0,-5.906722785511735,35.01070851953061
223,0.403,264,1116,1395,1985,1448,1634.0,-5.901076362812649,35.01070851953061
224,19.341,210,1056,1388,2048,1510,1634.0,-5.899947078272833,35.0107085195306
225,53.416,111,963,1374,2127,1590,1634.0,-5.898817793733016,35.01070851953061
226,95.214,50,895,1339,2151,1614,1634.0,-5.8976885091932,35.01070851953061
227,69.005,183,789,1235,2192,1655,1634.0,-5.896559224653383,35.01070851953061
228,3.8,304,636,1228,2185,1648,1634.0,-5.895429940113567,35.01070851953061
229,0.0,464,796,1388,2345,1807,1634.0,-5.894300655573748,35.01070851953061
230,0.0,565,897,1489,2446,1909,1634.0,-5.893171371033932,35.0107085195306
231,0.0,1222,521,1237,1957,1872,1634.0,-5.922493378711893,35.00983605927815
232,0.0,1276,602,1318,1876,1953,1634.0,-5.921364101682871,35.00983605927816
233,0.0,1177,574,1192,2120,1827,1634.0,-5.920234824653848,35.00983605927816
234,0.0,1187,633,1202,2130,1837,1634.0,-5.919105547624823,35.00983605927815
235,0.0,1109,658,1125,2053,1759,1634.0,-5.917976270595802,35.00983605927816
236,0.0,582,1065,565,930,1446,1634.0,-5.9157177165377535,35.00983605927815
237,204.773,572,1055,555,920,1436,1634.0,-5.914588439508731,35.00983605927816
238,319.369,441,976,427,788,1317,1634.0,-5.913459162479708,35.00983605927816
239,355.956,235,906,241,582,1239,1634.0,-5.912329885450685,35.00983605927815
240,215.814,164,885,200,503,1217,1634.0,-5.911200608421662,35.00983605927816
241,272.386,196,916,231,409,1212,1634.0,-5.910071331392639,35.00983605927816
242,283.669,281,969,317,283,1136,1634.0,-5.908942054363615,35.00983605927815
243,278.189,298,830,334,129,995,1634.0,-5.907812777334593,35.00983605927816
244,184.385,410,796,446,45,960,1634.0,-5.906683500305569,35.00983605927815
245,72.287,814,1080,1159,1749,1211,1634.0,-5.905554223276546,35.00983605927815
246,178.34,814,1080,1159,1749,1211,1634.0,-5.904424946247523,35.00983605927815
247,0.0,494,1086,1165,1755,1217,1634.0,-5.902166392189475,35.00983605927815
248,43.114,465,1114,1193,1783,1246,1634.0,-5.901037115160452,35.00983605927815
249,186.077,275,1017,1303,2016,1479,1634.0,-5.899907838131431,35.00983605927815
250,263.199,187,926,1277,2011,1474,1634.0,-5.898778561102407,35.00983605927815
251,94.239,115,829,1178,2041,1504,1634.0,-5.897649284073385,35.00983605927815
252,93.971,204,698,1144,2101,1564,1634.0,-5.896520007044361,35.00983605927815
253,88.54,291,623,1215,2172,1635,1634.0,-5.895390730015337,35.00983605927815
254,5.188,340,408,1142,2175,1638,1634.0,-5.894261452986314,35.00983605927816
255,0.0,361,426,1184,2219,1681,1634.0,-5.893132175957292,35.00983605927816
256,0.0,294,357,1138,2345,1808,1634.0,-5.8920028989282685,35.00983605927815
257,0.0,262,270,1117,2432,1895,1634.0,-5.890873621899245,35.00983605927816
258,10.641,1230,529,1245,1998,1880,1634.0,-5.922453990072976,35.0089636025289
259,0.106,1195,495,1211,1989,1845,1634.0,-5.921324720554418,35.0089636025289
260,0.0,1067,464,1083,2011,1718,1634.0,-5.920195451035862,35.0089636025289
261,0.0,1050,548,1065,1993,1700,1634.0,-5.919066181517305,35.0089636025289
262,0.0,1056,714,1071,1999,1706,1634.0,-5.917936911998746,35.0089636025289
263,0.0,1056,757,1071,1999,1706,1634.0,-5.916807642480189,35.0089636025289
264,19.583,489,971,472,836,1352,1634.0,-5.9145491034430755,35.008963602528894
265,92.998,359,849,343,707,1223,1634.0,-5.913419833924519,35.0089636025289
266,325.735,309,863,295,657,1196,1634.0,-5.912290564405961,35.0089636025289
267,341.692,118,769,121,465,1102,1634.0,-5.911161294887403,35.0089636025289
268,269.727,74,795,110,353,1099,1634.0,-5.910032025368846,35.008963602528894
269,335.486,190,891,226,237,1068,1634.0,-5.908902755850289,35.0089636025289
270,248.613,336,744,371,146,909,1634.0,-5.907773486331732,35.0089636025289
271,218.957,336,744,371,146,909,1634.0,-5.906644216813175,35.0089636025289
272,55.444,814,1080,1159,1749,1211,1634.0,-5.905514947294617,35.0089636025289
273,287.617,845,994,1074,1663,1126,1634.0,-5.90438567777606,35.008963602528894
274,1.692,820,984,1063,1653,1116,1634.0,-5.903256408257502,35.0089636025289
275,0.0,494,1086,1165,1755,1217,1634.0,-5.902127138738948,35.0089636025289
276,10.879,494,1086,1165,1755,1217,1634.0,-5.9009978692203875,35.008963602528894
277,237.814,305,1007,1179,1892,1355,1634.0,-5.899868599701834,35.0089636025289
278,343.062,232,924,1190,1915,1378,1634.0,-5.898739330183275,35.0089636025289
279,312.438,229,822,1094,2006,1469,1634.0,-5.897610060664717,35.0089636025289
280,86.494,232,659,1079,2036,1499,1634.0,-5.8964807911461605,35.008963602528894
281,83.571,287,566,1035,2032,1495,1634.0,-5.895351521627604,35.0089636025289
282,54.731,277,423,1027,2153,1616,1634.0,-5.894222252109047,35.008963602528894
283,45.524,230,300,1057,2291,1754,1634.0,-5.893092982590488,35.0089636025289
284,33.297,238,294,1087,2374,1836,1634.0,-5.891963713071933,35.0089636025289
285,23.237,255,238,1097,2463,1926,1634.0,-5.8908344435533735,35.0089636025289
286,38.341,1136,347,1180,2108,1814,1634.0,-5.923543865160751,35.00809114928269
287,47.226,1077,349,1093,2021,1727,1634.0,-5.922414603152332,35.008091149282684
288,10.263,979,278,994,1922,1629,1634.0,-5.921285341143914,35.008091149282684
289,0.0,984,406,999,1927,1634,1634.0,-5.920156079135496,35.008091149282684
290,0.0,942,558,957,1885,1592,1634.0,-5.919026817127077,35.008091149282684
291,0.0,915,641,930,1858,1565,1634.0,-5.917897555118658,35.008091149282684
292,0.0,901,681,916,1844,1551,1634.0,-5.9167682931102386,35.008091149282684
293,48.433,222,729,205,569,1086,1634.0,-5.912251245076564,35.008091149282684
294,279.8,107,612,72,536,945,1634.0,-5.911121983068144,35.00809114928269
295,226.371,49,670,14,478,1003,1634.0,-5.909992721059727,35.008091149282684
296,254.496,252,643,287,404,807,1634.0,-5.907734197042888,35.008091149282684
297,193.491,329,578,365,300,742,1634.0,-5.90660493503447,35.00809114928269
298,78.815,388,540,386,242,704,1634.0,-5.905475673026053,35.00809114928269
299,319.288,890,949,1028,1618,1080,1634.0,-5.904346411017633,35.00809114928269
300,25.224,820,984,1063,1653,1116,1634.0,-5.903217149009213,35.008091149282684
301,37.393,654,925,1005,1594,1057,1634.0,-5.902087887000796,35.00809114928269
302,27.883,285,987,1115,1829,1291,1634.0,-5.899829362983958,35.00809114928269
303,112.742,318,908,1037,1907,1370,1634.0,-5.898700100975538,35.00809114928269
304,259.573,366,763,948,1881,1344,1634.0,-5.897570838967119,35.00809114928269
305,200.18,359,715,929,1885,1348,1634.0,-5.896441576958701,35.008091149282684
306,37.364,250,546,912,2038,1501,1634.0,-5.895312314950282,35.008091149282684
307,89.636,171,422,920,2200,1662,1634.0,-5.894183052941862,35.008091149282684
308,108.269,108,282,905,2272,1735,1634.0,-5.893053790933446,35.00809114928269
309,52.223,116,176,971,2337,1800,1634.0,-5.891924528925025,35.00809114928269
310,36.463,250,145,1036,2428,1891,1634.0,-5.890795266916608,35.00809114928269
311,48.468,1106,317,1202,2130,1816,1634.0,-5.923504472448493,35.007218699539415
312,55.506,1030,242,1102,2030,1737,1634.0,-5.9223752179498845,35.00721869953941
313,61.546,934,252,952,1880,1587,1634.0,-5.921245963451277,35.00721869953941
314,0.015,871,311,886,1814,1521,1634.0,-5.920116708952668,35.00721869953941
315,0.0,885,568,900,1828,1535,1634.0,-5.9189874544540615,35.00721869953941
316,0.0,820,623,835,1763,1470,1634.0,-5.917858199955452,35.00721869953941
317,0.0,827,664,843,1771,1477,1634.0,-5.916728945456844,35.00721869953941
318,46.257,146,574,110,574,970,1634.0,-5.911082672963802,35.00721869953941
319,29.737,243,645,208,615,809,1634.0,-5.9099534184651965,35.00721869953941
320,107.343,312,618,276,567,783,1634.0,-5.908824163966587,35.0072186995394
321,291.163,348,583,352,455,748,1634.0,-5.907694909467979,35.00721869953941
322,309.859,408,512,374,355,676,1634.0,-5.906565654969372,35.007218699539415
323,58.265,451,477,324,305,641,1634.0,-5.905436400470765,35.00721869953941
324,97.108,722,793,872,1462,925,1634.0,-5.903177891473549,35.00721869953941
325,318.644,627,888,967,1556,1019,1634.0,-5.90204863697494,35.00721869953941
326,176.003,532,913,992,1581,1044,1634.0,-5.9009193824763315,35.00721869953941
327,2.095,439,768,896,1805,1268,1634.0,-5.897531618980508,35.00721869953941
328,197.44,310,639,846,1941,1404,1634.0,-5.896402364481899,35.00721869953941
329,124.669,204,533,772,2052,1515,1634.0,-5.895273109983291,35.00721869953941
330,66.277,150,450,838,2138,1601,1634.0,-5.894143855484684,35.00721869953941
331,92.632,40,330,790,2157,1620,1634.0,-5.893014600986076,35.00721869953941
332,80.916,65,145,848,2261,1724,1634.0,-5.891885346487468,35.00721869953941
333,43.454,206,38,917,2330,1793,1634.0,-5.89075609198886,35.00721869953941
334,16.529,942,134,1173,2146,1654,1634.0,-5.924594328443799,35.006346253298915
335,44.487,973,174,1204,2165,1685,1634.0,-5.923465081454675,35.006346253298915
336,59.018,911,122,1143,2091,1623,1634.0,-5.922335834465549,35.00634625329891
337,46.379,871,157,1032,1959,1583,1634.0,-5.921206587476424,35.006346253298915
338,22.403,802,363,817,1745,1452,1634.0,-5.920077340487301,35.006346253298915
