,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,100.235,1119,3499,1690,1871,4203,4518,8113.0,78.82296094517297,18.117995685428603
1,58.038,1201,3581,1772,1953,4285,4600,8113.0,78.82399056369738,18.117995685428603
2,2.263,1201,3581,1772,1953,4285,4600,8113.0,78.82502018222176,18.1179956854286
3,0.506,1597,1712,2150,1630,2787,3101,8113.0,78.83531636746582,18.117995685428607
4,94.07,0,2536,2678,2569,2678,2933,8113.0,78.86929377877125,18.1179956854286
5,0.0,0,2536,2678,2569,2678,2933,8113.0,78.87032339729565,18.117995685428603
6,99.52,1044,3425,1615,1796,4128,4443,8113.0,78.82170171231846,18.117171042120894
7,108.811,1044,3425,1615,1796,4128,4443,8113.0,78.8227313278435,18.117171042120898
8,28.498,1083,3464,1654,1835,4168,4482,8113.0,78.82376094336855,18.117171042120898
9,0.0,1597,1712,2150,1630,2787,3101,8113.0,78.8350867141441,18.117171042120898
10,70.516,0,2536,2678,2569,2678,2933,8113.0,78.8690640264707,18.117171042120894
11,4.109,0,2536,2678,2569,2678,2933,8113.0,78.87009364199574,18.117171042120894
12,83.291,936,3317,1507,1688,4020,4335,8113.0,78.82250172283675,18.116346400294272
13,14.502,947,3328,1518,1699,4031,4346,8113.0,78.82353133536257,18.116346400294272
14,0.0,1394,1919,2118,1423,2780,3094,8113.0,78.8358866856728,18.116346400294276
15,51.13,204,2332,2473,2364,2473,2729,8113.0,78.86883428650007,18.116346400294272
16,93.445,910,3291,1481,1662,3994,4309,8113.0,78.8222721301524,18.11552175994867
17,6.224,795,3175,1366,1547,3879,4194,8113.0,78.82330173967922,18.11552175994867
18,17.301,811,2996,1234,1415,3700,4014,8113.0,78.82536095873284,18.115521759948667
19,0.119,887,2919,1157,1338,3623,3938,8113.0,78.82639056825967,18.115521759948667
20,6.462,1380,1700,2018,1561,2668,2982,8113.0,78.83565705400102,18.11552175994867
21,3.425,1453,1250,1687,1468,2324,2639,8113.0,78.83771627305464,18.11552175994867
22,0.119,1429,1225,1663,1443,2299,2614,8113.0,78.83874588258145,18.11552175994867
23,23.525,211,2332,2478,2367,2478,2729,8113.0,78.8686045588591,18.115521759948667
24,100.503,855,3247,1426,1607,3951,4266,8113.0,78.8210129432622,18.114697121083996
25,41.094,731,3123,1302,1483,3827,4142,8113.0,78.82307215631808,18.114697121084
26,90.795,637,3029,1208,1389,3732,4047,8113.0,78.82410176284604,18.114697121084
27,23.525,746,2961,1156,1337,3665,3980,8113.0,78.82513136937396,18.114697121083996
28,0.238,887,2919,1157,1338,3623,3938,8113.0,78.82616097590191,18.114697121084
29,24.121,1201,1883,1924,1230,2586,2901,8113.0,78.8354274346534,18.114697121084
30,9.35,1201,1883,1924,1230,2586,2901,8113.0,78.83645704118133,18.114697121084
31,22.781,1453,1250,1687,1468,2324,2639,8113.0,78.83748664770926,18.114697121084
32,0.238,1453,1250,1687,1468,2324,2639,8113.0,78.83851625423722,18.114697121083996
33,87.579,855,3247,1426,1607,3951,4266,8113.0,78.82078337822048,18.11387248370018
34,11.256,645,3037,1216,1397,3741,4056,8113.0,78.82284258527892,18.11387248370018
35,50.058,637,3029,1208,1389,3732,4047,8113.0,78.82387218880817,18.11387248370018
36,41.958,637,3029,1208,1389,3732,4047,8113.0,78.82490179233739,18.113872483700177
37,17.182,794,2889,1084,1265,3593,3907,8113.0,78.8259313958666,18.11387248370018
