,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,39.707,5000,3217,2996,1889,4337,5000,5000,6203.0,71.57613639032971,34.0730702333212
1,80.048,5000,3693,4309,0,4195,4971,5000,6203.0,71.59204204358123,34.07133270389838
2,73.598,5000,3693,4309,0,4195,4971,5000,6203.0,71.59316341133274,34.07133270389838
3,123.699,5000,3741,3521,1652,4707,5000,5000,6203.0,71.58037092854698,34.0704639442227
4,137.302,5000,3793,3573,1600,4655,5000,5000,6203.0,71.58149228913238,34.07046394422271
5,42.782,5000,3917,3697,1484,4539,5000,5000,6203.0,71.5826136497178,34.0704639442227
6,13.871,5000,3925,3704,1484,4539,5000,5000,6203.0,71.58373501030322,34.0704639442227
7,136.366,5000,3862,4478,169,4364,5000,5000,6203.0,71.59382725557185,34.0704639442227
8,175.739,5000,3862,4478,169,4364,5000,5000,6203.0,71.59494861615727,34.07046394422271
9,157.156,5000,4011,4627,317,4512,5000,5000,6203.0,71.59606997674267,34.070463944222716
10,153.813,5000,4078,4694,384,4579,5000,5000,6203.0,71.59719133732807,34.0704639442227
11,128.946,5000,2787,2567,1460,3908,4674,5000,6203.0,71.57767080407024,34.069595187904
12,16.544,5000,3741,3521,1652,4707,5000,5000,6203.0,71.57991351090945,34.069595187904
13,52.441,5000,3844,3623,1549,4604,5000,5000,6203.0,71.58103486432908,34.069595187904
14,111.366,5000,3917,3697,1476,4531,5000,5000,6203.0,71.58215621774869,34.069595187904
15,57.588,5000,3925,3704,1484,4539,5000,5000,6203.0,71.58327757116831,34.069595187904
16,48.129,5000,3772,3944,1229,4284,5000,5000,6203.0,71.58439892458793,34.069595187904
17,16.077,5000,3764,3952,1220,4275,5000,5000,6203.0,71.58552027800754,34.069595187904
18,0.033,5000,3546,4162,1002,4057,4824,5000,6203.0,71.59000569168599,34.06959518790399
19,42.581,5000,3546,4162,1002,4057,4824,5000,6203.0,71.5911270451056,34.069595187904
20,194.723,5000,4051,4667,357,4552,5000,5000,6203.0,71.59561245878406,34.069595187904
21,132.723,5000,4105,4721,411,4606,5000,5000,6203.0,71.59673381220368,34.069595187904
22,53.176,5000,4304,4920,611,4806,5000,5000,6203.0,71.59897651904288,34.069595187904
23,138.606,5000,2787,2567,1460,3908,4674,5000,6203.0,71.5772134206444,34.06872643494214
24,180.351,5000,3755,3961,1211,4266,5000,5000,6203.0,71.58506284442332,34.068726434942135
25,31.819,5000,3387,4003,843,3898,4665,5000,6203.0,71.58842688318572,34.068726434942135
26,14.606,5000,3387,4003,843,3898,4665,5000,6203.0,71.58954822943986,34.06872643494213
27,3.777,5000,4304,4920,611,4806,5000,5000,6203.0,71.5985189994729,34.068726434942135
28,40.275,5000,2651,2431,1849,3772,4538,5000,6203.0,71.57563471800877,34.06785768533699
29,89.775,5000,2763,2543,1139,3884,4650,5000,6203.0,71.58012007436461,34.067857685336996
30,75.77,5000,3387,4003,843,3898,4665,5000,6203.0,71.5890907870763,34.06785768533699
31,113.238,5000,3312,3928,381,3813,4590,5000,6203.0,71.59133346525422,34.06785768533699
32,57.287,5000,3291,3907,402,3792,4569,5000,6203.0,71.59245480434318,34.06785768533698
33,6.217,5000,2651,2431,1849,3772,4538,5000,6203.0,71.57517738150518,34.06698893908842
34,184.095,5000,2763,2543,1139,3884,4650,5000,6203.0,71.57966270920161,34.06698893908842
35,135.965,5000,2866,2645,1037,3986,4753,5000,6203.0,71.58078404112571,34.06698893908842
36,122.964,5000,2948,2727,955,4010,4776,5000,6203.0,71.5819053730498,34.06698893908842
37,93.485,5000,3269,3885,423,3771,4547,5000,6203.0,71.59199736036673,34.06698893908841
38,3.71,5000,3612,4228,766,4114,4890,5000,6203.0,71.59536135613905,34.06698893908842
39,0.702,5000,3766,4382,835,4268,5000,5000,6203.0,71.59648268806316,34.06698893908841
