,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,53.489,291,2260,6433.0,69.64514256562661,22.21805747432913
1,64.283,332,2291,6433.0,69.64618908201766,22.218057474329125
2,69.092,527,2369,6433.0,69.64723559840868,22.218057474329125
3,54.164,595,2381,6433.0,69.64828211479974,22.218057474329125
4,26.723,741,2376,6433.0,69.64932863119078,22.21805747432913
5,54.664,563,605,6433.0,69.65351469675494,22.218057474329125
6,19.955,119,0,6433.0,69.65770076231911,22.218057474329125
7,17.431,119,0,6433.0,69.65874727871015,22.218057474329125
8,65.787,0,2044,6433.0,69.64279335171977,22.21722452871101
9,76.774,0,2044,6433.0,69.64383986426122,22.217224528711014
10,87.089,227,2213,6433.0,69.64488637680267,22.217224528711014
11,52.053,374,2213,6433.0,69.64593288934412,22.217224528711014
12,73.118,550,2336,6433.0,69.64697940188556,22.217224528711014
13,78.167,688,2323,6433.0,69.64802591442701,22.217224528711014
14,63.652,786,2332,6433.0,69.64907242696843,22.217224528711014
15,39.649,838,2365,6433.0,69.6501189395099,22.217224528711014
16,61.28,729,772,6433.0,69.65116545205133,22.21722452871101
17,10.163,694,736,6433.0,69.65221196459278,22.217224528711014
18,33.447,590,632,6433.0,69.65325847713422,22.217224528711014
19,45.416,489,531,6433.0,69.65430498967565,22.217224528711014
20,64.152,119,0,6433.0,69.65744452729999,22.217224528711014
21,92.42,119,0,6433.0,69.65849103984142,22.217224528711018
22,18.153,0,2044,6433.0,69.64253718283827,22.21639158497484
23,54.338,56,1987,6433.0,69.64358369153031,22.21639158497484
24,78.841,230,2088,6433.0,69.64463020022235,22.216391584974843
25,89.308,257,2105,6433.0,69.64567670891438,22.216391584974843
26,82.193,554,2069,6433.0,69.64672321760641,22.21639158497484
27,83.476,677,2153,6433.0,69.64776972629843,22.216391584974843
28,76.208,797,2174,6433.0,69.64881623499046,22.21639158497484
29,18.388,991,2313,6433.0,69.64986274368249,22.216391584974843
30,59.474,1041,2364,6433.0,69.65090925237452,22.216391584974843
31,17.322,729,772,6433.0,69.65195576106656,22.216391584974843
32,100.516,489,531,6433.0,69.65300226975859,22.216391584974843
33,38.126,489,531,6433.0,69.65404877845062,22.216391584974843
34,34.775,363,406,6433.0,69.65509528714266,22.216391584974843
35,78.341,154,274,6433.0,69.65718830452671,22.21639158497484
36,108.001,0,119,6433.0,69.65823481321873,22.21639158497484
37,94.531,0,119,6433.0,69.65928132191077,22.216391584974843
38,78.711,478,598,6433.0,69.6603278306028,22.216391584974843
39,73.053,478,598,6433.0,69.66137433929481,22.216391584974843
40,24.481,132,1911,6433.0,69.64332753104249,22.215558643120524
41,67.547,222,1929,6433.0,69.64437403588526,22.215558643120524
42,79.908,555,1949,6433.0,69.64542054072808,22.215558643120524
43,93.552,549,2034,6433.0,69.64646704557089,22.215558643120524
44,80.735,647,2019,6433.0,69.64751355041368,22.215558643120524
45,81.583,819,2138,6433.0,69.64856005525647,22.21555864312052
46,46.917,923,2245,6433.0,69.64960656009927,22.21555864312052
47,3.961,1008,2330,6433.0,69.65065306494206,22.215558643120524
48,47.157,237,532,6433.0,69.65274607462767,22.215558643120524
49,16.125,237,532,6433.0,69.65379257947048,22.21555864312052
50,88.569,363,406,6433.0,69.65483908431327,22.215558643120524
51,79.342,218,376,6433.0,69.65588558915607,22.21555864312052
52,93.247,184,303,6433.0,69.65693209399888,22.215558643120524
53,93.204,171,303,6433.0,69.65797859884167,22.215558643120524
54,92.116,330,449,6433.0,69.65902510368447,22.215558643120524
55,87.633,405,525,6433.0,69.66007160852726,22.21555864312052
56,107.479,560,679,6433.0,69.66111811337007,22.215558643120524
57,29.073,262,1940,6433.0,69.64307138279733,22.21472570314797
58,66.938,288,1756,6433.0,69.64411788379108,22.214725703147966
59,100.798,402,1790,6433.0,69.64516438478483,22.21472570314797
60,102.561,610,1934,6433.0,69.6462108857786,22.214725703147973
61,39.366,715,2018,6433.0,69.64725738677235,22.21472570314797
62,38.278,883,2185,6433.0,69.64830388776609,22.214725703147966
63,81.17,936,2257,6433.0,69.64935038875986,22.21472570314797
64,23.959,111,658,6433.0,69.65248989174111,22.21472570314797
65,54.643,237,532,6433.0,69.65353639273488,22.214725703147966
66,79.777,203,518,6433.0,69.65458289372862,22.21472570314797
67,85.914,180,471,6433.0,69.65562939472237,22.21472570314797
68,80.713,99,436,6433.0,69.65667589571612,22.21472570314797
69,73.771,91,399,6433.0,69.65772239670987,22.21472570314797
70,74.728,275,395,6433.0,69.65876889770364,22.21472570314797
71,119.187,390,509,6433.0,69.6598153986974,22.21472570314797
72,43.61,560,679,6433.0,69.66086189969116,22.214725703147973
73,38.496,342,1957,6433.0,69.64281524679453,22.213892765057103
74,64.805,371,1819,6433.0,69.64386174393942,22.213892765057103
75,85.152,405,1708,6433.0,69.64490824108431,22.213892765057107
76,79.69,513,1816,6433.0,69.64595473822921,22.213892765057103
77,37.386,559,1862,6433.0,69.6470012353741,22.213892765057107
78,4.222,865,2168,6433.0,69.64804773251899,22.2138927650571
