,POP_2015,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,80.28,2500,0,3692,8209.0,77.8561140879591,11.81791694429567
1,75.173,2500,0,3692,8209.0,77.85712514723599,11.817916944295666
2,13.229,1281,0,2473,8209.0,77.8448492775042,11.817101516997958
3,46.803,1281,0,2473,8209.0,77.84586033492174,11.81710151699796
4,42.525,1281,0,2473,8209.0,77.84470612970911,11.816286090628761
5,58.672,1281,0,2473,8209.0,77.84571718526745,11.816286090628761
6,17.231,0,0,1192,8209.0,77.83460500939074,11.81057813203683
7,69.239,0,0,1192,8209.0,77.83561605193842,11.810578132036827
8,10.331,5000,809,4807,8209.0,77.79994360739587,11.808947295077536
9,25.334,5000,741,4739,8209.0,77.799800645618,11.808131877989672
10,10.92,570,487,621,8209.0,77.83013175482938,11.808131877989672
11,29.612,570,487,621,8209.0,77.83114279180307,11.80813187798967
12,80.615,1058,0,1108,8209.0,77.83417590272421,11.80813187798967
13,0.0,5000,342,4340,8209.0,77.79662458909827,11.80731646182956
14,0.0,5000,611,4609,8209.0,77.79864665933029,11.807316461829558
15,21.075,5000,658,4656,8209.0,77.7996576944463,11.80731646182956
16,31.386,5000,698,4696,8209.0,77.8006687295623,11.80731646182956
17,17.369,1027,943,165,8209.0,77.82594460746253,11.80731646182956
18,14.942,1027,943,165,8209.0,77.82695564257853,11.80731646182956
19,40.458,570,487,621,8209.0,77.82998874792658,11.80731646182956
20,59.322,570,487,621,8209.0,77.83099978304259,11.80731646182956
21,98.753,1058,0,1108,8209.0,77.8340328883906,11.80731646182956
22,62.536,1372,313,1422,8209.0,77.83605495862264,11.80731646182956
23,86.904,1372,313,1422,8209.0,77.83706599373862,11.80731646182956
24,0.0,5000,342,4340,8209.0,77.79648165410522,11.806501046597145
25,0.0,5000,583,4581,8209.0,77.79850372062211,11.806501046597145
26,5.579,5000,596,4594,8209.0,77.79951475388056,11.806501046597145
27,65.533,1192,1108,0,8209.0,77.82479058534165,11.806501046597145
28,62.551,1192,1108,0,8209.0,77.82580161860008,11.806501046597145
29,56.481,1027,943,165,8209.0,77.82681265185852,11.806501046597143
30,77.608,709,348,760,8209.0,77.8308567848923,11.806501046597145
31,76.731,783,422,815,8209.0,77.83186781815077,11.806501046597145
32,0.217,5000,137,3920,8209.0,77.79937182392062,11.805685632292349
33,0.394,5000,137,3920,8209.0,77.80038285532164,11.805685632292352
34,57.784,1189,911,327,8209.0,77.82666967174806,11.805685632292352
35,82.998,783,422,815,8209.0,77.83071379735213,11.80568563229235
36,78.959,783,422,815,8209.0,77.83172482875314,11.80568563229235
37,74.661,5000,0,3998,8209.0,77.79821787502257,11.804870218915116
38,33.496,5000,48,3950,8209.0,77.7992289045663,11.804870218915116
39,10.745,5000,129,3870,8209.0,77.80023993411004,11.804870218915113
40,7.196,5000,189,3808,8209.0,77.80125096365377,11.804870218915116
41,75.903,5000,0,3998,8209.0,77.79807496813089,11.80405480646537
42,35.664,5000,0,3998,8209.0,77.79908599581748,11.804054806465373
43,11.139,5000,189,3808,8209.0,77.80009702350407,11.804054806465372
44,1.557,5000,189,3808,8209.0,77.80110805119062,11.80405480646537
45,55.617,1114,753,1121,8209.0,77.82941682641473,11.804054806465373
46,64.626,991,630,1023,8209.0,77.83042785410133,11.804054806465372
47,65.75,991,630,1023,8209.0,77.8314388817879,11.804054806465373
48,35.704,2045,390,852,8209.0,77.81815258843562,11.803239394943049
49,7.072,2045,390,852,8209.0,77.81916361426518,11.803239394943049
50,54.039,1114,753,1121,8209.0,77.82927387256078,11.803239394943049
51,69.239,1114,753,1121,8209.0,77.83028489839036,11.803239394943049
52,64.291,1156,795,1188,8209.0,77.83129592421993,11.80323939494305
53,14.057,2045,390,852,8209.0,77.81800966561657,11.80242398434808
54,27.876,2144,291,951,8209.0,77.81902068958925,11.802423984348078
55,46.074,2303,132,1110,8209.0,77.82003171356193,11.802423984348078
56,81.699,2359,39,1203,8209.0,77.82104273753463,11.80242398434808
