,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,7.132,1409,926,2701,1949,5000,2216.0,4.264850749396355,8.174740527824573
1,26.268,1409,926,2701,1949,5000,2216.0,4.265854834328525,8.174740527824573
2,6.026,1409,926,2701,1949,5000,2216.0,4.264845391155883,8.173928590714864
3,1.389,1038,1170,2331,1579,5000,2216.0,4.259808920305952,8.171492783181328
4,20.654,1264,427,2556,1804,5000,2216.0,4.26583339962754,8.171492783181328
5,3.848,958,1090,2250,1498,4943,2216.0,4.258799491948535,8.1706808486018
6,28.822,998,1130,2290,1538,4971,2216.0,4.25980357057448,8.1706808486018
7,34.483,858,376,2151,1399,4844,2216.0,4.262815806452317,8.1706808486018
8,16.888,1033,196,2325,1573,5000,2216.0,4.263819885078264,8.170680848601801
9,46.557,1033,196,2325,1573,5000,2216.0,4.264823963704208,8.1706808486018
10,0.0,1120,945,2383,1631,5000,2216.0,4.250761525107555,8.169868914654657
11,1.636,1114,939,2386,1634,5000,2216.0,4.251765602472645,8.169868914654657
12,12.663,914,1046,2206,1455,4900,2216.0,4.258794144028272,8.169868914654657
13,60.174,958,1090,2250,1498,4943,2216.0,4.259798221393363,8.169868914654657
14,8.568,852,380,2144,1392,4837,2216.0,4.262810453488632,8.169868914654657
15,4.696,967,261,2259,1507,4953,2216.0,4.263814530853723,8.169868914654657
16,47.77,1104,125,2396,1644,5000,2216.0,4.264818608218811,8.169868914654659
17,30.717,1229,0,2521,1769,5000,2216.0,4.265822685583902,8.169868914654659
18,0.0,1120,945,2383,1631,5000,2216.0,4.250756187823321,8.169056981339832
19,1.965,1020,845,2293,1541,4986,2216.0,4.251760263927684,8.169056981339832
20,10.027,908,1040,2200,1448,4893,2216.0,4.258788796658228,8.169056981339832
21,58.197,753,885,2045,1293,4738,2216.0,4.259792872762593,8.169056981339832
22,2.542,954,303,2246,1494,4939,2216.0,4.263809177180047,8.169056981339832
23,44.51,964,293,2256,1504,4949,2216.0,4.2648132532844105,8.169056981339832
24,47.758,1229,0,2521,1769,5000,2216.0,4.265817329388774,8.169056981339832
25,1.342,694,411,1977,1225,4670,2216.0,4.256775300150863,8.168245048657262
26,11.828,735,509,2028,1276,4721,2216.0,4.25777937499463,8.168245048657264
27,30.057,658,432,1950,1198,4644,2216.0,4.258783449838397,8.168245048657262
28,5.355,735,597,2027,1275,4720,2216.0,4.259787524682165,8.168245048657264
29,33.788,631,762,1923,1171,4616,2216.0,4.260791599525932,8.168245048657264
30,43.592,601,628,1893,1141,4586,2216.0,4.261795674369699,8.168245048657264
31,11.369,688,569,1980,1228,4673,2216.0,4.262799749213466,8.168245048657264
32,8.579,1169,253,2461,1710,5000,2216.0,4.265811973744768,8.168245048657264
33,38.26,1296,132,2588,1836,5000,2216.0,4.2668160485885345,8.168245048657264
34,15.711,626,343,1908,1156,4602,2216.0,4.25576588281887,8.167433116606885
35,25.032,660,377,1942,1190,4636,2216.0,4.25676995640217,8.167433116606885
36,14.582,693,410,1975,1223,4669,2216.0,4.257774029985471,8.167433116606887
37,58.809,621,469,1913,1161,4607,2216.0,4.258778103568772,8.167433116606885
38,10.721,457,633,1750,998,4443,2216.0,4.259782177152072,8.167433116606885
39,53.583,553,779,1845,1093,4538,2216.0,4.260786250735372,8.167433116606885
40,25.079,548,680,1841,1089,4534,2216.0,4.261790324318673,8.167433116606885
41,35.707,688,569,1980,1228,4673,2216.0,4.262794397901973,8.167433116606885
42,23.326,1372,42,2665,1913,5000,2216.0,4.265806618651874,8.167433116606885
43,25.95,1394,21,2686,1934,5000,2216.0,4.2668106922351745,8.167433116606885
44,22.208,1002,988,2014,2041,4207,2216.0,4.248732034619711,8.166621185188633
45,0.506,1002,988,2014,2041,4207,2216.0,4.249736106942674,8.166621185188633
46,30.034,614,331,1897,1145,4590,2216.0,4.255760540880454,8.166621185188632
47,37.707,569,286,1851,1099,4544,2216.0,4.256764613203417,8.166621185188633
48,46.24,527,245,1810,1058,4503,2216.0,4.257768685526381,8.166621185188633
49,6.261,613,330,1895,1143,4588,2216.0,4.258772757849345,8.166621185188633
50,14.97,457,633,1750,998,4443,2216.0,4.259776830172308,8.166621185188633
51,32.129,391,674,1683,931,4376,2216.0,4.260780902495271,8.166621185188632
52,23.443,1403,377,2695,1943,5000,2216.0,4.265801264110088,8.166621185188633
53,41.838,1490,160,2592,1906,5000,2216.0,4.266805336433052,8.166621185188632
54,14.629,1499,0,2792,2040,5000,2216.0,4.267809408756015,8.166621185188633
55,39.543,1516,388,2545,1859,5000,2216.0,4.268813481078979,8.166621185188633
56,8.909,1189,1175,2200,2228,4394,2216.0,4.247722630989795,8.165809254402438
57,18.771,1002,988,2014,2041,4207,2216.0,4.248726702052551,8.165809254402442
58,28.716,1002,988,2014,2041,4207,2216.0,4.2497307731153064,8.16580925440244
59,0.459,448,272,1730,978,4423,2216.0,4.2547511284290875,8.16580925440244
60,29.74,517,334,1798,1046,4491,2216.0,4.255755199491842,8.16580925440244
61,43.65,459,176,1741,989,4435,2216.0,4.2567592705546,8.16580925440244
62,40.602,453,170,1735,983,4428,2216.0,4.257763341617356,8.16580925440244
63,2.683,453,170,1735,983,4428,2216.0,4.258767412680112,8.165809254402442
64,0.918,286,568,1578,826,4271,2216.0,4.259771483742869,8.16580925440244
65,29.269,286,568,1578,826,4271,2216.0,4.260775554805624,8.165809254402442
66,31.046,1521,259,2691,2005,5000,2216.0,4.2657959101194045,8.16580925440244
67,44.804,1521,259,2691,2005,5000,2216.0,4.266799981182162,8.16580925440244
68,5.402,1415,307,2444,1758,5000,2216.0,4.267804052244917,8.16580925440244
69,42.591,1516,388,2545,1859,5000,2216.0,4.268808123307673,8.165809254402438
70,0.0,1189,1175,2200,2228,4394,2216.0,4.247717300231602,8.164997324248246
71,0.024,831,817,1843,1870,4036,2216.0,4.248721370034281,8.164997324248246
72,43.462,831,817,1843,1870,4036,2216.0,4.2497254398369595,8.164997324248247
73,21.266,796,944,1575,1934,4163,2216.0,4.252737649244995,8.164997324248246
74,10.863,825,973,1604,1963,4192,2216.0,4.2537417190476745,8.164997324248246
75,3.895,458,282,1720,968,4413,2216.0,4.254745788850353,8.164997324248247
76,12.192,448,272,1730,978,4423,2216.0,4.255749858653031,8.164997324248246
77,51.277,321,38,1604,852,4297,2216.0,4.256753928455709,8.164997324248247
78,48.888,358,75,1640,888,4333,2216.0,4.257757998258388,8.164997324248247
79,2.507,286,568,1578,826,4271,2216.0,4.259766137863745,8.164997324248247
80,19.571,286,568,1578,826,4271,2216.0,4.260770207666424,8.164997324248247
81,24.067,461,743,1668,916,4361,2216.0,4.261774277469103,8.164997324248246
82,10.686,970,1073,2151,1399,4845,2216.0,4.264786486877139,8.164997324248247
83,24.703,1521,259,2691,2005,5000,2216.0,4.265790556679816,8.164997324248247
84,54.054,1521,259,2691,2005,5000,2216.0,4.266794626482496,8.164997324248247
85,38.531,1368,354,2397,1712,5000,2216.0,4.2677986962851735,8.164997324248246
86,0.365,831,817,1843,1870,4036,2216.0,4.248716038564896,8.164185394725985
87,42.403,823,810,1765,1862,4029,2216.0,4.249720107107627,8.164185394725987
88,16.594,823,810,1695,1862,4029,2216.0,4.250724175650357,8.164185394725987
89,15.229,763,912,1543,1902,4131,2216.0,4.251728244193089,8.164185394725987
90,45.192,768,916,1547,1906,4135,2216.0,4.2527323127358185,8.164185394725985
91,48.664,842,991,1622,1981,4210,2216.0,4.253736381278548,8.164185394725983
92,33.447,992,1140,1772,2131,4359,2216.0,4.254740449821281,8.164185394725985
93,41.979,992,1140,1772,2131,4359,2216.0,4.25574451836401,8.164185394725987
94,7.791,274,98,1545,793,4238,2216.0,4.256748586906741,8.164185394725987
95,29.293,282,0,1565,813,4258,2216.0,4.2577526554494725,8.164185394725987
96,52.995,6,289,1321,569,4014,2216.0,4.258756723992203,8.164185394725985
97,9.662,90,373,1383,631,4076,2216.0,4.259760792534933,8.164185394725983
98,44.521,582,683,1546,794,4240,2216.0,4.260764861077663,8.164185394725985
99,27.645,631,732,1596,844,4289,2216.0,4.261768929620394,8.164185394725983
100,21.878,639,921,1820,1068,4513,2216.0,4.2627729981631255,8.164185394725987
101,0.471,639,921,1820,1068,4513,2216.0,4.263777066705858,8.164185394725987
102,27.821,970,1073,2151,1399,4845,2216.0,4.264781135248587,8.164185394725985
103,51.159,970,1073,2151,1399,4845,2216.0,4.265785203791317,8.164185394725985
104,52.136,1184,538,2214,1528,4820,2216.0,4.266789272334049,8.164185394725985
105,28.127,1269,453,2299,1613,4905,2216.0,4.2677933408767785,8.164185394725983
106,0.012,753,740,1765,1792,3959,2216.0,4.248710707644388,8.16337346583559
107,51.124,753,740,1765,1792,3959,2216.0,4.249714774927301,8.16337346583559
108,37.825,690,838,1476,1829,4057,2216.0,4.250718842210214,8.16337346583559
109,57.114,722,871,1505,1861,4090,2216.0,4.251722909493126,8.16337346583559
110,37.001,632,780,1412,1771,3999,2216.0,4.252726976776038,8.16337346583559
111,43.062,809,957,1588,1948,4176,2216.0,4.25373104405895,8.16337346583559
112,57.491,825,973,1604,1964,4192,2216.0,4.254735111341863,8.16337346583559
113,32.035,992,1140,1772,2131,4359,2216.0,4.255739178624776,8.16337346583559
114,15.853,38,297,1289,537,3982,2216.0,4.258751380473513,8.16337346583559
115,34.659,48,331,1289,537,3982,2216.0,4.259755447756427,8.163373465835589
116,38.119,701,688,1551,800,4245,2216.0,4.260759515039339,8.16337346583559
117,51.983,666,710,1574,822,4267,2216.0,4.261763582322252,8.16337346583559
118,35.224,741,854,1717,965,4411,2216.0,4.2627676496051645,8.16337346583559
119,21.913,810,912,1991,1239,4684,2216.0,4.263771716888076,8.16337346583559
120,47.511,810,912,1991,1239,4684,2216.0,4.264775784170989,8.16337346583559
121,53.018,1092,631,2121,1435,4727,2216.0,4.265779851453901,8.16337346583559
122,58.361,1100,622,2129,1443,4735,2216.0,4.266783918736814,8.16337346583559
123,22.219,1184,538,2214,1528,4820,2216.0,4.2677879860197265,8.16337346583559
124,33.753,3582,2648,4704,4905,4726,2216.0,4.217579330552806,8.162561537576998
125,34.906,3485,2551,4607,4808,4629,2216.0,4.2185833965760295,8.162561537576998
126,36.177,3343,2410,4466,4667,4487,2216.0,4.219587462599255,8.162561537576998
127,1.495,2411,1477,3533,3734,3555,2216.0,4.221595594645703,8.162561537576998
128,37.778,2411,1477,3533,3734,3555,2216.0,4.222599660668926,8.162561537576998
129,57.632,2279,1345,3401,3602,3422,2216.0,4.223603726692151,8.162561537576998
130,54.019,2219,1286,3342,3543,3363,2216.0,4.224607792715374,8.162561537576998
131,40.273,2124,1191,3247,3448,3268,2216.0,4.227619990785048,8.162561537576998
132,53.36,2263,1329,3389,3587,3407,2216.0,4.228624056808272,8.162561537576998
133,45.969,2263,1329,3389,3587,3407,2216.0,4.229628122831495,8.162561537576998
134,46.687,2400,1466,3526,3723,3544,2216.0,4.230632188854719,8.162561537576998
135,46.051,2338,1404,3464,3661,3482,2216.0,4.231636254877942,8.162561537576998
136,2.954,665,222,1984,1617,3453,2216.0,4.243685047156632,8.162561537576998
137,0.0,655,212,1973,1607,3443,2216.0,4.244689113179856,8.162561537577
138,17.865,579,727,1364,1717,3946,2216.0,4.2507135093192,8.162561537577
139,59.538,613,761,1399,1752,3980,2216.0,4.251717575342425,8.162561537576998
140,60.445,557,705,1336,1696,3924,2216.0,4.252721641365649,8.162561537576998
141,50.147,770,918,1549,1908,4137,2216.0,4.253725707388874,8.162561537576998
142,43.168,825,973,1604,1964,4192,2216.0,4.254729773412098,8.162561537576998
143,22.984,408,332,1195,443,3888,2216.0,4.258746037504994,8.162561537576998
144,45.122,769,453,1316,564,4009,2216.0,4.259750103528218,8.162561537576998
145,47.923,762,565,1428,676,4122,2216.0,4.260754169551443,8.162561537576998
146,53.524,874,689,1553,801,4246,2216.0,4.261758235574668,8.162561537576998
147,36.389,741,854,1717,965,4411,2216.0,4.26276230159789,8.162561537576998
148,57.42,810,912,1991,1239,4684,2216.0,4.263766367621114,8.162561537576998
149,27.68,893,829,2073,1323,4679,2216.0,4.264770433644338,8.162561537576998
150,42.944,974,748,2004,1318,4610,2216.0,4.265774499667563,8.162561537576998
151,52.171,1092,854,2113,1428,4719,2216.0,4.266778565690787,8.162561537576998
152,41.344,1271,826,2292,1606,4898,2216.0,4.26778263171401,8.162561537576998
153,25.809,3684,2750,4807,5000,4828,2216.0,4.217574039776357,8.161749609950144
154,7.355,2682,1749,3805,4006,3826,2216.0,4.2195821693036875,8.161749609950146
155,14.487,2682,1749,3805,4006,3826,2216.0,4.220586234067353,8.161749609950144
156,37.378,2491,1557,3613,3814,3634,2216.0,4.221590298831018,8.161749609950144
157,49.252,2331,1398,3454,3655,3475,2216.0,4.222594363594683,8.161749609950144
158,37.319,2269,1335,3391,3593,3413,2216.0,4.22359842835835,8.161749609950144
159,22.008,2202,1268,3324,3525,3346,2216.0,4.224602493122015,8.161749609950146
160,51.512,1900,966,3022,3223,3044,2216.0,4.226610622649345,8.161749609950146
161,47.099,2091,1157,3213,3414,3235,2216.0,4.22761468741301,8.161749609950144
162,56.384,2167,1234,3293,3491,3311,2216.0,4.2286187521766765,8.161749609950144
163,49.664,2171,1237,3296,3494,3315,2216.0,4.229622816940341,8.161749609950146
164,69.177,2242,1308,3367,3565,3385,2216.0,4.230626881704008,8.161749609950144
165,55.666,2337,1403,3462,3660,3480,2216.0,4.231630946467672,8.161749609950146
166,33.565,2292,1359,3418,3616,3436,2216.0,4.232635011231338,8.161749609950146
167,20.278,665,222,1984,1617,3453,2216.0,4.243679723631657,8.161749609950146
168,42.697,579,727,1364,1717,3946,2216.0,4.250708176977315,8.161749609950144
169,53.301,466,615,1252,1605,3834,2216.0,4.2517122417409805,8.161749609950146
170,54.066,580,728,1187,1681,3873,2216.0,4.252716306504645,8.161749609950146
171,45.663,704,852,1484,1843,4071,2216.0,4.25372037126831,8.161749609950144
172,14.876,877,1025,1656,2016,4244,2216.0,4.254724436031976,8.161749609950146
173,23.738,515,199,1063,311,3756,2216.0,4.257736630322972,8.161749609950146
174,27.598,515,199,1063,311,3756,2216.0,4.258740695086637,8.161749609950146
175,17.712,769,453,1316,564,4009,2216.0,4.259744759850302,8.161749609950144
176,27.41,885,569,1433,681,4126,2216.0,4.260748824613968,8.161749609950144
177,46.404,931,617,1481,729,4174,2216.0,4.261752889377633,8.161749609950144
178,50.618,1097,780,1644,892,4337,2216.0,4.262756954141299,8.161749609950144
179,63.693,1179,863,1726,974,4420,2216.0,4.263761018904964,8.161749609950144
180,53.171,1074,859,1893,1207,4499,2216.0,4.264765083668629,8.161749609950146
181,50.559,1040,824,1927,1241,4533,2216.0,4.265769148432295,8.161749609950146
182,64.693,1128,890,2150,1464,4756,2216.0,4.26677321319596,8.161749609950146
183,53.936,1323,917,2345,1659,4951,2216.0,4.267777277959626,8.161749609950144
184,51.712,1342,897,2363,1677,4969,2216.0,4.26878134272329,8.161749609950144
185,5.602,3741,2808,4864,5000,4885,2216.0,4.217568749544746,8.160937682954968
186,25.126,2682,1749,3805,4006,3826,2216.0,4.219576876553219,8.160937682954966
187,23.585,2561,1627,3683,3884,3705,2216.0,4.220580940057455,8.160937682954964
188,43.121,2467,1534,3590,3791,3611,2216.0,4.221585003561692,8.160937682954966
189,54.148,2262,1329,3385,3586,3406,2216.0,4.222589067065929,8.160937682954966
190,36.519,2151,1218,3274,3475,3295,2216.0,4.2235931305701655,8.160937682954966
191,37.99,1900,966,3022,3223,3044,2216.0,4.225601257578637,8.160937682954964
192,22.537,1900,966,3022,3223,3044,2216.0,4.226605321082874,8.160937682954966
193,41.285,1997,1063,3122,3320,3141,2216.0,4.228613448091347,8.160937682954966
194,43.615,2120,1186,3245,3443,3264,2216.0,4.229617511595583,8.160937682954966
195,35.648,2140,1206,3266,3463,3284,2216.0,4.23062157509982,8.160937682954966
196,39.461,2240,1306,3366,3563,3384,2216.0,4.231625638604056,8.160937682954966
197,16.723,2292,1359,3418,3616,3436,2216.0,4.232629702108292,8.160937682954966
198,1.612,521,78,1840,1474,3309,2216.0,4.243674400654893,8.160937682954966
199,0.612,482,39,1800,1434,3270,2216.0,4.244678464159128,8.160937682954966
200,0.177,246,233,1314,1285,3452,2216.0,4.248694718176074,8.160937682954966
201,28.469,410,397,1478,1449,3616,2216.0,4.24969878168031,8.160937682954966
202,36.095,355,504,1180,1494,3722,2216.0,4.250702845184547,8.160937682954966
203,54.631,371,519,1157,1510,3738,2216.0,4.251706908688783,8.160937682954966
204,34.741,511,659,1126,1622,3820,2216.0,4.252710972193019,8.160937682954964
205,2.06,590,738,1190,1692,3883,2216.0,4.253715035697255,8.160937682954966
206,10.721,472,156,1019,267,3713,2216.0,4.257731289714202,8.160937682954966
207,43.533,491,119,1027,231,3720,2216.0,4.258735353218437,8.160937682954966
208,52.089,726,409,1273,521,3966,2216.0,4.259739416722673,8.160937682954968
209,43.403,739,423,1287,535,3980,2216.0,4.2607434802269095,8.160937682954966
210,48.817,969,652,1516,764,4209,2216.0,4.261747543731146,8.160937682954966
